WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000511487,lai thong (ล่ายทง)(Northern),ver-THA-0000511487.01,0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000511487,mon hok (หมอนฮอก)(Northern),ver-THA-0000511487.02,0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000511487,thian dam luang (เทียนตำหลวง)(Northern),ver-THA-0000511487.03,0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000511487,thian dam (เทียนดำ)(Central),ver-THA-0000511487.04,0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000511487,ta-po-a-su (ตาเปาะอาชู)(Malay-Peninsular),ver-THA-0000511487.05,0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000755470,ya kong loi (หญ้ากองลอย)(Mae Hong Son),ver-THA-0000755470.01,0.0,ref-THA-0000755470,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02512,"Alisma plantago-aquatica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 352. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000529089,"hom (หอม)(Northern, Eastern)",ver-THA-0000529089.01,0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000529089,"kratuk (กระตุก)(Northern, Eastern)",ver-THA-0000529089.02,0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000529089,"nut (นูด)(Northern, Eastern)",ver-THA-0000529089.03,0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000529089,"prok (ปรก)(Northern, Eastern)",ver-THA-0000529089.04,0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000529089,"satue (สะตือ)(Northern, Eastern)",ver-THA-0000529089.05,0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000529089,"sop (สบ)(Northern, Eastern)",ver-THA-0000529089.06,0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",Forest Herbarium,All rights reserved
