"taxonID","description"
"taxon-2-Panopsis_sessilifolia","Tree 10-12 m tall ; young branches dense short-tomentose, closely appressed pilose, or -villous around axillary bud, glabrescent, yellow, orange or orange-red ; bark brown to red-brown ; lenticels few to numerous , usually minute. Leaves in verticells of 4 , but some paired or spirally arranged especially lower down twigs, sessile; petiole to 5(-7) x 1-4 mm , sparsely pilose or glabrous ; leaf blade chartaceous to sub-coriaceous , closely appressed-sericeous, pale yellow or grey to yellow-brown , glabrescent , narrow obovate to oblanceolate, occasionally narrowly elliptic or widely obovate , 10-34 x 3-10 cm , base symmetrical, obtuse to acute, less frequently cuneate to ± decurrent , apex acute to rounded, usually acuminate , margin ± revolute ; venation conspicuous to obscure, raised both sides, often eucamptodromous at base, brochidodromous further up, midvein plane to sunken above, secondary veins 7-13 pairs , either ascending immediately or straight and parallel before ascending. Inflorescence unbranched or branched, 8.4-31 cm x 1-3 mm , usually with whorls of scale leaves on primary axis (rarely on secondary axes); lateral inflorescences 2-8 , at 1-2(-3) nodes, verticillately arranged, 7-30 cm x 0.5-1.5 mm , short orange-brown tomentose to pilose ; common bracts 0.5-3 mm long , golden- to orange-brown , tomentose to pilose, or villous ; pedicels 4-12(-14) x 0.25-0.4 mm , elongating after flowering, closely appressed sericeous or short tomentose, to pilose, yellow-orange to orange-brown . Flowers 4.5-9 mm long ; tepals indument straighter and paler than for pedicels; free part of filaments 1.5-3 mm long , adnate to tepals 1-2(-3) mm from base , anthers oblong , 0.7-1.5 x 0.3-0.7 mm ; hypogynous gland 1.5-2.5 mm long , lobed to 0.5-1 mm from top , lobes often acuminate ; ovary hairs orange to orange-red villous extending 1-2 mm from base , style 0.2-0.3 mm broad at midlength , ± clavate Fruit pedicel 6-12 x 2-4 mm . Fruit subglobose , 3-5 cm diam. , apex rounded , smooth, glabrous , almost black when immature, lightening to brown or red-brown ; pericarp 2-6 mm thick , outer mesocarp 1-5.5 mm thick , thicker in immature fruit , mid mesocarp 0.5-1.5 mm thick , inner mesocarp present when immature, very thin ; seed globose , to 2.7 cm diam. ; cotyledons thick, fleshy , pale red-brown ."
"taxon-3-ROUPALA","Shrubs, or trees to 25 m ; young branches densely hairy, rarely glabrous, glabrescent , lenticellate (occasionally lenticels absent). Leaves spirally arranged, chartaceous to rigidly coriaceous , long to short petiolate, heterophyllous, compound or pinnatisect when juvenile and sometimes in fertile/ adult state, adult leaves generally simple , glabrous to densely tomentose, quickly glabrescent above, glabrescent or persistent beneath, hairs erect or appressed, whitish or yellowish to ferrugineous or rufous . Compound leaves imparipinnate; leaflets 2-15 pairs , sessile to short-petiolate, asymmetrical , opposite or alternate, margin serrate, rarely entire . Simple leaves short- to long-petiolate, shape various, margin entire to strongly serrate , revolute or not; venation conspicuous to obscure, plane to slightly raised above, generally more prominent beneath, eucamptodromous to semicraspedodromous, occasionally brochidodromous, tertiary venation reticulate, midvein usually reaching leaflet apex. Inflorescences unbranched, pseudo-racemose, axillary or terminal , generally solitary, glabrous to densely tomentose or velutinous; flower-pair axis (peduncle) absent, rarely present; common bracts subtending flower-pairs caducous; flowers pedicellate. Flower buds elongate or elongate-pyriform, opening apically by elongation of style. Flowers actinomorphic; all tepals recurving at right angles at anthesis, glabrous to densely tomentose outside, glabrous within ; filaments adnate to perianth to different degrees, generally almost entirely fused, free part ribbon-like, anthers linear to oblong ; hypogynous glands 4 , fleshy or scale-like , well separated, sometimes fused at base or rarely appearing as a continuous ring; ovary subsessile, glabrous to densely pubescent , sometimes flattened longitudinally and weakly keeled, style erect , claviform, stigma an apical slit, ovules 2 , orthotropous, pendulous . Fruit a 1-2-seeded follicle, longitudinally flattened, commonly constricted at base and apex, apex sharp and straight, or strongly curved towards unsutured side, style occasionally persistent; seeds compressed, winged, seed central to wing."
"taxon-1-Roupala_montana","Shrub or tree 1-8(-15) m tall ; young branches light brown , short-appressed-pilose, rapidly glabrescent ; bark usually light brown when young, dark grey, dark purple to red-grey or red-brown after peeling of outer layer ; lenticels numerous , usually inconspicuous. Leaves simple in mature plants, rarely compound, blade chartaceous to very rigid-coriaceous , drying pale grey green, glaucous to mid brown , sparsely pilose, glabrescent, hairs often persistent along lower midvein and below Simple leaf: petiole 1-6 cm long x 1-2 mm broad at midlength , sometimes canaliculate, sparsely to densely ferrugineous-to grey -velutinous or appressed-tomentose to pilose, glabrescent ; blade extremely variable, from narrowly ovate to widely ovate, elliptic to widely elliptic, oblong, and more rarely suborbiculate , 4-14 x 2-9 cm (length:breadth 1.2-3:1) , base acute, obtuse, rounded, sharply decurrent , apex acute or obtuse and narrow-attenuate, or rounded , margin revolute or not, entire, undulate, or serrate with 3-22 pairs of teeth; venation obscure to conspicuous, slightly impressed, plane, or slightly raised above, usually conspicuous and prominent below, semicamptodromous, midvein reaching apex, secondary veins 4-9 pairs , marginal vein thick and prominent below, single or double fractiflexed . Compound leaves: 19.7-33 cm long (including 4.5-11.4 cm long petiole) ; leaflets 4-8 pairs ; petiolules lateral leaflets 0-5 mm long , blade lateral leaflets 6.2-12.2 x 1.2-4.3 cm (length:breadth 1.9-6.5:1) , base strongly to weakly asymmetrical, cuneate to angustate, acute to rounded , apex acute to attenuate , margin serrate with 3-20 teeth, rarely entire ; secondary veins 3-6 pairs ; petiolule terminal leaflet 2-2.3(-4) cm long , blade 7.6-11.1 x 2.7-7.6 cm (length:breadth 1.3-3.7:1) , base symmetrical to asymmetrical, attenuate, sometimes rounded to almost truncate , apex acute to attenuate , margin serrate with 7-9 pairs of teeth , secondary veins ca. 3 pairs Inflorescence axillary, occasionally terminal , unbranched, 5-20 cm x 1.7-2.8 mm , indument light brown, brown , short, sparsely ; peduncle 0.5-3 cm x 0.8-2.5 mm ; sterile bracts few to abundant towards base; common bracts 0.4-1.3 x 0.3-2.5 mm , margin fimbriate, to densely short tomentose outside, glabrous within ; flower-pair axis absent; pedicels 1.5-4.5 x 0.3-1 mm . Flower buds 0.8-1.7 mm broad at apex, 0.5-1 mm broad at midlength , square to rounded in section . Flowers 7-9 mm long , glabrous, to very sparsely shortly-appressed-pilose, to densely pilose ; filaments 0-0.8 mm long , attached to tepals 2-6.5 mm from base , anthers 1.5-3 x 0.4-0.8 mm ; hypogynous glands 0.2-0.6 mm long , fleshy , lobes free; ovary symmetrical or asymmetrical, more curved on one side than on the other (like half a pair) , hairs extending to 1-3 mm from base , covering entire ovary or lower on one side, short-sericeous, hairs light brown, orange, ferrugineous to rufous . Infructescence 5-19 cm long , glabrous to puberulent or sparsely tomentose ; fruit pedicels 2-5 x 0.8-1.5 mm . Fruit 2-3.5 x 0.8-1.5 cm , both sutured and unsutured sides curved equally or sutured side curved more strongly, base constricted for 3-6 mm , apex not constricted or constricted to 4 mm , including persistent style base, straight or curved until perpendicular to unsutured side, marginal vein inconspicuous to conspicuous, venation sometimes conspicuous on suface, light brown to dark brown, apressed pilose, or densely velutinous when young, hairs light brown to orange-brown to rufous , glabrescent, glabrous at maturity ; seeds 1.8-2.5 x 0.5-1 mm ."
"taxon-2-Roupala_nitida","Tree or shrub 1.5-13 m tall , sometimes scandent ; branch bark sandy-brown superficially, dark brown beneath , glabrous ; lenticels numerous , inconspicuous. Leaves simple, thin-coriaceous , drying pale green to green-brown, matt or shiny above , glabrous ; petiole not well defined, 1-3(-5) cm long x 1-2.5 mm broad at midlength , terete towards base, grooved towards blade rugose, glabrous , petiole base often with conspicuous scar at limit with branch (not stipular), branch elevated where petiole emerge; blade narrowly oblong or oblong, rarely elliptic , 10-36.5 x 3.5-10 cm (length:breadth 2-4:1) , base cuneate or acute-decurrent, usually symmetrical , apex predominantly attenuate, less frequently acute, frequently folded , margin entire , revolute towards base; venation ± conspicuous above, slightly raised, midvein narrowly grooved, conspicuous and prominent beneath, semicraspedodromous (at times appearing eucamptodromous), often forming double marginal vein, midvein reaching apex, secondary veins 5-10 pairs . Inflorescence axillary , unbranched, 3.5-18.5 x 1-1.5 cm , sparsely pilose , ferrugineous; peduncle 0.1-1.3 cm x 0.8-1.8 mm ; sterile bracts at base abundant and persistent; common bracts 0.8-1 x 0.5-0.6 mm , glabrous within and without except fimbriate margin of ferrugineous to rufous hairs ; flower-pair axis absent; pedicels 1.5-3 x 0.3-0.4 mm , sparsely pilose . Flower buds 0.7-0.8 mm broad at apex , 0.4-0.5 mm broad at midlength , sparsely pilose . Flowers 3.5-5 mm long ; filaments 0-0.7 mm long , attached to tepals 2.8-4.5 mm from base , anthers 1-1.8 x 0.2-0.3 mm ; hypogynous glands 0.2-0.3 mm long , fleshy , commonly appressed or fused together forming a continuous ring; ovary glabrous or very sparse covered with short, appressed, yellow-brown hairs . Infructescence 4.5-11.5 cm long , glabrous or glabrescent ; fruit pedicels 3-5 x 1.2-1.5 mm . Fruit 3-3.7 x 1.8-2.2 cm , hemispherical around uppermost (sutured) edge, slightly rounded on lowermost edge, markedly constricted for 4-7 mm at base , apex constricted for 3-4 mm , persistent base of style forming sharp apex, marginal vein prominent, venation conspicuous on surface, pale brown groove 2 mm wide developing at suture , dark brown or black when immature, becoming paler and opening out completely so the fruit sides are in the same plane when dehisced, remaining attached only for short distance along non-sutured side , glabrous ; seeds 2-2.3 x 1.6-1.8 cm , wing somewhat coriaceous ."
"taxon-3-Roupala_obtusata","Tree 2-20 m tall , 10-50 cm diam. ; branch bark light brown or grey superficially, dark red-grey or grey beneath , glabrous except rufous axillary buds of short, appressed hairs ; lenticels numerous , minute. Leaves simple, or rarely with bisected midvein or extralaminal tissue as evidence of lobing, thinly coriaceous , drying pale green, green-brown or brown and usually shiny above , glabrous ; petiole not well defined, (0.5-)1-2.5(-3) cm long , 1-2.5 mm broad at midlength , terete towards base, a scar often developing between branch and petiole (not stipular), smooth to slightly rugose, glabrous ; blade predominantly narrowly oblong, lanceolate or elliptic, also oblong, oblanceolate, narrowly obovate or widely elliptic , 4.5-21 x 2-7 cm (length:breadth 1.5-5:1) , base cuneate, more rarely acute or obtuse decurrent, symmetrical , apex obtuse to rounded, attenuate or acute , margin entire , revolute towards base of blade; venation raised on both surfaces, tertiary venation faint to obscure beneath, appearing eucamptodromous above, semicraspedodromous below, sometimes forming a double marginal vein, midvein reaching apex, secondary veins 5-9 pairs . Inflorescence axillary, rarely lateral , unbranched, 5-12(-17) x 1.5-3.5 cm , glabrous ; peduncle 1-3 cm x 1-1.5 mm ; sterile bracts few, persistent; common bracts 0.3-0.5(-0.7) x 0.3-0.6 mm , glabrous except for fimbriate margin and apex of orange- to red-brown hairs ; flower-pair axis absent, rarely 0.5-1.5 mm long ; pedicels 1-2.5(-4.5) x 0.5-0.8(-1) mm , glabrous . Flower buds 1-1.5 mm broad at apex, 0.5-1 mm broad at midlength , glabrous or occasionally with short, weak hairs . Flowers 6-12(-14) mm long ; filaments 0-0.5 mm long , attached to tepals 4-9 mm from base , anthers 2-4.5 x 0.3-0.5 mm ; hypogynous glands 0.3-0.5 mm long , closely appressed giving the appearance of a ring; ovary somewhat compressed longitudinally, hairs extending (0.7-)1-1.5(-2.5) mm from base of ovary , extending slightly lower on one side, very short, yellowish to light ferrugineous, close appressed, sometimes glabrous . Infructescence (5-)9-15 cm long , glabrous ; fruit pedicels 2.5-6 x 1-1.5 mm , glabrous . Fruit 2.8-3.8 x 1.2-1.6 cm , both sides curved more or less equally, less commonly sutured side curved more strongly than unsutured side, base markedly constricted for (3-)5-7 mm , apex straight to curved to an angle perpendicular to unsutured side, constricted only 1-1.5 mm , style persistent forming sharp apex, surface conspicuously ridged, marginal vein generally protruding throughout periphery, beige to black , glabrous even when immature ; seeds 2.1-2.4 x 1.2 cm ."
"taxon-4-Roupala_sororopana","Shrub or treelet 0.5-8 m tall ; branch bark dark red-brown to dark grey , with short longitudinal fissures, mostly glabrous ; lenticels absent, rarely few Leaves simple, rigid-coriaceous, drying pale green above, green-brown beneath, matt or shiny, young leaves with dense indument on both sides, furfuraceous, dark-brown to dark red-brown beneath, sometimes persistent above, glabrescent, sometimes remaining as grey or black patches ; petiole well defined, (0.3-)1.5-6 cm long x 3.5-4 mm broad at midlength , grooved towards blade, rugose, glabrescent ; blade wide-elliptic or wide-ovate, rarely ovate , (3.5-)6-14 x (1.5-)4-10 cm (length:breadth 1-2:1) , base obtuse to rounded to truncate, rarely acute, usually symmetrical, often folded , apex acute, obtuse or rounded , margin entire, very rarely with 2-3 pairs of large crenations, not revolute, rim markedly thickened ; venation conspicuous above, often more so than below, midvein narrowly and shallowly grooved, secondary veins slightly impressed to slightly raised above, raised beneath (tertiary venation obscure beneath), semicraspedodromous, branching very irregular, often angular, midvein generally reaching apex; secondary veins 3-6 pairs . Inflorescence axillary , unbranched, overtopping leaves, 10-25 x 1.8-2.5 cm , becoming thickened and woody, furfuraceous, hairs short, close-appressed, dark red-brown , swollen at base ; peduncle 0.8-2 cm x 1.5-2.8 mm ; sterile bracts few towards base; common bracts 0.6-1 x 0.4-0.8 mm , margin dark red fimbriate ; flower-pair axis absent; pedicels 2-4.5 x 0.5-1 mm . Flower buds 1.2-1.8 mm broad at apex , 0.8-1.3 mm broad at midlength , robust, square in cross section , dark brown or purple-grey, hairs swollen-based, short, sparse especially towards apex, dark red . Flowers 6-12 cm long ; filaments 0.5-1 mm long , attached to tepals 4.5-9 mm from base , anthers 2-3 x 0.4-0.7 mm ; hypogynous glands 0.4-0.6 mm long , lobes in contact at base; ovary hairs extending 2.5-4 mm from base , covering entire ovary and base of style, short-strigose, dark red to red-brown . Infructescence (5-)12.5-14.5 cm long , glabrous or glabrescent ; fruit pedicels 3-4.5 x (1.2-)1.5-2.5 mm . Fruit oval, (1.8-)3-3.8 x (1.1-)1.3-1.9 cm , sutured and unsutured sides curved +/- to same degree, marginal vein strong, raised, running around periphery of fruit, base constricted for 3-5 mm , apex a small point, constricted ca. 1.5 mm or less , style sometimes persistent; seeds 1.7-2.7 x 0.7-1 cm ."
"taxon-5-Roupala_suaveolens","Tree 3-10(-20) m , or shrub 1.5-2.5 m tall ; young branches yellow-brown to red-brown, velutinous to long-tomentose, becoming short-tomentose and fading to grey , persistent; bark dark grey to red-grey or brown ; lenticels few , inconspicuous, orange to brown . Leaves simple, lobed and compound, blade coriaceous , drying brown, matt or shiny, densely yellow-brown or rufous-velutinous above and beneath when young, gradually glabrescent, hairs persisting on base of midvein above, and more generally beneath, fading to grey Simple leaf: petiole 1-6 cm long x 1.5-4 mm broad at midlength , terete, somewhat canaliculate towards blade, yellow-brown velutinous totomentose, fading to grey , rarely becoming completely glabrous ; blade predominantly ovate, also wide- to narrow-ovate, or narrow-oblong to oblong , 6-21 x 3-12 cm (length:breadth 1.1-2.5:1) , base obtuse- or rounded-decurrent, cordate or truncate, symmetrical, folded , apex predominantly attenuate, sometimes acute, obtuse or acuminate , margin entire, or serrate when at transitional stage between simple and compound leaves with 1-3(-6) pairs of serrations, not revolute ; venation raised and ± conspicuous on both sides, eucamptodromous to semicraspedodromous, midvein reaching apex, secondary veins 5-8(-12) pairs . Compound leaves: 13-26 cm long (including 2.5-8.5 cm long petiole) , 7-19 cm broad ; leaflets 1-4 pairs ; petiolules lateral leaflets 0-0.8 mm long ; blade lateral leaflet 4-11.5 x 1.5-4.2 cm (length:breadth 2-3(-4.5):1) , base strongly asymmetrical, broader side of blade facing terminal leaflet , acute to obtuse, at times shortest side of blade acute, longer side obtuse , apex attenuate, margin entire , secondary veins 5-8 pairs ; petiolule terminal leaflet 0-3 cm long , blade terminal leaflet 7.5-14 x 3.2-8 cm (length:breadth 1.5-3.5:1) , base obtuse to acute , apex attenuate, margin entire , secondary veins 6-10 pairs ; compound leaves of juvenile plants with considerably longer and narrower leaves, long-attenuate at apex and long-cuneate at base. Inflorescence axillary , unbranched, rarely 2 arising in same leaf axil, 7-28 x 1.8-2.8 cm , densely pale brown, yellow-brown to rufous , velutinous or tomentose ; peduncle 1-3.5(-6) cm x 1.2-2 mm ; sterile bracts few, persistent; common bracts 1-2 x 0.6-1 mm , densely velutinous to tomentose outside, glabrous within ; flower-pair axis to 1mm long ; pedicels 1.5-5 mm long . Flower buds 1.4-2 mm broad at apex , 0.7-1.2 mm broad at midlength Flowers 7-11 mm long ; filaments 0.3-1 mm long , attached to tepals 5.5-9 mm from base , anthers 1.7-2.6 x 0.3-0.4 mm ; hypogynous glands 0.3-0.6 mm long , lobes in contact at base; ovary hairs extending (1-)1.5-2(-2.5) mm from base of ovary , covering entire ovary, long, weak, straight, ferrugineous to rufous, also with sericeous hairs, dense, bushing outwards. Infructescence 9-21(-34) cm long , densely tomentose ; fruit pedicel (3-)4-6 x 1-1.5 mm , tomentose . Fruit 1.8-3.2 x 0.9-1.5 cm , both sutured and unsutured side curved to similar degrees, or sutured side slightly more curved, base constricted for (1-)3-7 mm , apex not constricted to constricting for 2.5-3.5 mm , sharp with persistence of style, straight or curved so apex perpendicular to unsutured side, yellow-brown velutinous, sometimes slowly glabrescent , if so, light brown-grey beneath , marginal vein protruding around periphery; seeds 1.3-1.4 x 0.6-0.9 cm ."
"taxon-100-COMBRETACEAE","Trees, shrubs or lianes, sometimes mangroves, not spiny. Leaves opposite (or whorled) or spiral (often ‘alternate’), petiolate, simple, entire, without stipules, often with a pair of petiolar glands. Indumentum almost always of unicellular, slender, thick-walled, pointed hairs with a distinctive basal compartment (‘combretaceous hairs’) alone or with glandular hairs of one of two types : short, capitate stalked glands, and subsessile peltate 'scales'. Inflorescences axillary or terminal , capitate to expanded, of simple or paniculate spikes or less often racemes; bracts simple, usually caducuous. Flowers bisexual or bisexual and male in same inflorescence or sometimes dioecious, 4- to 5-merous , actinomorphic or sometimes weakly zygomorphic, epigynous; hypanthium (receptacle) surrounding ovary (lower hypanthium) and extended beyond into saucer- to tube-shaped upper hypanthium bearing stamens and perianth, with 2 prophylls (bracteoles) fused to lower hypanthium in Laguncularieae; sepals 4-5 , borne at tip of upper hypanthium, sometimes vestigial, rarely accrescent; petals 4-5, or often 0 , free, alternating with sepals, usually borne at or near tip of upper hypanthium, often small, sometimes conspicuous; stamens usually twice as many as sepals, borne inside upper hypanthium usually at two levels, sometimes as many as sepals, antipetalous [or antisepalous] whorl missing, exserted or included, anthers 4-locular , dorsifixed, usually versatile, sometimes adnate; nectariferous disk, continuous or as separate lobes, often present at base of or at some distance up upper hypanthium; ovary 1-locular , ovules (1-)2-7 , apical, pendulous , style 1 , with usually punctiform stigma. Fruits indehiscent, with dry or spongy to succulent wall, often with 2-5 papery to leathery wings; seed 1 , endosperm absent, cotyledons usually 2 , dorsiventral and variously folded or twisted (mostly spirally convolute or irregularly complicate), rarely conduplicate."
"taxon-1-BUCHENAVIA","Trees up to 55 m , taller ones with buttresses, not spiny; only 'combretaceous hairs' present. Leaves spirally arranged, usually clustered at branchlet tips, often with domatia in secondary vein-axils (pocket-shaped, except usually bowl-shaped in B. fanshawei ) ; usually with petiolar glands. Inflorescences axillary lax to congested simple spikes, elongated or subcapitate, usually clustered at branchlet-ends; bracts very small and caducous. Flowers bisexual, actinomorphic, sessile, 5-merous ; lower hypanthium extended into a distinct distal pedicel-like 'neck', upper hypanthium cupuliform, neck and upper hypanthium deciduous before fruiting; calyx lobes absent or scarcely developed; petals 0 ; stamens 10 , slightly exserted, anthers adnate to filaments; disk densely pubescent ; style free, usually 1-3 mm long , included to shortly exserted, glabrous . Fruits 5-ridged or ± terete, variably succulent pseudodrupe, radially symmetrical or rarely somewhat flattened , ridges sometimes very pronounced."
"taxon-1-Buchenavia_congesta","Tree, 5-40 m , with large buttresses. Leaves chartaceous to subcoriaceous , obovate to oblanceolate , 8-23 x 3-9 cm , apex shortly and abruptly acuminate or apiculate (often with good 'shoulders') , base narrowly attenuate-cuneate, glabrous except sometimes puberulous on midvein above, glabrous except puberulous on midvein and secondary veins to puberulous except densely so on major venation below ; domatia often present; venation eucamptodromous or eucamptodromous-brochidodromous, midvein moderate, prominent, secondary veins 6-16 pairs , moderately spaced to close, arising at moderately to widely acute angles, curved to slightly curved, prominent, intersecondary veins absent, tertiary veins regularly and often closely percurrent; higher order veins distinct; areolation imperfect, slightly prominent; petiole (0.6-)1-3 cm long , sparsely to densely puberulous, usually conspicuously biglandular . Inflorescence 2.5-14 cm long , spicate; peduncle 1.8-3.7 cm , densely rufous -puberulous ; rhachis 5-11 cm , densely rufous -puberulous . Flowers 3-4 mm long ; lower hypanthium 2-2.5 mm long , probably glabrous to densely pubescent (pilose in type of B. longibracteata ) , with narrow neck ca. half its length , upper hypanthium 1-1.5 x 2.5-3 mm , glabrous . Fruit glabrous or nearly so even when young , 1.8-2.5 x 0.7-1.5 cm , oblong to oblong-elliptic or narrowly so in side view, more or less terete , apex rounded to acute or apiculate , base rounded and usually shortly pseudostipitate."
"taxon-2-Buchenavia_fanshawei","Tree 5-35 m . Leaves coriaceous , obovate to narrowly obovate or elliptic , 3-15 x 0.5-6 cm , apex rounded to acute or shortly acuminate , base narrowly cuneate or slightly decurrent , glabrous except sometimes sparsely pubescent on midvein above, glabrous to sparsely pubescent except pubescent to very sparsely so on midvein below ; domatia usually conspicuous, usually bowl-shaped; venation brochidodromous, midvein moderate, prominent, secondary veins 3-5 pairs , distant, originating at widely acute angles, curved distally, prominent, intersecondary veins common, tertiary veins randomly reticulate to irregularly percurrent; higher order veins and areolation indistinct; petiole 0.6-2.4 cm long , glabrous to pubescent , usually eglandular. Inflorescence 1.3-7 cm long , shortly spicate; peduncle 0.6-3 cm long , sparsely puberulous to pubescent ; rhachis 0.7-4 cm , puberulous to pubescent . Flowers 3-4 mm long ; lower hypanthium 1.5-2 mm long , densely pubescent on ovary , gradually narrowing to rather thick sparsely pubescent neck longer than ovary , upper hypanthium 1.5-2 x 2.5-4 mm , glabrous or nearly so . Fruit densely tomentellous at first, becoming subglabrous when very old , 1.7-2.5 x 1-1.5 cm , ovate to elliptic or broadly so in side view, more or less terete , apex rounded to acute or rarely apiculate , base rounded or very shortly pseudostipitate."
"taxon-3-Buchenavia_grandis","Tree (5-)15-45 m . Leaves coriaceous , obovate or elliptic-obovate to narrowly so , 2.5-16 x 1.3-7 cm , apex rounded to subacute or sometimes retuse or apiculate , base cuneate , densely rufous -pubescent when very young but soon subglabrous except sparsely pubescent on midvein, especially below ; domatia usually present; venation brochidodromous or eucamptodromous-brochidodromous, midvein moderate to strong, prominent, secondary veins 5-10 pairs , moderately spaced, originating at moderately to widely acute angles, curved, prominent, intersecondary veins absent, tertiary veins weakly to strongly percurrent, usually rather prominent; higher order veins often distinct; areolation usually well developed, small, usually rather prominent; petiole (0.5-)1-2.8 cm long , pubescent to sparsely so, usually eglandular but sometimes inconspicuously biglandular . Inflorescence 3-12 cm long , spicate; peduncle 1.2-2.4 cm , puberulous ; rhachis 2.2-10 cm , puberulous . Flowers 2.5-3.5 mm long ; lower hypanthium ca. 2 mm long , glabrous to densely pubescent , with neck ca. half of length and glabrous to sparsely pubescent , upper hypanthium ca. 1.5 x 2.5-4 mm , glabrous to very sparsely pubescent . Fruit glabrous to densely tomentellous , 2.4-3.5 x 1.1-1.6(-2.5) cm , elliptic in side view, more or less terete , apex rounded to apiculate , base shortly pseudostipitate."
"taxon-4-Buchenavia_guianensis","Tree 3-35(-?45) m , with short or no buttresses. Leaves coriaceous , oblanceolate to narrowly obovate-oblong , (6-)13-40(-?50) x (2-)4-9.5 cm , apex long- or short-acuminate or cuspidate to apiculate , base narrowly cuneate and often decurrent , glabrous to very sparsely pubescent at maturity or sometimes more pubescent on major veins particularly below and on margin ; domatia absent; venation eucamptodromous, midvein stout, very prominent, secondary veins 8-20 pairs , moderately spaced to distant, arising at moderately to widely acute angles, curved or slightly so or only near base, prominent, intersecondary veins sometimes present, tertiary veins rather weakly percurrent; higher order venation distinct; areolation imperfect to well developed, usually prominent; petiole (0.5-)2-7 cm long , glabrous , usually eglandular. Inflorescence 7-16 cm long , spicate; peduncle 2-3 cm , pubescent, becoming glabrous in fruit ; rhachis 5-13 cm , pubescent . Flowers 3-5 mm long ; lower hypanthium 2-3.5 mm long , subglabrous to densely pubescent , rather gradually narrowed to neck more than half the total length ; upper hypanthium 1-1.5 x 2.5-3.3 mm , glabrous . Fruit glabrous, dull and with rough rufous scurfy surface , 3-6.5 x 1.3-4 cm , oblong to oblong-elliptic in side view, subterete or 6-angled with 3 angles stronger than alternating 3 , not or scarcely succulent, apex rounded to subacute or shortly apiculate , base rounded to obtuse and without pseudostipe."
"taxon-5-Buchenavia_macrophylla","Tree 3-20(-30) m , without buttresses. Leaves chartaceous to subcoriaceous , oblanceolate or narrowly elliptic to narrowly obovate or narrowly elliptic-oblong , 3-35 x 1.5-14 cm , apex long- to short-acuminate to apiculate or rarely rounded , base narrowly attenuate-cuneate, glabrous except often puberulous on midvein and secondary veins especially below ; domatia absent or shallow except for dense hair-tufts ; venation eucamptodromous or eucamptodromous-brochidodromous, midvein moderate to strong, prominent, secondary veins 6-14 pairs , moderately spaced to distant, arising at moderately acute angles, curved, prominent, intersecondary veins usually absent; tertiary veins regularly and often closely percurrent, higher order veins distinct; areolation imperfect, slightly prominent; petiole 0.6-3.5 cm long , pubescent to sparsely so, biglandular (often conspicuously so) . Inflorescence 3-13 cm long , spicate; peduncle 0.6-3.2 cm , puberulous to densely so ; rhachis 2-10 cm , densely puberulous . Flowers 2.5-3.5 mm long ; lower hypanthium 1.5-2 mm long , densely pubescent on ovary-bearing part , with glabrous to sparsely pubescent neck ca. half total length ; upper hypanthium 1-1.5 x 2.5-4 mm , glabrous or nearly so . Fruit densely fulvous-pubescent, 1-3.3 x 0.6-1.3 cm , elliptic to oblong or narrowly so in side view, more or less terete , apex rounded to subacute or apiculate , base rounded to very shortly pseudostipitate."
"taxon-6-Buchenavia_megalophylla","Tree 2.5-45 m . Leaves chartaceous , obovate to oblanceolate , 14-36 x 5-14 cm , apex rounded and apiculate to shortly and abruptly acuminate or cuspidate , base narrowly cuneate and scarcely decurrent , glabrous except often puberulous on midvein and secondary veins especially below ; domatia absent or shallow except for dense hair-tufts ; venation as in B. macrophylla ; petiole 1.2-2.3 cm long , puberulous , biglandular. Inflorescence 9-16 cm long , spicate; peduncle 2-3 cm , densely pubescent ; rhachis 7-13 cm , densely pubescent . Flowers 3-4.5 mm long ; lower hypanthium 2-3 mm long , densely pubescent on ovary-bearing part , with less pubescent rather thick neck much less than half total length ; upper hypanthium 1-2 x 2.5-4 mm , glabrous or nearly so . Fruit densely fulvous-tomentellous, 1.8-4.7 x 1-1.4 cm , elliptic in side view , strongly 5-ridged , apex abruptly narrowed to usually strongly curved beak of 1-2 cm long , base rounded or obtuse and abruptly narrowed to 0.2-0.7 cm long pseudostipe."
"taxon-7-Buchenavia_nitidissima","Tree 11-50(+) m , with rounded buttresses to 2.5 m high Leaves coriaceous , elliptic to elliptic-oblong or elliptic-obovate , (5-)12-23 x (3-)4.5-8.5 cm , apex rounded to subacute or abruptly apiculate , base narrowly attenuate-cuneate , glabrous at fruiting except sometimes sparsely pubescent on midvein below ; domatia absent; venation eucamptodromous-brochidodromous, midvein stout, prominent, secondary veins 5-9 pairs , moderately spaced, arising at moderately acute angles, curved, prominent, intersecondary veins absent, tertiary veins rather irregularly percurrent, higher order veins distinct; areolation imperfect, large, slightly prominent; petiole 1.5-3 cm long , glabrous or sometimes sparsely pubescent, eglandular . Inflorescence at fruiting 10-18 cm long , spicate; peduncle 3-7 cm , densely puberulous ; rhachis 7-11 cm , densely puberulous . Flowers unknown. Fruit densely appressed-pubescent , 2.8-4 x 1.5-2.5 cm , oblong-elliptic to oblong-obovate in side view, more or less terete , apex rounded , base rounded and abruptly shortly pseudostipitate."
