WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000262620,Not recorded.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000262620,11,3,"Areca laosensis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 330. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05092
wfo-0000262825,Ornamental.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000262825,11,3,"Areca montana . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 330. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05093
wfo-0000263373,Not recorded.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000263373,11,3,"Areca tunku . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 331. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05095
wfo-0000263554,Ornamental.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000263554,11,3,"Arenga caudata . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 334. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05097
wfo-0000263620,Ornamental.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000263620,11,3,"Arenga hookeriana . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 334. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05098
wfo-0000263720,Leaf rachis for making brooms.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000263720,11,3,"Arenga obtusifolia . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 335. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05099
wfo-0000263799,The soft immature endosperms are extracted and sold throughout Thailand as a delicacy. The leaves are used for thatch and the leaf rachis for making brooms.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000263799,11,3,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101
wfo-0000350280,Has recently gained in popularity as an ornamental street tree.,use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000350280,11,3,"Borassodendron machadonis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 339. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05103
wfo-0000350367,"Handicrafts, palm wine, sugar and construction material.",use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000350367,11,3,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105
wfo-0000753883,"Handicrafts, edible shoot and root can be used to treat malaria.",use,EN,A.S. Barfod & J. Dransfield,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000753883,11,3,"Calamus acanthophyllus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 346. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05107
