WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000263554,ver-THA-0000263554.03,tan rang (ตาลรั้ง)(Chanthaburi),,ref-THA-0000263554,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05097,Forest Herbarium,All rights reserved,"Arenga caudata . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 334. Accessed 2022-04-21",11,3
wfo-0000263554,ver-THA-0000263554.04,"tao rang nu (เต่าร้างหนู)(Chanthaburi, Peninsular)",,ref-THA-0000263554,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05097,Forest Herbarium,All rights reserved,"Arenga caudata . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 334. Accessed 2022-04-21",11,3
wfo-0000263620,ver-THA-0000263620.01,sri siam (ศรีสยาม)(Bangkok),,ref-THA-0000263620,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05098,Forest Herbarium,All rights reserved,"Arenga hookeriana . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 334. Accessed 2022-04-21",11,3
wfo-0000263620,ver-THA-0000263620.02,tao rang sri siam (เต่าร้างศรีสยาม)(Bangkok),,ref-THA-0000263620,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05098,Forest Herbarium,All rights reserved,"Arenga hookeriana . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 334. Accessed 2022-04-21",11,3
wfo-0000263720,ver-THA-0000263720.01,ma phrao nu (มะพร้าวหนู)(Songkhla),,ref-THA-0000263720,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05099,Forest Herbarium,All rights reserved,"Arenga obtusifolia . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 335. Accessed 2022-04-21",11,3
wfo-0000263720,ver-THA-0000263720.02,phrao nu (พร้าวหนู)(Satun),,ref-THA-0000263720,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05099,Forest Herbarium,All rights reserved,"Arenga obtusifolia . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 335. Accessed 2022-04-21",11,3
wfo-0000263799,ver-THA-0000263799.01,rang kap (รังกับ)(Peninsular),,ref-THA-0000263799,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101,Forest Herbarium,All rights reserved,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",11,3
wfo-0000263799,ver-THA-0000263799.02,rang khai (รังค่าย)(Peninsular),,ref-THA-0000263799,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101,Forest Herbarium,All rights reserved,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",11,3
wfo-0000263799,ver-THA-0000263799.03,rang kai (รังไก่)(General),,ref-THA-0000263799,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101,Forest Herbarium,All rights reserved,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",11,3
wfo-0000263799,ver-THA-0000263799.04,la-ka (ลาก๊ะ)(Malay-Pattani),,ref-THA-0000263799,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101,Forest Herbarium,All rights reserved,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",11,3
wfo-0000263799,ver-THA-0000263799.05,"lang kap (หลังกับ)(Yala, Pattani)",,ref-THA-0000263799,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101,Forest Herbarium,All rights reserved,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",11,3
wfo-0000263799,ver-THA-0000263799.06,nao (เหนา)(Satun),,ref-THA-0000263799,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101,Forest Herbarium,All rights reserved,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",11,3
wfo-0000263799,ver-THA-0000263799.07,i nao (อิเหนา)(Satun),,ref-THA-0000263799,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05101,Forest Herbarium,All rights reserved,"Arenga westerhoutii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 337. Accessed 2022-04-21",11,3
wfo-0000350280,ver-THA-0000350280.01,chang hai (ช้างไห้)(Pattani),,ref-THA-0000350280,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05103,Forest Herbarium,All rights reserved,"Borassodendron machadonis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 339. Accessed 2022-04-21",11,3
wfo-0000350280,ver-THA-0000350280.02,chang rong hai (ช้างร้องไห้)(Trang),,ref-THA-0000350280,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05103,Forest Herbarium,All rights reserved,"Borassodendron machadonis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 339. Accessed 2022-04-21",11,3
wfo-0000350280,ver-THA-0000350280.03,ta naet (ตะแหนด)(Peninsular),,ref-THA-0000350280,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05103,Forest Herbarium,All rights reserved,"Borassodendron machadonis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 339. Accessed 2022-04-21",11,3
wfo-0000350280,ver-THA-0000350280.04,naet (แหนด)(Peninsular),,ref-THA-0000350280,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05103,Forest Herbarium,All rights reserved,"Borassodendron machadonis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 339. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.01,tan (ตาล)(General),,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.02,tan tanot (ตาลโตนด)(Central),,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.03,tan yai (ตาลใหญ่)(Central),,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.04,tha-nao (ทะเนาด์)(Khmer),,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.05,than (ถาล)(Shan-Mae Hong Son),,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.06,tho-thu (ทอถู)(Karen-Mae Hong Son),,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.07,"thang (ท้าง)(Karen-Tak, Chiang Mai)",,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000350367,ver-THA-0000350367.08,not (โหนด)(Peninsular),,ref-THA-0000350367,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05105,Forest Herbarium,All rights reserved,"Borassus flabellifer . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 341. Accessed 2022-04-21",11,3
wfo-0000753883,ver-THA-0000753883.01,wai nang (หวายนั่ง)(Si Sa Ket),,ref-THA-0000753883,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05107,Forest Herbarium,All rights reserved,"Calamus acanthophyllus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 346. Accessed 2022-04-21",11,3
wfo-0000753905,ver-THA-0000753905.01,wai hom (หวายหอม)(Northern),,ref-THA-0000753905,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05108,Forest Herbarium,All rights reserved,"Calamus acanthospathus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 347. Accessed 2022-04-21",11,3
wfo-0000754099,ver-THA-0000754099.01,lam phang (ลําพาง)(Nakhon Si Thammarat),,ref-THA-0000754099,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05109,Forest Herbarium,All rights reserved,"Calamus arborescens . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 349. Accessed 2022-04-21",11,3
wfo-0000754099,ver-THA-0000754099.02,yi-kha-se (ยีคาเซ่)(Karen-Kanchanaburi),,ref-THA-0000754099,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05109,Forest Herbarium,All rights reserved,"Calamus arborescens . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 349. Accessed 2022-04-21",11,3
wfo-0000754099,ver-THA-0000754099.03,wai ton (หวายต้น)(Kanchanaburi),,ref-THA-0000754099,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05109,Forest Herbarium,All rights reserved,"Calamus arborescens . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 349. Accessed 2022-04-21",11,3
wfo-0000754207,ver-THA-0000754207.01,wai ta kha nam (หวายตะค้าน้ำ)(Narathiwat),,ref-THA-0000754207,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05110,Forest Herbarium,All rights reserved,"Calamus axillaris . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 349. Accessed 2022-04-21",11,3
wfo-0000754262,ver-THA-0000754262.01,wai lue bae (หวายลึแบ)(Yala),,ref-THA-0000754262,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05111,Forest Herbarium,All rights reserved,"Calamus balingensis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 350. Accessed 2022-04-21",11,3
wfo-0000754480,ver-THA-0000754480.01,not recorded,,ref-THA-0000754480,TH,THA,https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05114,Forest Herbarium,All rights reserved,"Calamus bousigonii bousigonii. Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 351. Accessed 2022-04-21",11,3
wfo-0001316910,ver-THA-0001316910.01,wai sae ma (หวายแส้ม้า)(Trang),,ref-THA-0001316910,TH,THA,https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05115,Forest Herbarium,All rights reserved,"Calamus bousigonii smitinandii. Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 352. Accessed 2022-04-21",11,3
wfo-0000754589,ver-THA-0000754589.01,wai kradat (หวายกระดาษ)(Narathiwat),,ref-THA-0000754589,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05116,Forest Herbarium,All rights reserved,"Calamus burkillianus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 352. Accessed 2022-04-21",11,3
wfo-0000754589,ver-THA-0000754589.02,ro-tae-kri-ya (รอแตกรียะ)(Malay-Narathiwat),,ref-THA-0000754589,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05116,Forest Herbarium,All rights reserved,"Calamus burkillianus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 352. Accessed 2022-04-21",11,3
wfo-0000754622,ver-THA-0000754622.01,wai ta kha thong (หวายตะค้าทอง)(Narathiwat),,ref-THA-0000754622,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05117,Forest Herbarium,All rights reserved,"Calamus caesius . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 353. Accessed 2022-04-21",11,3
wfo-0000754622,ver-THA-0000754622.02,ro-tae-sa-kong (รอแต๊ะสะกอง)(Malay-Peninsular),,ref-THA-0000754622,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05117,Forest Herbarium,All rights reserved,"Calamus caesius . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 353. Accessed 2022-04-21",11,3
wfo-0000754622,ver-THA-0000754622.03,ka-tae-sa-tong (กาแต๊ะสะตอง)(Malay-Peninsular),,ref-THA-0000754622,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05117,Forest Herbarium,All rights reserved,"Calamus caesius . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 353. Accessed 2022-04-21",11,3
wfo-0000754622,ver-THA-0000754622.04,ro-tan-se-ka (โรตันเซละ)(Malay-Peninsular),,ref-THA-0000754622,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05117,Forest Herbarium,All rights reserved,"Calamus caesius . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 353. Accessed 2022-04-21",11,3
wfo-0000754622,ver-THA-0000754622.05,wa-tae-sa-ko (วาแต๊ะสะกอ)(Malay-Peninsular),,ref-THA-0000754622,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05117,Forest Herbarium,All rights reserved,"Calamus caesius . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 353. Accessed 2022-04-21",11,3
wfo-0000754686,ver-THA-0000754686.01,chak khao (จากเขา)(Trang),,ref-THA-0000754686,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05118,Forest Herbarium,All rights reserved,"Calamus castaneus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 354. Accessed 2022-04-21",11,3
wfo-0000754686,ver-THA-0000754686.02,chak cham (จากจํา)(Narathiwat),,ref-THA-0000754686,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05118,Forest Herbarium,All rights reserved,"Calamus castaneus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 354. Accessed 2022-04-21",11,3
wfo-0000754826,ver-THA-0000754826.01,wai nang (หวายนั่ง)(Peninsular),,ref-THA-0000754826,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05119,Forest Herbarium,All rights reserved,"Calamus concinnus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 355. Accessed 2022-04-21",11,3
wfo-0000755027,ver-THA-0000755027.01,wai khi re (หวายขี้เหร่)(Trang),,ref-THA-0000755027,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05120,Forest Herbarium,All rights reserved,"Calamus densiflorus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 355. Accessed 2022-04-21",11,3
wfo-0000755089,ver-THA-0000755089.01,wai khom (หวายขม)(Trang),,ref-THA-0000755089,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05121,Forest Herbarium,All rights reserved,"Calamus diepenhorstii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 356. Accessed 2022-04-21",11,3
wfo-0000755089,ver-THA-0000755089.02,wai khiao (หวายเขียว)(Narathiwat),,ref-THA-0000755089,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05121,Forest Herbarium,All rights reserved,"Calamus diepenhorstii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 356. Accessed 2022-04-21",11,3
wfo-0000755551,ver-THA-0000755551.01,khi sian (ขี้เสี้ยน)(Trang),,ref-THA-0000755551,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05122,Forest Herbarium,All rights reserved,"Calamus erectus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 357. Accessed 2022-04-21",11,3
wfo-0000755604,ver-THA-0000755604.01,wai phang ka (หวายพังกา)(Trang),,ref-THA-0000755604,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05123,Forest Herbarium,All rights reserved,"Calamus erinaceus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 357. Accessed 2022-04-21",11,3
wfo-0000755625,ver-THA-0000755625.01,wai phra ram (หวายพระราม)(Narathiwat),,ref-THA-0000755625,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05124,Forest Herbarium,All rights reserved,"Calamus exilis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 358. Accessed 2022-04-21",11,3
wfo-0000755625,ver-THA-0000755625.02,si-ha-mo (ซีฮามอ)(Malay-Narathiwat),,ref-THA-0000755625,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05124,Forest Herbarium,All rights reserved,"Calamus exilis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 358. Accessed 2022-04-21",11,3
wfo-0000755864,ver-THA-0000755864.01,not known,,ref-THA-0000755864,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05125,Forest Herbarium,All rights reserved,"Calamus flagellum . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 359. Accessed 2022-04-21",11,3
wfo-0000756063,ver-THA-0000756063.01,wai nam (หวายน้ำ)(Nong Khai),,ref-THA-0000756063,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05126,Forest Herbarium,All rights reserved,"Calamus godefroyi . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 360. Accessed 2022-04-21",11,3
wfo-0000756193,ver-THA-0000756193.01,not recorded,,ref-THA-0000756193,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05127,Forest Herbarium,All rights reserved,"Calamus griseus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 360. Accessed 2022-04-21",11,3
wfo-0000756214,ver-THA-0000756214.01,wai khi kai (หวายขี้ไก่)(Peninsular),,ref-THA-0000756214,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05128,Forest Herbarium,All rights reserved,"Calamus guruba . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 361. Accessed 2022-04-21",11,3
wfo-0000756324,ver-THA-0000756324.01,not recorded,,ref-THA-0000756324,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05129,Forest Herbarium,All rights reserved,"Calamus henryanus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 362. Accessed 2022-04-21",11,3
wfo-0001317000,ver-THA-0001317000.01,wai hin (หวายหิน)(Pattani),,ref-THA-0001317000,TH,THA,https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05131,Forest Herbarium,All rights reserved,"Calamus insignis longispinosus. Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 363. Accessed 2022-04-21",11,3
wfo-0001317000,ver-THA-0001317000.02,ro-tae-ba-tu (รอแตบาตู)(Malay-Pattani),,ref-THA-0001317000,TH,THA,https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05131,Forest Herbarium,All rights reserved,"Calamus insignis longispinosus. Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 363. Accessed 2022-04-21",11,3
wfo-0000756737,ver-THA-0000756737.01,wai lek (หวายเล็ก)(Nakhon Si Thammarat),,ref-THA-0000756737,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05133,Forest Herbarium,All rights reserved,"Calamus javensis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 364. Accessed 2022-04-21",11,3
wfo-0000756737,ver-THA-0000756737.02,wai khao san (หวายข้าวสาร)(Narathiwat),,ref-THA-0000756737,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05133,Forest Herbarium,All rights reserved,"Calamus javensis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 364. Accessed 2022-04-21",11,3
wfo-0000757035,ver-THA-0000757035.01,wai kri ya (หวายกรียา)(Yala),,ref-THA-0000757035,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05134,Forest Herbarium,All rights reserved,"Calamus laevigatus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 365. Accessed 2022-04-21",11,3
wfo-0000757412,ver-THA-0000757412.01,wai kam phuan (หวายกําพวน)(Trang),,ref-THA-0000757412,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05135,Forest Herbarium,All rights reserved,"Calamus longisetus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 366. Accessed 2022-04-21",11,3
wfo-0000757564,ver-THA-0000757564.01,wai kho dam(หวายข้อดํา),,ref-THA-0000757564,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05137,Forest Herbarium,All rights reserved,"Calamus manan . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 367. Accessed 2022-04-21",11,3
wfo-0000757564,ver-THA-0000757564.02,ro-tae-ma-nao (รอแตมาเนา)(Malay-Narathiwat),,ref-THA-0000757564,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05137,Forest Herbarium,All rights reserved,"Calamus manan . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 367. Accessed 2022-04-21",11,3
wfo-0000758656,ver-THA-0000758656.01,wai chang (หวายช้าง)(Peninsular),,ref-THA-0000758656,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05140,Forest Herbarium,All rights reserved,"Calamus ornatus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 370. Accessed 2022-04-21",11,3
wfo-0000758656,ver-THA-0000758656.02,wai khao dam (หวายเขาดํา)(Peninsular),,ref-THA-0000758656,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05140,Forest Herbarium,All rights reserved,"Calamus ornatus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 370. Accessed 2022-04-21",11,3
wfo-0000758656,ver-THA-0000758656.03,wai chang yai (หวายช้างใหญ่)(Yala),,ref-THA-0000758656,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05140,Forest Herbarium,All rights reserved,"Calamus ornatus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 370. Accessed 2022-04-21",11,3
wfo-0000758754,ver-THA-0000758754.01,wai dam (หวายดำ)(Trang),,ref-THA-0000758754,TH,THA,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05141,Forest Herbarium,All rights reserved,"Calamus oxleyanus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 370. Accessed 2022-04-21",11,3
