WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000516166,distribution,EN,Endemic to Thailand.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000516166,Forest Herbarium,All rights reserved,"Achyranthes ancistrophora. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 394. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01237,5,4
wfo-0000516177,distribution,EN,Pantropical of palaeotropic origin.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000516177,Forest Herbarium,All rights reserved,"Achyranthes aspera. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 395. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01238,5,4
wfo-0001046384,distribution,EN,"Of palaeotropic origin (Type, Java); not as widespread as A. aspera, but distribution not well known.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001046384,Forest Herbarium,All rights reserved,"Achyranthes bidentata bidentata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 397. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01240,5,4
wfo-0000521801,distribution,EN,From India throughout the Indo-Chinese Peninsula and Indonesia to S. China.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521801,Forest Herbarium,All rights reserved,"Aerva sanguinolenta. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 389. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01231,5,4
wfo-0000526239,distribution,EN,Widespread in tropical Asia.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000526239,Forest Herbarium,All rights reserved,"Allmania nodiflora. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 382. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01222,5,4
wfo-0000528475,distribution,EN,"Origin in Brazil (type, a cultivar).",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528475,Forest Herbarium,All rights reserved,"Alternanthera bettzickiana. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 407. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01255,5,4
wfo-0000528696,distribution,EN,S. Brazil (type) and adjacent Argentina and Paraguay. Also collected in Indonesia.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528696,Forest Herbarium,All rights reserved,"Alternanthera moquinii. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 405. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01251,5,4
wfo-0000528743,distribution,EN,"Origin S. America (type, Brazil); seems to be a recent introduction to SE. Asia.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528743,Forest Herbarium,All rights reserved,"Alternanthera philoxeroides. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 405. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01252,5,4
wfo-0000528787,distribution,EN,Neotropical now a cosmopolitan weed.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528787,Forest Herbarium,All rights reserved,"Alternanthera pungens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 403. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01250,5,4
wfo-0000528825,distribution,EN,"Cosmopolitan (type, Sri Lanka).",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528825,Forest Herbarium,All rights reserved,"Alternanthera sessilis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 406. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01253,5,4
wfo-0000530136,distribution,EN,"Probably originating in S America by domestication of A. quitensis HBK (SAUER, l.c.).",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000530136,Forest Herbarium,All rights reserved,"Amaranthus caudatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 384. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01225,5,4
wfo-0000530251,distribution,EN,Origin unknown; found all over the warmer parts of the world.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000530251,Forest Herbarium,All rights reserved,"Amaranthus hybridus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 384. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01226,5,4
wfo-0000530322,distribution,EN,In all warmer parts of the world as A. viridis with which it is frequently confused.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000530322,Forest Herbarium,All rights reserved,"Amaranthus lividus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 388. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01229,5,4
wfo-0000530495,distribution,EN,The species probably originates from the New World tropical lowlands (SAUER Le.) from where by 1700 it was spreading rapidly throughout the warmer parts of the world. Now common all over tropical Asia.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000530495,Forest Herbarium,All rights reserved,"Amaranthus spinosus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 383. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01224,5,4
wfo-0000530523,distribution,EN,Pantropic.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000530523,Forest Herbarium,All rights reserved,"Amaranthus tricolor. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 386. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01227,5,4
wfo-0000530552,distribution,EN,In all warmer parts of the world.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000530552,Forest Herbarium,All rights reserved,"Amaranthus viridis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 387. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01228,5,4
wfo-0000536042,distribution,EN,"Thailand, Europe (type), Mediterranean area, SW. Asia.",I.C. Hedge and J.M. Lamond,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000536042,Forest Herbarium,All rights reserved,"Anethum graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 456. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01326,5,4
wfo-0000822997,distribution,EN,Neotropical (type Brazil).,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000822997,Forest Herbarium,All rights reserved,"Anredera cordifolia. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 412. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01263,5,4
wfo-0000540626,distribution,EN,"Europe (type), Africa, Asia.",I.C. Hedge and J.M. Lamond,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000540626,Forest Herbarium,All rights reserved,"Apium graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 452. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01319,5,4
wfo-0000823202,distribution,EN,"Probably indigenous to tropical Africa, now pantropical; in Asia northwards to China and Japan. Type a cultivated specimen, ""Hort. Carlsruhe"".",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000823202,Forest Herbarium,All rights reserved,"Basella alba. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 410. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01261,5,4
wfo-0000570662,distribution,EN,"Thailand, Central and Eastern Himalaya (Nepal, type), Burma to S.W. China.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000570662,Forest Herbarium,All rights reserved,"Brachystemma calycinum. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 419. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01276,5,4
wfo-0000575875,distribution,EN,"Thailand, SW. China, Vietnam, Burma, Bhutan, Sikkim, Nepal (type), Kashmir, Pakistan.",I.C. Hedge and J.M. Lamond,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000575875,Forest Herbarium,All rights reserved,"Bupleurum tenue. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 451. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01317,5,4
wfo-0000593019,distribution,EN,Origin uncertain (also of the type in LINN.). Cultivated in all warmer parts of the world and frequently naturalized.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000593019,Forest Herbarium,All rights reserved,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,5,4
wfo-0000594096,distribution,EN,"Tropical and subtropical regions of the world (India, type).",I.C. Hedge and J.M. Lamond,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000594096,Forest Herbarium,All rights reserved,"Centella asiatica. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 447. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01311,5,4
wfo-0001046037,distribution,EN,"Widely distributed from tropical Africa to SE. Asia; locally abundant, but on the whole rare on the Indo-Chinese Peninsula.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001046037,Forest Herbarium,All rights reserved,"Centrostachys aquatica. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 398. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01242,5,4
wfo-0001248451,distribution,EN,"Continental SE. Asia from Nepal (India, type) to Yunnan and Andaman Is., and throughout Malesia to New Guinea.",B. Verdcourt,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001248451,Forest Herbarium,All rights reserved,"Chloranthus erectus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 425. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01284,5,4
