WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0001107183,"Rhizome thick, erect, scaly; scales, about 4 by 1.5–2 cm, central portion thick and dark brown, edges thin, broad, pale, entire. Stipe up to 1 m long , thick, stramineous to pale castaneous, glabrous upwards, bearing on upper portion small spine-like remains of reduced gladular pinnae. Frond imparininnate, up to 4 m or more high including stipe, narrowly oblong to elliptic in outline; lateral sterile pinnae ascending, with stalks of up to 2.5 cm long, narrowly oblong, rounded to retuse and shortly mucronate at apex, cuneate to rounded and more or less irregular at base, entire at cartilagineous margin, 30–50 by 4–8 cm, coriaceous, glabrous; costa grooved above, distinctly raised below, veins raised below, hardly visible on upper surface, close, forming somewhat regularly arranged areoles up to 2 by 0.8 mm. Fertile pinnae only on upper portion, like the sterile ones but smaller. Sporangia scattered on whole of under surface of pinnae except on costa; paraphyses capitate, with small multilobed apical cells.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107183,3,2,"Acrostichum aureum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 258. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0368
wfo-0001107876,"Similar to the preceding species, differing only in: rhizome scales larger; plants smaller, up to 1.5 m tall; sterile pinnae acuminate at apex, cuneate at base.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107876,3,2,"Acrostichum speciosum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 258–259. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0369
wfo-0001109469,"Rhizome short, creeping, densely covered with scales; scales entire, narrow, brown, up to 3 mm long. Stipe bright blackish-purple to nearly black, glabrous except sparsely scaly basal part, 3–8 cm long. Lamina oblong-subdeltoid or narrower, round at apex, 5–12 by 3–5 cm, bipinnate; rachis slender, not prolonged, perfectly glabrous throughout; pinnae distinctly stalked, basal ones the largest, with a few pairs of leaflets, subtriangular, cuneate at base, up to 4 by 3 cm, the upper with a single leaflet almost the same as those of basal pinnae; leaflets with short but distinct stalks, fan-shaped, up to 1.5 cm long and wide; two basal edges entire, straight or a little recurved, forming less than right-angle; distal margin round, more or less lobed, sinus shallow or to almost the base of leaflets; lobes round, oblong or spatulate, round or subtruncate at subentire apex, softly herbaceous, or thinner; veins dichotomous, not raised, glabrous throughout. Sori round or a little elongate.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001109469,3,2,"Adiantum capillus-veneris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 214–215. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0313
wfo-0001107188,"Rhizome short, erect, covered with scales; scales linear, 4–5 mm long, bicoloured. Stipe up to 15 cm long, castaneous to black purple, polished, densely hairy with long multicellular brown hairs, scaly at base. Lamina linear-lanceolate, pinnate, long-tailed at apex, up to 35 by 2.5–4 cm; rachis densely hairy on upper surface with paler stiff hairs, prolonged, leafless on apical part, rooting at tip; lateral pinnae gradually becoming smaller upwards, the lower ones smaller and reflexed; largest pinnae sessile, almost parallelogram-shaped, round at apex, lower margin almost straight, upper margin nearly parallel to it, inner edge straight, to form narrowly cuneate base with lower margin, up to 20 by 7 mm, upper and outer margins deeply lobed to more than half the width of pinna, forming narrow lobes and narrow sinus; lobes including 2–5 veinlets, subtruncate and slightly toothed at apex, entire at margin; papyraceous, hairy on both surfaces, lower surface with short and long hairs, upper surface with stiff hairs; veins prominent. Sori on apices of lobes, the reflexed flaps narrow, hairy.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107188,3,2,"Adiantum caudatum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 207–208. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0306
wfo-0001115194,"Rhizome short, erect, scaly at apex; scales narrow, 3–4 mm long, entire, bicoloured with black central portion and dark brow edge. Stipe up to 13 cm long, castaneous to bright blackih-purple, glabrous except scaly lower portion; scales on stipe like those on rhizome but concolorous brown. Lamina linear, simply pinnate, gradually narrowing upwards, up to 20 by 2 cm; rachis perfectly glabrous, usually prolonged, leafless on upper part, rooting at tip; lower pinnae hardly reduced; larger pinnae sessile, half-crescent-shaped to nearly parallelogram-shaped, round to moderately acute at apex, lower margin round, upper margin straight and lobed, inner edge straight, forming narrow cuneate base with lower margin, up to 10 by 5 mm, upper margin lobed to about ⅓ of width of pinnae, forming distinct sinus; lobes round, moderately acute to subtruncate at slightly toothed apex; papyraceous to softly chartaceous, perfectly glabrous on both surfaces; veins rather indistinct. Sori on apices of lobes, reflexed flaps circular or elongate, glabrous.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001115194,3,2,"Adiantum edgeworthii. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 210–211. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0308
wfo-0000147065,"Rhizome short, erect, rather densely covered with scales; scales linear, 3–4 mm long, indistinctly bicoloured with black centre and blackish-brown edge. Stipe bright brown to nearly black, 2–8 cm long, glabrous except for scaly basal portion, scales like those on rhizome but concolorous dark brown. Lamina simply pinnate, lanceolate to linear-lanceolate, gradually narrowing upwards, up to 15 by 3 cm; rachis glabrous throughout, often prolonged and rooting at tip; lateral pinnae distinctly stalked, stalks slender, 1.5–4 mm long; leaflets fan-shaped, up to 1.3 by 1.8 cm, basal two edges entire, straight or round, forming less than right angle, distal margin round, subentire, or lobed to the depth of ⅕ of length of leaflets, middle sinus sometimes deep to midway, sinus narrow or a little wider, lobes round and subentire, papyraceous, glabrous; veins dichotomous, dense, a little raised. Sori round or a little wider, up to ten for each leaflets close to each other; pseudo-indusia 1.5–2 mm broad, up to 3 mm long.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000147065,3,2,"Adiantum erylliae. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 213. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0311
wfo-0001107189,"Rhizome short, erect or ascending, or rarely creeping, bearing a dense tuft of fronds, covered with scales; scales linear, a little broader at basal portion, entire, 8 mm long, shining brown, concolorous. Stipe distinctly grooved on upper surface, bright blackish-brown to nearly black, scales on basal portion, hairy in grooves and glabrous elsewhere, 10–30 cm long, but sometimes up to 50 cm. Lamina pedate or tripinnate with a few pairs of bipinnate pinnae, up to 20 by 25 cm; upper pinnae and pinnules of the large pinnae similar, pinnate with more than 10 pairs of leaflets, linear, about 10 by 2 cm; rachis (of fronds, of pinnae and of pinnules of larger pinnae) like the upper part of stipe, distinctly grooved on upper surface, grooves decurrent to those of stipe, densely pubescent; leaflets fan-shaped, distinctly stalked with stalks densely hairy on upper surface; two basal edges forming broad cuneate base, up to 1.5 by 1.3 cm; distal margin round, serrate, rarely lobed, thin but firm, surfaces quite glabrous; veins not raised. Sori round to elongate, up to 5 mm long, a few to each leaflet.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107189,3,2,"Adiantum flabellulatum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 215. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0314
wfo-0001110777,"Rhizome short, suberect, the apex covered with scales; scales linear, a little broader at base, entire, up to 3 mm long, bicoloured. Stipe bright castaneous to black, glabrous or sparsely scaly at basal portion, variable in size, usually about 10 cm long; scales on stipe like those on rhizome except in being concolorous brown. Lamina linear-lanceolate to oblong, pinnate, commonly 15 cm long but the larger more than 30 by 10 cm; rachis perfectly glabrous, occasionally prolonged, leafless on upper part, and rooting at tip, more commonly bearing an apical pinna like lateral ones; lateral pinnae large at base, slightly reduced in size upwards, distinctly stalked; stalks usually 5–10 mm but sometimes more than 2 cm long, with an angle of about 60° to rachis; leaflets crescent-shaped, usually 2–3 by 1–1.5 cm, the larger up to 5 cm long, in the upper leaflets the lower two edges meeting at stalks to form cuneate base; thin, softly herbaceous, glabrous on both surfaces; veins a little raised, outer edge of leaflets subentire, crisped or lobed to about ¼ of breadth of leaflets, sinus narrow, lobes round to subquadrangular, round to truncate at subentire or toothed apex. Sori at margin of leaflets, reflexed soral flaps elongate, usually 5–8 mm long, but up to 1.5 cm.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001110777,3,2,"Adiantum philippense. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 211–212. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0310
wfo-0000163097,"Rhizome short, erect, scaly at apex; scales linear, up to 2.5 mm long, at most 0.1 mm broad, nearly black with brownish edge when yong. Stipe up to 6 cm long, dark castaneous to nearly back, polished, glabrous except for the scaly base. Lamina narrowly lanceolate, up to 20 by 3.5 cm; rachis thin, glabrous, sometimes prolonged and proliferous; pinnae more than a dozen pairs, with stalks of 1–1.5 mm long; middle ones the largest, straight or curved in dimidiate lower edges, subtruncate in inner edge, forming angles of 60°–90° to lower edge, round and lobed at apex, straight or slightly round and lobed at upper edge, 1.5 by 1 cm; lower ones smaller and more or less deflexed; lobes round or quadrangular, sinus to ¼ way between upper and lower edges, the middle sinus sometimes to half-way towards costa; softly papyraceous, glaucous beneath, sparsely hairy with 2–4 celled, brown, rather setose hairs up to 1.5 mm in length; veins dense, distinct on upper surface. Sori to seven for each leaflet, one for each lobe, separated from the next by sinus; indusia narrow, up to 2 mm long, 0.5 mm broad.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000163097,3,2,"Adiantum siamense. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 213–214. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0312
wfo-0001107908,"Close to A. philippense but differs in: stipe, rachis and pinna-stalk with distinct wing, wing of pinna-stalk crisped, of the others flat, up to 0.7 mm broad; rachis and pinna-stalk rather densely hairy on upper surface; pinna-stalk shorter, 3–8 mm long; basal edges of leaflets not straight, forming cuneate base; veins more distinctly raised on lower surface.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107908,3,2,"Adiantum soboliferum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 211. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0309
