WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0001107908,ver-THA-0001107908.01,ya hu khwak (หญ้าหูควาก)(Northern),0.0,ref-THA-0001107908,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0309,Forest Herbarium,All rights reserved,"Adiantum soboliferum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 211. Accessed 2021-07-31",3,2
wfo-0001274410,ver-THA-0001274410.01,kut bai lek (กูดใบเล็ก)(Northern),0.0,ref-THA-0001274410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0307,Forest Herbarium,All rights reserved,"Adiantum zollingeri. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 208–210. Accessed 2021-07-31",3,2
wfo-0001124747,ver-THA-0001124747.01,kut long (กูดลอง)(Northern),0.0,ref-THA-0001124747,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0230,Forest Herbarium,All rights reserved,"Araiostegia dareiformis. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 151. Accessed 2021-07-31",3,2
wfo-0001114941,ver-THA-0001114941.01,kut long (กูดลอง)(Northern),0.0,ref-THA-0001114941,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0233,Forest Herbarium,All rights reserved,"Araiostegia pulchra. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 154. Accessed 2021-07-31",3,2
wfo-0001114941,ver-THA-0001114941.02,kut yung (กูดยูง)(Northern),0.0,ref-THA-0001114941,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0233,Forest Herbarium,All rights reserved,"Araiostegia pulchra. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 154. Accessed 2021-07-31",3,2
wfo-0000153991,ver-THA-0000153991.01,kraprok hang maeo (กะปรอกหางแมว)(Southeastern),0.0,ref-THA-0000153991,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0412,Forest Herbarium,All rights reserved,"Asplenium confusum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 289–290. Accessed 2021-07-31",3,2
wfo-0001125540,ver-THA-0001125540.01,katae tai hin (กะแตไต่หิน)(Northeastern),0.0,ref-THA-0001125540,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=F0378,Forest Herbarium,All rights reserved,"Asplenium nidus nidus. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 267. Accessed 2021-07-31",3,2
wfo-0001125540,ver-THA-0001125540.02,kaprok hua long (กะปรอกหัวลง)(Southeastern),0.0,ref-THA-0001125540,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=F0378,Forest Herbarium,All rights reserved,"Asplenium nidus nidus. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 267. Accessed 2021-07-31",3,2
wfo-0001125540,ver-THA-0001125540.03,kaprok hang sing (กะปรอกหางสิงห์)(Southeastern),0.0,ref-THA-0001125540,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=F0378,Forest Herbarium,All rights reserved,"Asplenium nidus nidus. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 267. Accessed 2021-07-31",3,2
wfo-0001237618,ver-THA-0001237618.01,kapork hang sing (กะปรอกหางสิงห์)(Southeastern),0.0,ref-THA-0001237618,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0387,Forest Herbarium,All rights reserved,"Asplenium squamulatum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 271. Accessed 2021-07-31",3,2
wfo-0001107241,ver-THA-0001107241.01,kut phao (กูดเพา)(Northern),0.0,ref-THA-0001107241,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0274,Forest Herbarium,All rights reserved,"Ceratopteris thalictroides. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 184–185. Accessed 2021-07-31",3,2
wfo-0001107241,ver-THA-0001107241.02,kha khiat nam khem (ขาเขียดน้ำเค็ม)(Southeastern),0.0,ref-THA-0001107241,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0274,Forest Herbarium,All rights reserved,"Ceratopteris thalictroides. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 184–185. Accessed 2021-07-31",3,2
wfo-0001118134,ver-THA-0001118134.01,kachot khai (กะฉอดไข่)(Southeastern),0.0,ref-THA-0001118134,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0299,Forest Herbarium,All rights reserved,"Cheilanthes belangeri. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 202–203. Accessed 2021-07-31",3,2
wfo-0001118134,ver-THA-0001118134.02,kut ngot (กูดหงอด)(Northern),0.0,ref-THA-0001118134,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0299,Forest Herbarium,All rights reserved,"Cheilanthes belangeri. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 202–203. Accessed 2021-07-31",3,2
wfo-0001107933,ver-THA-0001107933.01,kut ngoen (กูดเงิน)(Northern),0.0,ref-THA-0001107933,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0301,Forest Herbarium,All rights reserved,"Cheilanthes farinosa. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 203–204. Accessed 2021-07-31",3,2
wfo-0001115235,ver-THA-0001115235.01,chon phi (โชนผี)(Peninsular),0.0,ref-THA-0001115235,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0298,Forest Herbarium,All rights reserved,"Cheilanthes tenuifolia. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 201–202. Accessed 2021-07-31",3,2
wfo-0001112749,ver-THA-0001112749.01,"nakkharat (นาคราช)(Central, Peninsular)",0.0,ref-THA-0001112749,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0240,Forest Herbarium,All rights reserved,"Davallia denticulata. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 160. Accessed 2021-07-31",3,2
wfo-0001111449,ver-THA-0001111449.01,phaya nakkharat (พญานาคราช)(Northern),0.0,ref-THA-0001111449,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0246,Forest Herbarium,All rights reserved,"Davallia solida. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 163–164. Accessed 2021-07-31",3,2
wfo-0001111449,ver-THA-0001111449.02,wan nakkharat (ว่านนาคราช)(Central),0.0,ref-THA-0001111449,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0246,Forest Herbarium,All rights reserved,"Davallia solida. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 163–164. Accessed 2021-07-31",3,2
wfo-0001111449,ver-THA-0001111449.03,neraphusi (เนระพูสี)(North-easten),0.0,ref-THA-0001111449,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0246,Forest Herbarium,All rights reserved,"Davallia solida. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 163–164. Accessed 2021-07-31",3,2
wfo-0001124010,ver-THA-0001124010.01,kaprok wao (กะปรอกว่าว)(Southeastern),0.0,ref-THA-0001124010,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0294,Forest Herbarium,All rights reserved,"Doryopteris ludens. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 197–198. Accessed 2021-07-31",3,2
wfo-0001124010,ver-THA-0001124010.02,kut hu kwao (กูดฮู้กวาว)(Northern),0.0,ref-THA-0001124010,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0294,Forest Herbarium,All rights reserved,"Doryopteris ludens. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 197–198. Accessed 2021-07-31",3,2
wfo-0001124010,ver-THA-0001124010.03,paen tako ( แพนตาโก)(Peninsular),0.0,ref-THA-0001124010,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0294,Forest Herbarium,All rights reserved,"Doryopteris ludens. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 197–198. Accessed 2021-07-31",3,2
wfo-0001124010,ver-THA-0001124010.04,foen rachini (เฟินราชินี)(Central),0.0,ref-THA-0001124010,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0294,Forest Herbarium,All rights reserved,"Doryopteris ludens. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 197–198. Accessed 2021-07-31",3,2
wfo-0001224953,ver-THA-0001224953.01,plai mon (ปลายมน)(Peninsular),0.0,ref-THA-0001224953,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0252,Forest Herbarium,All rights reserved,"Humata heterophylla. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 168. Accessed 2021-07-31",3,2
wfo-0001107735,ver-THA-0001107735.01,kut hom bai yoi (กูดห้อมใบย่อย)(Northern),0.0,ref-THA-0001107735,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0249,Forest Herbarium,All rights reserved,"Humata repens. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 166. Accessed 2021-07-31",3,2
wfo-0001107735,ver-THA-0001107735.02,kut thong (กูดทอง)(Northeastern),0.0,ref-THA-0001107735,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0249,Forest Herbarium,All rights reserved,"Humata repens. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 166. Accessed 2021-07-31",3,2
wfo-0001107735,ver-THA-0001107735.03,nakkharat tua mia (นาคราชตัวเมีย)(Southeastern),0.0,ref-THA-0001107735,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0249,Forest Herbarium,All rights reserved,"Humata repens. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 166. Accessed 2021-07-31",3,2
wfo-0001118606,ver-THA-0001118606.01,kut Mak (กูดหมัก)(Northern),0.0,ref-THA-0001118606,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0254,Forest Herbarium,All rights reserved,"Leucostegia immersa. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 169. Accessed 2021-07-31",3,2
wfo-0001116581,ver-THA-0001116581.01,kut hang nok yung (กูดหางนกยูง)(Northeastern),0.0,ref-THA-0001116581,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0203,Forest Herbarium,All rights reserved,"Lindsaea chienii. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 133–134. Accessed 2021-07-31",3,2
wfo-0001107701,ver-THA-0001107701.01,hang nok kaling (หางนกกะลิง)(Central),0.0,ref-THA-0001107701,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0201,Forest Herbarium,All rights reserved,"Lindsaea ensifolia. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 131–132. Accessed 2021-07-31",3,2
wfo-0001109172,ver-THA-0001109172.01,kut soi (กูดสร้อย)(Northern),0.0,ref-THA-0001109172,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0259,Forest Herbarium,All rights reserved,"Nephrolepis cordifolia. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 172–174. Accessed 2021-07-31",3,2
wfo-0001124832,ver-THA-0001124832.01,kut hin (กูดหิน)(Peninsular),0.0,ref-THA-0001124832,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0263,Forest Herbarium,All rights reserved,"Nephrolepis falcata. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 176–177. Accessed 2021-07-31",3,2
wfo-0001223860,ver-THA-0001223860.01,paku laka (ปากูลาก๊ะ)(Malay Peninsular),0.0,ref-THA-0001223860,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0262,Forest Herbarium,All rights reserved,"Nephrolepis radicans. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 176. Accessed 2021-07-31",3,2
wfo-0001124866,ver-THA-0001124866.01,thao nakkharat (เถานาคราช)(Northeastern),0.0,ref-THA-0001124866,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0270,Forest Herbarium,All rights reserved,"Oleandra musifolia. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 181–182. Accessed 2021-07-31",3,2
wfo-0001242669,ver-THA-0001242669.01,"nakkharat (นาคราช)(Northern, Peninsular)",0.0,ref-THA-0001242669,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0271,Forest Herbarium,All rights reserved,"Oleandra pistillaris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 182. Accessed 2021-07-31",3,2
wfo-0001242669,ver-THA-0001242669.02,"wan nakkharat (ว่านนาคราช)(Northeastern, Peninsular)",0.0,ref-THA-0001242669,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0271,Forest Herbarium,All rights reserved,"Oleandra pistillaris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 182. Accessed 2021-07-31",3,2
wfo-0001242669,ver-THA-0001242669.03,phaya ngu (พญางู)(Northeastern) ,0.0,ref-THA-0001242669,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0271,Forest Herbarium,All rights reserved,"Oleandra pistillaris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 182. Accessed 2021-07-31",3,2
wfo-0001242669,ver-THA-0001242669.04,na-kho(นาฆอ) (Malay-Peninsular),0.0,ref-THA-0001242669,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0271,Forest Herbarium,All rights reserved,"Oleandra pistillaris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 182. Accessed 2021-07-31",3,2
wfo-0001107385,ver-THA-0001107385.01,foen ngoen (เฟินเงิน)(General),0.0,ref-THA-0001107385,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0289,Forest Herbarium,All rights reserved,"Pityrogramma calomelanos. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 193–194. Accessed 2021-07-31",3,2
wfo-0001107385,ver-THA-0001107385.02,foen thong (เฟินทอง)(General),0.0,ref-THA-0001107385,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0289,Forest Herbarium,All rights reserved,"Pityrogramma calomelanos. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 193–194. Accessed 2021-07-31",3,2
wfo-0001107405,ver-THA-0001107405.01,kut hang khang (กูดหางค่าง)(Northern),0.0,ref-THA-0001107405,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0343,Forest Herbarium,All rights reserved,"Pteris biaurita. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 237–238. Accessed 2021-07-31",3,2
wfo-0001107405,ver-THA-0001107405.02,phak kut khon khang phaya nak (ผัดกูดขนคางพญานาค)(Southwestern),0.0,ref-THA-0001107405,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0343,Forest Herbarium,All rights reserved,"Pteris biaurita. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 237–238. Accessed 2021-07-31",3,2
wfo-0001255609,ver-THA-0001255609.01,foen hiran (เฟินหิรัญ)(Central),0.0,ref-THA-0001255609,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0350,Forest Herbarium,All rights reserved,"Pteris blumeana. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 244. Accessed 2021-07-31",3,2
wfo-0001255609,ver-THA-0001255609.02,foen alaba (เฟินอะลาบา)(Central),0.0,ref-THA-0001255609,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0350,Forest Herbarium,All rights reserved,"Pteris blumeana. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 244. Accessed 2021-07-31",3,2
wfo-0001107406,ver-THA-0001107406.01,kut phi sue (กูดผีสือ)(Northern),0.0,ref-THA-0001107406,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0363,Forest Herbarium,All rights reserved,"Pteris cretica. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 255. Accessed 2021-07-31",3,2
wfo-0001116604,ver-THA-0001116604.01,ya rang kai (หญ้ารังไก่)(Peninsular),0.0,ref-THA-0001116604,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0353,Forest Herbarium,All rights reserved,"Pteris grevilleana. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 247–248. Accessed 2021-07-31",3,2
wfo-0001123774,ver-THA-0001123774.01,kut om (กูดอ้อม)(Northern),0.0,ref-THA-0001123774,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0348,Forest Herbarium,All rights reserved,"Pteris heteromorpha. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 241–243. Accessed 2021-07-31",3,2
wfo-0001253214,ver-THA-0001253214.01,kut phi (กูดผี)(Peninsular),0.0,ref-THA-0001253214,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0351,Forest Herbarium,All rights reserved,"Pteris mertensioides. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 244–246. Accessed 2021-07-31",3,2
wfo-0001109297,ver-THA-0001109297.01,ka-ching-du-phae (กะจิงดูแพะ)(Karen- Northern),0.0,ref-THA-0001109297,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0338,Forest Herbarium,All rights reserved,"Pteris vittata. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 233–234. Accessed 2021-07-31",3,2
wfo-0001109297,ver-THA-0001109297.02,kut tat (กูดตาด)(Northern),0.0,ref-THA-0001109297,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0338,Forest Herbarium,All rights reserved,"Pteris vittata. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 233–234. Accessed 2021-07-31",3,2
wfo-0001109297,ver-THA-0001109297.03,kut mak (กูดหมาก)(Northern),0.0,ref-THA-0001109297,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0338,Forest Herbarium,All rights reserved,"Pteris vittata. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 233–234. Accessed 2021-07-31",3,2
wfo-0001107413,ver-THA-0001107413.01,sam ngam (สามง่าม)(Eastern),0.0,ref-THA-0001107413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0341,Forest Herbarium,All rights reserved,"Pteris wallichiana. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 236–237. Accessed 2021-07-31",3,2
wfo-0001115653,ver-THA-0001115653.01,prong suan (ปรงสวน)(Central),0.0,ref-THA-0001115653,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0371,Forest Herbarium,All rights reserved,"Stenochlaena palustris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 259–260. Accessed 2021-07-31",3,2
wfo-0001115653,ver-THA-0001115653.02,phak kut daeng (ผักกูดแดง)(Central),0.0,ref-THA-0001115653,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0371,Forest Herbarium,All rights reserved,"Stenochlaena palustris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 259–260. Accessed 2021-07-31",3,2
wfo-0001115653,ver-THA-0001115653.03,phak kut mon (ผักกูดมอญ)(Central),0.0,ref-THA-0001115653,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0371,Forest Herbarium,All rights reserved,"Stenochlaena palustris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 259–260. Accessed 2021-07-31",3,2
wfo-0001115653,ver-THA-0001115653.04,phak yot daeng (ผักยอดแดง)(Central),0.0,ref-THA-0001115653,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0371,Forest Herbarium,All rights reserved,"Stenochlaena palustris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 259–260. Accessed 2021-07-31",3,2
wfo-0001115653,ver-THA-0001115653.05,pa-ku-ma-ding (ปะกูมาดิง)(Malay-Peninsular),0.0,ref-THA-0001115653,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0371,Forest Herbarium,All rights reserved,"Stenochlaena palustris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 259–260. Accessed 2021-07-31",3,2
wfo-0001115653,ver-THA-0001115653.06,lamtheng (ลำเท็ง)(Peninsular),0.0,ref-THA-0001115653,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0371,Forest Herbarium,All rights reserved,"Stenochlaena palustris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 259–260. Accessed 2021-07-31",3,2
wfo-0001115653,ver-THA-0001115653.07,"lam matheng (ลำมะเท็ง)(Eastern, Southwestern)",0.0,ref-THA-0001115653,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0371,Forest Herbarium,All rights reserved,"Stenochlaena palustris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 259–260. Accessed 2021-07-31",3,2
wfo-0000153780,ver-THA-0000153780.01,nuat hin (หนวดหิน)(Peninsular),0.0,ref-THA-0000153780,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0335,Forest Herbarium,All rights reserved,"Vaginularia trichoidea. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 229–230. Accessed 2021-07-31",3,2
