WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0001107183,Pantropic (type from tropical America).,distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107183,3,2,"Acrostichum aureum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 258. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0368
wfo-0001107876,Tropical Asia (type from India orientalis) to Australia.,distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107876,3,2,"Acrostichum speciosum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 258–259. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0369
wfo-0001109469,"Tropical, subtropical, and warm temperate regions throughout the world (type from S. Europe).",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001109469,3,2,"Adiantum capillus-veneris. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 214–215. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0313
wfo-0001107188,"Tropics of the Old World in general, from Africa to Polynesia (type from India).",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107188,3,2,"Adiantum caudatum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 207–208. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0306
wfo-0001115194,"Thailand, NE. India (type), Upper Burma, China (north to Manchuria), Tonkin, Taiwan, Philippines, Timor, and northwards to S. Japan.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001115194,3,2,"Adiantum edgeworthii. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 210–211. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0308
wfo-0000147065,"Thailand, Tonkin and Cambodia.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000147065,3,2,"Adiantum erylliae. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 213. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0311
wfo-0001107189,"Thailand, India, Burma, SW. And S. China (type), Tonkin, Taiwan, throughout Malesia, and northwards to southern edge of Japan.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107189,3,2,"Adiantum flabellulatum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 215. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0314
wfo-0001110777,Throughout the tropics of the Old World (type from the Philippines).,distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001110777,3,2,"Adiantum philippense. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 211–212. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0310
wfo-0000163097,Endemic to Thailand.,distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000163097,3,2,"Adiantum siamense. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 213–214. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0312
wfo-0001107908,"Thailand, India (type), S. China, Taiwan, Indochina, throughout Malesia to the Pacific tropics.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107908,3,2,"Adiantum soboliferum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 211. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0309
