wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000620474,754782,157963,Cordia fissistyla,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,CORDIACEAE,Cordia,fissistyla,,,,Vollesen,Vulnerable,D2,3.1,Unknown,Global
wfo-0000025725,754876,157966,Blepharispermum xerothamnum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Blepharispermum,xerothamnum,,,,Mattf.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000115704,756193,157992,Vernonia luhomeroensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Vernonia,luhomeroensis,,,,Q.Luke & Beentje,Vulnerable,D1,3.1,Stable,Global
wfo-0000282604,756882,158012,Premna discolor,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Premna,discolor,,,,Verdc.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000271030,758402,158043,Phyllanthus frazieri,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Phyllanthus,frazieri,,,,Radcl.-Sm.,Vulnerable,D2,3.1,Unknown,Global
wfo-0001238968,759247,158062,Streptocarpus schliebenii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,schliebenii,,,,Mansf.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000599403,759530,158069,Chamaecrista mwangokae,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Chamaecrista,mwangokae,,,,Gereau & G.M.Walters,Vulnerable,D2,3.1,Unknown,Global
wfo-0000730609,759642,158071,Impatiens kentrodonta,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,kentrodonta,,,,Gilg,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001268082,759739,158074,Swertia schliebenii,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,GENTIANACEAE,Swertia,schliebenii,,,,Mildbr.,Vulnerable,D2,3.1,Unknown,Global
wfo-0000884511,759915,158078,Clerodendrum myrianthum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Clerodendrum,myrianthum,,,,Mildbr.,Vulnerable,D2,3.1,Unknown,Global
wfo-0000730820,760083,158083,Impatiens palliderosea,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,palliderosea,,,,Gilg,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000730579,760242,158086,Impatiens ioides,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,ioides,,,,G.M.Schulze,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001046265,760356,158088,Psilotrichum fallax,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Psilotrichum,fallax,,,,C.C.Towns.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000912262,760948,158101,Coffea schliebenii,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Coffea,schliebenii,,,,Bridson,Vulnerable,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-0000649440,761419,158113,Diospyros occulta,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,occulta,,,,F.White,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000090814,761632,158117,Emilia bellioides,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Emilia,bellioides,,,,(Chiov.) C.Jeffrey,Vulnerable,B1ab(iii),3.1,Unknown,Global
wfo-0000075095,761746,158119,Ethulia angustifolia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Ethulia,angustifolia,,,,Bojer ex DC.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000631178,762079,158127,Cyathula coriacea,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Cyathula,coriacea,,,,Schinz,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000317288,762279,158133,Strophanthus hypoleucos,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Strophanthus,hypoleucos,,,,Stapf,Vulnerable,B2ab(iii),3.1,Stable,Global
wfo-0001283738,762338,158134,Streptocarpus kungwensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,kungwensis,,,,Hilliard & B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global
wfo-0001107105,762446,158136,Protea rubrobracteata,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Protea,rubrobracteata,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001283727,762577,158141,Streptocarpus compressus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,compressus,,,,B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global
wfo-0000018946,762731,158145,Gutenbergia pembensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Gutenbergia,pembensis,,,,S.Moore,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000021749,763432,158158,Bidens fischeri,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Bidens,fischeri,,,,(O.Hoffm.) Sherff,Vulnerable,D2,3.1,Unknown,Global
wfo-0000730885,764016,158172,Impatiens pseudohamata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,pseudohamata,,,,Grey-Wilson,Vulnerable,D2,3.1,Unknown,Global
wfo-0000650185,764124,158177,Diplocyclos tenuis,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,CUCURBITACEAE,Diplocyclos,tenuis,,,,(Klotzsch) C.Jeffrey,Vulnerable,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
wfo-0000123047,764191,158178,Athroisma pusillum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Athroisma,pusillum,,,,T.Erikss.,Vulnerable,D2,3.1,Unknown,Global
wfo-0000805853,766115,158197,Euphorbia neovirgata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,neovirgata,,,,Bruyns,Vulnerable,D2,3.1,Unknown,Global
wfo-0001301285,766165,158198,Momordica leiocarpa,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,CUCURBITACEAE,Momordica,leiocarpa,,,,Gilg,Vulnerable,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000583287,766644,158208,Campylospermum sacleuxii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,OCHNACEAE,Campylospermum,sacleuxii,,,,(Tiegh.) Farron,Vulnerable,"B2ab(iii,v)",3.1,Unknown,Global
wfo-0001277682,766708,158209,Streptocarpus holstii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,holstii,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000295212,766908,158214,Rauvolfia volkensii,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Rauvolfia,volkensii,,,,(K.Schum.) Stapf,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000731104,767004,158217,Impatiens ulugurensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,ulugurensis,,,,Warb.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0001296608,767050,158219,Vismianthus punctatus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,CONNARACEAE,Vismianthus,punctatus,,,,Mildbr.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0001064895,767235,158223,Saintpaulia pusilla,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Saintpaulia,pusilla,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000731141,767452,158227,Impatiens volkensii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,volkensii,,,,Grey-Wilson & Frim,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000883858,767767,158233,Clerodendrum lutambense,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Clerodendrum,lutambense,,,,Verdc.,Vulnerable,B1ab(iii),3.1,Decreasing,Global
wfo-0001277664,767887,158235,Ochna pseudoprocera,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,OCHNACEAE,Ochna,pseudoprocera,,,,Sleumer,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000038182,768780,158251,Emilia tenuipes,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Emilia,tenuipes,,,,C.Jeffrey,Vulnerable,D2,3.1,Unknown,Global
wfo-0000010806,769353,158263,Senecio depauperatus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Senecio,depauperatus,,,,Mattf.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000015737,769531,158266,Duhaldea stuhlmannii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Duhaldea,stuhlmannii,,,,(O.Hoffm.) Anderb.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000962450,769947,158273,Euphorbia handeniensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,handeniensis,,,,S.Carter,Vulnerable,D2,3.1,Unknown,Global
wfo-0001336565,770748,158283,Senegalia latistipulata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Senegalia,latistipulata,,,,(Harms) Kyal. & Boatwr.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0001277685,770801,158285,Streptocarpus parensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,parensis,,,,B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global
wfo-0000825345,771794,158316,Begonia riparia,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,riparia,,,,Irmsch.,Vulnerable,D2,3.1,Stable,Global
wfo-0000672552,771847,158317,Erica mafiensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ERICACEAE,Erica,mafiensis,,,,(Engl.) Dorr,Vulnerable,D2,3.1,Stable,Global
wfo-0000212992,772100,158326,Bauhinia kalantha,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Bauhinia,kalantha,,,,Harms,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000222909,772314,158331,Landolphia watsoniana,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Landolphia,watsoniana,,,,Rombouts,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000023324,772513,158337,Vernonia homilantha,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Vernonia,homilantha,,,,S.Moore,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000617121,772995,158346,Commicarpus greenwayi,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,NYCTAGINACEAE,Commicarpus,greenwayi,,,,Meikle,Vulnerable,D2,3.1,Unknown,Global
wfo-0001272704,773072,158348,Ochna apetala,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,OCHNACEAE,Ochna,apetala,,,,Verdc.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000730734,773127,158349,Impatiens messumbaensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,messumbaensis,,,,G.M.Schulze,Vulnerable,D2,3.1,Unknown,Global
wfo-0000619908,773179,158350,Corallocarpus ellipticus,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,CUCURBITACEAE,Corallocarpus,ellipticus,,,,Chiov.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001301293,773972,158368,Peponium leucanthum,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,CUCURBITACEAE,Peponium,leucanthum,,,,(Gilg) Cogn.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0001115033,1077672,165121,Lycopodium madeirense,PLANTAE,TRACHEOPHYTA,LYCOPODIALES,LYCOPODIOPSIDA,LYCOPODIACEAE,Lycopodium,madeirense,,,,J.H.Wilce,Vulnerable,C2a(i),3.1,Decreasing,Global & Europe
wfo-0000187524,1082606,165431,Vicia esdraelonensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vicia,esdraelonensis,,,,Warb. & Eig,Vulnerable,D2,3.1,Unknown,Global
wfo-0000649129,1383231,173395,Diospyros johnstoniana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,johnstoniana,,,,Standl. & Steyerm.,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648942,1386180,173462,Diospyros filipes,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,filipes,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648590,1386892,173480,Diospyros borbonica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,borbonica,,,,I.Richardson,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648561,1387854,173504,Diospyros bemarivensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,bemarivensis,,,,H.Perrier,Vulnerable,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000366446,1388679,173526,Lissocarpa tetramera,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,tetramera,,,,(Rusby) P.E.Berry,Vulnerable,"B2ab(iii,iv)",3.1,Decreasing,Global
wfo-0000649151,1388856,173531,Diospyros keningauensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,keningauensis,,,,Ng,Vulnerable,D2,3.1,Stable,Global
wfo-0000648634,1389248,173539,Diospyros candolleana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,candolleana,,,,Wight,Vulnerable,A2cd,3.1,Decreasing,Global
wfo-0000649797,1390392,173566,Diospyros subacuta,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,subacuta,,,,Hiern,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649652,1392098,173611,Diospyros rostrata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,rostrata,,,,(Merr.) Bakh.,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Stable,Global
wfo-0000648618,1392127,173612,Diospyros californica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,californica,,,,(Brandegee) I.M.Johnst.,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649828,1392801,173629,Diospyros tampinensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,tampinensis,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649557,1393138,173639,Diospyros platanoides,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,platanoides,,,,Letouzey & F.White,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000649389,1393229,173640,Diospyros nanay,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,nanay,,,,B.Walln.,Vulnerable,B2ab(iii),3.1,Stable,Global
wfo-0000649685,1393464,173647,Diospyros sandwicensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,sandwicensis,,,,(A.DC.) Fosberg,Vulnerable,B1ab(iii),3.1,Unknown,Global
wfo-0001315891,1393892,173656,Diospyros stenocarpa,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,stenocarpa,,,,(H.Perrier) G.E.Schatz & Lowry,Vulnerable,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648721,1396149,173711,Diospyros coriacea,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,coriacea,,,,Hiern,Vulnerable,A2cd,3.1,Decreasing,Global
wfo-0000649272,1397522,173742,Diospyros madecassa,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,madecassa,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648976,1398301,173761,Diospyros gallo,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,gallo,,,,B.Walln.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000649300,1398771,173769,Diospyros manu,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,manu,,,,B.Walln.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Stable,Global
wfo-0000649534,1398994,173776,Diospyros phlebodes,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,phlebodes,,,,(A.C.Sm.) A.C.Sm.,Vulnerable,C2a(i),3.1,Decreasing,Global
wfo-0000649616,1400903,173822,Diospyros rabiensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,rabiensis,,,,Breteler,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000649049,1402005,173853,Diospyros hassleri,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,hassleri,,,,Hiern,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000366441,1402040,173854,Lissocarpa stenocarpa,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,stenocarpa,,,,Steyerm.,Vulnerable,"B1ab(iii,iv,v)+2ab(iii,iv,v)",3.1,Decreasing,Global
wfo-0001315888,1402484,173863,Diospyros quercina,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,quercina,,,,(Baill.) G.E.Schatz & Lowry,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
wfo-0000649486,1405117,173931,Diospyros paniculata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,paniculata,,,,Dalzell,Vulnerable,A2cd,3.1,Decreasing,Global
wfo-0000648760,1405395,173939,Diospyros decaryana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,decaryana,,,,H.Perrier,Vulnerable,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649730,1408484,173990,Diospyros sclerophylla,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,sclerophylla,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649022,1409146,174005,Diospyros gracilis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,gracilis,,,,H.R.Fletcher,Vulnerable,"B2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-0000649598,1410031,174030,Diospyros pulchra,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,pulchra,,,,Bakh.,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Unknown,Global
wfo-0000649560,1410305,174038,Diospyros plectosepala,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,plectosepala,,,,Hiern,Vulnerable,"A4c; B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-0000929653,1423378,175638,Salix xanthicola,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Salix,xanthicola,,,,K.I.Chr.,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Europe
wfo-0000187539,1433336,176114,Vicia tigridis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vicia,tigridis,,,,Mouterde,Vulnerable,D2,3.1,Unknown,Global
wfo-0000875139,1571944,179236,Hylebates chlorochloe,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Hylebates,chlorochloe,,,,(K.Schum.) Napper,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001247718,1573524,179271,Oncella gracilis,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,LORANTHACEAE,Oncella,gracilis,,,,Polhill & Wiens,Vulnerable,D2,3.1,Stable,Global
wfo-0000840701,1573582,179274,Chassalia kenyensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Chassalia,kenyensis,,,,Verdc.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000868197,1573630,179277,Eragrostis perbella,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Eragrostis,perbella,,,,K.Schum.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000298148,1574482,179298,Rotheca kissakensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Rotheca,kissakensis,,,,(Gürke) Verdc.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000793417,1574562,179303,Cyathogyne usambarensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Cyathogyne,usambarensis,,,,(Verdc.) J.Léonard,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000763639,1574673,179306,Chlorophytum tenerrimum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Chlorophytum,tenerrimum,,,,Poelln.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000219692,1575085,179318,Jatropha hildebrandtii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Jatropha,hildebrandtii,,,,Radcl.-Sm.,Vulnerable,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
wfo-0000210835,1575091,179319,Crotalaria schliebenii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Crotalaria,schliebenii,,,,Polhill,Vulnerable,D2,3.1,Unknown,Global
wfo-0000971100,1575505,179332,Gardenia posoquerioides,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Gardenia,posoquerioides,,,,S.Moore,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Unknown,Global
wfo-0001082296,1575649,179341,Gravesia pulchra,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MELASTOMATACEAE,Gravesia,pulchra,,,,(Gilg) Jacq.-Fél. ex Wickens,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000282639,1575713,179345,Premna gracillima,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Premna,gracillima,,,,Verdc.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000667988,1575849,179347,Englerina triplinervia,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,LORANTHACEAE,Englerina,triplinervia,,,,(Baker & Sprague) Polhill & Wiens,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000964320,1576687,179375,Euphorbia quadrialata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,quadrialata,,,,Pax,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001082230,1576799,179382,Memecylon cogniauxii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MELASTOMATACEAE,Memecylon,cogniauxii,,,,Gilg,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001082316,1577044,179391,Memecylon verruculosum,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MELASTOMATACEAE,Memecylon,verruculosum,,,,Brenan,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000220043,1578184,179428,Jatropha velutina,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Jatropha,velutina,,,,Pax & K.Hoffm.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
