wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0001281406,767400,158225,Ludwigia speciosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,ONAGRACEAE,Ludwigia,speciosa,,,,"(Brenan) Hoch, Goldblatt & P.H.Raven",Near Threatened,B2a,3.1,Unknown,Global
wfo-0001253740,771341,158304,Streptocarpus montanus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,montanus,,,,Oliv.,Near Threatened,,3.1,Unknown,Global
wfo-0000632303,772379,158333,Cylicomorpha parviflora,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,CARICACEAE,Cylicomorpha,parviflora,,,,Urb.,Near Threatened,B2ab(iii),3.1,Decreasing,Global
wfo-0001277683,774025,158369,Streptocarpus inflatus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,inflatus,,,,B.L.Burtt,Near Threatened,,3.1,Stable,Global
wfo-0001087331,774133,158373,Olax pentandra,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,OLACACEAE,Olax,pentandra,,,,Sleumer,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000801545,1050155,164440,Zannichellia obtusifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Zannichellia,obtusifolia,,,,"Talavera, Garcia-Murillo & Smit",Near Threatened,"B2ab(ii,iii,iv)",3.1,Decreasing,Global & Mediterranean
wfo-0000260722,1078646,165178,Origanum scabrum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Origanum,scabrum,,,,Boiss. & Heldr.,Near Threatened,B1b(iii)+2b(iii),3.1,Unknown,"Global, Europe & Mediterranean"
wfo-0000458679,1082712,165444,Tamarix jordanis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,TAMARICACEAE,Tamarix,jordanis,,,,Boiss.,Near Threatened,B1b(iii),3.1,Unknown,Global
wfo-0000189075,1314728,170467,Vigna procera,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vigna,procera,,,,Welw. ex Hiern,Near Threatened,,3.1,Decreasing,Global
wfo-0000648971,1383426,173400,Diospyros fuscovelutina,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,fuscovelutina,,,,Baker,Near Threatened,,3.1,Decreasing,Global
wfo-0000649229,1384670,173426,Diospyros longiflora,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,longiflora,,,,Letouzey & F.White,Near Threatened,,3.1,Decreasing,Global
wfo-0000649914,1385973,173457,Diospyros urschii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,urschii,,,,H.Perrier,Near Threatened,,3.1,Decreasing,Global
wfo-0000649775,1387487,173495,Diospyros sphaerosepala,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,sphaerosepala,,,,Baker,Near Threatened,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000366448,1387999,173508,Lissocarpa guianensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,guianensis,,,,Gleason,Near Threatened,"B2b(ii,iii,iv)",3.1,Stable,Global
wfo-0000649770,1390109,173560,Diospyros soyauxii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,soyauxii,,,,Gürke & K.Schum.,Near Threatened,,3.1,Stable,Global
wfo-0000649867,1393407,173645,Diospyros torquata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,torquata,,,,H.Perrier,Near Threatened,B2ab(iii),3.1,Decreasing,Global
wfo-0000649376,1394153,173661,Diospyros multiflora,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,multiflora,,,,Blanco,Near Threatened,"B2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-0000649521,1395480,173697,Diospyros perrieri,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,perrieri,,,,Jum.,Near Threatened,"B2ab(iii,v)",3.1,Decreasing,Global
wfo-0000649423,1395936,173705,Diospyros nur,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,nur,,,,B.Walln.,Near Threatened,,3.1,Stable,Global
wfo-0000649313,1396310,173715,Diospyros masoalensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,masoalensis,,,,H.Perrier,Near Threatened,,3.1,Decreasing,Global
wfo-0000648607,1397795,173747,Diospyros bumelioides,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,bumelioides,,,,Standl.,Near Threatened,"B2b(i,ii,iii,iv,v)",3.1,Stable,Global
wfo-0000649428,1400241,173805,Diospyros oaxacana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,oaxacana,,,,Standl.,Near Threatened,"B2b(i,ii,iii)",3.1,Decreasing,Global
wfo-0000367405,1401032,173825,Lissocarpa uyat,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,uyat,,,,B.Walln.,Near Threatened,B2ab(iii),3.1,Decreasing,Global
wfo-0000649765,1401055,173826,Diospyros sonorae,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,sonorae,,,,Standl.,Near Threatened,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000367412,1401929,173851,Lissocarpa kating,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,kating,,,,B.Walln.,Near Threatened,B2ab(iii),3.1,Decreasing,Global
wfo-0000649493,1403080,173880,Diospyros parifolia,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,parifolia,,,,H.Perrier,Near Threatened,,3.1,Decreasing,Global
wfo-0000649277,1403464,173890,Diospyros maingayi,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,maingayi,,,,(Hiern) Bakh.,Near Threatened,"B2b(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648788,1403997,173903,Diospyros domingensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,domingensis,,,,(Urb.) Alain,Near Threatened,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649345,1405566,173941,Diospyros microrhombus,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,microrhombus,,,,Hiern,Near Threatened,,3.1,Decreasing,Global
wfo-0000649482,1406511,173961,Diospyros palmeri,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,palmeri,,,,Eastw.,Near Threatened,"B2b(i,ii,iii,iv,v)",3.1,Stable,Global
wfo-0000649215,1406645,173964,Diospyros liberiensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,liberiensis,,,,A.Chev. ex Hutch. & Dalziel,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000649191,1409215,174007,Diospyros lanceolata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,lanceolata,,,,Poir.,Near Threatened,"B2ab(ii,iii)",3.1,Decreasing,Global
wfo-0000648604,1409468,174014,Diospyros britannoborneensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,britannoborneensis,,,,Bakh.,Near Threatened,"B2b(i,ii,iii)",3.1,Decreasing,Global
wfo-0000649117,1409782,174024,Diospyros intricata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,intricata,,,,(A.Gray) Standl.,Near Threatened,"B1b(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000730497,1419539,175215,Impatiens gardneriana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,gardneriana,,,,Wight,Near Threatened,B2b(iii),3.1,Unknown,Global
wfo-0000214041,1431194,176101,Vicia barbazitae,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vicia,barbazitae,,,,Guss. & Ten.,Near Threatened,B2b(iii),3.1,Unknown,Global
wfo-0000187535,1433395,176118,Vicia qatmensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vicia,qatmensis,,,,Gomb.,Near Threatened,B1a(i)+2a(i),3.1,Unknown,Global
wfo-0000272989,1494246,177605,Physokentia petiolata,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Physokentia,petiolata,,,,(Burret) D.Fuller,Near Threatened,B1b(iii),3.1,Unknown,Global
wfo-0001261148,1499004,177878,Santalum austrocaledonicum,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Santalum,austrocaledonicum,,,,Vieill.,Near Threatened,"B2b(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000176081,1573139,179265,Ormocarpum schliebenii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Ormocarpum,schliebenii,,,,Harms,Near Threatened,,3.1,Decreasing,Global
wfo-0001290554,1573277,179267,Maerua kaessneri,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,CAPPARACEAE,Maerua,kaessneri,,,,Gilg & Gilg-Ben.,Near Threatened,B2ab(v),3.1,Unknown,Global
wfo-0001276555,1575897,179350,Huperzia holstii,PLANTAE,TRACHEOPHYTA,LYCOPODIALES,LYCOPODIOPSIDA,LYCOPODIACEAE,Huperzia,holstii,,,,(Hieron.) Pic.Serm.,Near Threatened,,3.1,Unknown,Global
wfo-0000242993,1576428,179364,Micrococca holstii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Micrococca,holstii,,,,(Pax) Prain,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000911218,1576588,179374,Achyrospermum scandens,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Achyrospermum,scandens,,,,Polhill,Near Threatened,B1a+2a,3.1,Stable,Global
wfo-0000961131,1576751,179379,Euphorbia bussei,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,bussei,,,,Pax,Near Threatened,B2b(iii),3.1,Unknown,Global
wfo-0000174095,1577298,179401,Aeschynomene stolzii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Aeschynomene,stolzii,,,,Harms,Near Threatened,B1a,3.1,Unknown,Global
wfo-0000335942,1578400,179436,Afrocanthium kilifiense,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Afrocanthium,kilifiense,,,,(Bridson) Lantz,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000801343,1578777,179445,Vangueria burttii,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Vangueria,burttii,,,,(Verdc.) Lantz,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000537217,1578930,179448,Anisocycla blepharosepala,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,MENISPERMACEAE,Anisocycla,blepharosepala,,,,Diels,Near Threatened,,3.1,Decreasing,Global
wfo-0000691735,1579242,179453,Burttdavya nyasica,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Burttdavya,nyasica,,,,Hoyle,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000645188,1579493,179463,Dichapetalum edule,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,DICHAPETALACEAE,Dichapetalum,edule,,,,Engl.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0001298738,1579541,179467,Ipomoea garckeana,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,CONVOLVULACEAE,Ipomoea,garckeana,,,,Vatke,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000654718,1580904,179506,Dorstenia warneckei,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Dorstenia,warneckei,,,,Engl.,Near Threatened,,3.1,Decreasing,Global
wfo-0000654432,1580968,179510,Dorstenia goetzei,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Dorstenia,goetzei,,,,Engl.,Near Threatened,,3.1,Decreasing,Global
wfo-0001083555,1582361,179545,Pseudobersama mossambicensis,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Pseudobersama,mossambicensis,,,,(Sim) Verdc.,Near Threatened,,3.1,Decreasing,Global
wfo-0000616181,1582473,179552,Combretum chionanthoides,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,COMBRETACEAE,Combretum,chionanthoides,,,,Engl. & Diels,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000255437,1582489,179553,Oldfieldia somalensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PICRODENDRACEAE,Oldfieldia,somalensis,,,,(Chiov.) Radcl.-Sm.,Near Threatened,"B2ab(iii,v)",3.1,Unknown,Global
wfo-0000606744,1582673,179557,Cissus quinquangularis,PLANTAE,TRACHEOPHYTA,VITALES,MAGNOLIOPSIDA,VITACEAE,Cissus,quinquangularis,,,,Chiov.,Near Threatened,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001091392,1582885,179565,Paropsia braunii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PASSIFLORACEAE,Paropsia,braunii,,,,Gilg,Near Threatened,,3.1,Unknown,Global
wfo-0000318998,1583406,179589,Syzygium micklethwaitii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Syzygium,micklethwaitii,,,,Verdc.,Near Threatened,,3.1,Decreasing,Global
wfo-0000934796,1585080,179642,Cynorkis buchwaldiana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Cynorkis,buchwaldiana,,,,Kraenzl.,Near Threatened,,3.1,Decreasing,Global
wfo-0000272120,1585309,179645,Phyllanthus somalensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Phyllanthus,somalensis,,,,Hutch.,Near Threatened,B2a,3.1,Unknown,Global
wfo-0000209189,1585858,179659,Crotalaria tsavoana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Crotalaria,tsavoana,,,,Polhill,Near Threatened,B2ab(iii),3.1,Stable,Global
wfo-0000426300,1586905,179684,Fuirena microcarpa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fuirena,microcarpa,,,,Lye,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000981064,1587174,179689,Heinsia zanzibarica,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Heinsia,zanzibarica,,,,(Bojer) Verdc.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000937660,1587797,179714,Danais xanthorrhoea,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Danais,xanthorrhoea,,,,(K.Schum.) Bremek.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0001298751,1589488,179771,Ipomoea irwiniae,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,CONVOLVULACEAE,Ipomoea,irwiniae,,,,Verdc.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000887259,1589728,179775,Clerodendrum tricholobum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Clerodendrum,tricholobum,,,,Gürke,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000885792,1589744,179776,Panicum pleianthum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Panicum,pleianthum,,,,Peter,Near Threatened,,3.1,Unknown,Global
wfo-0000282888,1589850,179780,Premna velutina,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Premna,velutina,,,,Gürke,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000617352,1590034,179786,Commiphora madagascariensis,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,BURSERACEAE,Commiphora,madagascariensis,,,,Jacq.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000173711,1590082,179789,Aeschynomene nematopoda,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Aeschynomene,nematopoda,,,,Harms,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000914263,1590766,179806,Coleus confertiflorus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Coleus,confertiflorus,,,,(A.J.Paton) A.J.Paton,Near Threatened,B1a+2a,3.1,Unknown,Global
wfo-0000243005,1591015,179810,Micrococca volkensii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Micrococca,volkensii,,,,(Pax) Prain,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000181428,1592497,179865,Galactia argentifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Galactia,argentifolia,,,,S.Moore,Near Threatened,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000914288,1592894,179874,Coleus triangularis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Coleus,triangularis,,,,(A.J.Paton) A.J.Paton,Near Threatened,,3.1,Decreasing,Global
wfo-0000295174,1968727,191068,Rauvolfia serpentina,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Rauvolfia,serpentina,,,,(L.) Benth. ex Kurz,Near Threatened,"B2b(iii,v)",3.1,Decreasing,Global
wfo-1000004756,1972265,191184,Heptapleurum locianum,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Heptapleurum,locianum,,,,(Grushv. & Skvortsova) Y.F.Deng,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-1000004760,1973229,191221,Heptapleurum pes-avis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Heptapleurum,pes-avis,,,,(R.Vig.) Y.F.Deng,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000582399,1980460,191429,Camellia indochinensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,THEACEAE,Camellia,indochinensis,,,,Merr.,Near Threatened,,3.1,Decreasing,Global
wfo-0000515218,1984089,191462,Acer tonkinense,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,tonkinense,,,,Lecomte,Near Threatened,A2cd,3.1,Decreasing,Global
wfo-0000328178,1984594,191470,Trigonobalanus verticillata,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Trigonobalanus,verticillata,,,,Forman,Near Threatened,B2ab(iii),3.1,Decreasing,Global
wfo-0000464787,1986367,191507,Magnolia flaviflora,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,flaviflora,,,,(Y.W.Law & Y.F.Wu) Figlar,Near Threatened,,3.1,Unknown,Global
wfo-0000510022,1991346,191633,Picea linzhiensis,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Picea,linzhiensis,,,,(W.C.Cheng & L.K.Fu) Rushforth,Near Threatened,,3.1,Decreasing,Global
wfo-0000456451,1991616,191663,Tsuga sieboldii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Tsuga,sieboldii,,,,Carrière,Near Threatened,,3.1,Decreasing,Global
wfo-0000514816,2285717,193846,Acer pauciflorum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,pauciflorum,,,,W.P.Fang,Near Threatened,A2c,3.1,Decreasing,Global
wfo-0000515288,2289150,193889,Acer wangchii,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,wangchii,,,,W.P.Fang,Near Threatened,B2ab(ii),3.1,Decreasing,Global
wfo-0000233026,2290496,193911,Magnolia borneensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,borneensis,,,,Noot.,Near Threatened,,3.1,Decreasing,Global
wfo-0000806090,2291567,193940,Magnolia figlarii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,figlarii,,,,V.S.Kumar,Near Threatened,,3.1,Unknown,Global
wfo-0000464828,2291665,193944,Magnolia fujianensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,fujianensis,,,,(Q.F.Zheng) Figlar,Near Threatened,,3.1,Unknown,Global
wfo-0000233342,2293588,193992,Magnolia poasana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,poasana,,,,(Pittier) Dandy,Near Threatened,,3.1,Unknown,Global
wfo-0000290101,2296410,194075,Quercus chenii,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,chenii,,,,Nakai,Near Threatened,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
wfo-0000290322,2296772,194081,Quercus cortesii,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,cortesii,,,,Liebm.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000290359,2297679,194091,Quercus crispifolia,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,crispifolia,,,,Trel.,Near Threatened,"B2b(i,ii,iii)",3.1,Unknown,Global
wfo-0000291184,2302779,194172,Quercus hypophaea,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,hypophaea,,,,Hayata,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000292254,2304166,194209,Quercus oleoides,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,oleoides,,,,Schltdl. & Cham.,Near Threatened,"B2b(ii,iii)",3.1,Decreasing,Global
wfo-0000293071,2305142,194228,Quercus saltillensis,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,saltillensis,,,,Trel.,Near Threatened,B2b(iii),3.1,Unknown,Global
wfo-0000805379,2349781,194566,Carpinus kweichowensis,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Carpinus,kweichowensis,,,,Hu,Near Threatened,B2ac(iii),3.1,Unknown,Global
wfo-0000333041,2349829,194567,Betula globispica,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Betula,globispica,,,,Shirai,Near Threatened,,3.1,Unknown,Global
