wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000233014,2290287,193905,Magnolia bintuluensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,bintuluensis,,,,(A.Agostini) Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233052,2290658,193914,Magnolia caveana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,caveana,,,,(Hook.f. & Thomson) D.C.S.Raju & M.P.Nayar,Data Deficient,,3.1,Unknown,Global
wfo-0000233065,2290764,193918,Magnolia compressa,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,compressa,,,,Maxim.,Data Deficient,,3.1,Unknown,Global
wfo-0000464769,2291402,193936,Magnolia doltsopa,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,doltsopa,,,,(Buch.-Ham. ex DC.) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000233153,2291703,193945,Magnolia gigantifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,gigantifolia,,,,(Miq.) Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233169,2291836,193947,Magnolia gloriensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,gloriensis,,,,(Pittier) Govaerts,Data Deficient,,3.1,Unknown,Global
wfo-0000464875,2292003,193952,Magnolia kingii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,kingii,,,,(Dandy) Figlar,Data Deficient,,3.1,Decreasing,Global
wfo-0000464882,2292041,193953,Magnolia kisopa,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,kisopa,,,,(Buch.-Ham. ex DC.) Figlar,Data Deficient,,3.1,Decreasing,Global
wfo-0000233225,2292097,193954,Magnolia kobus,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,kobus,,,,DC.,Data Deficient,,3.1,Unknown,Global
wfo-0000464916,2292232,193958,Magnolia lanuginosoides,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,lanuginosoides,,,,Figlar & Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233238,2292261,193959,Magnolia lasia,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,lasia,,,,Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000464922,2292337,193962,Magnolia leveilleana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,leveilleana,,,,(Dandy) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000233259,2292394,193964,Magnolia macklottii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,macklottii,,,,(Korth.) Dandy,Data Deficient,,3.1,Unknown,Global
wfo-0000233273,2292581,193969,Magnolia mariusjacobsia,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,mariusjacobsia,,,,Noot.,Data Deficient,,3.1,Unknown,Global
