wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000570827,566581,151834,Brasilicereus phaeacanthus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Brasilicereus,phaeacanthus,,,,(Gürke) Backeb.,Endangered,A2ac,3.1,Decreasing,Global
wfo-0001288159,568005,151846,Rebutia glomeriseta,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Rebutia,glomeriseta,,,,Cárdenas,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000686253,569326,151857,Ferocactus chrysacanthus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Ferocactus,chrysacanthus,,,,(Orcutt) Britton & Rose,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000652228,569762,151860,Disocactus macdougallii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Disocactus,macdougallii,,,,(Alexander) Barthlott,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000609371,569955,151862,Cleistocactus sulcifer,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Cleistocactus,sulcifer,,,,(Rauh & Backeb.) Leuenb.,Endangered,B1ab(iii),3.1,Stable,Global
wfo-0000619509,571255,151874,Consolea spinosissima,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Consolea,spinosissima,,,,(Mill.) Lem.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001256050,571378,151875,Parodia muricata,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,muricata,,,,(Otto ex Pfeiff.) Hofacker ,Endangered,A4ac,3.1,Decreasing,Global
wfo-0000652220,571763,151878,Disocactus eichlamii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Disocactus,eichlamii,,,,(Weing.) Britton & Rose,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001288671,572095,151881,Mammillaria schumannii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,schumannii,,,,Hildm.,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0001287012,576736,151923,Pediocactus paradinei,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pediocactus,paradinei,,,,B.W.Benson,Endangered,B1ab(iv)c(iv),3.1,Decreasing,Global
wfo-0000614661,577267,151928,Coleocephalocereus goebelianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Coleocephalocereus,goebelianus,,,,(Vaupel) Buining,Endangered,A2c,3.1,Decreasing,Global
wfo-0000651956,578020,151934,Discocactus ferricola,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Discocactus,ferricola,,,,Buining & Brederoo,Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
wfo-0000439202,578806,151940,Schlumbergera orssichiana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Schlumbergera,orssichiana,,,,Barthlott & McMillan,Endangered,"B1ab(iii,v)",3.1,Unknown,Global
wfo-0001284283,580168,151951,Yavia cryptocarpa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Yavia,cryptocarpa,,,,R.Kiesling & Piltz,Endangered,B1ab(v),3.1,Unknown,Global
wfo-0001288326,580432,151953,Rebutia albipectinata,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Rebutia,albipectinata,,,,Rausch,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000397806,584224,151987,Pfeiffera micrantha,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pfeiffera,micrantha,,,,(Vaupel) P.V.Heath,Endangered,"B1ab(i,iii)",3.1,Stable,Global
wfo-0000712350,586668,152008,Gymnocalycium amerhauseri,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Gymnocalycium,amerhauseri,,,,H.Till,Endangered,D,3.1,Stable,Global
wfo-0001289107,590898,152046,Weberocereus trichophorus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Weberocereus,trichophorus,,,,H.Johnson & Kimnach,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000716169,591015,152047,Hatiora herminiae,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Hatiora,herminiae,,,,(Porto &  A.Cast.) Backeb. ex Barthlott ,Endangered,B1ab(v),3.1,Decreasing,Global
wfo-0001288747,595315,152084,Mammillaria crucigera,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,crucigera,,,,Mart.,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000676152,597311,152101,Eriosyce umadeave,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Eriosyce,umadeave,,,,(Werderm.) Katt.,Endangered,B1ab(v),3.1,Decreasing,Global
wfo-0001289776,597715,152105,Peniocereus lazaro-cardenasii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Peniocereus,lazaro-cardenasii,,,,"(J.L.Contr., J.Jiménez Ram., Sánchez-Mej. & C.A Toledo) D.R.Hunt ",Endangered,"B1ab(iii,v); C2a(i)",3.1,Decreasing,Global
wfo-0001256026,598553,152113,Parodia hausteiniana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,hausteiniana,,,,Rausch,Endangered,D,3.1,Decreasing,Global
wfo-0001255876,598906,152117,Mammillaria coahuilensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,coahuilensis,,,,(Boed.) Moran,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001256004,599760,152124,Parodia allosiphon,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,allosiphon,,,,(Marchesi) N.P.Taylor ,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000609320,600354,152129,Cleistocactus longiserpens,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Cleistocactus,longiserpens,,,,Leuenb.,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000691737,601416,152137,Frailea fulviseta,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Frailea,fulviseta,,,,Buining & Brederoo,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000712444,603300,152152,Gymnocalycium denudatum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Gymnocalycium,denudatum,,,,(Link & Otto) Pfeiff. ex Mittler,Endangered,A2ac,3.1,Decreasing,Global
wfo-0001289065,604533,152162,Pilosocereus quadricentralis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pilosocereus,quadricentralis,,,,(E.Y.Dawson) Backeb.,Endangered,B1ab(iii); D,3.1,Stable,Global
wfo-0001287033,605372,152170,Melocactus matanzanus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Melocactus,matanzanus,,,,León,Endangered,"B1ab(iii,v); D",3.1,Unknown,Global
wfo-0000662229,605685,152173,Echinopsis oligotricha,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinopsis,oligotricha,,,,(Cárdenas) M.Lowry,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000427536,606460,152179,Weberocereus imitans,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Weberocereus,imitans,,,,(Kimnach & Hutchison) Buxb.,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0001257242,608286,152193,Pseudorhipsalis alata,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pseudorhipsalis,alata,,,,(Sw.) Britton & Rose,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0001256088,609051,152200,Parodia warasii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,warasii,,,,(F.Ritter) F.H Brandt ,Endangered,B1ab(v),3.1,Decreasing,Global
wfo-0000661190,610853,152215,Echinocereus chisosensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinocereus,chisosensis,,,,W.T.Marshall,Endangered,B1ab(v),3.1,Decreasing,Global
wfo-0000651951,612404,152230,Discocactus diersianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Discocactus,diersianus,,,,Esteves,Endangered,A2ac,3.1,Decreasing,Global
wfo-0000676124,614622,152249,Eriosyce simulans,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Eriosyce,simulans,,,,(F.Ritter) Katt.,Endangered,A3c,3.1,Stable,Global
wfo-0000398260,615582,152257,Pachycereus gaumeri,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pachycereus,gaumeri,,,,Britton & Rose,Endangered,A2c,3.1,Decreasing,Global
wfo-0000640997,617441,152273,Dendrocereus nudiflorus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Dendrocereus,nudiflorus,,,,(Engelm. ex Wright) Britton & Rose,Endangered,"B2ab(iii,v); D",3.1,Decreasing,Global
wfo-0000662143,620351,152296,Echinopsis hertrichiana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinopsis,hertrichiana,,,,(Backeb.) D.R.Hunt,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000398036,623537,152321,Pygmaeocereus bieblii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pygmaeocereus,bieblii,,,,Diers,Endangered,B1ab(v),3.1,Decreasing,Global
wfo-0000716164,624141,152326,Hatiora epiphylloides,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Hatiora,epiphylloides,,,,(Porto  &  Werderm.) P.V.Heath,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000712488,625698,152340,Gymnocalycium horstii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Gymnocalycium,horstii,,,,Buining,Endangered,A2ac,3.1,Decreasing,Global
wfo-0001287451,628132,152360,Oroya peruviana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Oroya,peruviana,,,,(K.Schum.) Britton & Rose,Endangered,A4ac,3.1,Decreasing,Global
wfo-0000661944,631157,152387,Echinopsis angelesiae,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinopsis,angelesiae,,,,(R.Kiesling) G.D.Rowley,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000399700,633215,152405,Rhipsalis dissimilis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Rhipsalis,dissimilis,,,,(G.Lindb.) K.Schum.,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
wfo-0001287953,633536,152408,Hylocereus calcaratus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Hylocereus,calcaratus,,,,(F.A.C Weber) Britton & Rose,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001256033,636705,152437,Parodia leninghausii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,leninghausii,,,,(F.Haage) F.H.Brandt ,Endangered,A4ac,3.1,Decreasing,Global
wfo-0001256028,637431,152444,Parodia horstii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,horstii,,,,(F.Ritter) N.P.Taylor ,Endangered,C1,3.1,Decreasing,Global
wfo-0000621892,637752,152446,Corryocactus brachypetalus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Corryocactus,brachypetalus,,,,(Vaupel) Britton & Rose,Endangered,A2ace,3.1,Decreasing,Global
wfo-0000661983,639298,152459,Echinopsis bolligeriana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinopsis,bolligeriana,,,,Mächler & Helmut Walter,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001288317,641558,152480,Mammillaria surculosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,surculosa,,,,Boed.,Endangered,"B1ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001246608,642048,152484,Sclerocactus nyensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Sclerocactus,nyensis,,,,Hochstätter,Endangered,"B1ab(iii,iv)",3.1,Decreasing,Global
wfo-0000662033,642398,152487,Echinopsis coquimbana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinopsis,coquimbana,,,,(Molina) H.Friedrich & G.D.Rowley,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000652218,642598,152489,Disocactus biformis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Disocactus,biformis,,,,(Lindl.) Lindl.,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000676101,643499,152496,Eriosyce occulta,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Eriosyce,occulta,,,,Katt.,Endangered,B1ab(v); C2a(i),3.1,Decreasing,Global
wfo-0001287898,647621,152532,Matucana weberbaueri,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Matucana,weberbaueri,,,,(Vaupel) Backeb.,Endangered,B1ab(v),3.1,Decreasing,Global
wfo-0001288898,647724,152533,Mammillaria parkinsonii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,parkinsonii,,,,Ehrenb.,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001289307,649040,152543,Maihueniopsis minuta,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Maihueniopsis,minuta,,,,(Backeb.) R.Kiesling,Endangered,B1ab(v),3.1,Decreasing,Global
wfo-0001430740,649611,152547,Echinocereus sciurus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinocereus,sciurus,,,,(K.Brandegee) Dams,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000375263,649937,152550,Melocactus stramineus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Melocactus,stramineus,,,,Suringar,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000609310,650046,152551,Cleistocactus jajoanus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Cleistocactus,jajoanus,,,,(Backeb.) G.J.Charles,Endangered,"A2ac; B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000676074,650569,152555,Eriosyce iquiquensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Eriosyce,iquiquensis,,,,(F.Ritter) Ferryman,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000661330,652431,152570,Echinocereus leucanthus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinocereus,leucanthus,,,,N.P.Taylor,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0001248219,653075,152575,Mammillaria capensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,capensis,,,,(H.E.Gates) R.T.Craig,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001287817,653807,152582,Weberbauerocereus cephalomacrostibas,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Weberbauerocereus,cephalomacrostibas,,,,(Werderm. & Backeb.) F.Ritter ,Endangered,"A2c; B1ab(i,iii,v)",3.1,Decreasing,Global
wfo-0001288350,656828,152608,Peniocereus macdougallii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Peniocereus,macdougallii,,,,Cutak,Endangered,"B1ab(iii,v); C2a(i)",3.1,Decreasing,Global
wfo-0001248208,659178,152629,Mammillaria peninsularis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,peninsularis,,,,(Britton & Rose) Orcutt ,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000691756,659436,152632,Frailea mammifera,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Frailea,mammifera,,,,Buining & Brederoo,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001257893,660008,152637,Hatiora cylindrica,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Hatiora,cylindrica,,,,Britton & Rose,Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001252394,660145,152638,Parodia tenuicylindrica,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,tenuicylindrica,,,,(F.Ritter) D.R.Hunt,Endangered,A4ac,3.1,Decreasing,Global
wfo-0000680620,661995,152653,Escobaria cubensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Escobaria,cubensis,,,,(Britton & Rose) D.R.Hunt,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001256514,662348,152657,Stenocereus martinezii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Stenocereus,martinezii,,,,(J.G.Ortega) Buxb. ,Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
wfo-0001256066,663540,152666,Parodia rudibuenekeri,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,rudibuenekeri,,,,(W.R.Abraham) Rogoz. & P.J.Braun ,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000670194,664376,152675,Epiphyllum lepidocarpum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Epiphyllum,lepidocarpum,,,,(F.A.C.Weber) Britton & Rose,Endangered,"B2ab(iii,iv,v)",3.1,Decreasing,Global
wfo-0001256047,664649,152677,Parodia mueller-melchersii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,mueller-melchersii,,,,(Backeb.) N.P.Taylor ,Endangered,A4ac,3.1,Decreasing,Global
wfo-0000662011,665669,152684,Echinopsis caulescens,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinopsis,caulescens,,,,(F.Ritter) M.Lowry,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0001287026,666720,152693,Mammillaria pectinifera,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,pectinifera,,,,F.A.C.Weber,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000623148,670934,152727,Corynopuntia bulbispina,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Corynopuntia,bulbispina,,,,(Engelm.) F.M.Knuth,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0001256062,671707,152732,Parodia penicillata,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,penicillata,,,,Fechser & Steeg,Endangered,B1ab(v); C2a(i),3.1,Decreasing,Global
wfo-0001256035,672751,152741,Parodia magnifica,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,magnifica,,,,(F.Ritter) F.H.Brandt ,Endangered,"A4ac; B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
wfo-0000661523,673849,152749,Echinocereus schmollii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinocereus,schmollii,,,,(Weing.) N.P.Taylor,Endangered,B1ab(iii); D,3.1,Decreasing,Global
wfo-0001289405,675882,152765,Schlumbergera russelliana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Schlumbergera,russelliana,,,,(Hook.) Britton & Rose,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0000438971,676322,152769,Selenicereus atropilosus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Selenicereus,atropilosus,,,,Kimnach,Endangered,B1ab(iii),3.1,Unknown,Global
