wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000133120,67370818,37595,Lachanodes arborea,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Lachanodes,arborea,,,,(Roxb.) B.Nord.,Extinct in the Wild,,3.1,,Global
wfo-0000458817,67371983,30560,Trochetiopsis erythroxylon,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Trochetiopsis,erythroxylon,,,,(G.Forst.) Marais,Extinct in the Wild,,3.1,,Global
wfo-0000512199,122926208,122926206,Abutilon pitcairnense,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Abutilon,pitcairnense,,,,Fosberg,Extinct in the Wild,,3.1,,Global
wfo-0000754541,123986038,123986030,Agave lurida,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Agave,lurida,,,,Aiton,Extinct in the Wild,,3.1,,Global
wfo-0000336106,126613386,126612397,Csapodya splendens,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Csapodya,splendens,,,,(Breedlove & Lorence) Borhidi,Extinct in the Wild,,3.1,,Global
wfo-0000925847,142383583,38493,Corypha taliera,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Corypha,taliera,,,,Roxb.,Extinct in the Wild,,3.1,,Global
wfo-0000193869,149811526,30392,Sophora toromiro,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Sophora,toromiro,,,,(Phil.) Skottsb.,Extinct in the Wild,,3.1,,Global
wfo-0001426304,154696297,152357598,Amomum sumatranum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Amomum,sumatranum,,,,(Valeton) Skornick. & Hlavatá,Extinct in the Wild,,3.1,,Global
wfo-0000653941,164117292,164111324,Friedmannodendron rodriguesianum,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Friedmannodendron,rodriguesianum,,,,(F.Friedmann) Le Péchon & Skema,Extinct in the Wild,,3.1,,Global
wfo-0000826061,184207893,44080,Brighamia insignis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Brighamia,insignis,,,,A.Gray,Extinct in the Wild,,3.1,,Global
wfo-0000758828,197312879,110097724,Aloe silicicola,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,silicicola,,,,H.Perrier,Extinct in the Wild,,3.1,,Global
wfo-0000184535,227965606,226776565,Amherstia nobilis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Amherstia,nobilis,,,,Wall.,Extinct in the Wild,,3.1,,Global
wfo-0000027863,241413513,34169,Dendroseris gigantea,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Dendroseris,gigantea,,,,Johow,Extinct in the Wild,,3.1,,Global
wfo-0000667348,243423919,41882,Encephalartos brevifoliolatus,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,brevifoliolatus,,,,Vorster,Extinct in the Wild,,3.1,,Global
wfo-0000667385,243426977,41888,Encephalartos heenanii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,heenanii,,,,R.A.Dyer,Extinct in the Wild,,3.1,,Global
wfo-0000667435,243431182,41896,Encephalartos nubimontanus,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,nubimontanus,,,,P.J.H.Hurter,Extinct in the Wild,,3.1,,Global
wfo-0000667448,243432097,41764,Encephalartos relictus,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,relictus,,,,P.J.H.Hurter,Extinct in the Wild,,3.1,,Global
wfo-0000667480,243434007,41881,Encephalartos woodii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,woodii,,,,Sander,Extinct in the Wild,,3.1,,Global
