"wfo_id","description","source","bibliographicCitation","URL"
"wfo-0000246015","Tree or rarely a shrub 2.4–18 m. tall, with smooth or rough scaly grey or brown bark and crooked or gnarled bole and branches; stems pubescent when young, later glabrous; cork grey but often with some distinct purple layers; slash greenish or yellow. Leaf-blades elliptic, 5.8–18 cm. long, 2.2–8.9 cm. wide, acute to acuminate at the apex, rounded to broadly cuneate at the base, shining above, glabrous, save for tufts of hairs in the axils beneath and some hairs on the midrib, or slightly finely pubescent all over when young; petiole 0.5–1.6 cm. long; stipules short, 1–2.5 mm. long, mucronate at the apex, sometimes splitting into 2 parts, hairy inside, or sometimes ovate or triangular and up to 7 mm. long. Flowers heterostylous; peduncles (1–)3 per node opposite a single leaf, alternating at successive nodes, 2.5–7.5 cm. long, often densely pubescent when young; at the base of these 3 peduncles there is a usually stalked cup-shaped gland 2–6 mm. long; capitula (8–)10–13(–14)-flowered, 4–7 mm. in diameter (excluding corollas). Calyx-tube pubescent when young, cupular, ± 2 mm. long, the truncate limb ± 0.5 mm. Corolla heavily scented, white or greenish yellow outside, white inside; tube 1.2–1.6 cm. long, widened at the apex; lobes ovate-lanceolate, 3.5–5 mm. long, 1.5–2.5 mm. wide; throat glabrous. Ovary 2-locular; style 8 or 11 mm. long; stigma-lobes ± 4 mm. or 7 mm. long. Syncarps green, hard for a long time but ultimately becoming soft and black, 0.8–2.2(–2.5) cm. in diameter; pyrenes dark reddish brown, compressed ovoid, 5.5–6.5 mm. long, 4 mm. wide, very hard. Seeds yellowish, soft, elliptic, about 3.5 mm. long, 2 mm. wide, 0.4 mm. thick.","26B0E2C2-EB77-40EC-880F-989F7B0DB413","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:756419-1#descriptions"
"wfo-0000246111","Shrub or small tree 1–8 m. tall, not or sparsely branched; branches glabrous, mostly hollow, usually becoming corky. Leaf-blades elliptic, elliptic-obovate or elliptic-oblanceolate, 17–43 cm. long, 6.5–20 cm. wide, acuminate at the apex, very gradually attenuated into the petiole at the base, glabrous or venation puberulous beneath; petiole 1.6–5 cm. long; stipules deciduous, ovate-triangular, 0.6–2.3 cm. long, up to 1.5(–2) cm. wide, often leafy and bent back. Flowers 4–6-merous, heterostylous, in umbels of 3–7 capitula, the capitula 4–9 mm. in diameter, 16–35- or more flowered; common peduncles 1.8–15 cm. long, glabrous or puberulous; secondary peduncles 0.4–1.5 cm. long, glabrous or puberulous; bracts mostly small or 0.5–1 cm. long. Calyx cupular, ± 1 mm. long, not lobed. Corolla white or pale yellow; tube (3–)3.75–4.25 mm. long; lobes elliptic, 1.5–2 mm. long, 1–1.1 mm. wide, thickened at the apex; throat densely hairy. Ovary 2-locular; style 1.5 or 4 mm. long; stigma 1 mm. long. Syncarps succulent, subglobose, 1–1.5 cm. in diameter; pyrenes flattened obovoid, 2.2–3 mm. long, 1.5–1.8 mm. wide. Seeds olive, oblong or elliptic, flattened, 2 mm. long, 0.75 mm. wide, ± winged at the base, the wing ± ovate, ± 0.5 mm. long.","FF5A5DA8-C0FD-4F36-81B6-5387B1B97656","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:756499-1#descriptions"
"wfo-0000246385","Climbing shrub or liana 0.5–40 m high; trunk 1–10 cm in diameter; bark brown, smooth, later longitudinally fissured; branchlets densely dark brown-pubescent. Leaves petiolate; blade elliptic to oblong-obovate, 3.5–14 cm long, 1.4–4.6 cm wide, sometimes ciliate with long hairs; domatia pale brown, sometimes absent; petiole 3.5–10(–13) mm long, rusty brown-pubescent, glabrescent, with glands at the base. Inflorescence rather lax, 2.5–15.5 cm long, 1.5–7(–9) cm wide; peduncle and branches rusty brown-pubescent, glabrescent; bracts ovate to triangular, inside with 1–3 colleters. Flowers fragrant; sepals triangular, 1–1.9 mm long, 0.3–1.2 mm wide, with 0–2 colleters per sepal; corolla in mature bud 4.8–11 mm long; tube white to greenish white, obconical, 2.5–4 mm long, inside with tufts of hairs 0.9–1.9 mm from the base; lobes white to greenish white, narrowly ovate to obovate, 2.3–7 mm long, 1–2.1 mm wide; stamens inserted at 0.2–0.4 mm from the base of the tube; penicellate hairs 0.4–0.5 mm long; pistil 2.5–3.1 mm long; style 0.2–0.7 mm long; ovules 25–40 in each carpel. Fruit dark green with dense rusty brown indumentum, and numerous wing-like ridges, 4–18 cm long, 1–3.5 cm in diameter; exocarp 1–2 mm thick; seeds numerous, 11–18.5 mm long, 5–8.5 mm wide; coma 29–78 mm long. Fig. 33 (p. 100).","FDDCA634-2812-40D4-B178-B800318EA19A","Apocynaceae, E.A. Omino. Flora of Tropical East Africa. 2002","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80376-1#descriptions"
"wfo-0000246423","Erect glabrous shrub or small tree, 1–5 m. tall, sparsely divaricately branched; young branches lenticellate; bark greyish, somewhat scaly and eventually longitudinally fissured. Leaves restricted to new growth at apices of branches; blades oblong to broadly elliptic, 5.5–10 cm. long, 3–5 cm. wide, shortly acuminate or sometimes obtuse at apex, acute at base (? or rounded), stiffly papery, chestnut to blackish brown above, glaucous to pale brown beneath when dry; lateral nerves in 5–6 main pairs; tertiary nerves coarsely reticulate and sometimes rather difficult to observe beneath; domatia present as tufts of hair; petiole 0.6–1 cm. long; stipules sheath-like, 1–3 mm. long, bearing a caducous linear somewhat keeled lobe 3–5 mm. long. Flowers (4–)5-merous, borne in pedunculate 15–35-flowered cymes arising at nodes from which the leaves have been shed; peduncle 1–1.5 cm. long, glabrous or sparsely pubescent on either side; pedicels 2–4 mm. long, pubescent on either side; bracteoles linear or subulate, up to 2 mm. long. Calyx usually coriaceous, drying yellow-green or sometimes greyish; tube ±1.5 mm. long; limb distinctly wider than tube, 2–3 mm. long, lobed to ± the middle; lobes oblong or lanceolate to ovate, obtuse to rounded, eventually spreading. Corolla green, rather thick, wrinkled when dry, blunt in bud; tube 2–3 mm. long, villous at the throat, then with a ring of deflexed hairs 1/3 to halfway from the top; lobes oblong or triangular, ± 4 mm. long, thickened and subobtuse at apex. Stigmatic knob shortly exserted, slightly longer than wide, 1.5 mm. long, bifid at apex. Fruit almost square in outline, 2.3 cm. across, 1.2 cm. thick; calyx-limb persistent; pyrene ellipsoid, ± 2–3 cm. long, 1.2–2 cm. wide, 1.1 cm. thick, the walls thickly woody with longitudinal ridges.","91A571F4-8B31-46D1-8F2C-2DEDB7668972","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:944188-1#descriptions"
"wfo-0000246424","Pyrophytic erect subshrub (7.5–)15–35 cm. tall; stem simple or slightly branched near the base, arising from a thick woody rootstock, glabrous, dark, wrinkled, with elongate lenticels. Leaves opposite or in whorls of 3, drying the bright yellow-green of an aluminium accumulator, mostly paler and often glaucous beneath, oblong, elliptic, oblong-elliptic or obovate to oblanceolate, 2.5–16(–21.5) cm. long, 0.8–8.5(–12.5) cm. wide, very shortly acutely or obtusely acuminate or less often merely acute or rounded at the apex, cuneate at the base, sometimes quite coriaceous, glabrous to rather sparsely, shortly pubescent on both surfaces; lateral nerves in 5–7 main pairs; tertiary nerves apparent and coarsely reticulate; domatia absent; petioles 0.3–1(–2) cm. long; stipules with broad basal (usually sheath-like) part 2–3 mm. long, hairy inside and along margin, with a glabrous subulate lobe 0.3–1.2 cm. long. Flowers 5(–6)-merous; inflorescences slightly to distinctly supra-axillary, divaricately cymose, usually 10–many-flowered, the axes, etc., mostly pubescent; peduncle 2–4.5 cm. long, forming an acute angle with main stem; pedicels 1–11 mm. long; bracts and bracteoles linear-lanceolate, 3–8 mm. long. Calyx-tube obconic, 2–4 mm. long, glabrous or pubescent; tubular part of limb 0.5–2.5 mm. long, drying distinctly wrinkled; lobes oblong to linear-lanceolate or narrowly triangular, (1–)2.5–9 mm. long, acute or subacute at the apex. Corolla greenish or greenish white, the lobes white inside, thickened, often drying wrinkled; tube 3–5 mm. long, pilose at throat, then with a ring of deflexed hairs set 1/3 down from top; lobes reflexed, narrowly triangular, 4–5 mm. long, 2 mm. wide, appearing to have lateral margins broadening towards apex in the dry state. Style 6–8.5 mm. long; stigmatic knob green, oblong-ellipsoid, 1.5–2 mm. long, 1–2 mm. wide, dividing at the apex. Fruit yellowish green becoming red, globose, 1.8–2.2 cm. in diameter; calyx-limb persistent; pyrenes ellipsoid, 1.1–1.4 cm. long, 8–9 mm. wide, 8 mm. thick, with deep irregular longitudinal ridges. Fig.132/14, p. 754.","25DE148C-0E12-412D-9184-C5A069C84676","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:944190-1#descriptions"
"wfo-0000246425","Shrub or small tree 0.6–6 m. tall, the main trunk with almost black or rough grey bark, which peels to expose a reddish undersurface; shoots usually rather stout, with thick often powdery very pale white-grey or straw-coloured wrinkled corky bark; sap copious, sometimes apparently milky. Leaves mostly restricted to apices of branches; blades oblong-elliptic to oblong or sometimes round, 3–27.5 cm. long, 1.7–15.5 cm. wide, obtuse or ± acute at the apex or sometimes tapering-acute, cuneate to ± rounded at the base, rather fleshy or coriaceous or sometimes papery, often drying yellow-green and mostly often markedly paler and glaucous beneath, glabrous or occasionally densely velvety tomentose on lower surface; lateral nerves in 5–7 main pairs; tertiary nerves finely reticulate, sometimes drying pale yellowish above and dark beneath; domatia present as tufts of hair; petioles 0.3–2.5 cm. long; stipules with broad basal part 3.5–5 mm. long and subulate apex 1.5–7.5 mm. long, pubescent within. Flowers 5-merous, borne in axillary many-flowered divaricate cymes, all parts of inflorescence mostly pubescent and sometimes densely woolly tomentose; peduncle 1–5 cm. long; pedicels 1–3 mm. long; bracts linear, 3–5 mm. long. Calyx-tube obconic, 1.5–2 mm. long, glabrous or sometimes pubescent; tubular part of limb short, 1–3 mm. long, almost truncate or undulate or with short triangular teeth ± 0.5–1 mm. long. Corolla greenish yellow, fleshy, thick, wrinkled when dry; tube 2.5–4.5 mm. long, pilose at throat, then with a ring of deflexed hairs 1/3 of the way from the top; lobes narrowly triangular, 3 mm. long. Stigmatic knob distinctly exserted, green, ellipsoid, 2 mm. long, ridged. Fruit green mottled brown, yellow, dull red or brown spotted with white, fleshy and edible, depressed globose, 2.2–3 cm. long, 2.6–3.7 cm. wide (probably at least 3.5–4 cm. wide in life), lenticellate; pyrenes ellipsoid, 1.8–2.2 cm. long, 1.1–1.7 cm. wide, 1.1–1.5 cm. thick, the walls ridged, exceedingly thick and woody, up to 5–7 mm. thick, with a deep lateral semicircular groove on either side above the point of attachment, meeting on apical edge.","174D90BD-8CDE-45A7-A9D7-55031190F58D","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:944189-1#descriptions"
"wfo-0000246428","Small tree or scandent shrub, 4.5–12 m. tall; young stems lenticellate. Leaf-blades elliptic, 6.5–12.5 cm. long, 2.7–6.2 cm. wide, distinctly acuminate at apex, acute to rounded and often somewhat unequal at base, papery, strongly discolorous (in dry state); lateral nerves in 8–12 main pairs; tertiary nerves finely reticulate; domatia pubescent or absent; petiole 4–11 mm. long; stipules with sheath-like base, 3–5 mm. long, bearing a linear lobe 6–13 mm. long, pubescent inside. Flowers 5-merous, borne in rather lax pedunculate 30–100-flowered cymes; peduncles 1.5–3 cm. long, sparsely pubescent; pedicels 1–3 mm. long, pubescent; bracteoles linear or lanceolate, up to 2 mm. long. Calyx-tube ± 1 mm. long, sparsely pubescent; limb repand to shortly dentate, ± 1.25 mm. long. Corolla-tube 3 mm. long, 2.5 mm. wide, pubescent at throat, then with a ring of deflexed hairs; lobes triangular, 2.5 mm. long, 1 mm. wide at base, thickened towards apex, acute. Style 4 mm. long, glabrous; stigmatic knob as broad as long, ± 1 mm. in diameter. Fruit broader than long, laterally compressed, somewhat didymous (when dry), 1.8 cm. long, 2.5 cm. wide, 1.3 cm. thick, lenticellate; pyrene not known.","56C08B8B-68A5-419E-81F3-EA851B48A06D","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:944185-1#descriptions"
"wfo-0000246429","Shrub or small tree 1–7 m. tall, glabrous; young stems pale brown, lenticellate. Leaves restricted to apices of branches and young lateral shoots, mature or less often immature at time of flowering; blades elliptic to broadly elliptic or broadly ovate, 4.5–14 cm. long, 2.5–9.5 cm. wide, acute to subacuminate at apex, obtuse or truncate at base, papery, strongly discolorous when dry, glaucous beneath; lateral nerves in 5–6 main pairs; tertiary nerves apparent, coarsely reticulate; domatia present as tufts of hair, sometimes spread along the midrib; petioles 5–9 mm. long; stipules 2–3 mm. long, sheath-like at base, then somewhat triangular, terminating in a linear lobe 4–7 mm. long, pubescent inside. Flowers 5-merous, borne in pedunculate cymes, up to 30-flowered, arising at nodes from which the leaves have fallen; peduncles 1.6–2.5 cm. long, sparsely puberulous or puberulous; pedicels 2–6 mm. long, puberulous; bracts and bracteoles inconspicuous. Calyx-tube 1–1.5 mm. long; limb ± 1 mm. long, truncate, repand or shortly toothed. Corolla-tube 3–5 mm. long, pubescent at throat, then with a ring of deflexed hairs inside; lobes 3.5–5.5 mm. long, 1–2 mm. wide, thickened towards apex, but not apiculate, puberulous at margins. Style long-exserted, up to twice as long as corolla-tube; stigmatic knob 1 –1.25 mm. in diameter. Fruit globose, up to 3.5 cm. in diameter or broadly elliptic in 1-seeded fruit, not lenticellate; pyrene not known in detail, ± 2.5 cm. long, 1.5 cm. wide. Fig. 131/6, p. 752.","93C2A002-8947-49E8-9B6D-5FE3608CA4B2","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:932417-1#descriptions"
"wfo-0000246431","Shrub or tree 2–3(–12) m. tall, erect or sometimes scandent, or a tree 14 m. tall, glabrous; stems covered with reddish brown rather powdery bark, lenticellate. Leaves tending to be restricted to apex of branches; blades elliptic to broadly elliptic or occasionally rotund or oblong-elliptic, 4–12 cm. long, 2.5–5(–7) cm. wide, acute to subacuminate or acuminate at apex, acute to cuneate or sometimes obtuse at base, stiffly papery, drying blackish brown with nerves pale above and glaucous beneath; lateral nerves in 4–5(–6) main pairs; tertiary nerves coarsely reticulate, either apparent or obscure; domatia present as hairy tufts; petiole 6–10 mm. long; stipule-base sheathing, 2–3 mm. long, bearing a linear-subulate lobe 2–3 mm. long, pubescent within. Flowers 5-merous, borne in many-flowered pedunculate cymes; peduncle 1–2.5 cm. long, glabrous to sparsely pubescent; pedicels 2–6 mm. long, sparsely pubescent to pubescent; bracts and bracteoles linear, 1–2 mm. long. Calyx-tube 1–1.5 mm. long, glabrous; limb 1–2 mm. long, repand to slightly dentate. Corolla white; tube 0.8–1.4 cm. long, slightly pilose at throat, with a ring of deflexed hairs set at ± 1/3 of the way from the top inside; lobes oblong-elliptic to narrowly obovate, 5–9.5 mm. long, 2.2–5 mm. wide, acute. Anthers erect or sometimes spreading but not reflexed. Stigmatic knob well exserted, ovoid, 2.25–2.5 mm. long, 1.5–2 mm. wide, ridged. Fruit subglobose, somewhat bilobed, 1.8–2.5 cm. long, 1.9–2.7 cm. wide; pyrene almost semicircular in outline, 1.7 cm. long, 1.3 cm. wide, 1.1 cm. thick, gradually rounded at point of attachment, strongly rugulose and grooved.","1F49A109-4F1B-4E2B-96D0-266E4EB58FFF","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:944186-1#descriptions"
"wfo-0000246433","Shrub 3–4 m. tall, glabrous; young stems lenticellate. Leaves restricted to apices of main branches and new shoots; blades elliptic, 6.5–10.5 cm. long, 3.2–4.5 cm. wide, acuminate at apex, acute at base, papery, somewhat discolorous when dry; lateral nerves in 6 main pairs; tertiary nerves apparent but not markedly discolorous; domatia absent; petiole 0.8–1.2 cm. long; stipules sheath-like, 2–4 mm. long, bearing a linear lobe 4–5 mm. long, pubescent inside. Flowers 5-merous, borne in lax pedunculate 20–40-flowered cymes arising at nodes from which the leaves have fallen; peduncles 1–3 cm. long, sparsely pubescent; pedicels 2–7 mm. long, pubescent; bracteoles inconspicuous. Calyx-tube 1 mm. long, sparsely pubescent; limb 1–2 mm. long, wider than tube, rather irregularly lobed for about half its length. Corolla greenish white; tube 3 mm. long, 1.5–3 mm. wide, sparsely pubescent at throat and with a ring of deflexed hairs a short way from the top inside; lobes triangular-oblong, 3.5 mm. long, 2 mm. wide at base, thickened towards apex, acute, puberulous at margins. Stigmatic knob shortly exserted, slightly longer than wide, 1 mm. long. Fruit (immature) 1.8 cm. long and wide; pyrene not known. Fig. 131/7, p. 752.","17612076-17D7-4DB5-A874-E2119F9BD872","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:932418-1#descriptions"
"wfo-0000246435","Shrub or tree 3.5–13 m. tall, glabrous; young branches lenticellate. Leaves restricted to new growth at apices of branches; blades narrowly elliptic to elliptic, 6–11 cm. long, 2.5–4.5 cm. wide, distinctly acuminate at apex, acute at base; papery to subcoriaceous, strongly discolorous when dry; lateral nerves in 6–7 main pairs; tertiary nerves apparent, moderately finely reticulate; domatia present as tufts of hair; petiole 0.8–1.2 cm. long; stipules sheath-like, 2–5 mm. long, bearing a caducous linear somewhat keeled lobe 4–7 mm. long, pubescent inside. Flowers 5-merous, borne in pedunculate 15–40-flowered cymes arising from nodes at which the leaves have been shed; peduncle (0.5–)1.5–3 cm. long, sparsely pubescent on either side; pedicels 3–6(–9) mm. long, with crisped hairs on either side; bracteoles linear, up to 4 mm. long. Calyx subcoriaceous; tube ±1.5 mm. long, sparsely pubescent; limb 1.5–2 mm. long, distinctly wider than tube, lobed to ± halfway; lobes ovate, rounded, scarcely spreading. Corolla lime-green, fleshy, obtuse to acute in bud, wrinkled when dry; tube 3 mm. long, 3 mm. wide, pubescent at throat, then with a ring of deflexed hairs 1/3 of the way from top; lobes triangular, 4 mm. long, 2 mm. wide at base, thickened towards apex, acute, puberulous at margins. Stigmatic knob shortly exserted, slightly longer than wide, 1.5 mm. long, bifid at apex when mature. Fruit 1.5 cm. long (fide K. Schumann).","F98C8BC0-85F9-4F4D-BE87-8FCBD76D1A4A","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:944187-1#descriptions"
"wfo-0000246472","Shrub, scandent shrub or climber, 0.6–7(–14) m. tall; branches usually glabrous but often covered with shortish spreading hairs (2 specimens from Gabon have much longer reddish hairs), said to exude a watery to milky or sticky sap; lenticels not markedly apparent on young branches. Leaf-blades coriaceous, elliptic to round, 3–16.3(–20) cm. long, 1.3–8.5(–10.8) cm. wide, apex acuminate to caudate, base cuneate, acute or rounded, with 5–7 pairs of lateral nerves, medium to dark green and shiny above and pale green beneath (dried specimens have a characteristic bronze to blackish mottling between the tertiary veins) glabrous above and glabrous or sparsely pubescent with denser hairs on the nerves beneath; tertiary nerves close together ± parallel to mid-rib; petiole 0.3–2.2 cm. long; stipules with lobe entire or divided almost to the base, 3–12 mm. long, reflexing and soon caducous revealing a line of red to brown hairs above the scar. Flowers isostylous or heterostylous, sweet-scented, in dense or lax panicles, or few-flowered panicles, terminal on short lateral branches (in climbing specimens); peduncles 0.8–4 cm. long; secondary peduncles often present; pedicels 0–5.3(–7) mm. long; bracts and bracteoles entire or rarely 2–3-lobed, 0.2–2.7 cm. long and up to 2 mm. wide. Calyx-tube turbinate to ellipsoid, 2–4 mm. long, usually glabrous but occasionally sparsely hairy; lobes dentate, linear or slightly spathulate, 0.7–1.5 cm. long, 0.25–2.5 mm. wide, curving outwards when mature, usually caducous; occasionally tending to produce an expanded creamy-white limb (most developed in specimens from N. Zambia), never as large as the leaves. Corolla with greenish yellow tube and pale to bright yellow lobes with a distinctive star of orange-red hairs at the centre which become chocolate-brown at maturity; tube 1.3–2.7 cm. long, 2.5–5 mm. wide at the top, 0.75–1.5 mm. wide at the base, glabrous, hairy all over or with the hairs concentrated into 5 vertical stripes outside, with flattened yellow hairs at the throat and between the anthers, becoming glabrous towards the base within; lobes narrowly to broadly ovate, 4–19 mm. long, 2.5–11 mm. wide, acute to apiculate at apex, shortly connate for (0–)1.5–3 mm. at base, somewhat reflexed at maturity, midrib produced to form a low ridge. Distance from the throat to the top of the anthers 0–1.6 mm. in isostylous flowers (both stigma and anthers near the throat), 0–3 mm. in short-styled flowers and 4–6 mm. in long-styled flowers. Style 1.2–2.1 cm. in long-styled and isostylous flowers and 0.75–1 cm. in short-styled flowers; arms 0–(1.3–2) mm. long; stigma entirely exserted or included, each lobe 2.2–5.2 mm. long. Fruit edible, pale green to yellow, ellipsoid or subglobose, (0.8–)1.1–2.5 cm. long, (0.6–)0.8–1.8 cm. wide, with a round whitish scar at the apex. Seeds straw-coloured to pale brown, ± rectangular or triangular in outline, 1–1.3 mm. long, slightly thickened, clearly reticulate. Fig. 1/1.","1420D4D1-E316-40FE-BCE6-FDEB8BD25FB3","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:756546-1#descriptions"
"wfo-0000246538","Shrub, scandent shrub or climber 1.5–10.5 m. tall; branches hispid or pubescent, becoming glabrous with age; whitish lenticels apparent. Leaf-blades oblanceolate to obovate or elliptic to round, 3–14.3(–16) cm. long, 2–7.8 cm. wide, apex acuminate, base rounded or cuneate, with 7–15 pairs of lateral nerves, sparsely pubescent above and beneath, with denser pubescence on nerves beneath, occasionally entirely glabrous; petioles 0.3–6 cm. long; stipules deeply bilobed or with 2 separate subulate or linear lobes, 4–12 mm. long, up to 1 mm. wide, hairy outside, persistent. Flowers heterostylous, in panicles with 2–3 peduncles 0–5 cm. long, each bearing 2–4 flowers; pedicels 0–1.2(–1.8) cm. long; bracts and: bracteoles simple, linear, up to 7 mm. long. Calyx with short adpressed hairs or long (up to 3 mm.) patent hairs; tube cylindrical, 4–8 mm. long, 1.5–3 mm. wide; limb 0–1.5 mm. long; lobes linear or occasionally slightly spathulate, (4–)8–20 mm. long, 0.5–2(–3) mm. wide, occasionally tending to produce an expanded, dull red limb (noted in specimens from N. Nigeria, Bauchi Plateau, and Liberia). Corolla greenish yellow or yellowish orange outside with the lobes pink to orange or bright red above, salver-shaped; tube 1.6–4 cm. long, 2–7 mm. wide at top, 1–2 mm. wide at base, covered with short adpressed hairs or long patent hairs outside, with flattened yellow hairs at the throat and extending to the base of the anthers within; lobes strongly reduplicate in bud, ± round, 1.1–3.5(–4.3) cm. long, 0.8–2.5 cm. wide, the inner portion connate for 3.3–18 mm., apex rounded or acuminate, midrib produced to form a low ridge, glabrous or glabrescent below and papillose with a few hairs a short distance along the midrib above. Distance from the throat to the top of the anthers 4.5–12 mm. in long-styled flowers and 0–5 mm. in short-styled flowers. Style 1.9–2.7 cm. long in long-styled flowers and 0.6–1.3 cm. long in short-styled flowers; arms 0–1.6 mm. long; stigma included; lobes 2.2–5 mm. long. Fruit green with whitish to pale green flecks, ellipsoidal, 1.1–2.4 cm. long, 0.7–1 cm. wide, usually sparsely hairy but sometimes glabrous, calyx persistent or rarely caducous. Seeds yellowish brown to dark reddish brown, flattened and somewhat variable in outline, 0.6–0.7 mm. long and usually slightly narrower, clearly reticulate.","EBE28674-0127-48F2-B988-62C77D5811FA","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:756609-1#descriptions"
"wfo-0000246551","Shrub, scandent shrub or climber, 1.5–8 m. tall; branches ± densely covered with patent or crisped, straw-coloured to reddish hairs; lenticels sometimes visible as small whitish streaks. Leaf-blades elliptic to round, 2.5–18 cm. long, 1.7–11 cm. wide, apex acute or more usually acuminate, base rounded, ± cordate or cuneate, with 7–10 pairs of lateral nerves, hairy on both surfaces, with denser, often red hairs on the nerves beneath; petioles 0.3–5 cm. long; stipules bilobed for ± 1/3 of their length, 5–12 mm. long, 2.5–8 mm. wide at base, hairy outside, usually reflexed, persistent. Flowers heterostylous, in usually dense, compressed panicles; peduncles 0.5–2.7(–8) cm. long; secondary peduncles present or suppressed; pedicels 0–10 mm. long; 2–6 foliaceous calyx-lobes present on each inflorescence; bracts and bracteoles 3–5-lobed, 1–1.5 cm. long, glabrous inside. Calyx-tube obovoid, 3–5 mm. long, densely covered in spreading hairs; lobes green or red, lanceolate, (0.3–)0.8–1.6(–2.4) mm. long, 1.2–3(–5) mm. wide, covered with long red hairs outside and shorter pale hairs inside, caducous; foliaceous lobes bright red, elliptic to round, 3–11 cm. long, 2–9.4 cm. wide, acute at apex, rounded at base, pubescent on both sides; stipe 0.3–1 cm. long. Corolla with tube greenish to reddish outside and lobes white to yellow or pinky above; tube 1.5–2.8 mm. long, 3–5 mm. wide at top, 1.5–3 mm. wide at base, covered with red spreading hairs outside, with yellow flattened hairs at the throat and extending below the anthers inside; lobes round, (3.5–)5–12 mm. long, 5–11 mm. wide, apex rounded or apiculate, the inner portion connate for (2–)2.5–5 mm., covered with red spreading hairs below, above ± glabrous or with short whitish hairs becoming denser towards the centre, then with a ring of long dark red hairs surrounding the flattened yellow throat hairs. Distance from the throat to the top of anthers 5.5–8.5 mm. in long-styled flowers and 1–5 mm. in short-styled flowers. Style 1.4–2.4 cm. in long-styled flowers, 0.7–1 cm. in short-styled flowers; arms 0–1.5 mm; stigma included or partly exserted; lobes 2.6–4.2 mm. long. Fruit yellowish, ellipsoid, 1–2.4 cm. long, 0.7–1.4 cm. wide, covered in spreading brown to red hairs; calyx-lobes eventually caducous. Seeds straw-coloured to blackish, ± square or oblong in outline, 0.6 mm. long, ± flattened, reticulate, sometimes with a few short, fine hairs.","AB61B5F5-65ED-4682-845D-F919EAEDA91D","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:756618-1#descriptions"
