"wfo_id","description","source","bibliographicCitation","URL"
"wfo-0000778663","Chromosome number: 2n=18 (counted on Hedberg 435, from Aberdare Mts and Hedberg 4403 from Mt Kenya (Hedberg & Hedberg 1988: 16)).","0361B3BB-D511-467B-ADD0-707C829049E2","Callitrichaceae, Inga Hedberg & Olov Hedberg. Flora of Tropical East Africa. 2003","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:905794-1#descriptions"
"wfo-7000000243","Chromosome number: x = 5–13 (and multiples thereof)","1C7BD12F-7645-441C-A2CE-9116F8B97218","Gentianaceae, Sileshi Nemomissa. Flora of Tropical East Africa. 2002","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30000253-2#descriptions"
