"wfo_id","description","source","bibliographicCitation","URL"
"wfo-7000000613","Most thymelaeaceous plants contain toxic substances","6DDF0EFA-9804-4094-9758-A1C692FE75B1","Thymelaeaceae, B. Peterson (University of Göteborg). Flora of Tropical East Africa. 1978","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:50000375-1#descriptions"
