wfo-0001104117,"<b>Matelea warscewiczii</b> (H. Karst.) Woodson, Ann. Missouri Bot. Gard. 28: 224. 1941; <i>Callaeolepium warscewiczii</i> H. Karst.; <i>Fimbristemma warscewiczii</i> (H. Karst.) Benth. &amp; Hook. f. ex Hemsl.; <i>M. marsdenioides</i> Standl. &amp; L.O. Williams.</p> <p> Enredaderas algo le&ntilde;osas y corchosas hacia la parte inferior, ra&iacute;ces fibrosas; tallos j&oacute;venes con indumento mixto, tricomas largos densos, 0.7&#150;0.8 mm de largo, rectos, amarillos, patentes, tricomas cortos dispersos, 0.05 mm de largo, rectos, transl&uacute;cidos, tricomas glandulares dispersos, 0.05 mm de largo. Hojas con l&aacute;minas el&iacute;pticas, 6&#150;12 cm de largo y 3.5&#150;7 cm de ancho, &aacute;pice acuminado, base lobada, lobos descendentes a traslapados, seno 0.3&#150;1.3 cm de profundidad, con densos tricomas largos, nervios laterales 7&#150;8 pares, col&eacute;teres 6&#150;8; pec&iacute;olo 1.3&#150;4 cm de largo, con denso indumento mixto. Inflorescencia paniculiforme, con denso indumento mixto, ped&uacute;nculo 20&#150;35 mm de largo, pedicelo 3.5&#150;6 mm de largo; c&aacute;liz con 1 col&eacute;ter por seno, lobos lanceolados con &aacute;pices agudos, 3.6 mm de largo y 1.1 mm de ancho, con densos tricomas largos abaxialmente, glabros adaxialmente o con pocos tricomas largos en el &aacute;pice, verde p&aacute;lidos con nervios verdes m&aacute;s obscuros; corola cortamente campanulada en la base, glabra, blanca con nervios verdes, tubo 0.9&#150;1.1 mm de largo, lobos angostamente ovados con &aacute;pices agudos, 6 mm de largo y 2.7 mm de ancho; ginostegio con est&iacute;pite ca 0.8 mm de largo, corona blanca, corona externa de 5 lobos connados, estipitada inferiormente, cupuliforme arriba, est&iacute;pite 0.8&#150;1 mm de largo, obc&oacute;nica, margen superior con 5 l&oacute;bulos filiformes (cada uno compartido con los lobos de la corona externa adyacente), &eacute;stos alternando con las anteras, 3 mm de largo, arqueados sobre el ginostegio y encontr&aacute;ndose arriba, inconspicuamente b&iacute;fidos en el &aacute;pice, cada uno con un par de dientes arqueados 0.5 mm de largo cerca de la base, cada lobo de la corona externa tambi&eacute;n con un par de dientes dorsales patentes 0.4 mm de largo e inconspicuamente b&iacute;fidos en el &aacute;pice, corona interna con 5 lobos, m&aacute;s o menos adnados por debajo de la corona externa, opuestos a las anteras, cada uno con la parte libre m&aacute;s o menos cuadrada, 1 mm de largo y de ancho, margen superior con 4 dientes diminutamente b&iacute;fidos, arqueado-patentes, el par externo 0.6 mm de largo y el interior 0.3 mm de largo, ap&eacute;ndices terminales de las anteras adpresos al margen del &aacute;pice del estilo; estilo con &aacute;pice levemente pentagonal, casi redondeado, plano, 1.3 mm de ancho. Fol&iacute;culos maduros no conocidos, los inmaduros fusiformes, &aacute;pice atenuado, base truncada, con dispersos aguijones anchamente c&oacute;nicos, obtusos, con densos tricomas largos y glandulares.</p> <p> Rara en bosques secos, zona norcentral; 1100&#150;1150 m; fl nov; <i>Stevens 16147</i>; Honduras y Nicaragua. <i>Matelea marsdenioides</i>, como tratada en la <i>Flora de Nicaragua</i>, fue originalmente descrita con el interior de la corola aracnoideo-pubescente en la base; puede ser que la especie es variable en este car&aacute;cter o que las flores del tipo estaban deterior&aacute;ndose.</p>        general        1604744E-1B52-489B-AA50-3DB31D064EC3        English        2009-06-03                                http://creativecommons.org/licenses/by/4.0        Missouri Botanical Garden        Missouri Botanical Garden"
wfo-0000820378,"...</b> <b> <a href=""http://www.tropicos.org/name/50246311?projectid=7""> Guarianthe aurantiaca</a></b></p>         general        B3DE177E-9F1F-448B-9FD8-D540D3C34B72        English        2009-06-03                                http://creativecommons.org/licenses/by/4.0        Missouri Botanical Garden        Missouri Botanical Garden"
wfo-4000009162,"<b>CONOPHOLIS</b> Wallr.</p> <p> <b>Conopholis alpinia</b> Liebm. var. <b>alpinia</b>, F&ouml;rh. Skand. Naturf. M&ouml;te 4: 184. 1847; <i>C. panamensis</i> Woodson.</p> <p> Perenne, tallos erectos, no ramificados, 8&#150;29 cm de alto, glabros, de color crema hasta caf&eacute; o negro. Hojas heterofilas, las inferiores apretadamente imbricadas y m&aacute;s peque&ntilde;as que las superiores, las cuales son lanceoladas hasta angostamente triangulares, (7) 12&#150;21 mm de largo y 3&#150;7 (11) mm de ancho, &aacute;pice por lo general marcadamente agudo, glabras. Inflorescencia un racimo compacto de br&aacute;cteas imbricadas, cada una abrazando una flor; c&aacute;liz tubular, 3.3&#150;5 mm de largo, irregularmente 2 &oacute; 4&#150;5-lobado, a veces ventralmente hendido, cubierto por las br&aacute;cteas; corola tubular, 7.5&#150;15.5 mm de largo, semipersistente, de color crema; estambres exertos; estigma capitado a algo deprimido. C&aacute;psula 8&#150;16 mm de largo, caf&eacute; obscura hasta negra. </p> <p> No se conoce de Nicaragua, par&aacute;sita en ra&iacute;ces de robles en bosques montanos desde M&eacute;xico hasta Panam&aacute;. G&eacute;nero con 2 especies distribuidas desde el este de Canad&aacute; hasta Panam&aacute;. </p> <p> R.R. Haynes. A monograph of the genus <i> Conopholis</i> (Orobanchaceae). Sida 4: 246&#150;264. 1971. </p>	general	8718A846-71AE-4D54-BACA-08F507A47AFE	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001081050,"<b>Conostegia bracteata</b> Triana, J. Bot. 5: 209. 1867.</p> <p> Arbustos o &aacute;rboles peque&ntilde;os, 2&#150;5 m de alto; ramitas, haz de las hojas, pec&iacute;olos, inflorescencias y yemas florales moderada a copiosamente setosos con tricomas lisos, patentes, 1&#150;2 mm de largo. Hojas angostamente el&iacute;pticas a oblanceoladas, 9&#150;17 (&#150;20) cm de largo y 3&#150;7.3 cm de ancho, &aacute;pice largamente acuminado a atenuado, base aguda, margen mayormente entero basalmente pero apenas serrulado a lo largo del tercio distal de la l&aacute;mina, superficie misma del env&eacute;s moderadamente setosa y nervios elevados con una mezcla de tricomas lisos o uncinulados y a veces cortamente estrellados, 5-nervias. Inflorescencias 4.5&#150;9 cm de largo, flores s&eacute;siles, bract&eacute;olas el&iacute;pticas a oblongas, 6&#150;8 mm de largo y 2 mm de ancho, persistentes, yemas florales piriformes, 6&#150;8 mm de largo; caliptra 4&#150;5 mm de largo, aguda a obc&oacute;nica; p&eacute;talos 6, 7 mm de largo y 5&#150;6 mm de ancho, rosados o blancos; estambres 18, filamentos 2&#150;2.5 mm de largo, tecas 2.5 mm de largo; estigma algo ensanchado, ca 1 mm de di&aacute;metro, ovario 6&#150;7-locular, el collar 1&#150;1.5 mm de alto. Semillas obovoides, 0.5 mm de largo.</p> <p> Rara, bosques h&uacute;medos, Chontales y Jinotega; 200&#150;900 m; fl jun&#150;sep; <i> Sandino 183</i>, <i> Seemann s.n.</i>; Nicaragua a Colombia.</p>	general	F8942A45-1C3E-4A32-BEFC-4F029C52A28E	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001081052,"<b>Conostegia cinnamomea</b> (Beurl.) Wurdack, Phytologia 38: 287. 1978; <i>Miconia cinnamomea</i> Beurl.; <i>C. micromeris</i> Standl.</p> <p> Arbustos o &aacute;rboles peque&ntilde;os, 1.5&#150;7 m de alto; partes vegetativas, inflorescencia y yemas florales escasa y menudamente furfur&aacute;ceo-estrelladas, los tricomas subs&eacute;siles con est&iacute;pites hasta 0.1 mm de largo. Hojas el&iacute;ptico-lanceoladas a el&iacute;pticas, 4&#150;20 cm de largo y 2.5&#150;8.5 cm de ancho, &aacute;pice atenuado a acuminado, base aguda a cuneada, margen entero a crenado, marcadamente 5-plinervias. Inflorescencias 3&#150;8 cm de largo, flores subs&eacute;siles o en pedicelos 0.5&#150;1 mm de largo, br&aacute;cteas y bract&eacute;olas lanceoladas, hasta 2 mm de largo, persistentes, yemas florales obovoide-piriformes, 3&#150;4 mm de largo, ligeramente contra&iacute;das cerca de la mitad; caliptra 1&#150;2 mm de largo, apiculada; p&eacute;talos (4) 5, 3&#150;3.5 mm de largo y 1 mm de ancho, blancos o rosados; estambres 8 &oacute; 10, filamentos 1.5 mm de largo, tecas 1.5 mm de largo; estigma algo ensanchado, ca 1 mm de di&aacute;metro, ovario 5-locular, sin collar. Semillas m&aacute;s o menos piramidales, 0.4&#150;0.8 mm de largo.</p> <p> Rara, pluvioselvas, Zelaya; 130 m; fr nov; <i>Shank 4615</i>, <i> 4680</i>; este de Nicaragua hasta el suroeste de Colombia y Venezuela.</p>	general	B0CC830C-92FE-497D-A124-8DAED0B3E85F	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001081641,"<b>Conostegia hirtella</b> Cogn., Bot. Gaz. (Crawfordsville) 16: 4. 1891; <i>C. gleasoniana</i> Standl. &amp; Steyerm.</p> <p> Arbustos o &aacute;rboles peque&ntilde;os, 2&#150;7 m de alto; ramitas, pec&iacute;olos, nervios principales del env&eacute;s de la hoja e inflorescencia cubiertos de una mezcla caduca de tricomas estrellados s&eacute;siles y pediculados. Hojas el&iacute;pticas a el&iacute;ptico-lanceoladas, 9&#150;17.5 cm de largo y 2.7&#150;8 cm de ancho, &aacute;pice atenuado, base aguda a obtusa, margen esencialmente entero, glabras o escasamente cubiertas de una mezcla de tricomas lisos aplicados y/o estrellado-pediculados en la haz, 3&#150;5-nervias o 5-plinervias. Inflorescencias 3.5&#150;7 cm de largo, pedicelos mayormente de 3 mm de largo, bract&eacute;olas inconspicuas, triangulares, 1&#150;2 mm de largo y 0.5&#150;1 mm de ancho, tempranamente caducas, yemas florales elipsoides a obovoides, 6&#150;7 mm de largo, escasamente cubiertas de tricomas estrellado-pediculados pero a menudo glabras cuando maduras; caliptra 3&#150;4 mm de largo, aguda a acuminado-apiculada; p&eacute;talos 5, 5&#150;6 mm de largo y 4&#150;6 mm de ancho, blancos; estambres 15, filamentos 2.5&#150;3 mm de largo, tecas 2&#150;2.5 mm de largo; estigma algo ensanchado, ca 0.7 mm de di&aacute;metro, ovario 5-locular, el collar ca 0.5 mm de alto. Semillas obovoides, redondeadas o algo anguladas, 0.75&#150;1 mm de largo.</p> <p> Local, nebliselvas, zona norcentral; 800&#150;1600 m; fl y fr ene&#150;jul; <i> Neill 121</i>, <i> Stevens 20374</i>; Guatemala, Honduras y Nicaragua.</p>	general	3064D168-9E2B-4BC9-A83A-7A7810F475E8	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001078764,"<b>Conostegia icosandra</b> (Sw. ex Wikstr.) Urb., Repert. Spec. Nov. Regni Veg. 17: 404. 1921; <i>Melastoma icosandrum</i> Sw. ex Wikstr.; <i>C. subhirsuta</i> DC.; <i>C. sphaerica</i> Triana; <i>C. lundellii</i> Gleason.</p> <p> Arbustos o &aacute;rboles peque&ntilde;os, 1.5&#150;6 m de alto; ramitas, pec&iacute;olos, inflorescencias y yemas florales escasa a moderadamente estrellado pubescentes, a veces entremezclados con o reemplazados por tricomas estrellado-pediculados y tricomas uncinulados, ocasionalmente glabros. Hojas el&iacute;pticas a oblongo-el&iacute;pticas, 9.5&#150;17 cm de largo y 4&#150;7 cm de ancho, &aacute;pice acuminado, base ampliamente aguda a obtusa, margen entero a undulado serrulado al menos distalmente, esencialmente glabras o con pocos tricomas lisos en la haz, glabras o escasamente cubiertas de tricomas estrellado-pediculados en los nervios elevados del env&eacute;s, 5-plinervias. Inflorescencias 6.5&#150;12 cm de largo, pedicelos 8&#150;10 mm de largo, bract&eacute;olas ovadas a oblongo-el&iacute;pticas, 2&#150;5 mm de largo y 1&#150;1.5 mm de ancho, caducas, yemas florales globosas a obovoides, 9&#150;11 mm de largo; caliptra 4&#150;5 mm de largo, ampliamente redondeada y diminutamente apiculada; p&eacute;talos 6&#150;8, 10&#150;12 mm de largo y 7&#150;8 mm de ancho, blancos; estambres 19&#150;30, filamentos 4&#150;5.5 mm de largo, tecas 3&#150;3.5 mm de largo; estigma capitado y conspicuamente estriado, ca 2.5 mm de di&aacute;metro, ovario 11&#150;17-locular, el collar 1.5 mm de alto. Semillas obovoides, 0.5&#150;0.75 mm de largo.</p> <p> Local, bosques de galer&iacute;a, sabanas de pinos y pluvioselvas, zonas atl&aacute;ntica y norcentral; 25&#150;1200 m; fl y fr todo el a&ntilde;o; <i> Atwood AN15</i>, <i> Stevens 21715</i>; sur de M&eacute;xico (Puebla y Veracruz) al norte de Colombia, Venezuela, Trinidad, la costa del sureste de Brasil y en las Antillas. Esta especie, que es rara al sur de nuestra &aacute;rea, presenta mucha variaci&oacute;n en cuanto a la densidad de la pubescencia en las estructuras vegetativas y reproductivas as&iacute; como en el tama&ntilde;o y la dentici&oacute;n de las l&aacute;minas de las hojas maduras. A veces es confundida con <i>C. polyandra </i> debido a su pubescencia similar y bract&eacute;olas foli&aacute;ceas grandes. Esta &uacute;ltima se distingue por la l&aacute;mina de la hoja 5-nervia, yemas florales elipsoides a ovoide-elipsoides, caliptra acuminado-apiculada, pedicelos m&aacute;s cortos (3&#150;6 mm), y menos l&oacute;culos en el ovario (6&#150;8).</p>	general	D93C8C53-AF01-4E4D-97FA-A5CFCA841728	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001082206,"<b>Conostegia lasiopoda</b> Benth., Bot. Voy. Sulphur 96. 1844; <i>C. sororia</i> Standl.</p> <p> Arboles, 3&#150;7 m de alto; ramitas distales y pedicelos moderada a copiosamente cubiertos de una mezcla de tricomas distalmente bifurcados o dendr&iacute;ticos sobre una capa de tricomas dendr&iacute;ticos, inconspicuos, cortamente pediculados con brazos radiales cortos que superficialmente parecen cortamente estrellados. Hojas el&iacute;pticas a el&iacute;ptico-obovadas, 12.5&#150;23.5 cm de largo y 5.5&#150;12.2 cm de ancho, &aacute;pice largamente caudado-acuminado, base aguda, margen entero a undulado-denticulado, mayormente glabras en la haz, escasa a moderadamente cubiertas de una mezcla de tricomas estrellados s&eacute;siles y pediculados o tricomas dendr&iacute;ticos en los nervios principales y secundarios del env&eacute;s, 3&#150;5-nervias. Inflorescencias 4.5&#150;9 cm de largo, cubiertas de una mezcla de setas y diminutos tricomas estrellados s&eacute;siles, pedicelos 1&#150;2 mm de largo, bract&eacute;olas el&iacute;pticas a oblongo-el&iacute;pticas, 6&#150;10 mm de largo y 2.5&#150;6 mm de ancho, c&oacute;ncavas, persistentes, yemas florales oblongo-ovoides, 8&#150;10 mm de largo, densamente cubiertas de diminutos tricomas estrellados, con una contracci&oacute;n horizontal en o cerca del toro; caliptra 4 mm de largo, acuminado-apiculada; p&eacute;talos 7, 6&#150;8 mm de largo y 5&#150;6 mm de ancho, blancos pero t&iacute;picamente caf&eacute;s cuando secos; estambres 16&#150;25, filamentos 2.5&#150;3 mm de largo, tecas 1.5&#150;2.5 mm de largo; estigma algo ensanchado, ca 0.5 mm de di&aacute;metro, ovario 7&#150;8-locular, el collar 0.25&#150;0.5 mm de alto. Semillas ovoides, 0.3 mm de largo.</p> <p> Conocida en Nicaragua por una colecci&oacute;n (<i>Stevens 8962</i>) de pluvioselvas, Zelaya; 15&#150;25 m; fl may; Nicaragua, Costa Rica y Colombia (Antioquia y Choc&oacute;). Esta especie tiene las yemas florales y pedicelos parcialmente envueltos por las bract&eacute;olas.</p>	general	2BC47227-96DE-4204-ADE5-73188D01C991	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001081054,"<b>Conostegia micrantha</b> Standl., Publ. Field Columbian Mus., Bot. Ser. 4: 246. 1929.</p> <p> Arbustos o &aacute;rboles peque&ntilde;os, 2.5&#150;7 m de alto; ramitas, env&eacute;s de las hojas, pec&iacute;olos e inflorescencias moderada a copiosamente estrellado-tomentosos. Hojas el&iacute;pticas a el&iacute;ptico-ovadas, 10.5&#150;21 cm de largo y 4.5&#150;11.5 cm de ancho, &aacute;pice acuminado a caudado-acuminado, base ampliamente obtusa a redondeada, margen apenas repando-denticulado, esencialmente glabras en la haz con algunos tricomas restringidos a los nervios principales impresos, 3&#150;5-nervias o 3&#150;5-plinervias. Inflorescencias 5&#150;13 cm de largo, pedicelos 0.5&#150;1 mm de largo, bract&eacute;olas lanceoladas, 0.5&#150;1 mm de largo y 0.25&#150;0.5 mm de ancho, tempranamente caducas, yemas florales obovoides, 4&#150;5 mm de largo, con tricomas estrellados y diminutos tricomas punctiformes esparcidos, con una ligera contracci&oacute;n horizontal en o cerca del toro; caliptra 2 mm de largo, obtusa a redondeada, a veces variando a menudamente apiculada; p&eacute;talos 5&#150;6, 4 mm de largo y 2 mm de ancho, blancos, t&iacute;picamente amarillos al secarse; estambres 15&#150;16, filamentos 2 mm de largo, tecas 2 mm de largo; estigma expandido, algo capitado, 1 mm de di&aacute;metro, ovario 6-locular, la parte apical sin un cono o collar bien definido. Semillas piramidales, 0.5 mm de largo.</p> <p> Ocasional, m&aacute;rgenes de r&iacute;os, bosques h&uacute;medos y pluvioselvas, zona atl&aacute;ntica; 200&#150;1100 m; fl y fr mar&#150;may; <i> Araquistain 2375</i>, <i> Neill 3551</i>; Nicaragua a Panam&aacute; y Ecuador.</p>	general	AE348976-0EEC-4502-8D22-3C50D71A39C7	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001078765,"<b>Conostegia montana</b> (Sw.) D. Don ex DC., Prodr. 3: 175. 1828; <i>Melastoma montanum</i> Sw.; <i>C. cooperi</i> Cogn.; <i>C. petiolata</i> Gleason; <i>C. multiflora</i> Gleason.</p> <p> Arbustos o &aacute;rboles peque&ntilde;os, 2.5&#150;5 m de alto; ramitas, nervios principales del env&eacute;s de las hojas, pec&iacute;olos e inflorescencias escasamente puberulentos con tricomas cortamente estrellados, caducos. Hojas el&iacute;pticas, 7&#150;12 cm de largo y 2&#150;3.7 cm de ancho, &aacute;pice acuminado, base aguda, margen entero a apenas undulado-serrulado, glabras en la haz y superficie del env&eacute;s, 5-nervias o 5-plinervias (el par marginal mayormente inconspicuo). Inflorescencias 6&#150;7.5 cm de largo, pedicelos 1 mm de largo, bract&eacute;olas lanceoladas a subuladas 0.5&#150;1 mm de largo y 0.25&#150;0.5 mm de ancho, tempranamente caducas, yemas florales obovoides, elipsoides u ovoide-oblongas, 5&#150;6 mm de largo, glabras o escasamente estrellado-puberulentas basalmente, con una ligera contracci&oacute;n horizontal en o cerca del toro; caliptra 2&#150;3 mm de largo, acuminado-apiculada (en nuestra &aacute;rea); p&eacute;talos 5 (&#150;6), 4&#150;5.5 mm de largo y 2.5&#150;3 mm de ancho, blancos; estambres (12&#150;) 15 (&#150;18), filamentos 1.5&#150;2.5 mm de largo, tecas 2 mm de largo; estigma capitado, ca 0.75 mm de di&aacute;metro, ovario 5 (&#150;7)-locular, la parte superior sin un cono o collar conspicuo. Semillas piramidales, 0.5 mm de largo.</p> <p> Local y poco com&uacute;n, nebliselvas y bosques enanos, zonas pac&iacute;fica y norcentral; 900&#150;1350 m; fl y fr feb&#150;oct; <i> Grijalva 335</i>, <i> Stevens 6540</i>; sur de M&eacute;xico (Chiapas) hasta Ecuador y en las Antillas. Esta especie es variable en la densidad de la pubescencia, tama&ntilde;o foliar y la forma de las yemas florales maduras.</p>	general	AB12B2E7-35B7-47DA-BE4A-7FA498D55E9E	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001082078,"<b>Conostegia pittieri</b> Cogn., Bull. Soc. Roy. Bot. Belgique 27(2): 176. 1888; <i>C. pittieri</i> var. <i>brevifolia</i> Cogn.</p> <p> Arboles, (2.5&#150;) 4&#150;8 m de alto, completamente glabros. Hojas el&iacute;pticas, el&iacute;ptico-lanceoladas o el&iacute;ptico-ovadas, 6.5&#150;9 cm de largo y 2.5&#150;4.2 cm de ancho, &aacute;pice largamente acuminado a caudado-acuminado, base aguda a obtusa, margen entero a gruesamente undulado-denticulado, 5-plinervias. Inflorescencias 6&#150;8 cm de largo, pedicelos 6&#150;9 mm de largo, bract&eacute;olas subuladas a linear-oblongas 0.5&#150;1 mm de largo y 0.25 mm de ancho, tempranamente caducas, yemas florales oblongo-elipsoides, 9&#150;11 mm de largo, con una ligera contracci&oacute;n horizontal en o cerca del toro; caliptra 5&#150;8 mm de largo, largamente acuminada y apiculada; p&eacute;talos 6&#150;8, 9&#150;13 mm de largo y 5&#150;8 mm de ancho, blancos; estambres 18&#150;21, filamentos 2.5&#150;4 mm de largo, tecas 2.5&#150;3 mm de largo; estigma capitado, obtusamente estriado, crateriforme en la parte superior, 2 mm de di&aacute;metro, ovario 8&#150;10-locular sin un cono o collar conspicuo. Semillas piramidales, ca 0.7 mm de largo.</p> <p> Local, en nebliselvas y bosques enanos, Volc&aacute;n Maderas, Rivas; 1200&#150;1220 m; fl y fr ene&#150;sep; <i> Moreno 19760</i>, <i> Neill 3302</i>; Nicaragua a Panam&aacute;. Se dice que las flores de esta especie tienen un fuerte olor dulce.</p>	general	23B78DD2-B5C8-48F5-9508-7FA2959D2BB7	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001081056,"<b>Conostegia polyandra</b> Benth., Bot. Voy. Sulphur 96, t. 35. 1844.</p> <p> Arbustos o &aacute;rboles peque&ntilde;os, mayormente 1&#150;4 m de alto; ramitas, nervios principales del env&eacute;s de la hoja e inflorescencias escasamente cubiertos de una mezcla caduca de tricomas estrellados s&eacute;siles y cortamente pediculados. Hojas el&iacute;pticas, el&iacute;ptico-ovadas u oblongo-el&iacute;pticas, 6.2&#150;13 cm de largo y 3.5&#150;5.9 cm de ancho, &aacute;pice obtusamente apiculado a redondeado, base obtusa a redondeada, margen serrulado (al menos distalmente), glabras en la haz y en la superficie del env&eacute;s, 5-nervias; pec&iacute;olos escasa a densamente cubiertos de tricomas estrellados s&eacute;siles. Inflorescencias 5&#150;9 cm de largo, pedicelos 3&#150;6 mm de largo, bract&eacute;olas conspicuas, el&iacute;pticas a el&iacute;ptico-lanceoladas, 3&#150;7 mm de largo y 1&#150;3 mm de ancho, caducas, yemas florales elipsoides a elipsoide-ovoides, 10&#150;11 mm de largo, escasa, caduca y cortamente estrellado-puberulentas, las grandes con una ligera contracci&oacute;n horizontal en o cerca del toro; caliptra 5&#150;6 mm de largo, acuminado-apiculada; p&eacute;talos (5&#150;) 6&#150;7, 8&#150;11 mm de largo y 7&#150;8 mm de ancho, blancos; estambres 24&#150;31, filamentos 3.5&#150;4 mm de largo, tecas 2.5&#150;3 mm de largo; estigma no conspicuamente ensanchado, ca 0.5 mm de di&aacute;metro, ovario 6&#150;7 (&#150;8)-locular, con un cono mayormente menos de 0.5 mm de alto, pero sin collar. Semillas piramidales, 0.5 mm de largo.</p> <p> Poco com&uacute;n, en pluvioselvas, bosques pantanosos y acantilados rocosos, zona atl&aacute;ntica; 0&#150;20 m; fl y fr todo el a&ntilde;o; <i> Stevens 20003</i>, <i> T&eacute;llez 5043</i>; Nicaragua, Panam&aacute;, oeste de Colombia, norte de Ecuador y Per&uacute;.</p>	general	564AE423-D0CA-4A3D-ABA5-1D51A5B7F26B	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001081057,"<b>Conostegia rufescens</b> Naudin, Ann. Sci. Nat. Bot., s&eacute;r. 3, 16: 108. 1850; <i>C. puberula</i> Cogn.</p> <p> Arboles, 4&#150;12 m de alto, ramitas distales, nervios principales del env&eacute;s de la hoja, pec&iacute;olos, inflorescencias y yemas florales moderada a densamente cubiertos de diminutos tricomas cortamente estrellados, aplicados, ferrug&iacute;neos, caducos. Hojas el&iacute;pticas a oblongo-el&iacute;pticas, 7.7&#150;18.5 cm de largo y 5.2&#150;8 cm de ancho, &aacute;pice abruptamente acuminado a caudado-acuminado, base aguda, margen entero a apenas denticulado distalmente, glabras en la haz, 5-plinervias. Inflorescencias 6.5&#150;10 cm de largo, pedicelos 3.5&#150;5 mm de largo, bract&eacute;olas triangulares a oblongas, 2&#150;3 mm de largo y 1&#150;2 mm de ancho, caducas, yemas florales elipsoides, 8&#150;10 mm de largo; caliptra 4&#150;5 mm de largo, obtusa a redondeada pero a veces variando a aguda o cortamente apiculada (en nuestra &aacute;rea); p&eacute;talos 5&#150;6, 7&#150;10 mm de largo y 6&#150;8 mm de ancho, blancos; estambres 17&#150;20 (&#150;22), filamentos 3&#150;4 mm de largo, tecas 3&#150;4 mm de largo; estigma capitado, 1.5&#150;2 mm de di&aacute;metro, ovario (5&#150;) 6&#150;7-locular, el cono y collar en conjunto 1&#150;1.5 mm de alto. Semillas oblicuamente piramidales, 0.7 mm de largo.</p> <p> Poco com&uacute;n, en bosques h&uacute;medos, zona atl&aacute;ntica; 50&#150;840 m; fl y fr ene&#150;jul; <i> Gentry 43863</i>, <i> Stevens 12461</i>; Nicaragua a Colombia (Cauca y Choc&oacute;), Ecuador, Hait&iacute;, Jamaica y Puerto Rico. Todas las colecciones de nuestra &aacute;rea tienen anteras amarillas pero en Costa Rica y Panam&aacute; tienen anteras rosadas algo m&aacute;s peque&ntilde;as. Se necesitan estudios adicionales para determinar el significado de estas diferencias.</p> <p> &nbsp;</p>	general	F7863E14-A93A-4798-920B-CABCF98517A6	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0001081912,"<b>Conostegia setifera</b> Standl., Publ. Field Mus. Nat. Hist., Bot. Ser. 18: 805. 1938.</p> <p> Arbustos o &aacute;rboles, 3.5&#150;13 m de alto; ramitas distales e inflorescencias cubiertas de una capa densa a esparcida de tricomas pajizos, setosos, de 2&#150;5 mm de largo, sobre o a veces reemplazada por una capa densa, pero inconspicua, cortamente estrellado-puberulenta. Hojas el&iacute;pticas a el&iacute;ptico-ovadas, 13.6&#150;28.5 cm de largo y 7.5&#150;13.2 cm de ancho, &aacute;pice cortamente caudado-acuminado, base aguda a obtusa, margen entero pero a veces menudamente serrulado al menos distalmente, glabras en la haz, con tricomas menudos, caducos y cortamente estrellado-furfur&aacute;ceos en los nervios principales elevados del env&eacute;s, 5-plinervias; pec&iacute;olos cubiertos de tricomas estrellados s&eacute;siles. Inflorescencias 5&#150;13 cm de largo, br&aacute;cteas nodales y bract&eacute;olas reemplazadas por densos mechones setosos de tricomas patentes pajizos, yemas florales globosas, 7&#150;9 mm de largo, menudamente estrellado puberulentas con una mezcla ocasional de tricomas setosos patentes; caliptra 3&#150;5 mm de largo, ampliamente redondeada y a veces cortamente apiculada; p&eacute;talos 9&#150;10, 6&#150;8 mm de largo y 4&#150;7 mm de ancho, blancos; estambres 20&#150;31, filamentos 2.5&#150;4.5 mm de largo, tecas 2&#150;2.5 mm de largo; estigma ensanchado, estriado y crateriforme, 3 mm de di&aacute;metro, ovario 14&#150;15-locular, el collar 1 mm de alto. Semillas inmaduras elipsoides a oblicuamente aplanadas en un extremo.</p> <p> Poco com&uacute;n, pluvioselvas, R&iacute;o San Juan; 100&#150;750 m; fl y fr feb&#150;abr; <i> Moreno 23190</i>, <i> Neill 3519</i>; Nicaragua a Panam&aacute;.</p>	general	0159C3A6-0953-4154-8B46-C8B3F38D557A	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
