WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000260032,khot nok kut (คดนกกูด)(Phangnga),ver-THA-0000260032.01,0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000260032,mue phra narai (มือพระนารายณ์)(Nakhon Si Thammarat),ver-THA-0000260032.02,0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000260032,phrom khot (พรมคด)(Nakhon Si Thammarat),ver-THA-0000260032.03,0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000260032,pha-pu-nga (พะปูงะ)(Malay-Yala),ver-THA-0000260032.04,0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000260032,pu-ning-bo-ngo (ปูนิงบองอ)(Malay-Narathiwat),ver-THA-0000260032.05,0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000260032,sake thuen (สาเกเถื่อน)(Surat Thani),ver-THA-0000260032.06,0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568339,ngia pa dok khao (งิ้วป่าดอกขาว)(Northern),ver-THA-0000568339.01,0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568339,ngiu dok khao (งิ้วดอกขาว)(Northern),ver-THA-0000568339.02,0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568339,ngiu pha (งิ้วผา)(Northern),ver-THA-0000568339.03,0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568339,krai (ไกร)(Northern),ver-THA-0000568339.04,0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568339,"ngiu pa (งิ้วป่า)(Southwestern, Peninsular)",ver-THA-0000568339.05,0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568339,nun pa (นุ่นป่า)(Central),ver-THA-0000568339.06,0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568340,ngao (ง้าว)(Central),ver-THA-0000568340.01,0.0,ref-THA-0000568340,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03681,"Bombax anceps cambodiense. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568340,ngao pa (ง้าวป่า)(Central),ver-THA-0000568340.02,0.0,ref-THA-0000568340,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03681,"Bombax anceps cambodiense. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568340,ngu pha (งิ้วผา)(Northern),ver-THA-0000568340.03,0.0,ref-THA-0000568340,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03681,"Bombax anceps cambodiense. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568369,ngiu (งิ้ว)(Southwestern),ver-THA-0000568369.01,0.0,ref-THA-0000568369,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03682,"Bombax ceiba. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 13.. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568369,ngiu ban (งิ้วบ้าน)(Southwestern),ver-THA-0000568369.02,0.0,ref-THA-0000568369,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03682,"Bombax ceiba. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 13.. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568369,ngiu daeng (งิ้วแดง)(Southwestern),ver-THA-0000568369.03,0.0,ref-THA-0000568369,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03682,"Bombax ceiba. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 13.. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568369,ngiu pong (งิ้วปง)(Southeastern),ver-THA-0000568369.04,0.0,ref-THA-0000568369,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03682,"Bombax ceiba. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 13.. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568369,ngiu pong daeng (งิ้วปงแดง)(Southeastern),ver-THA-0000568369.05,0.0,ref-THA-0000568369,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03682,"Bombax ceiba. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 13.. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000568432,ngiu pa dok daeng (งิ้วป่าดอกแดง)(Northern),ver-THA-0000568432.01,0.0,ref-THA-0000568432,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03683,"Bombax insigne. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 15. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000592594,"nun (นุ่น)(General, Northern)",ver-THA-0000592594.01,0.0,ref-THA-0000592594,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03685,"Ceiba pentandra. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 17. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000592594,"ngoa (ง้าว)(General, Northern)",ver-THA-0000592594.02,0.0,ref-THA-0000592594,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03685,"Ceiba pentandra. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 17. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000592594,"ngiu noi (งิ้วน้อย)(General, Northern)",ver-THA-0000592594.03,0.0,ref-THA-0000592594,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03685,"Ceiba pentandra. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 17. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000592594,"ngiu soi (งิ้วสร้อย)(General, Northern)",ver-THA-0000592594.04,0.0,ref-THA-0000592594,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03685,"Ceiba pentandra. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 17. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000592594,"ngiu sai (งิ้วสาย)(General, Northern)",ver-THA-0000592594.05,0.0,ref-THA-0000592594,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03685,"Ceiba pentandra. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 17. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000641542,ti mia muea yang (ตีเมียเมื่อย่าง)(Narathiwat),ver-THA-0000641542.01,0.0,ref-THA-0000641542,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03729,"Dendrotrophe buxifolia. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 59. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000641567,yan ti mia (ย่านตีเมีย)(Narathiwat),ver-THA-0000641567.01,0.0,ref-THA-0000641567,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03730,"Dendrotrophe varians. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 60. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000657778,kafak kha dam (กาฝากขาดำ)(Northern),ver-THA-0000657778.01,0.0,ref-THA-0000657778,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03732,"Dufrenoya collettii. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 64. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000657790,kafak ko dam (กาฝากก่อดำ)(Phetchabun),ver-THA-0000657790.01,0.0,ref-THA-0000657790,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03735,"Dufrenoya sessilis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 68. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000657790,kafak mai tin nok (กาฝากไม้ตีนนก)(Northern),ver-THA-0000657790.02,0.0,ref-THA-0000657790,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03735,"Dufrenoya sessilis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 68. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000658070,thurian lak kha (ทุเรียนลากขา)(Peninsular),ver-THA-0000658070.01,0.0,ref-THA-0000658070,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03687,"Durio graveolens. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 19. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000658071,thurian nok (ทุเรียนนก)(Peninsular),ver-THA-0000658071.01,0.0,ref-THA-0000658071,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03688,"Durio griffithii. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 21. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000658077,thurian don (ทุเรียนดอน)(Peninsular),ver-THA-0000658077.01,0.0,ref-THA-0000658077,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03689,"Durio lowianus. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 21. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000658077,charian (ช้าเรียน)(Peninsular),ver-THA-0000658077.02,0.0,ref-THA-0000658077,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03689,"Durio lowianus. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 21. Accessed 2021-07-31",Forest Herbarium,All rights reserved
