taxonID,description,type,source,language,created,contributor,audience,license,rightsHolder,rights,
wfo-0000170372,"known in Panama only from Chiriqui Province. It occurs from Central Mexico southward through Central America, to Venezuela and Colombia.",distribution,83B85369-AB42-4C12-B61A-03EF015283C5,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170254,ranges from Mexico and Central America to northern South America.,distribution,5CB3049E-C860-47AC-99C9-0B3853D8C318,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000441633,United States to Argentina.,distribution,976C2C56-1861-4539-83F7-88365F2B34BD,English,2012-11-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000195209,British Honduras and Panama.,distribution,E1E233FE-527C-43A1-838E-B28713EF759C,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000194876,"P. officinalis is widely distributed in Central America, in the Antilles, and in many parts of northern South America.",distribution,90643184-DDFF-458C-8FC1-F2B3FA52CF95,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000169789,"Costa Rica, Panama, and Colombia.",distribution,E746D1BC-BA67-4124-821D-5260A1CFCA6E,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000615210,"Southern Mexico, Central America, and the West Indies.",distribution,BAE64F74-1E2A-4ED1-9919-0BE72B963000,English,2013-05-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170250,"occurs in southern Mexico, Central America, the West Indies, and the northern half of South America.",distribution,1323E58D-4F21-442B-83AB-A50A99735D07,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183573,"occurs in Central America, the West Indies, Colombia, British Guiana, and Brazil.",distribution,7D3C9681-FAD6-4A69-BEF5-BCF79691B9FC,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170270,"ranges from Central America south to Colombia, Venezuela, and Peru.",distribution,A7BE2699-94C0-4D4E-8462-6DF3FACBE23B,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000177100,occurs from Mexico to northern South America.,distribution,0EFE788C-99B6-4CB3-B42E-A3A15F5E9E2F,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170316,"known from Panama, British Honduras, Guatemala and Hon- duras.",distribution,DF21D0A6-7874-4649-8F17-CA9269A4950F,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170304,"known from scattered localities in southern Mexico (Oaxaca, Nayarit, Michoacan or Guerrero, Chiapas, and Veracruz) and Central America where specimens have been seen from every country; in Panama it is known from Veraguas, Los Santos, and the Canal Zone; in South America it has been recorded from Colombia, Venezuela, and Ecuador (see Blake, 1924).",distribution,EE54CAFC-AE1D-41AE-84DA-7B75A017BF6D,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000708294,Costa Rica and Panama.,distribution,CFB26B1F-D48B-4B9F-8E92-320462A4E88F,English,2013-05-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000991714,"Southern Mexico and Guatemala; Costa Rica and western Panama; Cordillera Oriental, Colombia; highlands in forested areas.",distribution,EA4FCD61-E232-4EA9-A741-AB89464E1EB1,English,2012-11-13,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170342,"known from British Guiana, French Guiana and Peru.",distribution,6A5B878B-5DA2-45FE-8F5B-24E5F9B91311,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000179348,widespread throughout tropical South America and extends through Central America into Mexico.,distribution,1AC3576D-AE59-49B3-9A24-C111BB01E8BD,English,2013-09-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170401,"Central and South America, from Guatemala to Peru and Brazil.",distribution,F246D680-3E43-4AFC-BE79-70F7EEDBE59E,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000184175,occurs in tropical areas throughout the Americas. It is presum- ably introduced and widespread in the tropics of the Old World.,distribution,33B61C8C-CBF6-4930-B2F6-C9EBF7413E84,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182179,"found in eastern Brazil, throughout northern South America, in some of the West Indies and throughout Central America into Mexico. It is also found in the Hawaiian Islands and some of the Pacific Islands and I have annotated collections from the Malagasy Republic (Madagascar)",distribution,1A71E64E-6AE9-4B66-8D07-51894B974258,English,2013-09-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170462,"Mexico, Central America, and northern South America.",distribution,391968BB-B8E0-44EA-ADF0-CA6534821EC1,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000175857,Florida and Texas to Argentina; West Indies; Galapagos; probably introduced elsewhere.,distribution,015AC9EB-1919-4A65-BD70-D82C6EFA7A29,English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000176946,"widespread in tropical areas of Asia, Melanesia (see Ohashi, 1973), Africa and America.",distribution,D2D6EE50-5A23-416D-9484-1DDA24BEE1AC,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170487,"scattered in southern Mexico and Panama, the West Indies and the northern half of South America.",distribution,AE798FDD-9C78-4F7D-B2A8-9E4FAB537C4D,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170496,"occurs in Mexico, the West Indies, the northern half of South America and the Galapagos Islands.",distribution,D6C18586-258D-4EAE-99FA-E23144BE6A98,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000177482,widespread in tropical areas.,distribution,2DF80441-B70F-4754-9D3C-5F2C53C8E434,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000196572,distributed pantropically.,distribution,2C739B97-2849-44F5-88C1-5691AD7C5806,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182183,found from southern Mexico to Colombia and Venezuela and also in the West Indies.,distribution,93DA0449-BB46-4173-B5CC-C5C36094D172,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000195655,"found from South Carolina, Florida and Texas southward to Bolivia and Argentina, and also in the Bermudas and the West Indies. It is naturalized in tropical Africa, Asia, and Australia.",distribution,FA2E7BE8-7929-4245-8CD2-DBF5B161BFCE,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183520,Mexico to Panama; West Indies.,distribution,A684C294-87A8-4C78-B3CB-4DBDD43E939E,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183521,"Costa Rica, Panama, northern South America.",distribution,995B8A7A-DFB3-4E5C-BAF1-5864A1DC1895,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001053716,Panama; northern South America?,distribution,D37A422F-128A-46C0-BA9E-7D93A894F197,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173667,Panama.,distribution,7BE81D44-46FD-4790-AAD9-73F29B0BF9FB,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000925993,ranges from Mexico to Colombia.,distribution,93AD3427-5851-4ADF-95C4-4EC33564A004,English,2013-08-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173668,Panama and Costa Rica.,distribution,2C1E3265-EB04-4D00-B782-A0CA007CBE65,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173672,"Costa Rica, Panama, northern South America.",distribution,37F34D7B-6BC7-4AF0-83B7-FB234A289161,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000982727,known only from Panama.,distribution,0B358F28-89F6-4BD2-9601-810A290FC6AE,English,2013-09-05,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000263042,known from Costa Rica and Panama.,distribution,51C4EB90-B30B-4762-A125-FF9B9A56D65F,English,2013-09-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000204216,Tropical America; introduced into various parts of the world.,distribution,576DDE2A-1C1A-441B-95ED-17E5030EC58B,English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173710,"Southern Mexico, Guatemala, Honduras, Costa Rica, Panama, Venezuela, and Ecuador.",distribution,D361A71C-DEFF-438D-9B6D-B9EFC903698E,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173714,Panama and British Guiana.,distribution,0804E6BB-17B2-4790-AD18-44760FE9D9D9,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000279630,ranges from Mexico to Colombia and Venezuela.,distribution,43A91660-17DD-4AC6-9DBF-63C2E11859B8,English,2013-09-12,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173716,Panama and Venezuela; not previously reported from Central America.,distribution,FF030A1F-0C64-49D2-AD6D-720D2FDCF5D7,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173808,widespread throughout tropical America,distribution,CE1A095E-96A2-484D-AD20-DEE01DBE205E,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173718,Mexico (Sinaloa) to Panama.,distribution,354DA164-4784-46F7-AA95-CED00CAE1F8E,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001053784,Central America and Colombia.,distribution,75077D75-2932-435F-9F6F-F278BBA3E09B,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182942,"native to the Southern United States, Mexico and Central America.",distribution,224EE93A-8A64-47CF-A52F-303D15E9C970,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178702,occurs in tropical and warm temperate countries on both hemi- spheres. In Panama it is apparently confined to the Caribbean coast.,distribution,E1EA1D0B-1EEB-4AE6-ACAD-9B97E5DEF318,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000195712,Southern United States and Mexico to Argentina; West Indies; introduced into many parts of the Old World.,distribution,"70C873EC-065E-40EC-A240-CB0764048F42,BF6D3A37-1EDA-42AC-B2D3-DB6B88DA0D22",English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182191,Mexico to middle South America; West Indies.,distribution,632BC92F-AB6C-4971-8134-D2571893355D,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173783,Southern Central America and West Indies.,distribution,A8D4ADB4-6B42-419B-B017-90B5959911DF,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173810,"distributed from southern Mexico to Ecuador, Amazonian Brazil, and Jamaica.",distribution,08B47C90-D3F6-4342-ABFA-1F26427E5003,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000286665,"occurs in Nicaragua, Panama, Colombia, Venezuela, Ecuador, and Peru.",distribution,9B594DCA-4F93-4003-AC48-2C99EEB740DA,English,2013-09-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173830,ranging from the United States to Argentina.,distribution,518F4C11-6DA5-4A18-A99C-5BC871A468C7,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174031,"found primarily in wet sites at low elevations from the Antilles, southern Mexico, Central and South America, and has been intro- duced into the Old World tropics.",distribution,D0204006-3BEA-4E16-9A56-FEA154FCD05A,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000184271,"Native to Africa and Asia, introduced into various parts of the New World tropics.",distribution,5E6DB14B-FB4D-4C97-902D-4A6A8D4A3BD1,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000298925,"restricted to Costa Rica and Panama and Choco, Colombia.",distribution,6F146425-6804-4FD4-814D-F663E4ED206E,English,2013-09-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173881,found from Mexico to South America and in the West Indies.,distribution,FC412F6B-474E-4F1B-A8C8-9E6D000DC00D,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183868,Panama and northern South America.,distribution,B97D6AC0-3614-4889-A8DC-A28BDFB6939D,English,2012-11-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183259,Panama; Trinidad.,distribution,EB4B93E9-8FFF-4144-8F57-B3DB99AE0DC4,English,2012-11-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000286676,ranges from Mexico south to Ecuador.,distribution,169118E4-ACE2-46C1-A3F9-1B85858F1D6D,English,2013-09-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173927,Mexico to northern South America.,distribution,EA913BB1-A4CA-4DFC-9817-E12B37BEF6FE,English,2012-11-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000214204,Mexico to Panama; West Indies; northern South America.,distribution,8FF0DAA5-D213-445B-B9E5-7B77BE8AB697,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000214363,Widely cultivated or escaped throughout world tropics; probably native in northern Central America.,distribution,03694088-8825-47FF-8F80-8F6217DCCC9D,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000826642,known only from Veraguas.,distribution,1A49D3FB-CC33-489C-B4BF-ADFC95D931C6,English,2013-08-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182952,"Venezuela to Ecuador; Panama. ""Species"" probably conspecific with C. car-- casana if broadly regarded, occur in Mexico, northern and middle Central America and the West Indies.",distribution,"30CDA702-DA8B-4C13-92B2-3FB132CB9374,5214222A-789F-404E-A6D4-B3AA443FE9CA",English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183533,"As here interpreted (broadly), southern Mexico, Central America to northern South America.",distribution,4F11FD86-A616-42DC-BF3F-BDB2A3CC02E1,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183534,"recorded from Florida, Mexico and Central and South America as far south as northern Argentina.",distribution,5D00FC41-2C35-49EC-8AE1-07B7B9DA1F3E,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174092,ranges from southern Mexico to Peru and Brazil.,distribution,AC4B98B2-92BA-400B-B072-ADDC99EE680E,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000214719,Mexico to Paraguay; Old World tropics.,distribution,B1D4686A-645F-4D1A-A649-EDC0D0DCA980,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000163711,"Native to northern Africa; introduced into American tropics, Hawaii, and elsewhere.",distribution,095A80F9-40F3-41D9-A3CC-D9D9B279E753,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000163802,Central America; West Indies; northern South America: native to Asia.,distribution,01948DC2-D12E-4CCF-9565-3D427DFC93D4,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000179174,"occurs in tropical South America, Central America, the West Indies, and tropical Africa.",distribution,1B420581-18D8-4204-9632-E1C51880C457,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000163908,Mexico to northern South America; West Indies.,distribution,F23C4E1A-DE31-46FE-8D82-E8895389C9D5,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174026,Central America to British Guiana.,distribution,A6FC8D71-CE5D-4026-8EA4-76E7B5B0E2E2,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000900159,well distributed throughout Middle America and extends into Brazil and Bolivia.,distribution,7430AA01-61FB-4F49-BE53-C00CFDF8971B,English,2013-08-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000167701,ranges from Central America to northern South America.,distribution,6BAB6CA7-E066-4085-9C8F-C44A5748C033,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000941862,ranges from Mexico to Panama.,distribution,A5B46E08-9D6B-4AE0-848C-A29C163264EB,English,2013-09-04,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000179137,ranges throughout tropical America and is introduced to the Old World. In Panama it occurs mainly in moist forest areas.,distribution,181F23CB-B168-4DF2-B5AD-1AE9C6D27784,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001054522,ranges from Costa Rica to southern Ecuador.,distribution,722A341E-8AC1-4F14-81F8-3A002199FBEE,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001054566,found from Mexico to Ecuador and Venezuela. In Panama it is a more or less weedy plant of dry or disturbed forest.,distribution,B143A618-F3F8-450A-90F6-7C35922F2AD0,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183574,"occurring in Mex- ico, Central America, and locally in Cuba",distribution,792B2176-08E9-487B-8B21-09C67DCE18C3,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174071,native to Mexico and Central America.,distribution,6D0BC238-3ECE-4B0F-B286-DBF58D03A79D,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000262926,known only from Panama.,distribution,C51987C3-9FD6-4886-B3D5-EA71F60FEFD3,English,2013-09-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182194,native in South America and reaches its northern- most locality in Panama.,distribution,AC2BA071-C506-4AB0-9D46-B599A1815FCD,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000210917,"occurs locally in Mexico, Central America, South America and the West Indies.",distribution,BAD5A9EE-4EFF-4933-A489-F73487CFFF7A,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174077,"native to the New World occurring in Jamaica, Cuba, Central and South America.",distribution,6C2FD363-0DE2-4F79-8EEB-F4361652C96B,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000210930,"naturalized, wide-spread weed in the New World tropics and is the most commonly collected species of the genus in Panama.",distribution,9D5CD976-A3CD-4E51-8DB5-40F928447C1E,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000285287,known only from Panama.,distribution,FD540033-D2B8-4283-8E62-8A6BB1D652DC,English,2013-09-13,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174082,range is from northern United States to South America,distribution,551F494E-9AA6-44AD-AC06-C6045E6CEBCB,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000210929,"occurs in Central Amer- ica, the West Indies and Florida",distribution,D5B6E795-68EC-4D45-9CAE-93A842CCDF1C,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182195,"Panama?; Guianas to Colombia and Peru, Brazil and Argentina.",distribution,357EEAD1-45B8-497C-9F02-95273AD09681,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000286938,known only from Panama.,distribution,4B0502DC-AEAE-473E-A8F0-36FD06078687,English,2013-09-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174102,Mexico to middle South America; West Indies.,distribution,50A7483E-57B7-4D65-8D4F-5CC0E894C2CE,English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000180759,occurring in the American tropics and from Madagascar to Tonga and the Caroline Islands in the Pacific Ocean.,distribution,9E2143FE-CB94-40E0-9DFE-DD67AFA4C964,English,2013-09-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000194821,Mexico to northern South America.,distribution,DBFA2742-D67E-43A4-A7DA-F0D6D238539A,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174104,Mexico and Guatemala to Brazil.,distribution,C846EBF6-38D8-4BF4-80D9-2EBB80F16DB0,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174118,ranges from Mexico to northern Colombia,distribution,FAF9C88B-3DD8-4DE5-8A47-786D0B6849A6,English,2013-09-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174133,ranges from Central America and the Greater Antilles to northern South America.,distribution,9100CF15-8F68-47FB-9D5F-82B0C90C2C63,English,2013-09-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000297774,known only from Panama.,distribution,FDD84133-90A5-4EC3-A923-A581CD70F144,English,2013-09-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174137,ranges from southern Mexico and the Greater Antilles southward to central and northwestern Brazil.,distribution,512C2F2E-9F70-4388-B85C-2CDFBE1B4B4B,English,2013-09-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174146,"Known from Panama, the Guianas, and Venezuela.",distribution,EC4BDBCD-2E90-45E8-BEAA-77B59341152F,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000299001,known only from Panama.,distribution,D5300198-D3B6-4A3C-9FB9-C16D6810B86F,English,2013-09-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174148,"Mexico and Guatemala, West Indies, Panama and Colombia to Brazil.",distribution,2021A12D-FCE4-4E67-8372-E57E7824E61C,English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001054948,"Guatemala, Honduras, El Salvador, Nicaragua, Costa Rica, Panama, Trinidad, Colombia, and Venezuela.",distribution,AC50F7D0-DB32-441E-95F2-FAB811B30EC6,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000165976,"World tropics. In Western Hemisphere: Mexico and Guatemala, West Indies, Panama and Colombia to Peru and Brazil.",distribution,D2EF4575-7A9E-47E6-BF8E-7F9529E2FB54,English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183537,Florida to Texas and Mexico; West Indies; southern Central America; Peru; southern South America.,distribution,6E03B630-2D45-460B-9779-A757E5AF5003,English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000170206,Found escaped or planted in the Americas from southern United States to Argentina and West Indies; from uncertain (American: Mexican?) origin,distribution,9414E98E-824D-4B0D-A82E-3658AD3786E8,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000195060,Endemic to Malayan area; introduced into New World tropics.,distribution,CEEB6228-8C49-4F4B-BDF5-629B07C865D1,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000245841,known only from Panama.,distribution,320A4EDA-E8D8-4950-B30B-07F9E2C1C204,English,2013-09-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000165078,Mexico to Brazil and Peru; West Indies; Africa and Far East (introduced?).,distribution,D7E284BD-76F2-4BC1-B089-174A08E882B2,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000286803,"occurs in subtropical Florida, the Bahamas, the West Indies, in Central America and northern South America.",distribution,EEA71EB3-73C4-45C3-A260-1FE660727B89,English,2013-09-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
