WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000558019,"Open, dry habitats, mostly in the lowland, at edges along rice fields, margin of mangroves, waysides, in thorny shrub and dry, deciduous forests, found up to 800 m in open pine forests in Chiang Mai.",ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558019,7,2,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502
wfo-0000600974,"Waste places, old clearings. The one Thai collection originates from an old clearing by hill tribes at Ban Tak Rai, 1200 m.",ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000600974,7,2,"Chenopodium ambrosioides. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 254. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02401
wfo-0000601268,Forming large populations on sandy flats along the large rivers. Probably spreading in northern and central Thailand during the second half of the century.,ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000601268,7,2,"Chenopodium ficifolium. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 254. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02402
wfo-0000830025,Savanna on sandstone bedrock; alt. ca 130 – 550 m. Flowering during April.,ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830025,7,2,"Chionanthus amblirrhinus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 292. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02438
wfo-0000830051,Evergreen forest on limestone; alt. 50 – 100 m. Flowering during April and October; fruiting during May.,ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830051,7,2,"Chionanthus calcicola. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 290. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02435
wfo-0000830053,Evergreen forest.; alt. ca 100 m. Flowering during March.,ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830053,7,2,"Chionanthus callophyllus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 287. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02429
wfo-0000830077,Evergreen forest; alt. ca 50 – 200 m. Flowering during December to February.,ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830077,7,2,"Chionanthus decipiens. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 289. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02432
wfo-0000830094,Evergreen forest; alt. about 10 m.,ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830094,7,2,"Chionanthus eriorachis. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02436
wfo-0000830166,"Primary, mostly evergreen forest, near a stream, on granitic bedrock; alt. 1400 m. Flowering during February.",ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830166,7,2,"Chionanthus maxwellii. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 292. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02439
wfo-0000830170,In evergreen forest; alt. less than 50 – 200 m. Flowering during August to December; fruiting during December.,ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830170,7,2,"Chionanthus microbotrys. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 283. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02427
wfo-0000830171,Evergreen forest on sandstone bedrock; alt. 120 – 1200 m. Flowering during April to November; fruiting from April to August.,ecology,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830171,7,2,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437
