WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000558019,nam phungdo (หนามพุงดอ)(Chiang Mai),ver-THA-0000558019.01,0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000558019,phungdo (พุงดอ)(Central)(Chiang Mai),ver-THA-0000558019.02,0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000558019,khi haet (ขี้แฮด)(Northern)(Chiang Mai),ver-THA-0000558019.03,0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000558019,pitto (ปี๊ดเต๊าะ)(Chiang Mai),ver-THA-0000558019.04,0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000830094,ket san(เก็ดส้าน),ver-THA-0000830094.01,0.0,ref-THA-0000830094,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02436,"Chionanthus eriorachis. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000830171,kradong daeng (กระโดงแดง)(ฝีน),ver-THA-0000830171.01,0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000830171,padong daeng (ปะดงแดง)(ฝีน),ver-THA-0000830171.02,0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000830171,fin(ฝีน),ver-THA-0000830171.03,0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000830194,makua pro(มะเขือเปราะ),ver-THA-0000830194.01,0.0,ref-THA-0000830194,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02434,"Chionanthus parkinsonii. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 290. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000830215,nam nong (น้ำนอง)(Northern),ver-THA-0000830215.01,0.0,ref-THA-0000830215,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02426,"Chionanthus ramiflorus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 283. Accessed 2021-07-31",Forest Herbarium,All rights reserved
