taxonID,description,type,rightsHolder,source,bibliographicCitation,url,rights,license
wfo-0000000957,"Herba 30 cm alta tota flavido-albo-lanata rhizomate inclinato apice fasciculato-folioso. Folia basilaria crassiuscula subspathulato-oblonga vel oblonga apice obtusissimo basim versus in petiolum attenuata margine iutegerrimo, 10-12 cm longa, limnbo 6-8 cm longo 1.5-2 cm lato, petiolo 4-6 cm longo 0.6 cm lato, utrinque erassiuscule crispulo-lauata pallescenti-albida tantum costa subtus emineuiti reliqua nervis inconspicuis; basi in vaginam seariosam subglabram nervato-striolatam 4.5-5 cm longam ad 1.8 cm latam ampliata. Caulis florifer singulus erectus robustus crasse albido-lanatus 5-7 foliatus circa 25 cm longus, foliis cum basilaribus similibus sed breviter petiolatis vel sessilibus basi amplectente apice magis rotundatis, 5-10 cm longis 1-1.8 cm latis. Capitula homnogama discoidea semiglobosa 4-5-racemosa cernua ad extremum scapi. Pedicelli 1.5-2 cmn longi crassi recurvati crasse lanati, apicem versus et basi capituli bracteolis pluribus subulatis circa 12 mm longis 0.6 mm latis longe lalnatis calycultim, involuerum vix attingentem, formantibus. Inlvolucrum cupularebracteis viridi-purpuraceis circa 30 subbiseriatis anguste laneeolatis acutis 12-14 mm longis 1-1.5 mm latis subolabris tantum apice ciliato-penicillatis. Flores omnes hermaphroditi ultra 200 in capitulo, corolla flava glabra 9 mm lonoa tubulo 4 mm longo basi dilatato, limbo tubuloso apice 5 dentibus anguste triangularibus crassiusculis 1 mm longis; antherae 2 mm longae basi obtusae. Stylus rainis crassis apice truneato papilloso-penicillato. Ovarium glabrum. Pappus albus 8 mm longus pilis biseriatis strigulosis. Achaenia oblonga striata glabra 3 mm longa.",general,The New York Botanical Garden,265453,"Cuatrecasas, José. 1960. Studies on Andean Compositae--IV. Brittonia. 12: 182-195.",https://doi.org/10.2307/2805052,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001043,"Stem stout, 2-3 m tall, simnple, with scattered short hairs, becoming scabrous toward the top, mottled light-green, light-red, or purple; leaves lanceolate-ovate, acuminate at the apex, alternate, usually rounded to the base, 11.5-16.5 cm long, 2-4.1 cm wide; petioles short, variable, often 2-3 cm long, with scattered cilia near base; leaf undersurfaces with abundant short white hairs; phyllaries with rather long, white, spreading marginal cilia, the surfaces with scattered pulbescene the pubescence sometimes abundant, especially in the central portion; inflorescence paniculate; disk 1.5-2.8 cm in diameter; ligules 2.7-3.6 cm long, 0.9-1.2 cm wide.",general,The New York Botanical Garden,318236,"Long, Robert W. 1961. Biosystematics of two perennial species of Helianthus (Compositae), II. Natural populations and taxonomy. Brittonia. 13: 129-141.",https://doi.org/10.2307/2805349,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001458,"Perennial herb with a taproot, the caudex with a few slender branches, or perhaps sometimes simple; stems generally decumbent at the base, then erect or ascending, slender and somewhat flexuous, sparsely or moderately strigose, also more or less glandular under the heads, and the hairs there spreading; leaves linear or linear-oblanceolate, sparsely or moderately strigose, 1-nerved or the lowermost occasionally obscurely 3-nerved, the lower ones evidently petioled, up to 8 cm. long and 3 mm. wide, but not forming a conspicuous basal tuft, the cauline ones less petiolate, gradually reduced upwards; heads several on leafy branches, the disk 5-10 mm. wide; involuere 4-5 mm. high, finely and evidently glandular, commonly also with some spreading hairs; phyllaries equal or slightly imbricate, rays about 12-20, pink, about 5-7 mm. long, 1.4-2.0 mm. wide; disk-corollas about 2.7-3.5 mm. long, the tube obscure, the lobes about 0.5 min.; style-appendages deltoid or broader, acutish, about 0.1-0.2 mm. long; pappus of about 15-25 fragile bristles shorter than the corollas, commonly with a few slender and inconspicuous outer setae; akenes 2-nerved, hairy.",general,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001458,"Herba perennis, caulibus strigosis flexuosis usque ad 25 cm. altis subaequabiliter foliosis, foliis linlearibus vel lineari-oblanceolatis plerunique uninervis, imisusque ad 8 cm. longis 3 mm. latis, capitulis aliquot.disco 5-10 mm. lato involuero 4-5 mm. alto bracteis glandulosis et plerumque sparse hirsutis, ligulis 12-20, roseis, 5-7 mm. longis 1.4-2.0 mm. latis, corollis disco 2.7-3.3 mm. longis, pappo obscure duplici, achaeniis hirsutis 2-nervis.",general,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001493,"Stems ""in clumps from caudex,"" glabrate below, appressed-pilose and some- what glandular above; leaves opposite below, alternate above; petioles about 0.5 mm long; blades linear-lanceolate or linear, 4.0 cm long, 6 mm wide, acumi- nate with obtuse apex, cuneate at base, somewhat falcate, entire or subentire, revolute-margined, above dull green, densely strigose to sparsely hispidulous, somewhat glabrescent, beneath densely and loosely white-tomentose; heads 1-3 on peduncles 3-12 cm long; disk 1.5-2.7 cm in diameter; phyllaries oblong or oblong lanceolate, 8 mm long, 3 mm wide, obtuse to acutish, densely appressed pilose or somewhat hirsute, the outer subherbaceous, the inner indurate and blackish below; rays about 9, 15 mm long, 5 mm wide; disk corollas 7 mm long, yellow with blackish teeth, puberulous; anthers black; pales acuminate, blackish above, hispidulous and ciliolate above along keel; achenes 4 mm long, glabrous, dark-speckled; pappus of two linear-lanceolate awns about 2 mm long; pappus of ray achenes of one or two awns or lacking.",general,The New York Botanical Garden,315614,"Heiser, Charles B. 1957. A revision of the South American Species of Helianthus. Brittonia. 8: 283-285.",https://doi.org/10.2307/2804979,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001550,"Aromatic annual or perennial herbs to 3 m tall angled, hispid or pilose; leaves sessile or with a winged petiole, perfoliate, to 40 cm long and 34 cm wide, scabrous or strigose above, puberulent to pilose below, often resin-dotted; upper ovate-lan- ceolate, serrate or dentate; lower leaves triangular, acuminate, the bases hastate or truncate, abruptly tapering to the lower winged portion, the lobes coarsely and finely dentate, peduncles densely glandular-pilose, glandular, or pilose; phyllaries ca 5, ovate to lanceolate, basally connate, glandular or pilose below; ray flowers in 2 series of ca 20 flowers each, corollas yellow, to 8 mm long, ca 2 mm wide, the pilose tube ca 2 mm long; disc flowers 5 mm long, ca 80 or more, upper portion of corolla often dark-purple when dried, pilose outside; ray paleae concave, lanceolate, pilose below, glabrous above, ca 7 mm long, acuminate to long-acuminate; disc paleae membranaceous, to 7 mm long, lanceolate, the margins pilose; achene dark brown, compressed-obovoid, striate, to 7 mm long and 5 mm wide.",general,The New York Botanical Garden,326903,"Wells, James R. 1965. A taxonomic study of Polymnia (Compositae). Brittonia. 17: 144-159.",https://doi.org/10.2307/2805240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001581,"Shrubs, 2-3 m tall; stems subangulate, branches densely strigose, hairs 1 mm long. Leaves petiolate; blades 7-14 X 2-4 cm, lanceolate, apices long-acuminate, bases truncate, attenuate, 3-nerved, margins crenate-serrate, adaxially dark-green, scabrous, abaxially pilose, hairs 1-1.5 mm long; petioles 0.5-1 cm long, densely strigose-hispidulous, hairs 1.5 mm long. Capitulescences thyrsoid, with dense axillary or terminal clusters of capitula, on peduncles 3-6 cm long, 2 bracts at base, glomerules 1-1.5 cm diam. (including =<20 aggregated capitula). Capitula 6 mm high, 4 mm diam.; phyllaries 3, oblongo-ovate, 5 X 4.5 mm, apices acute, densely strigose, hairs 1 mm long, distal one-third ciliate, 4-5 nerved. Pistillate fiorets 5-7, subtended by ovate paleae, 4.5 X 3.5 mm wide, 3-veined, strigose, hairs 1 mm long; corollas 4 mm long, 1.5 mm diam., white, tubulate, 2-lobed, lobes irregularly deltoid, scarcely pilose toward apex, hairs 0.5 mm long. Staminate fiorets (7)-10, subtended by lanceolate paleae, 4 X 2 mm, 1-veined, slightly ciliate toward apex margin; corollas 3 mm long, 1 mm diam., white, tubulate, 5-lobed, lobes regularly deltoid, 0.5 mm long, scarcely ciliate toward apex; anthers black; styles undivided, 2.5 mm long; ovaries 2 mm long, 1 mm diam., pilose toward, hairs 0.8 mm long. Cypselae 2.5 X 1.8-2 mm, with fleshy exocarp, brown-black, apex pilose, hairs 1 mm long. Chromosome numbers unknown.",general,The New York Botanical Garden,100265,"Arriagada, J. E. 2003. Revision of the genus Clibadium (Asteraceae, Heliantheae). Brittonia. 55: 245-301.",https://doi.org/10.1663/0007-196x(2003)055[0245:rotgca]2.0.co;2,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001720,"Trees exceeding 12 m in height, the stems to 20 cm in diameter; bark at least sometimes very dark, becoming rough on older stems; leaves ovate to broadly ovate, dentate or denticulate, sessile or petiole winged to base or distinctly petiolate, to 25 cm wide and 42 cm long, the lower surface tomentose especially along veins, the upper surface glabrous or sparingly strigose; peduncles villous to hispid; phyllaries ca 6, to 1 cm long and 7 mm wide, ovate, uniseriate, glabrous or with few pilose hairs, the margins pilose; ray flowers ca 20, the corollas yellow, to 1 cm long and ca 4 mm wide; disc flowers ca 3 mm long, the corollas yellow, puberulent outside; ray paleae concave, obovate, to 5 mm long; disc paleae oblanceolate, ca 3 mm long, the margin denticulate, midvein prominent; achene black, flattened-obovoid, to 4 mm long and 3 mm wide.",general,The New York Botanical Garden,326903,"Wells, James R. 1965. A taxonomic study of Polymnia (Compositae). Brittonia. 17: 144-159.",https://doi.org/10.2307/2805240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001848,"Cormo circa 1 cm. crasso, e-aule gracili, subtus glabro, 4-5 dm. alto; foliis rariter hirsutulis vel glabreseentibus; inferioribus anguste oblanceolatis, 1-1.5 dm. longis, 1-2 cm. latis; superioribus linearis; inflorentia laxa, 1-1.5 dim. longa, capitulis. 8-10, breviter peduneulatis; involuero turbinato, 1 cm. alto et lato; bracteis exterioribus ellipticis; interioribus oblongis, leviter erosis; pappo purpureoapiculato.",general,The New York Botanical Garden,322822,"Rydberg, Per A. 1934. Taxonomic notes on the flora of the prairies and plains of central North America. Brittonia. 1: 79-104.",https://doi.org/10.2307/2804786,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001940,"Dioecious shrubs, much-branched from the base, 20-50 cm tall, branches densely albo-tomentose, glabrescent. Leaves with petioles 1-4 mm long; blades ovate to orbiculate, 3-14 mm long, 4-8 mm wide, base cuneate, apex obtuse, the margins 2-3-dentate, revolute, albo-tomentose to glabrescent. Capitulescences of solitary capitula or 2-3 capitula on distal branchlets; peduncles 2-5 mm long. Capitula with invo- lucres campanulate, 5-6 mm tall, ca. 4 mm wide, subtended by 1-2-bracteoles, ca. 2 mm long, linear; phyllaries 8-10, the inner ovate, ca. 4 mm long, ca. 1.5 mm wide, apically obtuse, hyaline-margined, dorsally tomentose, the outer oblong-lanceolate, ca. 4 mm long, 1-1.5 mm wide, apically acute. Functionally staminate individuals with capitula containing 15-20 florets, the corollas yellow or violet, campanulate, 5.5-6 mm long, the tube ca. 2 mm long, the throat ca. 3 mm long, the lobes lanceolate, 0.7 mm long, ca. 0.3 mm wide; anthers ca. 2 mm long; style branches ca. 1 mm long, apically obtuse; ovaries sterile; pappus bristles ca. 6 mm long, yellow to violet, apical cells slender, acute. Pistillate individuals with capitula containing 15-20 florets, the corollas narrowly tubular, ca. 6 mm long, the tube ca. 2 mm long, the throat ca. 3 mm long, the lobes linear, ca. 1 mm long, ca. 0.2 mm wide; anthers nonfunctional; style branches linear, ca. 1 mm long, apically obtuse, dorsally glabrous. Achenes cylindrical, ca. 3 mm long, costate, glabrous; pappus 6-8 mm long, rose to violet, apical cells slender, acute.",general,The New York Botanical Garden,100260,"Dillon, Michael O. & Sagástegui Alva, Abundio. 1996. Revision of the dioecious genus Chersodoma Phil. (Senecioneae, Asteraceae), including a new species and status change. Brittonia. 48: 582-604.",https://doi.org/10.2307/2807880,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
