"taxonID","scientificName","namePublishedIn","taxonomicStatus"
"taxon-3-Dendrophthora_elliptica","Viscum ellipticum","London J. Bot. 4 106 1845","synonym"
"taxon-3-Dendrophthora_elliptica","Phoradendron ellipticum","Mart. Fl. Bras. 5 2 119 1868","synonym"
"taxon-3-Dendrophthora_elliptica","Dendrophthora rubicunda","Pilg. Notizbl. Bot. Gart. Berlin-Dahlem 6 289 1915","synonym"
"taxon-3-Dendrophthora_elliptica","Phoradendron dendrophthora","Revista Fac. Agron. (Maracay) 8 87 1975","synonym"
"taxon-4-Dendrophthora_fanshawei","Phoradendron fanshawei","Maguire et al. Bull. Torrey Bot. Club 75 300 1948","synonym"
"taxon-5-Dendrophthora_perfurcata","Phoradendron perfurcatum","Maguire et. al. Mem. New York Bot. Gard. 29 34 1978","synonym"
"taxon-6-Dendrophthora_roraimae","Phoradendron roraimae","Thurn Timehri 5 201 1886","synonym"
"taxon-7-Dendrophthora_warmingii","Phoradendron warmingii","Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1870 209 1870","synonym"
"taxon-7-Dendrophthora_warmingii","Phoradendron tepuianum","Steyerm. et al. Fieldiana Bot. 28 223 1951","synonym"
"taxon-7-Dendrophthora_warmingii","Dendrophthora tepuiana","Proc. Kon. Ned. Akad. Wetensch., Biol. Chem. Geol. Phys. Med. Sci. 93 138 1990","synonym"
"taxon-4-Phoradendron_bilineatum","Phoradendron carinatum","Phoradendron 139 1916","synonym"
"taxon-6-Phoradendron_crassifolium","Viscum crassifolium","Prodr. 4 280 1830","synonym"
"taxon-7-Phoradendron_dipterum","Phoradendron demerarae","Phoradendron 73 1916","synonym"
"taxon-9-Phoradendron_hexastichum","Viscum hexastichum","Prodr. 4 282 1830","synonym"
"taxon-9-Phoradendron_hexastichum","Phoradendron hexastichum","Mart. Fl. Bras. 5 2 129 1868","synonym"
"taxon-10-Phoradendron_inaequidentatum","Dendrophtora inaequidentata","Phoradendron 218 1916","synonym"
"taxon-10-Phoradendron_inaequidentatum","Phoradendron jenmanii","Phoradendron 85 1916","synonym"
"taxon-10-Phoradendron_inaequidentatum","Phoradendron prancei","Revista Fac. Agron. (Maracay) 8 89 1975","synonym"
"taxon-12-Phoradendron_mairaryense","sulfuratum","Revista Fac. Agron. (Maracay) 8 89 1975","synonym"
"taxon-12-Phoradendron_mairaryense","linguiforme","Maguire et al. Mem. New York Bot. Gard. 29 33 1978","synonym"
"taxon-14-Phoradendron_mucronatum","Viscum mucronatum","Prodr. 4 282 1830","synonym"
"taxon-16-Phoradendron_obtusissimum","Viscum obtusissimum","Linnaea 18 602 1845 ('1844')","synonym"
"taxon-16-Phoradendron_obtusissimum","Phoradendron acinacifolium","Mart. Fl. Bras. 5 2 117 1868","synonym"
"taxon-16-Phoradendron_obtusissimum","Phoradendron acinacifolium","Maguire et al. Mem. New York Bot. Gard. 29 32 1978","synonym"
"taxon-17-Phoradendron_pellucidulum","Phoradendron semivenosum","Rodriguésia 18-19 30-31 189 1956","synonym"
"taxon-17-Phoradendron_pellucidulum","Phoradendron williamsii","Rodriguésia 18-19 30-31 188 1956","synonym"
"taxon-17-Phoradendron_pellucidulum","Phoradendron insigne","Steyerm. et al. Bol. Soc. Venez. Ci. Nat. 26 415 1966","synonym"
"taxon-17-Phoradendron_pellucidulum","Phoradendron pseudomucronatum","Rodriguésia 28 41 18 1976","synonym"
"taxon-17-Phoradendron_pellucidulum","Phoradendron semivenosum","Rodriguésia 30 46 86 1978","synonym"
"taxon-17-Phoradendron_pellucidulum","Phoradendron semivenosum","Rodriguésia 30 46 86 1978","synonym"
"taxon-18-Phoradendron_perrottetii","Viscum perrottetii","Prodr. 4 280 1830","synonym"
"taxon-18-Phoradendron_perrottetii","Viscum dimidiatum","Linnaea 18 58 1844","synonym"
"taxon-18-Phoradendron_perrottetii","Phoradendron dimidiatum","Mart. Fl. Bras. 5 2 134m 1868","synonym"
"taxon-18-Phoradendron_perrottetii","Phoradendron harmsianum","Pilg. Notizbl. Bot. Gart. Berlin-Dahlem 6 290 1915","synonym"
"taxon-19-Phoradendron_piperoides","Loranthus piperoides","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 3 443 1820","synonym"
"taxon-19-Phoradendron_piperoides","Viscum piperoides","Prodr. 4 281 1830","synonym"
"taxon-19-Phoradendron_piperoides","Viscum schottii","Prodr. 4 281 1830","synonym"
"taxon-19-Phoradendron_piperoides","Phoradendron schottii","U.S. Explor. Exped., Bot. Phan. 742 1854","synonym"
"taxon-19-Phoradendron_piperoides","Viscum fockeanum","Linnaea 18 60 1844","synonym"
"taxon-20-Phoradendron_poeppigii","Dendrophthora poeppigii","Bull. Soc. Bot. France 43 182 1896","synonym"
"taxon-23-Phoradendron_quadrangulare","Loranthus quadrangularis","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 3 444 1820","synonym"
"taxon-23-Phoradendron_quadrangulare","Viscum quadrangulare","Prodr. 4 283 1830","synonym"
"taxon-23-Phoradendron_quadrangulare","Phoradendron martianum","Phoradendron 114 1916","synonym"
"taxon-24-Phoradendron_racemosum","Viscum racemosum","Hist. Pl. Guiane 2 895 1775","synonym"
"taxon-24-Phoradendron_racemosum","Viscum glandulosum","Linnaea 18 60 1844","synonym"
"taxon-24-Phoradendron_racemosum","Phoradendron glandulosum","Mart. Fl. Bras. 5 2 134m 1868","synonym"
"taxon-24-Phoradendron_racemosum","Phoradendron cayennense","Mart. Fl. Bras. 5 2 129 1868","synonym"
"taxon-25-Phoradendron_strongyloclados","Phoradendron surinamense","Enum. Vasc. Pl. Surinam 155 1906","synonym"
"taxon-25-Phoradendron_strongyloclados","Phoradendron essequibense","Phoradendron 149 1916","synonym"
"taxon-26-Phoradendron_trinervium","Viscum trinervium","Encycl. 3 57 1789","synonym"
"taxon-26-Phoradendron_trinervium","Phoradendron appunii","Phoradendron 104 1916 as 'appuni'","synonym"
"taxon-26-Phoradendron_trinervium","Phoradendron apertum","Phoradendron 104 1916","synonym"
"taxon-26-Phoradendron_trinervium","Phoradendron zuloagae","Phoradendron 105 1916","synonym"
"taxon-26-Phoradendron_trinervium","Phoradendron theloneuron","Rodriguésia 28 41 26 1976","synonym"
"taxon-27-Phoradendron_undulatum","Viscum undulatum","Prodr. 4 282 1830","synonym"
"taxon-27-Phoradendron_undulatum","Phoradendron uleanum","Steyerm. et al. Fieldiana, Bot. 28 223 1951","synonym"
