"taxonID","description"
"taxon-3-ORYCTANTHUS","Leafy parasitic shrubs, glabrous but young twigs often strongly furfuraceous; epicortical roots from base of plant but not from stems, sometimes lacking at least at maturity. Leaves paired, often leathery ; venation palmate or pinnate, containing characteristic stellate fiber bundles along smaller veins. Inflorescences solitary in leaf axil or sometimes clustered, sometimes arranged in a terminal, compound, squamate inflorescence , individually a spike, flowers sessile in cavities of often swollen axis, each flower subtended by 2 minute, acute, strap-shaped bracteoles. Flowers bisexual, small, 6-merous (in the Guianas species) , yellow to dark red ; petals and stamens dimorphic; pollen with 3 circular depressions on each face; style straight, with scarcely differentiated stigma. Fruit green, yellow-green, red to purple or black ; endosperm copious, white or yellowish ; mature seed with fleshy , dicotylous embryo, cotyledons massive, haustorial disk well differentiated."
"taxon-1-Oryctanthus_alveolatus","Rather large plant; stems stout, terete. Petiole stout, several mm long, or leaves clasping; blade varying from orbicular to cordate, broadly ovate or rather narrowly elliptical , to 7 x 6 (14 x 11 cm), but commonly smaller ; venation clearly palmate at least in broad-leaved forms, midvein not reaching apex. Inflorescence to 5 cm long , when axillary 1-several per axil, often also in terminal , panicle-like compound groups where subtended by scale-leaves; peduncle stout, to 1 cm long but sometimes nearly absent; spikes normally swollen, flowers 30-60 per spike , scale leaves often glabrous. Flowers strongly inclined forward, ca. 0.3 cm long , slightly less than half of which is ovary; petals rather narrow, 0.2 cm long , strongly dimorphic; anthers inserted at or above middle of petals, 2 inner pollen sacs much smaller than outer ones, shortest anther with attenuate connective; style reaching to upper anthers, stigma broadly capitate. Fruit greenish, apparently becoming reddish purple, sometimes with yellow base , ovoid , inclined forward at about 45°."
"taxon-2-Oryctanthus_florulentus","Rather small-leaved plant, sparsely branched; stems sharply angular until older, when becoming more or less terete; internodes usually 3 cm long or less ; youngest twigs with very conspicuous furfuraceous lines continuing along lower midrib of each leaf into apex or nearly so. Petiole 0.3 cm long ; blade rather thin , broadly lanceolate , mostly about 4 x 2 cm, rarely to 7.5 x 3.5 cm , rounded at apex, acute at base; venation pinnate. Spikes axillary only , 1-3 per axil, 2-4 cm long ; peduncle less than 0.2 cm , floriferous portion rather slender, about 24 or more flowers per spike; bracteoles extending above bract. Flowers greenish, orange, or light red , somewhat angular, ca. 0.2 cm long ; anthers strongly dimorphic, 4-loculate , lower anthers nearly touching nectary, upper anthers at about middle of petal, connectival horns of 2 anther series little different; stigma reaching above upper anthers. Fruit orange-red , rather bluntly elliptical , nearly perpendicular to axis."
"taxon-Oryctanthus_occidentalis","Young stems and peduncles light cinnamon, furfuraceous, always terete. Leaves fairly thick but not leathery , variable in shape and venation, 5.5 x 3.5 cm (to 15 x 12 cm) . Spikes axillary only , single or in clusters, 2-4 (-12) cm long ; peduncle 0.8-1.3 cm , floriferous part glabrous, large spikes bearing to ca. 180 flowers. Flowers perpendicular to axis; anthers 4 (2)-loculate . Fruit green or green with yellow or red , 0.3 (0.2) x 0.2 cm , perpendicular to axis."
"taxon-4-ORYCTINA","Leafy parasitic plants; at least some with basal epicortical roots. Leaves decussate, lacking stellate fiber bundles. Inflorescences indeterminate spikes bearing pairs of sessile flowers (monads); each flower with 2 (in Guianan species) prominent boat-shaped bracteoles extending well above subtending bract. Flowers bisexual or plants dioecious; 6-merous, sessile; petals and stamens dimorphic in each flower, anthers 2(4)-loculate , pollen triangular to slightly convex, psilate, syncolpate."
"taxon-1-Oryctina_atrolineata","Small plants, sparsely branched, with epicortical roots at base; internodes more or less terete, furfuraceous when young, glabrescent. Petiole 0.1 cm long ; blade fleshy , broadly obovate to nearly orbicular , to 2 x 1.5 cm , apex rounded, often emarginate, base tapering abruptly to petiole; venation obscure except for lower midrib which, when dry, forms a straight, dark line continuous at apex with dark leaf margin. Flowers in small clusters in leaf axils, forming extremely short, sessile, 1-flowered spikes, each flower subtended by a scale-like bract and 2 minute, black-tipped bracteoles. Flowers unisexual?, 0.2 cm long ; petals 6 , 0.1 cm long , strongly dimorphic as are the minute, sessile, 2-loculate anthers; style swollen in fusiform fashion in its upper portion, stigma scarcely differentiated. Fruit barrel-shaped, 0.35 x 0.2 cm , waxy white when dry, with lacerate, brown calyculus ."
"taxon-2-Oryctina_myrsinites","Sparsely branched plants with furfuraceous, slender internodes to 3 cm long , chocolate-brown ; epicortical roots only from base of plant; older stems with longitudinal series of rough brown lenticels. Petiole 0.1-0.2 cm long , brown ; blade obovate , mostly 2 x 1 cm, up to 4 x 2.5 cm , apex truncate to slightly emarginate, base acute, petiole, leaf margin and lower midrib brown, these contrasting sharply with grey-green blade; upper surface sometimes showing several faint palmate veins. Inflorescence extremely short, spike-like, often several per axil, individual flowers sessile, subtending prophylls and bracts nearly 0.1 cm long , somewhat carinate, massive, glabrous, bracts caducous; bracteoles fimbriate along margin especially at tip. Flowers 0.15 cm long ; petals and anthers dimorphic, anthers 2-loculate , alternatingly small and button-like and larger, cordate; ovary somewhat less than 0.05 cm long , calyculus brown , membranous , irregularly lacerate, style 0.05 cm , straight. Fruit ovoid, 0.3 x 0.2 cm , drying waxy white when mature, calyculus brown , sclerotic, torn, conspicuous on truncate apex."
"taxon-5-PHTHIRUSA","Leafy parasites, glabrous or furfuraceous when young; usually epicortical roots from base of plant and, in some, also from branches. Leaves paired, petiolate. Inflorescences not subtended by bracts, basically an indeterminate raceme of sessile or pedunculate triads, each triad with at least median flower sessile, and with bracts and bracteoles which tend to be persistent; in some species, branched (compound) inflorescences in terminal and/or axillary positions. Flowers perfect or plants dioecious, 4- or mostly 6-merous , small, dark red to creamy white ; when unisexual, aborted organs of opposite sex present; stamens dimorphic in most species, with basifixed anthers, filaments short and stout, longer ones often with lateral depressions accommodating anthers of shorter ones; style rather massive, with shape of anthers impressed upon it, and thus of uneven thickness. Fruit a berry of diverse colors; seed with copious white endosperm; embryo at maturity bright green , fleshy , dicotylous, with well differentiated haustorial disk. (x = 8, 16)."
"taxon-1-Phthirusa_coarctata","Rather small plant, twigs slightly furfuraceous when very young, becoming smooth. Leaves (sub)opposite; petiole to 0.6 cm long ; blade somewhat coriaceous , (ob)lanceolate to somewhat obovate , to 6 x 3 cm , apex obtuse, base acute; venation pinnate. Inflorescence solitary, axillary , to 3 cm long when in fruit ; triads sessile; bracts and bracteoles persistent or deciduous below fruits. Petals and stamens 4, dimorphic, nearly sessile anthers alternatingly 2- and 4-loculate ; style 0.1 cm long , slightly clavate. Fruiting spike becoming at least 3.5 cm long . Fruit yellow , ellipsoid , 0.5 x 0.35 mm , apex blunt."
"taxon-2-Phthirusa_disjectifolia","Sparsely branched plants, basal epicortical roots few and slender; internodes terete. Leaves coriaceous , ovate to broadly lanceolate , to 8 x 4 cm ; venation obscure. Inflorescence axillary and/or in elongated, terminal compound groups , each to 3 cm long , very short-pedunculate. Flowers 4-merous , to 0.15 cm long , in paired, sessile triads; stamens slightly dimorphic, anthers 2-loculate . Fruit ellipsoid , 0.3 x 0.2 cm , apex blunt."
"taxon-3-Phthirusa_guyanensis","Sparsely branched plants with slender epicortical roots at base; internodes to 7 cm long , terete; all young and inflorescence parts lightly brown- to grey -furfuraceous (especially in inflorescences). Leaves irregularly paired; petiole 0.5-1.5 cm long ; blade oblanceolate to narrowly elliptic , to 8 x 3.5 cm , apex rounded to very slightly emarginate, minutely apiculate, base acutely tapering to distinct petiole; venation pinnate, with 2 or 4 strong lateral veins from near base, midrib running into apex, its lower side furfuraceous. Dioecious, male inflorescence not seen. Female inflorescence at least 2 cm at anthesis, indeterminate and apparently only axillary (no compound inflorescences seen), elongating to 7 cm in fruit, members of all but distal pair of triads becoming much separated from each other; triads sessile, 2-4 pairs per inflorescence; bracts and bracteoles forming a united greyish-furfuraceous cupule. Female flowers 4-merous , < 0.2 cm long ; calyculus coarsely lacerate; petals scarcely or not dimorphic, ca. 0.1 cm long ; sterile anthers not discernible; style clavate, 0.1 cm , stigma capitate. Fruit ellipsoid , 0.4 x 0.3 cm , pale orange , base invested by fused bracts."
"taxon-4-Phthirusa_nitens","Slender plants with few basal epicortical roots; stems terete, sparsely branched. Petiole ca. 5 mm long ; blade narrowly ovate , to 7 x 2 cm , apex attenuate, base acute. Inflorescence solitary in leaf axils but also in small, terminal compound clusters, each to 7 cm long , with 3-6 pairs of triads; triad peduncle 0.3-0.4 cm long , spreading ; bracts and bracteoles slender, acute, persistent. Dioecious. Flowers 0.5-0.6 cm long (male). Fruit not known."
"taxon-5-Phthirusa_podoptera","Leafy plants, sparsely branched with long, slender, slightly compressed shoots soon becoming terete. Leaves thin , ovate , to 9 x 4 cm , apex acute, base of blade obtuse; venation pinnate. Inflorescence to 9 cm long , with 5-8 pairs of triads; inflorescence peduncle to 2.5 cm long , with 2 thin wings together 0.3-0.4 cm wide ; all flowers sessile directly on inflorescence axis; small, acute, persistent bracts and bracteoles. Flowers bisexual. Petals and stamens strongly dimorphic, lower series of anthers 4-loculate , upper series 2-loculate , filament deeply excavated; style straight, somewhat clavate. Fruit obovoid-ellipsoid , 0.7 x 0.4 cm , yellow ."
"taxon-6-Phthirusa_pycnostachya","Leafy plants of medium size, basal epicortical roots present; internodes to 3.5 cm long , slightly quadrangular becoming terete, greyish with irregular brown lenticels. Petiole 0.2-0.3 cm thick and long, massive, distinct; blade coriaceous , broadly elliptic to nearly orbicular , to 7 x 6 cm , base obtuse; a number of strong palmate veins nearly reaching the apex. Inflorescences 1-3 per axil, umbellate to racemose, to 2.5 cm (rarely to 8 cm; Cremers et al. 12770, LEA) long; peduncle about 1 cm or nearly absent , terete, without basal crater, beyond which 4-20 pairs of triads crowded so closely together that often no space is left between them on the rather fleshy axis, rarely elongating somewhat; triad peduncle 0.2-0.3 cm long ; bracts and bracteoles small, persistent, together forming a 3-alveolate structure bearing 3 sessile, somewhat sunken flowers. Flowers bisexual. Mature flower buds 0.2 cm long . Flowers 6-merous ; petals red , strongly dimorphic; upper filament buttresses with deep lateral cavities formed by anthers of lower series, pollen sacs 4 , oblong and of equal size, parallel to each other on a broad head with extremely slender attachment to filament (shorter stamen series), or on massive, excavated filament (longer series), connectival horns blunt; style hexagonal, clavately expanded upwards, somewhat constricted in middle, stigma undifferentiated. Fruit ovoid-elliptical , ca. 0.35 x 0.25 cm , blue and yellow , apex truncate."
"taxon-7-Phthirusa_pyrifolia","Epicortical roots from base of plant only, often profuse; stems compressed and keeled when young, often 0.6 cm or more wide just below nodes, completely and finely furfuraceous or with distict furfuraceous lines separated by green epidermis. Petiole distinct, ca. 1 cm long , somewhat compressed and keeled; blade dark green , shiny when fresh, rather thin , broadly lanceolate , ca. 10 (-18) x 4-5 cm but sometimes larger , apex somewhat attenuate or even mucronate, base obtuse to truncate; venation pinnate. Inflorescence mostly 1 per foliar axil, sometimes clustered but not in terminal groups , 6-8 cm long or more with at least 14-20 triads on short peduncles or quite sessile; axis olive green to furfuraceous, of rough texture, terete. Flowers sessile, laterals with 2 prophylls each forming a small, dentate floral cup; petals dark wine-red to pale red , 0.15 cm long ; stamens sessile, with brief, fleshy filament. Fruit ellipsoid , ca. 0.8 x 0.5 cm , rather blunt, at maturity bright orange red with yellowish apex and dark, purple-green base ; embryo with large primary haustorium at maturity."
"taxon-8-Phthirusa_rufa","Stout, sparsely branched plants with basal epicortical roots; young twigs (including inflorescences) strongly furfuraceous, light cinnamon to chocolate brown ; stems terete. Petiole to 0.3 cm thick and 2 cm long ; blade paler green beneath when fresh, leathery , ovate-lanceolate , to 18 x 5 cm , apex acute, base truncate or nearly so; venation pinnate, midvein very strongly marked. Dioecious. Inflorescence solitary and simple when in axils of several pairs of upper leaves, dark brown , often grading into a terminal compound raceme with several-10 lateral pairs of racemes and a terminal one, individual racemes mostly to 8 cm long, occasionally to 15 cm long , peduncle 1.5 cm long followed by some 8-10 (-20) pairs of triads; triad peduncle perpendicular to axis, 0.2-0.5 cm long . Flowers sessile, yellowish to bright red , 0.5 cm long , 0.1 cm of which is ovary ; anthers yellow , dimorphic, connective short and blunt; style 0.3 cm long , in female flower upper 2/3 thickened in clavate fashion but terminating in truncate, capitate stigma; in male flower style thickened in middle. Fruit purplish , ellipsoid , 1 x 0.6 cm ."
"taxon-9-Phthirusa_stelis","Scandent plants, epicortical roots at base and occasionally from stems; young internodes slightly compressed, becoming terete, glabrous or essentially so. Petiole about 1 cm long ; blade often yellowish or light green , broadly ovate , to 14 x 7.5 cm , apex usually attenuate and base obtuse. Dioecious. Inflorescence both terminal and axillary , in the former case always and in the latter case often compound, consisting of a terminal raceme plus 2-6 lower, lateral racemes each with about 12 pairs of evenly spaced triads, compound inflorescence to 15 cm ; triad peduncle to 0.2 cm , terminating in a bract and 2 bracteoles of about equal size, these persisting, acute, subtending 1 sessile flower each. Flower bud to 0.6 cm long , female rather acute and narrow, male blunt. Petals whitish yellow to light red ; aborted organs well differentiated in flowers of opposite sex; anther connective forming small, terminal horn. Fruit brick red to orange , ellipsoid , to 1 x 0.5 cm ."
"taxon-10-Phthirusa_stenophylla","Slender, sparsely branched plants, with few epicortical roots from stem; internodes to 8 cm long , terete, glabrous. Petiole 0.1-0.2 cm long ; blade thin , very narrowly lanceolate , to 4 x 0.8 cm , apex acute, apiculate, base acute; obscure venation except for midrib. Inflorescence to 1.5 cm , peduncle 0.2-0.5 cm , followed by 1 or 2 pairs of triads; triad peduncle ca. 0.4 cm ; bracts and bracteoles short and blunt, persistent. Fruit greyish green with white dots , ellipsoid , 0.6 x 0.3 cm ."
"taxon-11-Phthirusa_trichodes","Very small and delicate species, haustorial saddle 1.5 cm in diam. , lacking epicortical roots; young growth finely pubescent; internodes terete, mostly less than 1 cm long . Petiole 0.1-0.2 cm long ; blade very thin , lanceolate to 1.5 x 0.8 cm ; delicate, basally pinnate venation. Inflorescence ca. 0.5 cm long, to 1 cm in fruit , with extremely slender, pubescent peduncle and 2 sessile triads at tip, in umbellate fashion. Flowers apparently bisexual; petals 4 , ca. 0.1 cm long ; stamens isomorphic, filaments short, terete. Fruit ellipsoid , 0.4 x 0.2 cm , with small, smooth, erect calyculus."
"taxon-6-PSITTACANTHUS","Often large, leafy, glabrous parasites, primary haustorium massive; epicortical roots mostly lacking; stems terete or quadrangular. Leaves usually paired, sometimes whorled; blades often fleshy or leathery . Inflorescences indeterminate racemes or umbels of triads or dyads, former in terminal or subterminal positions, latter axillary . Flowers large, mostly pedicellate (sessile in P. cucullaris ), subtended by 1 bract or bracteole each; bisexual, 6-merous , usually brightly colored in red or red and yellow ; petals and stamens dimorphic, rarely isomorphic; petals long, slender, fused to varying length, bearing epipetalous stamens consisting of slender filaments, anthers dorsifixed, mostly versatile, 4-loculate . Fruit a large berry; seed consisting mostly of a massive, fleshy green seedling with 2 or more large, fleshy cotyledons, endosperm lacking. (x = 8, 10)."
"taxon-1-Psittacanthus_acinarius","Stout, brittle plants; leafy stems terete or nearly so, to 1 cm thick . Leaves paired; short-petioled to nearly sessile; blade very fleshy , irregularly orbicular-obovate or asymmetrical , to 11 x 11 cm ; venation pinnate. Inflorescence terminal and in nearby axils ; triad peduncle and pedicels stout; bracteoles blunt and short; cupule heavy, investing basal 1/4 of barrel-shaped ovary 0.7 x 0.6 cm ; calyculus smooth or irregularly dentate. Flower bud 0.5 cm thick below, 1.5-2 cm long and to 0.7 cm thick , with clavate, blunt tip; petals orange red with yellowish or light green tip , very fleshy , to 6.3 cm long , spongy ""ligule"" at tip encasing stigma and tips of upper stamen series; stamens dimorphic, filament attached to petal ca. 4.3 cm above base , stout, 1-1.5 cm long , anthers light yellow , 0.7-0.8 cm long , blunt, overlapping slightly; style straight, stigma 0.15 cm thick , finely papillate, placed well above anthers. Fruit purple with pink base , ovate , 2 x 1 cm ."
"taxon-2-Psittacanthus_clusiifolius","Stems terete, internodes fairly stout, to 6 cm long . Petiole stout, to 1 cm long ; blade leathery , elliptical , to 12 x 5 cm , apex rounded, base acute to nearly obtuse; evident pinnate venation. Inflorescence apparently not truly terminal, but rather axillary to upper 2 leaves ; axis 2-3 cm long , bearing 3-4 pairs of dyads; dyad peduncle to 0.5 cm long , with inconspicuous bract, pedicels slightly shorter; cupule small; calyculus smooth. Flower bud 8.5 cm long (12 cm in Mori et al. 25307) , including 0.5 x 0.2 cm cylindrical ovary, straight, clavate, about 0.1 cm thick below, gradually expanding to 0.3 cm 3/4 up, then narrowing >to 0.2 cm again and expanding to 0.8 x 0.3 cm thick tip with rounded apex ; petals scarlet in- and outside (as filaments and style), but apex bright yellow outside , reflexing only at expanded tip; stamens isomorphic, filament fairly stout, 0.4-0.5 cm long , anthers nearly basifixed, erect , yellow , 0.6 cm long , pollen sacs showing a rather moniliform structure; style nearly as long as bud, with conspicuous, capitate stigma. Fruit purplish black , ellipsoid , 1.1 x 0.7 cm , pedicel purple , calyculus inconspicuous."
"taxon-3-Psittacanthus_cordatus","Branches to 2 m long , internodes terete, to 6 cm long . Leaves sessile to amplexicaul, paired; blade leathery , long-cordate or lingulate, to 10 x 5 cm , apex rounded, margin smooth, thin , yellow ; venation palmate. Inflorescence mostly terminal, often with smaller units in nearby leaf axils , at least lower portions very finely granular, with 2-3 pairs of triads; inflorescence peduncle and triad peduncle about 1 cm long , latter with narrowly or broadly oblong bract of 0.4-0.5 cm long ; pedicel ca. 0.5 cm long ; cupule 0.5 x 0.4 cm , reddish brown , obscuring entire ovary or nearly so at anthesis, margin splitting in fruit; cayculus smooth. Flower bud straight to slightly curved, 0.25 cm thick , 1 cm long tip expanded to 0.4 cm thick , apex blunt; petals 4-4.5 cm long , recurved in upper 1/2 or 1/3 only , light orange-red ; stamens dimorphic, filaments 1.4 cm long , anthers 0.45 cm long , rather blunt at both ends; style straight, 4 cm long , stigma weakly differentiated. Fruit 1 x 0.8 cm , calyculus prominent, erect ."
"taxon-4-Psittacanthus_cucullaris","Stems more or less terete, nodes slightly swollen. Petiole to 5 mm long ; blade variable in size and shape, ovate to lanceolate, often asymmetrical , to 20 x 7 cm , base cuneately tapering into flat; venation palmate, with 3-5 large, obvious veins running most of the length of blade. Inflorescence terminal and in nearby axils , 1-3 per axil, each a short raceme of 2-6 triads; triad peduncle 1-1.5 cm long , terminating in a conspicuous, clasping bract which is variable in size, sometimes (perhaps only in the Guianas area) being large and broadly foliaceous; flowers sessile; cupule bright red , usually narrow, thick-walled, about 1 cm long , margin of cupule with 1 or several acute teeth, cupule completely hiding ovary of 0.15 cm wide and 0.1 cm long , which is almost doubled in length by erect, smooth calyculus . Flower bud straight and slender, clavate, 0.3 cm wide in terminal 1 cm , the acute tip showing 6 free slender tips, 3 long and 3 short ones ; petals slender, to 4 cm long , yellow with basal 1/3 red to reddish-orange, tip somewhat greenish , petals strongly recurving from point of filament insertion ( about 2.5 cm from base ); stamens dimorphic, slender filaments 1.2-1.5 cm , anthers narrow, 0.25-0.3 cm , with some very long, red hairs on back, the 2 series slightly overlapping; style straight and slender, stigma finely papillate, oblong , capitate, lodged against petal tips beyond anthers. Fruit blackish , ovoid , about 1.5 cm long , basal half sheathed in enlarged cupule; embryo with (3) 4 cotyledons."
"taxon-5-Psittacanthus_eucalyptifolius","Stems terete, internodes to 4 cm . Leaves paired; petiole rather stout, 0.3-0.4 cm long ; blade broadly ovate to lanceolate , to 12 x 6 cm , with rather tapering but ultimately rounded tip and cuneate base; venation pinnate. Innovations and inflorescence with craterlike scar, latter axillary usually with 4 triads in a early umbellate cluster; inflorescence peduncle 1.5-3 cm ; triad peduncle ca. 1 cm , with short, wide, blunt bract; flower pedicel slightly longer; cupule investing only base of ovary, latter nearly cylindrical but widening somewhat at smooth calyculus, 0.5 x 0.3 cm . Flower bud ca. 3.5 cm long , strongly sigmoid, 0.2-0.3 cm thick , tip expanded to 0.3 cm , rather blunt; petals with elaborate terminal ligule, said to be yellow , opening for at least 3/4; inside of petal ""puckered"" when dry; filament ca. 1.2 cm long , anthers short and thick , 0.3 x 0.15 cm . Fruit 1.2 x 0.8 cm , with well developed calyculus."
"taxon-6-Psittacanthus_grandifolius","Rather large plants with terete stems. Petiole stout, 0.2-0.6 cm long ; blade leathery , ovate , to 17 x 7 cm , apex acute, sometimes attenuate, base obtuse to nearly truncate, lower surface dull, upper surface shiny; venation pinnate, lower midrib very prominent. Inflorescence axillary , mostly an umbel of 2 stout triads (rarely a raceme of 4 triads) , ramifications purplish red ; inflorescence peduncle to 1 cm , triad peduncles and pedicels ca. 0.5 cm long ; cupules well-formed, investing base of ovary, 0.3 cm long . Flower bud ca. straight and clavate; petals red below with yellowish orange apex , to 4.5 cm long , base of tube 0.2-0.3 cm, narrowing 2/3 up , tip truncate, to 0.3 cm wide , surface evenly short-hairy, basal ligule yellowish , short-hairy, 0.2 cm long ; stamens dimorphic, attached where tube narrowest, filaments ca. 1 cm long , anthers 0.3 cm long , not overlapping; style as long as petals, pink , stigma capitate. Fruit black , ovoid , 1 x 0.6 cm ."
