"occurrenceID","taxonID","scientificName","recordedBy","recordNumber","country"
"occ--2471902561526593198","taxon-105b-LORANTHACEAE","LORANTHACEAE","Cruz, J.S. de la","1598","guyana"
"occ-6494179154690232286","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3072","guyana"
"occ-8047000168890743580","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3303","guyana"
"occ-1152743917966527759","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3661","guyana"
"occ--2575904814399617502","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3817","guyana"
"occ-1299669549260411621","taxon-105b-LORANTHACEAE","LORANTHACEAE","Davis","624","guyana"
"occ--2500587458489135804","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2442","guyana"
"occ--6063596338603824813","taxon-105b-LORANTHACEAE","LORANTHACEAE","Drake","s.n.","guyana"
"occ--3994971374252616320","taxon-105b-LORANTHACEAE","LORANTHACEAE","Ek, R.C.","748","guyana"
"occ--7391080043533416756","taxon-105b-LORANTHACEAE","LORANTHACEAE","","763","guyana"
"occ--6666098350088227205","taxon-105b-LORANTHACEAE","LORANTHACEAE","Fanshawe, D.B.","2943","guyana"
"occ--7660943362182184608","taxon-105b-LORANTHACEAE","LORANTHACEAE","","6090","guyana"
"occ--3437561564596918242","taxon-105b-LORANTHACEAE","LORANTHACEAE","Forest Department","RB-37","guyana"
"occ-8521759349183240145","taxon-105b-LORANTHACEAE","LORANTHACEAE","","F-49","guyana"
"occ--9089931227072069798","taxon-105b-LORANTHACEAE","LORANTHACEAE","","F-58","guyana"
"occ-1573951433908696357","taxon-105b-LORANTHACEAE","LORANTHACEAE","","F-180","guyana"
"occ--6732118029755745338","taxon-105b-LORANTHACEAE","LORANTHACEAE","","D-275","guyana"
"occ-91475212065607926","taxon-105b-LORANTHACEAE","LORANTHACEAE","","D-477","guyana"
"occ--4514960597926199434","taxon-105b-LORANTHACEAE","LORANTHACEAE","","D-585","guyana"
"occ-7806878696306226172","taxon-105b-LORANTHACEAE","LORANTHACEAE","","F-1088","guyana"
"occ-7983969987448138845","taxon-105b-LORANTHACEAE","LORANTHACEAE","","F-1783","guyana"
"occ--2560496561471397650","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2572","guyana"
"occ--8951010361756185774","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2690","guyana"
"occ--2422325550798839692","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2942","guyana"
"occ-3495536144599389708","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3080","guyana"
"occ--4566458499222241101","taxon-105b-LORANTHACEAE","LORANTHACEAE","","F-3454","guyana"
"occ--3909074469041082288","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3713","guyana"
"occ--1149324321102575758","taxon-105b-LORANTHACEAE","LORANTHACEAE","Gillespie, L.J., et al.","788","guyana"
"occ--6410439098966904518","taxon-105b-LORANTHACEAE","LORANTHACEAE","","929","guyana"
"occ--6784547987474267237","taxon-105b-LORANTHACEAE","LORANTHACEAE","","949","guyana"
"occ-3737658159937243054","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1003","guyana"
"occ-2195076409149808037","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1139","guyana"
"occ-647150216304210407","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1177","guyana"
"occ-2365292569129355213","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1318","guyana"
"occ--7394047722541237893","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1328","guyana"
"occ--928178593114856088","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1604","guyana"
"occ-4871910127498476236","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2052","guyana"
"occ-1671638175538068692","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2203","guyana"
"occ-4727871274432817502","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2335","guyana"
"occ--8951010361756185774","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2690","guyana"
"occ--1966686745978408745","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2693","guyana"
"occ-3949630294293014254","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2876","guyana"
"occ-7265660205644681114","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2934","guyana"
"occ-1486852784663502866","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3055","guyana"
"occ-8024506426011797858","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3078","guyana"
"occ-8948138070416925941","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4288","guyana"
"occ--5624195052625287723","taxon-105b-LORANTHACEAE","LORANTHACEAE","Gleason, H.A.","417","guyana"
"occ--6050154549785865007","taxon-105b-LORANTHACEAE","LORANTHACEAE","","920","guyana"
"occ-8985767768961804523","taxon-105b-LORANTHACEAE","LORANTHACEAE","Goodland, R., & R. Persaud","686","guyana"
"occ-63428897041728569","taxon-105b-LORANTHACEAE","LORANTHACEAE","Graham, E.H.","254","guyana"
"occ-3442719044164182038","taxon-105b-LORANTHACEAE","LORANTHACEAE","","566","guyana"
"occ--2021496876982471400","taxon-105b-LORANTHACEAE","LORANTHACEAE","Hahn, W., et al.","3918","guyana"
"occ--822047254321713879","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4048","guyana"
"occ--1515442755466465658","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5143","guyana"
"occ--96761037421908412","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5451","guyana"
"occ--2581688278970972159","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5572","guyana"
"occ-3866465451428580285","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5617","guyana"
"occ-4765981449983254898","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5739","guyana"
"occ-5494911060520862330","taxon-105b-LORANTHACEAE","LORANTHACEAE","Harrison, S.G.","1467","guyana"
"occ--4958308394351635391","taxon-105b-LORANTHACEAE","LORANTHACEAE","Henkel, T.W., et al.","42","guyana"
"occ--2951726152371441378","taxon-105b-LORANTHACEAE","LORANTHACEAE","","653","guyana"
"occ--3951986352743747156","taxon-105b-LORANTHACEAE","LORANTHACEAE","","762","guyana"
"occ--4267563188394552867","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1567","guyana"
"occ--1625328259263190859","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2318","guyana"
"occ--1183561209353480305","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2544","guyana"
"occ-2864144271938942822","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3729","guyana"
"occ--814876921094016762","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3807","guyana"
"occ-4204334460204134239","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4400","guyana"
"occ-4746846197551893046","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4772","guyana"
"occ-5192480511558371106","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5939","guyana"
"occ--3361478972000228001","taxon-105b-LORANTHACEAE","LORANTHACEAE","","6017","guyana"
"occ-2357460808057403257","taxon-105b-LORANTHACEAE","LORANTHACEAE","Hill, R., et al.","27201","guyana"
"occ-2737652221943693212","taxon-105b-LORANTHACEAE","LORANTHACEAE","Hitchcock, A.S.","16708","guyana"
"occ-4560765139555978249","taxon-105b-LORANTHACEAE","LORANTHACEAE","","17111","guyana"
"occ--129994407780855163","taxon-105b-LORANTHACEAE","LORANTHACEAE","","17175","guyana"
"occ-2101940154846338567","taxon-105b-LORANTHACEAE","LORANTHACEAE","Hoffman, B., et al.","710","guyana"
"occ-791017063136845510","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1621","guyana"
"occ-8144837349453857207","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1625","guyana"
"occ--6294233506097283153","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1675","guyana"
"occ--5344864396297522137","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1778","guyana"
"occ-9101060646329479134","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1783","guyana"
"occ--1384104722867763359","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1844","guyana"
"occ-5046898006424707347","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1845","guyana"
"occ-3382015264631730723","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1982","guyana"
"occ--7266601614083332355","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2518","guyana"
"occ-1830471936444339250","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3110","guyana"
"occ--6761123571821067342","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3329","guyana"
"occ--29166399450436330","taxon-105b-LORANTHACEAE","LORANTHACEAE","Huber, O. & S.S. Tillett","5550","guyana"
"occ-3214512010926948833","taxon-105b-LORANTHACEAE","LORANTHACEAE","Im Thurn, E.F.","s.n.","guyana"
"occ--5838532622017284986","taxon-105b-LORANTHACEAE","LORANTHACEAE","","s.n.","guyana"
"occ--1860439971618463946","taxon-105b-LORANTHACEAE","LORANTHACEAE","Irwin, H., et al.","57500","guyana"
"occ-8164995619938845982","taxon-105b-LORANTHACEAE","LORANTHACEAE","Jansen-Jacobs, M.J., et al.","99","guyana"
"occ--781242730057970324","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1103","guyana"
"occ-6323531982559994478","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1990","guyana"
"occ--6599439994855199835","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2034","guyana"
"occ--5306508072665368229","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2599","guyana"
"occ--4736925038695187846","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3086","guyana"
"occ-3957740358562053207","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3087","guyana"
"occ--8381707657631281131","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3697","guyana"
"occ-7590318407801370905","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3908","guyana"
"occ--4845191219639749141","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4768","guyana"
"occ-1834285032988002823","taxon-105b-LORANTHACEAE","LORANTHACEAE","Jenman, G.S.","468","guyana"
"occ-150266118594610337","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1241","guyana"
"occ-7996137606226080393","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1522","guyana"
"occ--73169742666769417","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1680","guyana"
"occ--6128617760214866670","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2254","guyana"
"occ--7343829776186565976","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2529","guyana"
"occ-7837294833671030093","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2531","guyana"
"occ-5076606654556397384","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2534","guyana"
"occ--4579877195524549239","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2536","guyana"
"occ--7324878542301929117","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2538","guyana"
"occ-3858925731720164820","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2011","guyana"
"occ-7837294833671030093","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2531","guyana"
"occ--509135354668894140","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2532","guyana"
"occ-6680057825875949702","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3635","guyana"
"occ--243855729958335980","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3647","guyana"
"occ--9115999515840626769","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3708","guyana"
"occ--4964272487616803016","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3771","guyana"
"occ-6572052442907227360","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3789","guyana"
"occ-5942025003465493314","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3900","guyana"
"occ-7698899664628454696","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4122","guyana"
"occ--8494912990585122373","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4410","guyana"
"occ-6635843684891788242","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4895","guyana"
"occ-1369963473178584871","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5109","guyana"
"occ--5097076753171748993","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5115","guyana"
"occ--5545613931295840781","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5343","guyana"
"occ--11110348647433883","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5344","guyana"
"occ-9183332320266215107","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5345","guyana"
"occ--7656314207693912270","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5807","guyana"
"occ-1356533846367610306","taxon-105b-LORANTHACEAE","LORANTHACEAE","","6639","guyana"
"occ-4661382042789339985","taxon-105b-LORANTHACEAE","LORANTHACEAE","","6864","guyana"
"occ-6274870760332391953","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7395","guyana"
"occ--3299666793931257307","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7591","guyana"
"occ--7212828789397151438","taxon-105b-LORANTHACEAE","LORANTHACEAE","Kelloff, C.L., et al.","902","guyana"
"occ--3468844189736984593","taxon-105b-LORANTHACEAE","LORANTHACEAE","Knapp, S. & J. Mallet","2775","guyana"
"occ--2035416416282723636","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2900","guyana"
"occ-1595108056273642551","taxon-105b-LORANTHACEAE","LORANTHACEAE","Kvist, L.P., et al.","56","guyana"
"occ-170228040349974373","taxon-105b-LORANTHACEAE","LORANTHACEAE","Lance, K., et al.","66","guyana"
"occ--2033475479981166046","taxon-105b-LORANTHACEAE","LORANTHACEAE","Lanjouw, J. & J. van Donselaar","930","guyana"
"occ--343974879874135018","taxon-105b-LORANTHACEAE","LORANTHACEAE","Linder, D.H.","67","guyana"
"occ-419894011205611235","taxon-105b-LORANTHACEAE","LORANTHACEAE","","131","guyana"
"occ--1211116786900508003","taxon-105b-LORANTHACEAE","LORANTHACEAE","Maas, P.J.M., et al.","3531","guyana"
"occ--350544628574168935","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3674","guyana"
"occ-4085645472201625285","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3753","guyana"
"occ--7589854844179321077","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3953","guyana"
"occ-2854050288925420757","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4073","guyana"
"occ--6727390102034803542","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5438","guyana"
"occ--4657694081767579615","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5441","guyana"
"occ-7280316216167431788","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5442","guyana"
"occ-4849298097054506389","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5806","guyana"
"occ-5624291507273332826","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7351","guyana"
"occ-7383127937142844398","taxon-105b-LORANTHACEAE","LORANTHACEAE","McDowell, T., et al.","1871","guyana"
"occ-7562990129180674241","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2580","guyana"
"occ-8555940407308752221","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2984","guyana"
"occ--8186893806788485391","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3135","guyana"
"occ--64801215465679703","taxon-105b-LORANTHACEAE","LORANTHACEAE","","3742","guyana"
"occ-8328180378446748540","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4171","guyana"
"occ--8099065583969694","taxon-105b-LORANTHACEAE","LORANTHACEAE","","4314","guyana"
"occ-4849298097054506389","taxon-105b-LORANTHACEAE","LORANTHACEAE","","5806","guyana"
"occ--3487906217074207596","taxon-105b-LORANTHACEAE","LORANTHACEAE","Maguire, B., et al.","22996","guyana"
"occ-4458609104482274780","taxon-105b-LORANTHACEAE","LORANTHACEAE","","23077","guyana"
"occ-3481661728464261797","taxon-105b-LORANTHACEAE","LORANTHACEAE","","23194","guyana"
"occ-4806086870380128971","taxon-105b-LORANTHACEAE","LORANTHACEAE","","23278","guyana"
"occ--9061647532544381434","taxon-105b-LORANTHACEAE","LORANTHACEAE","","23577","guyana"
"occ-2177767330217113175","taxon-105b-LORANTHACEAE","LORANTHACEAE","","23578","guyana"
"occ--5456557725162489112","taxon-105b-LORANTHACEAE","LORANTHACEAE","","32261","guyana"
"occ--6214976004769753639","taxon-105b-LORANTHACEAE","LORANTHACEAE","","32620","guyana"
"occ-3636900920733446413","taxon-105b-LORANTHACEAE","LORANTHACEAE","","32646","guyana"
"occ--761591819133192945","taxon-105b-LORANTHACEAE","LORANTHACEAE","","40668","guyana"
"occ-7309961314805683864","taxon-105b-LORANTHACEAE","LORANTHACEAE","Mori, S.A., et al.","25307","guyana"
"occ--2476866085996145873","taxon-105b-LORANTHACEAE","LORANTHACEAE","Mutchnik, P., et al.","161","guyana"
"occ-137074484772135412","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1530","guyana"
"occ-4445358796502655447","taxon-105b-LORANTHACEAE","LORANTHACEAE","Parker, C.S.","s.n.","guyana"
"occ--1956598519992091232","taxon-105b-LORANTHACEAE","LORANTHACEAE","Persaud","68","guyana"
"occ-771023242827769264","taxon-105b-LORANTHACEAE","LORANTHACEAE","Pipoly, J.J., et al.","7373","guyana"
"occ--1338221201484842951","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7388","guyana"
"occ--2491458498725855678","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7630","guyana"
"occ-2319517010773951372","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7653","guyana"
"occ--7342431122004097344","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7759","guyana"
"occ-7335108465608402530","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7763","guyana"
"occ-1562396570028444294","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7899","guyana"
"occ--5221660715241263562","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7946","guyana"
"occ-2329084343938371355","taxon-105b-LORANTHACEAE","LORANTHACEAE","","7985","guyana"
"occ-5928550709020752771","taxon-105b-LORANTHACEAE","LORANTHACEAE","","8419","guyana"
"occ-7933984224988814566","taxon-105b-LORANTHACEAE","LORANTHACEAE","","8581","guyana"
"occ--2039906008380524891","taxon-105b-LORANTHACEAE","LORANTHACEAE","","8820","guyana"
"occ--8366553008197696747","taxon-105b-LORANTHACEAE","LORANTHACEAE","","8935","guyana"
"occ--8046714581174708839","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9052","guyana"
"occ-2412205437277055543","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9152","guyana"
"occ-4509098339867959926","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9335","guyana"
"occ--6010443441821122178","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9616","guyana"
"occ-2430855706783574444","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9637","guyana"
"occ--6797157185525114287","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9681","guyana"
"occ--886077011468255782","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9694","guyana"
"occ-9038960933606204959","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9811","guyana"
"occ-4439580579629088895","taxon-105b-LORANTHACEAE","LORANTHACEAE","","9984","guyana"
"occ--2227590713625125863","taxon-105b-LORANTHACEAE","LORANTHACEAE","","10024","guyana"
"occ--2454350900296577692","taxon-105b-LORANTHACEAE","LORANTHACEAE","","10264","guyana"
"occ-5446933246585589866","taxon-105b-LORANTHACEAE","LORANTHACEAE","","10273","guyana"
"occ--4587916215497083145","taxon-105b-LORANTHACEAE","LORANTHACEAE","","10363","guyana"
"occ-1086843604686955609","taxon-105b-LORANTHACEAE","LORANTHACEAE","","10700","guyana"
"occ--1236307665526121946","taxon-105b-LORANTHACEAE","LORANTHACEAE","","10735","guyana"
"occ-7880276101233474104","taxon-105b-LORANTHACEAE","LORANTHACEAE","","10737","guyana"
"occ-5743067487506077849","taxon-105b-LORANTHACEAE","LORANTHACEAE","","11104","guyana"
"occ--3374365249978541075","taxon-105b-LORANTHACEAE","LORANTHACEAE","","11175","guyana"
"occ--376284441117067632","taxon-105b-LORANTHACEAE","LORANTHACEAE","","11257","guyana"
"occ--5705100871643988366","taxon-105b-LORANTHACEAE","LORANTHACEAE","","11277","guyana"
"occ-2357041406135454392","taxon-105b-LORANTHACEAE","LORANTHACEAE","","11326","guyana"
"occ-9104980761810375345","taxon-105b-LORANTHACEAE","LORANTHACEAE","","11417","guyana"
"occ--2302154478038035864","taxon-105b-LORANTHACEAE","LORANTHACEAE","Polak, M., et al.","87","guyana"
"occ-6223549232526936768","taxon-105b-LORANTHACEAE","LORANTHACEAE","","167","guyana"
"occ--665818614811503650","taxon-105b-LORANTHACEAE","LORANTHACEAE","","551","guyana"
"occ-5062216117136350308","taxon-105b-LORANTHACEAE","LORANTHACEAE","","582","guyana"
"occ-3506866554162349188","taxon-105b-LORANTHACEAE","LORANTHACEAE","Pollard, G.R.M.","97","guyana"
"occ-3061881453413287203","taxon-105b-LORANTHACEAE","LORANTHACEAE","Sandwith, N.Y.","37","guyana"
"occ--8928647820284481265","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1404","guyana"
"occ-2368926319816007434","taxon-105b-LORANTHACEAE","LORANTHACEAE","","201","guyana"
"occ--7089421872681563679","taxon-105b-LORANTHACEAE","LORANTHACEAE","","313","guyana"
"occ--8610464768846702916","taxon-105b-LORANTHACEAE","LORANTHACEAE","","331","guyana"
"occ--5932623860852541869","taxon-105b-LORANTHACEAE","LORANTHACEAE","","421","guyana"
"occ--1975020030628325609","taxon-105b-LORANTHACEAE","LORANTHACEAE","","683","guyana"
"occ--1575711823956089714","taxon-105b-LORANTHACEAE","LORANTHACEAE","","689","guyana"
"occ--3755545674290220397","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1115","guyana"
"occ--5717599338871150046","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1143","guyana"
"occ-5706515141510882815","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1366","guyana"
"occ--6420657636912965097","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1370","guyana"
"occ--8928647820284481265","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1404","guyana"
"occ--3552597128771026170","taxon-105b-LORANTHACEAE","LORANTHACEAE","","1579","guyana"
"occ--7017314612959617793","taxon-105b-LORANTHACEAE","LORANTHACEAE","Schomburgk, Ri.","1602","guyana"
"occ-1848480964165864422","taxon-105b-LORANTHACEAE","LORANTHACEAE","Schomburgk, Ro.","ser. I, 344","guyana"
"occ-1760096751138583413","taxon-105b-LORANTHACEAE","LORANTHACEAE","","ser. II, 764","guyana"
"occ--7154698978821098748","taxon-105b-LORANTHACEAE","LORANTHACEAE","","ser. II, 855","guyana"
"occ--5450002237057936585","taxon-105b-LORANTHACEAE","LORANTHACEAE","Smith, A.C.","2114","guyana"
"occ--8026478962257775819","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2204","guyana"
"occ--3575811034918311778","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2232","guyana"
"occ-5267662375029874038","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2261","guyana"
"occ--5940300012528531339","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2322","guyana"
"occ--6995089454472883717","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2325","guyana"
"occ--6107448626769098372","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2385","guyana"
"occ-4051501429158319534","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2386","guyana"
"occ--184288244667590358","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2435","guyana"
"occ-461942730526490400","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2769","guyana"
"occ-8842565314093478285","taxon-105b-LORANTHACEAE","LORANTHACEAE","","2849","guyana"
"occ-6099103411813685894","taxon-105b-LORANTHACEAE","LORANTHACEAE","Stockdale, F.A.","8839","guyana"
"occ--1589952538663837358","taxon-105b-LORANTHACEAE","LORANTHACEAE","Stoffers, A.L., et al.","148","guyana"
"occ--5855839064735526727","taxon-105b-LORANTHACEAE","LORANTHACEAE","","482","guyana"
"occ-4568252262936072715","taxon-105b-LORANTHACEAE","LORANTHACEAE","Tate, G.H.H.","49","guyana"
"occ--6545885125613066831","taxon-105b-LORANTHACEAE","LORANTHACEAE","Tillett, S.S., et al.","43993","guyana"
"occ-8923679173842126027","taxon-105b-LORANTHACEAE","LORANTHACEAE","","45104","guyana"
"occ--6631277105631175430","taxon-105b-LORANTHACEAE","LORANTHACEAE","","45311","guyana"
"occ--1510418813847777164","taxon-105b-LORANTHACEAE","LORANTHACEAE","","45378","guyana"
"occ--5543994058403254865","taxon-105b-LORANTHACEAE","LORANTHACEAE","","45878","guyana"
"occ-6493397801101779075","taxon-105b-LORANTHACEAE","LORANTHACEAE","Tutin, T.G.","21","guyana"
"occ-7199698759838287478","taxon-105b-LORANTHACEAE","LORANTHACEAE","","205","guyana"
"occ--456022285668362597","taxon-105b-LORANTHACEAE","LORANTHACEAE","","297","guyana"
