"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000182726","rinyani","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000616388","mondzo","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000817789","mutlhwarhi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000471663","dzarre","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001087314","nthunduluka","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001134276","ndzamunga","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000558022","ribaba","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000170688","n'wavilombe","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000502889","nsala","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000620535","ntogwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000616927","mafambaborile","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000194865","ndzedze","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000710115","nsihana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001140847","xiluvarhi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000360303","ximpupyani","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000172325","chipaladzi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001065914","chicuhlula","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000709930","mparachwene","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tsonga","vernacular","",""
"wfo-0000956703","chigowana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000734405","chivudzi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000687680","nhuwana","258B417C-CA55-4002-81F7-58F6AE3E92E9","Tsonga","vernacular","Burrows, JE; Burrows, SM. 2003. Figs of southern and south-central Africa. Umdaus Press, Pretoria. [All rights reserved]",""
"wfo-0000168328","messousso","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000416384","chititarra","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000471143","gulaswimbi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001130998","nyiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
