"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0001064210","Herba althaea","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Latin","vernacular","",""
"wfo-0000487119","Plumbago","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Latin","vernacular","",""
"wfo-0000510579","Mimosa","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Latin","vernacular","",""
"wfo-0000387203","Oxalis","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Latin","vernacular","",""
