"taxonID","scientificName","scientificNameAuthorship","taxonRank","family","subfamily","genus","namePublishedIn","taxonomicStatus"
"taxon-3-Cupania_hirsuta","Cupania hirsuta","Radlk.","species","","","Cupania","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 565 1879","accepted"
"taxon-4-Cupania_kukenanica","Cupania kukenanica","Steyerm.","species","","","Cupania","Fieldiana Bot. 28 344 1952","accepted"
"taxon-5-Cupania_macrostylis","Cupania macrostylis","Acev.-Rodr.","species","","","Cupania","","accepted"
"taxon-6-Cupania_rubiginosa","Cupania rubiginosa","Radlk.","species","","","Cupania","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 566 1879","accepted"
"taxon-7-Cupania_scrobiculata","Cupania scrobiculata","Rich.","species","","","Cupania","Act. Soc. Hist. Nat. Paris 1 109 1792","accepted"
"taxon-Cupania_hispida","Cupania hispida","Radlk.","species","","","Cupania","","accepted"
"taxon-6-DIMOCARPUS","DIMOCARPUS","Lour.","genus","","","DIMOCARPUS","Fl. Cochinch. 233 1790","accepted"
"taxon-1-Dimocarpus_longan","Dimocarpus longan","Lour.","species","","","Dimocarpus","Fl. Cochinch. 233 1790","accepted"
"taxon-7-DODONAEA","DODONAEA","Mill.","genus","","","DODONAEA","Gard. Dict. Abr. ed. 4 1754","accepted"
"taxon-1-Dodonaea_viscosa","Dodonaea viscosa","Jacq.","species","","","Dodonaea","Enum. Syst. Pl. 19 1760","accepted"
"taxon-8-MATAYBA","MATAYBA","Aubl.","genus","","","MATAYBA","Hist. Pl. Guiane 1 331 1775","accepted"
"taxon-1-Matayba_arborescens","Matayba arborescens","Radlk.","species","","","Matayba","Sitzungsber Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 535 & 542 1879","accepted"
"taxon-2-Matayba_ayangannensis","Matayba ayangannensis","Acev.-Rodr.","species","","","Matayba","Phytokeys 7 12 2011","accepted"
"taxon-3-Matayba_camptoneura","Matayba camptoneura","Radlk.","species","","","Matayba","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 629 1879","accepted"
"taxon-4-Matayba_elegans","Matayba elegans","Radlk.","species","","","Matayba","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 629 1879","accepted"
"taxon-5-Matayba_guianensis","Matayba guianensis","Aubl.","species","","","Matayba","Hist. Pl. Guiane. 1 331 1775","accepted"
"taxon-6-Matayba_inelegans","Matayba inelegans","Radlk.","species","","","Matayba","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 627 1879","accepted"
"taxon-7-Matayba_laevigata","Matayba laevigata","Radlk.","species","","","Matayba","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 628 1879 [as a new name]","accepted"
"taxon-8-Matayba_opaca","Matayba opaca","Radlk.","species","","","Matayba","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 628 1879","accepted"
"taxon-9-Matayba_peruviana","Matayba peruviana","Radlk.","species","","","Matayba","","accepted"
"taxon-10-Matayba_ptariana","Matayba ptariana","Steyerm.","species","","","Matayba","Fieldiana Bot. 28 348 1952","accepted"
"taxon-11-Matayba_stenodictya","Matayba stenodictya","Radlk.","species","","","Matayba","C.F.P. von Martius Fl. Bras. 13 3 628 1874","accepted"
"taxon-Matayba_adenanthera","Matayba adenanthera","Radlk.","species","","","Matayba","","accepted"
"taxon-9-MELICOCCUS","MELICOCCUS","P. Browne","genus","","","MELICOCCUS","Civ. Nat. Hist. Jamaica. 210 1756","accepted"
"taxon-1-Melicoccus_bijugatus","Melicoccus bijugatus","Jacq.","species","","","Melicoccus","Enum. Syst. Pl. 19 1760","accepted"
"taxon-2-Melicoccus_oliviformis","Melicoccus oliviformis","Kunth","species","","","Melicoccus","Fl. Neotrop. Monogr. 87 37 2003","accepted"
"taxon-3-Melicoccus_pedicellaris","Melicoccus pedicellaris","Acev.- Rodr.","species","","","Melicoccus","Fl. Neotrop. Monogr. 87 30 2003","accepted"
"taxon-10-NEPHELIUM","NEPHELIUM","L.","genus","","","NEPHELIUM","Syst. Nat. ed. 12 2 623 1767","accepted"
"taxon-1-Nephelium_lappaceum","Nephelium lappaceum","L.","species","","","Nephelium","Syst. Nat. ed. 12 2 623 1767","accepted"
"taxon-11-PAULLINIA","PAULLINIA","Linnaeus.","genus","","","PAULLINIA","Sp. Pl. 365 1753","accepted"
"taxon-1-Paullinia_alata","Paullinia alata","G. Don","species","","","Paullinia","Gen. Hist. 1 660 1831","accepted"
"taxon-2-Paullinia_alsmithii","Paullinia alsmithii","Macbr.","species","","","Paullinia","Field Mus. Nat. Hist. Bot. Ser. 13 3A 331 1956","accepted"
"taxon-3-Paullinia_anodonta","Paullinia anodonta","Radlk.","species","","","Paullinia","Feddes Repert. Nov. Spec. 9 374 1911","accepted"
"taxon-4-Paullinia_anomophylla","Paullinia anomophylla","Radlk.","species","","","Paullinia","Monogr. Paullinia 106 1895","accepted"
"taxon-5-Paullinia_bernhardii","Paullinia bernhardii","Uittien","species","","","Paullinia","Recueil Trav. Bot. Néerl. 33 774 1936","accepted"
"taxon-6-Paullinia_bracteosa","Paullinia bracteosa","Radlk.","species","","","Paullinia","Bull. Herb. Boissier ser. 2 5 321 1905","accepted"
"taxon-7-Paullinia_caloptera","Paullinia caloptera","Radlk.","species","","","Paullinia","Monogr. Paullinia 208 1895","accepted"
"taxon-8-Paullinia_cambessedesii","Paullinia cambessedesii","Triana & Planch.","species","","","Paullinia","Ann. Sci. Nat. Bot. ser. 4 18 352 1862","accepted"
"taxon-9-Paullinia_capreolata","Paullinia capreolata","Radlk.","species","","","Paullinia","Monogr. Serjania 70 1875","accepted"
"taxon-10-Paullinia_cupana","Paullinia cupana","Kunth","species","","","Paullinia","F.W.H.A. von Humboldt, A.J.A. Bonpland & C.S. Kunth Nov. Gen. Sp. (quarto ed.) 5 117 1821","accepted"
"taxon-11-Paullinia_dasygonia","Paullinia dasygonia","Radlk.","species","","","Paullinia","Monogr. Paullinia 257 1895","accepted"
"taxon-12-Paullinia_degranvillei","Paullinia degranvillei","Acev.-Rodr.","species","","","Paullinia","Phytokeys 7 14 2011","accepted"
"taxon-13-Paullinia_fibulata","Paullinia fibulata","Rich. ex Juss.","species","","","Paullinia","Ann. Mus. Natl. Hist. Nat. 4 349 1804","accepted"
"taxon-14-Paullinia_fuscescens","Paullinia fuscescens","Kunth","species","","","Paullinia","F.W.H.A. von Humboldt, A.J.A. Bonpland & C.S. Kunth Nov. Gen. Sp. (quarto ed.) 5 120 1821","accepted"
"taxon-15-Paullinia_imberbis","Paullinia imberbis","Radlk.","species","","","Paullinia","Monogr. Paullinia 111 1895","accepted"
"taxon-16-Paullinia_ingifolia","Paullinia ingifolia","Rich. ex Juss.","species","","","Paullinia","Ann. Mus. Natl. Hist. Nat. 4 349 1804","accepted"
"taxon-17-Paullinia_isoptera","Paullinia isoptera","Radlk.","species","","","Paullinia","Notizb. Königl. Bot. Gart. Berlin 5 55 153 1914","accepted"
"taxon-18-Paullinia_latifolia","Paullinia latifolia","Benth. ex Radlk.","species","","","Paullinia","Monogr. Paullinia 152 1895","accepted"
"taxon-19-Paullinia_leiocarpa","Paullinia leiocarpa","Griseb.","species","","","Paullinia","Fl. Brit. W. I. 124 1859","accepted"
"taxon-20-Paullinia_lingulata","Paullinia lingulata","Acev.-Rodr.","species","","","Paullinia","Brittonia 50 516 1998","accepted"
"taxon-21-Paullinia_livescens","Paullinia livescens","Radlk.","species","","","Paullinia","Monogr. Paullinia 182 1895","accepted"
"taxon-22-Paullinia_oldemanii","Paullinia oldemanii","Acev.-Rodr.","species","","","Paullinia","Phytokeys 7 16 2011","accepted"
"taxon-23-Paullinia_pinnata","Paullinia pinnata","L.","species","","","Paullinia","Sp. Pl. 366 1753","accepted"
"taxon-24-Paullinia_plagioptera","Paullinia plagioptera","Radlk.","species","","","Paullinia","Feddes Repert. Nov. Spec. 9 374 1911","accepted"
"taxon-25-Paullinia_prevostiana","Paullinia prevostiana","Acev.-Rodr.","species","","","Paullinia","Phytokeys 7 18 2011","accepted"
"taxon-26-Paullinia_rubiginosa","Paullinia rubiginosa","Cambess.","species","","","Paullinia","","accepted"
"taxon-27-Paullinia_rufescens","Paullinia rufescens","Rich. ex Juss.","species","","","Paullinia","Ann. Mus. Natl. Hist. Nat. 4 349 1804","accepted"
"taxon-28-Paullinia_rugosa","Paullinia rugosa","Benth. ex Radlk.","species","","","Paullinia","Monogr. Paullinia 153 1895","accepted"
"taxon-29-Paullinia_sphaerocarpa","Paullinia sphaerocarpa","Rich. ex Juss.","species","","","Paullinia","Ann. Mus. Natl. Hist. Nat. 4 348 1804","accepted"
"taxon-30-Paullinia_spicata","Paullinia spicata","Benth.","species","","","Paullinia","Hooker J. Bot. 3 193 1851","accepted"
"taxon-31-Paullinia_stellata","Paullinia stellata","Radlk.","species","","","Paullinia","Monogr. Paullinia 219 1895","accepted"
"taxon-32-Paullinia_stenopetala","Paullinia stenopetala","Sagot","species","","","Paullinia","Ann. Sc. Nat. Ser. VI. 12 194 1881","accepted"
"taxon-33-Paullinia_tetragona","Paullinia tetragona","Aubl.","species","","","Paullinia","Hist. Pl. Guiane 1 355 1775","accepted"
"taxon-34-Paullinia_tricornis","Paullinia tricornis","Radlk.","species","","","Paullinia","Monogr. Paullinia 177 1895","accepted"
"taxon-35-Paullinia_venosa","Paullinia venosa","Radlk.","species","","","Paullinia","Monogr. Paullinia 164 1895","accepted"
"taxon-36-Paullinia_verrucosa","Paullinia verrucosa","Radlk.","species","","","Paullinia","Monogr. Paullinia 181 1895","accepted"
"taxon-37-Paullinia_vespertilio","Paullinia vespertilio","Sw.","species","","","Paullinia","Prodr. 64 1788","accepted"
"taxon-38-Paullinia_xestophylla","Paullinia xestophylla","Radlk.","species","","","Paullinia","Monogr. Paullinia 163 1895","accepted"
"taxon-Paullinia_cururu","Paullinia cururu","L.","species","","","Paullinia","","accepted"
"taxon-Paullinia_trilatera","Paullinia trilatera","Radlk.","species","","","Paullinia","","accepted"
"taxon-12-PENTASCYPHUS","PENTASCYPHUS","Radlk.","genus","","","PENTASCYPHUS","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 472, 495, 539 1879","accepted"
"taxon-1-Pentascyphus_thyrsiflorus","Pentascyphus thyrsiflorus","Radlk.","species","","","Pentascyphus","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 495, 539 1879","accepted"
"taxon-13-POROCYSTIS","POROCYSTIS","Radlk.","genus","","","POROCYSTIS","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 8 353 1878","accepted"
"taxon-1-Porocystis_demerarae","Porocystis demerarae","Sandwith","species","","","Porocystis","Kew Bull. 1955 374 1955","accepted"
"taxon-2-Porocystis_toulicioides","Porocystis toulicioides","Radlk.","species","","","Porocystis","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 8 354 1878","accepted"
"taxon-14-PSEUDIMA","PSEUDIMA","Radlk.","genus","","","PSEUDIMA","Nuovo Giorn. Bot. Ital. 10 108 1878","accepted"
"taxon-1-Pseudima_frutescens","Pseudima frutescens","Radlk.","species","","","Pseudima","Nuovo Giorn. Bot. Ital. 10 108 1878","accepted"
"taxon-15-SAPINDUS","SAPINDUS","L.","genus","","","SAPINDUS","Sp. Pl. 367 1753","accepted"
"taxon-1-Sapindus_saponaria","Sapindus saponaria","L.","species","","","Sapindus","Sp. Pl. 367 1753","accepted"
"taxon-16-SCYPHONYCHIUM","SCYPHONYCHIUM","Radlk.","genus","","","SCYPHONYCHIUM","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 473, 495, 519 1879","accepted"
"taxon-1-Scyphonychium_multiflorum","Scyphonychium multiflorum","Radlk.","species","","","Scyphonychium","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 519 1879","accepted"
"taxon-17-SERJANIA","SERJANIA","Miller.","genus","","","SERJANIA","Gard. Dict. Abr. Ed. 4 1754","accepted"
"taxon-1-Serjania_adusta","Serjania adusta","Radlk.","species","","","Serjania","Consp. Sect. Sp. Serjania 7 1874","accepted"
"taxon-2-Serjania_caracasana","Serjania caracasana","Willd.","species","","","Serjania","Sp. Pl. 2 465 1799","accepted"
"taxon-3-Serjania_chartacea","Serjania chartacea","Radlk.","species","","","Serjania","Consp. Sect. Sp. Serjania 4 1874","accepted"
"taxon-4-Serjania_grandifolia","Serjania grandifolia","Sagot ex Radlk.","species","","","Serjania","Consp. Sect. Sp. Serjania 8 1874","accepted"
"taxon-5-Serjania_membranacea","Serjania membranacea","Splitg.","species","","","Serjania","Hoev. & de Vriese Tijdschr. Natuurl. Gesch. Physiol. 9 105 1842","accepted"
"taxon-6-Serjania_paucidentata","Serjania paucidentata","DC.","species","","","Serjania","Prodr. 1 603 1824","accepted"
"taxon-7-Serjania_pedicellaris","Serjania pedicellaris","Radlk.","species","","","Serjania","Consp. Sect. Sp. Serjania 5 1874","accepted"
"taxon-8-Serjania_pyramidata","Serjania pyramidata","Radlk.","species","","","Serjania","Consp. Sect. Sp. Serjania 7 1874","accepted"
"taxon-18-TALISIA","TALISIA","Aublet","genus","","","TALISIA","Hist. Pl. Guiane. 1 349 1775","accepted"
"taxon-1-Talisia_carinata","Talisia carinata","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 349 1878","accepted"
"taxon-2-Talisia_clathrata","Talisia clathrata","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 349 1878","accepted"
"taxon-a-Talisia_clathrata","Talisia clathrata","","species","","","Talisia","","accepted"
"taxon-b-Talisia_clathrata","Talisia clathrata","","species","","","Talisia","Fl. Neotropica Monogr. 87 56 2003","accepted"
"taxon-3-Talisia_cupularis","Talisia cupularis","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 350 1878","accepted"
"taxon-4-Talisia_eximia","Talisia eximia","Kramer","species","","","Talisia","Act. Bot. Néerl. 21 677 1972","accepted"
"taxon-5-Talisia_furfuracea","Talisia furfuracea","Sandwith","species","","","Talisia","Kew Bull. 1935 121 1935","accepted"
"taxon-6-Talisia_guianensis","Talisia guianensis","Aubl.","species","","","Talisia","Hist. Pl. Guiane 1 349 1775","accepted"
"taxon-7-Talisia_hemidasya","Talisia hemidasya","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 349 1878","accepted"
"taxon-8-Talisia_hexaphylla","Talisia hexaphylla","Vahl","species","","","Talisia","Vahl Eclog. Amer. 2 29 1798","accepted"
"taxon-9-Talisia_longifolia","Talisia longifolia","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss München 8 348 1878","accepted"
"taxon-10-Talisia_macrophylla","Talisia macrophylla","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss München 8 347 1878","accepted"
"taxon-11-Talisia_megaphylla","Talisia megaphylla","Sagot ex Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 350 1878","accepted"
"taxon-12-Talisia_microphylla","Talisia microphylla","Uittien","species","","","Talisia","Recueil Trav. Bot. Néerl. 34 483 1937","accepted"
"taxon-13-Talisia_mollis","Talisia mollis","Kunth ex Cambess.","species","","","Talisia","Mem. Mus. d’Hist. Nat. Paris 18 48 1829","accepted"
"taxon-14-Talisia_pachycarpa","Talisia pachycarpa","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 350 1878","accepted"
"taxon-15-Talisia_pilosula","Talisia pilosula","Sagot ex Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 349 1878","accepted"
"taxon-16-Talisia_praealta","Talisia praealta","Sagot ex Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 345 1878","accepted"
"taxon-17-Talisia_retusa","Talisia retusa","Cowan","species","","","Talisia","Brittonia 7 403 1952","accepted"
"taxon-18-Talisia_simaboides","Talisia simaboides","Kramer","species","","","Talisia","Act. Bot. Néerl. 21 676 1972","accepted"
"taxon-19-Talisia_squarrosa","Talisia squarrosa","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 346 1878","accepted"
"taxon-20-Talisia_sylvatica","Talisia sylvatica","Radlk.","species","","","Talisia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 341 1878","accepted"
"taxon-19-THINOUIA","THINOUIA","Triana & Planch.","genus","","","THINOUIA","Ann. Sci. Nat. Bot. Ser. 4 18 368 1862","accepted"
"taxon-1-Thinouia_myriantha","Thinouia myriantha","Triana & Planch.","species","","","Thinouia","Ann. Sci. Nat. Bot. Ser. 4 18 369 1862","accepted"
"taxon-20-TOULICIA","TOULICIA","Aubl.","genus","","","TOULICIA","Hist. Pl. Guiane 1 359 1775","accepted"
"taxon-1-Toulicia_bullata","Toulicia bullata","Radlk.","species","","","Toulicia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 8 372 1878","accepted"
"taxon-2-Toulicia_crassifolia","Toulicia crassifolia","Radlk.","species","","","Toulicia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 8 373 1878","accepted"
"taxon-3-Toulicia_elliptica","Toulicia elliptica","Radlk.","species","","","Toulicia","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 8 371 1878","accepted"
"taxon-4-Toulicia_guianensis","Toulicia guianensis","Aubl.","species","","","Toulicia","Hist. Pl. Guiane 1 359 1775","accepted"
"taxon-5-Toulicia_patentinervis","Toulicia patentinervis","Radlk.","species","","","Toulicia","Pulle Recueil Trav. Bot. Néerl. 9 146 1912","accepted"
"taxon-21-URVILLEA","URVILLEA","Kunth","genus","","","URVILLEA","F.W.H.A. von Humboldt, A.J.A. Bonpland & C.S. Kunth Nov. Gen. Sp. (quarto ed.) 5 105 1821","accepted"
"taxon-1-Urvillea_ulmacea","Urvillea ulmacea","Kunth","species","","","Urvillea","F.W.H.A. von Humboldt, A.J.A. Bonpland & C.S. Kunth Nov. Gen. Sp. (quarto ed.) 5 106 1821","accepted"
"taxon-22-VOUARANA","VOUARANA","Aubl.","genus","","","VOUARANA","Hist. Pl. Guiane Suppl. 12 1775","accepted"
"taxon-1-Vouarana_anomala","Vouarana anomala","Acev.-Rodr.","species","","","Vouarana","Biollania Ed. Esp. 6 146 1997","accepted"
"taxon-2-Vouarana_guianensis","Vouarana guianensis","Aubl.","species","","","Vouarana","Hist. Pl. Guiane Suppl. 12 1775","accepted"
