"occurrenceID","taxonID","scientificName","recordedBy","recordNumber","country"
"occ-2707070700237845572","taxon-SAPINDACEAE","SAPINDACEAE","","4930","guyana"
"occ--6311362615511735383","taxon-SAPINDACEAE","SAPINDACEAE","Clarke, H.D., et al.","1687","guyana"
"occ--6418255583334110771","taxon-SAPINDACEAE","SAPINDACEAE","","6230","guyana"
"occ-5946005170716337269","taxon-SAPINDACEAE","SAPINDACEAE","","6512","guyana"
"occ-4508314842127350038","taxon-SAPINDACEAE","SAPINDACEAE","","7321","guyana"
"occ-3707772840191316950","taxon-SAPINDACEAE","SAPINDACEAE","","7500","guyana"
"occ-4194295958489548659","taxon-SAPINDACEAE","SAPINDACEAE","","7517","guyana"
"occ-6988410322746024977","taxon-SAPINDACEAE","SAPINDACEAE","","7789","guyana"
"occ-8754956431903910069","taxon-SAPINDACEAE","SAPINDACEAE","","8580","guyana"
"occ-4878954636173513210","taxon-SAPINDACEAE","SAPINDACEAE","","8976","guyana"
"occ--6711465843528758966","taxon-SAPINDACEAE","SAPINDACEAE","","9879","guyana"
"occ--7195163697607996343","taxon-SAPINDACEAE","SAPINDACEAE","","10630","guyana"
"occ-1134197890589686880","taxon-SAPINDACEAE","SAPINDACEAE","Cowan, R.S.","1866","guyana"
"occ-664377626542807763","taxon-SAPINDACEAE","SAPINDACEAE","","1959","guyana"
"occ-118967347659520395","taxon-SAPINDACEAE","SAPINDACEAE","","2081","guyana"
"occ-1289647462808383273","taxon-SAPINDACEAE","SAPINDACEAE","","2121","guyana"
"occ--1672645249172258261","taxon-SAPINDACEAE","SAPINDACEAE","","2885","guyana"
"occ-1580867698398087452","taxon-SAPINDACEAE","SAPINDACEAE","","3556","guyana"
"occ-3431381456047419330","taxon-SAPINDACEAE","SAPINDACEAE","","39387","guyana"
"occ--6920785964606014458","taxon-SAPINDACEAE","SAPINDACEAE","Cruz, J.S. de la","1403","guyana"
"occ--8472676590065517279","taxon-SAPINDACEAE","SAPINDACEAE","","1530","guyana"
"occ-2550266068820591994","taxon-SAPINDACEAE","SAPINDACEAE","","1762","guyana"
"occ--7925720272976521209","taxon-SAPINDACEAE","SAPINDACEAE","","1898","guyana"
"occ-447279166375715046","taxon-SAPINDACEAE","SAPINDACEAE","","1922","guyana"
"occ--921630625910116106","taxon-SAPINDACEAE","SAPINDACEAE","","1949","guyana"
"occ--7629666941088286448","taxon-SAPINDACEAE","SAPINDACEAE","","2290","guyana"
"occ--1672645249172258261","taxon-SAPINDACEAE","SAPINDACEAE","","2885","guyana"
"occ-8554918008692935731","taxon-SAPINDACEAE","SAPINDACEAE","","3365","guyana"
"occ-3564153149830206604","taxon-SAPINDACEAE","SAPINDACEAE","","3475","guyana"
"occ--4442626585107782157","taxon-SAPINDACEAE","SAPINDACEAE","","3567","guyana"
"occ-1580867698398087452","taxon-SAPINDACEAE","SAPINDACEAE","","3556","guyana"
"occ-6319228326072936986","taxon-SAPINDACEAE","SAPINDACEAE","","4092","guyana"
"occ-4212211254085689656","taxon-SAPINDACEAE","SAPINDACEAE","Davis, D.H.","359","guyana"
"occ-6269455896650377352","taxon-SAPINDACEAE","SAPINDACEAE","Ek, R.C., et al.","626","guyana"
"occ-1116480616106933048","taxon-SAPINDACEAE","SAPINDACEAE","","759","guyana"
"occ--8729446971801829155","taxon-SAPINDACEAE","SAPINDACEAE","","809","guyana"
"occ-9159961110531748272","taxon-SAPINDACEAE","SAPINDACEAE","","812","guyana"
"occ-6497464859961514226","taxon-SAPINDACEAE","SAPINDACEAE","","827","guyana"
"occ-7098070978227084992","taxon-SAPINDACEAE","SAPINDACEAE","","1260","guyana"
"occ-8821753983730012543","taxon-SAPINDACEAE","SAPINDACEAE","Fanshawe, D.B.","251","guyana"
"occ--2002014213748865506","taxon-SAPINDACEAE","SAPINDACEAE","","522","guyana"
"occ-2138031498613917745","taxon-SAPINDACEAE","SAPINDACEAE","","576","guyana"
"occ--1511704618787163022","taxon-SAPINDACEAE","SAPINDACEAE","","1215","guyana"
"occ-3312922531613942194","taxon-SAPINDACEAE","SAPINDACEAE","","1982","guyana"
"occ--2093391937379868538","taxon-SAPINDACEAE","SAPINDACEAE","","2046","guyana"
"occ-7215703195465530118","taxon-SAPINDACEAE","SAPINDACEAE","","2718","guyana"
"occ--1787688421234264507","taxon-SAPINDACEAE","SAPINDACEAE","","2856","guyana"
"occ--3853538732751299264","taxon-SAPINDACEAE","SAPINDACEAE","","2955","guyana"
"occ--4718405807056441241","taxon-SAPINDACEAE","SAPINDACEAE","","3734","guyana"
"occ--4038991336137753748","taxon-SAPINDACEAE","SAPINDACEAE","","6285","guyana"
"occ-5512696738392494471","taxon-SAPINDACEAE","SAPINDACEAE","","F-1705","guyana"
"occ--1127808933433442457","taxon-SAPINDACEAE","SAPINDACEAE","","FD 5611","guyana"
"occ--7425229930956282817","taxon-SAPINDACEAE","SAPINDACEAE","","FD 6872","guyana"
"occ-119575465743658750","taxon-SAPINDACEAE","SAPINDACEAE","Forest Dept.","5355","guyana"
"occ-7655664685940812352","taxon-SAPINDACEAE","SAPINDACEAE","","6966","guyana"
"occ-3443728038190919456","taxon-SAPINDACEAE","SAPINDACEAE","","7305","guyana"
"occ--6754867846061668071","taxon-SAPINDACEAE","SAPINDACEAE","Gillespie, L.J., et al.","764","guyana"
"occ--6450266300002207738","taxon-SAPINDACEAE","SAPINDACEAE","","1052","guyana"
"occ--8797275826584005727","taxon-SAPINDACEAE","SAPINDACEAE","","1529","guyana"
"occ-7840196658283057890","taxon-SAPINDACEAE","SAPINDACEAE","","1572","guyana"
"occ-6769586514073685002","taxon-SAPINDACEAE","SAPINDACEAE","","1587","guyana"
"occ--4884726383412394239","taxon-SAPINDACEAE","SAPINDACEAE","","1686","guyana"
"occ--1918127685792190095","taxon-SAPINDACEAE","SAPINDACEAE","","1731","guyana"
"occ--4384256984522335312","taxon-SAPINDACEAE","SAPINDACEAE","","2197","guyana"
"occ-5528758877573849056","taxon-SAPINDACEAE","SAPINDACEAE","","2287","guyana"
"occ-1963353630492958629","taxon-SAPINDACEAE","SAPINDACEAE","","2610","guyana"
"occ--3763884373699647041","taxon-SAPINDACEAE","SAPINDACEAE","","2692","guyana"
"occ--1649305758576896514","taxon-SAPINDACEAE","SAPINDACEAE","Gleason, H.A.","567","guyana"
"occ--2536926126501307279","taxon-SAPINDACEAE","SAPINDACEAE","","803","guyana"
"occ-3512430625562088935","taxon-SAPINDACEAE","SAPINDACEAE","Görts-van Rijn, A.R.A., et al.","492","guyana"
"occ--7376319677042876096","taxon-SAPINDACEAE","SAPINDACEAE","Guppy, N.G.L.","361","guyana"
"occ--2616608734001437665","taxon-SAPINDACEAE","SAPINDACEAE","","674","guyana"
"occ-1152741115351381307","taxon-SAPINDACEAE","SAPINDACEAE","Hahn, W.J., et al.","5202","guyana"
"occ--4798045426388871746","taxon-SAPINDACEAE","SAPINDACEAE","","5624","guyana"
"occ-6211647479180534784","taxon-SAPINDACEAE","SAPINDACEAE","","5625","guyana"
"occ-7472898439070575317","taxon-SAPINDACEAE","SAPINDACEAE","","5779","guyana"
"occ-4660174369728034386","taxon-SAPINDACEAE","SAPINDACEAE","","5780","guyana"
"occ--2482312903783213921","taxon-SAPINDACEAE","SAPINDACEAE","Harris, E.M., et al.","1092","guyana"
"occ-811494913079095166","taxon-SAPINDACEAE","SAPINDACEAE","","1165","guyana"
"occ--7345347444130398778","taxon-SAPINDACEAE","SAPINDACEAE","Henkel, T.W., et al.","286","guyana"
"occ-3179625632354126665","taxon-SAPINDACEAE","SAPINDACEAE","","690","guyana"
"occ-7810421997410634787","taxon-SAPINDACEAE","SAPINDACEAE","","955","guyana"
"occ-6039118378587511978","taxon-SAPINDACEAE","SAPINDACEAE","","1702","guyana"
"occ-865023297189029275","taxon-SAPINDACEAE","SAPINDACEAE","","1895","guyana"
"occ--6627540859081999413","taxon-SAPINDACEAE","SAPINDACEAE","","2915","guyana"
"occ-5003862687256900394","taxon-SAPINDACEAE","SAPINDACEAE","","3423","guyana"
"occ-4159029077731033645","taxon-SAPINDACEAE","SAPINDACEAE","","3773","guyana"
"occ--828052780205900341","taxon-SAPINDACEAE","SAPINDACEAE","","4579","guyana"
"occ-1226797806436800290","taxon-SAPINDACEAE","SAPINDACEAE","","4626","guyana"
"occ--5709259473787229376","taxon-SAPINDACEAE","SAPINDACEAE","","4804","guyana"
"occ--8760075048319642146","taxon-SAPINDACEAE","SAPINDACEAE","","4851","guyana"
"occ-2978410697544277161","taxon-SAPINDACEAE","SAPINDACEAE","","5469","guyana"
"occ-1557178198467464435","taxon-SAPINDACEAE","SAPINDACEAE","","7122","guyana"
"occ-4268699485918247652","taxon-SAPINDACEAE","SAPINDACEAE","Hill, S. R. & C.N. Horn","27085","guyana"
"occ--3994165307527240246","taxon-SAPINDACEAE","SAPINDACEAE","Hitchcock, A.S.","16727","guyana"
"occ--1831444694392187834","taxon-SAPINDACEAE","SAPINDACEAE","","17129","guyana"
"occ-4377967348440790706","taxon-SAPINDACEAE","SAPINDACEAE","","17290","guyana"
"occ--8601815988203341028","taxon-SAPINDACEAE","SAPINDACEAE","Hoffman, B., et al.","418","guyana"
"occ--5543125951316338415","taxon-SAPINDACEAE","SAPINDACEAE","","462","guyana"
"occ--2536926126501307279","taxon-SAPINDACEAE","SAPINDACEAE","","803","guyana"
"occ--4916324194277242789","taxon-SAPINDACEAE","SAPINDACEAE","","861","guyana"
"occ-2933350420621526079","taxon-SAPINDACEAE","SAPINDACEAE","","881","guyana"
"occ-4042430492521226938","taxon-SAPINDACEAE","SAPINDACEAE","","2141","guyana"
"occ--1697447933614156891","taxon-SAPINDACEAE","SAPINDACEAE","","2383","guyana"
"occ-5697154038765446550","taxon-SAPINDACEAE","SAPINDACEAE","","2441a","guyana"
"occ--5584062869241931094","taxon-SAPINDACEAE","SAPINDACEAE","","2497","guyana"
"occ--9079273385197980712","taxon-SAPINDACEAE","SAPINDACEAE","","2781","guyana"
"occ--3853538732751299264","taxon-SAPINDACEAE","SAPINDACEAE","","2955","guyana"
"occ--195999446892866779","taxon-SAPINDACEAE","SAPINDACEAE","","3599","guyana"
"occ--8259701944715228793","taxon-SAPINDACEAE","SAPINDACEAE","","3745","guyana"
"occ-287118780223005351","taxon-SAPINDACEAE","SAPINDACEAE","","3758","guyana"
"occ--3158485404871739665","taxon-SAPINDACEAE","SAPINDACEAE","","3833","guyana"
"occ--4901281037427052123","taxon-SAPINDACEAE","SAPINDACEAE","","3965","guyana"
"occ-6647888435426797738","taxon-SAPINDACEAE","SAPINDACEAE","","4765","guyana"
"occ--5552921006670002971","taxon-SAPINDACEAE","SAPINDACEAE","","4891","guyana"
"occ-3477731044505289563","taxon-SAPINDACEAE","SAPINDACEAE","Hohenkerk, L.S.","3A","guyana"
"occ--2762693613476541862","taxon-SAPINDACEAE","SAPINDACEAE","","715","guyana"
"occ-3502298261289794135","taxon-SAPINDACEAE","SAPINDACEAE","Hollowell, T., et al.","735","guyana"
"occ--8096157000905445180","taxon-SAPINDACEAE","SAPINDACEAE","Irwin, H.S.","245","guyana"
"occ--2025622385587180802","taxon-SAPINDACEAE","SAPINDACEAE","","BG-17","guyana"
"occ--8433848102465940124","taxon-SAPINDACEAE","SAPINDACEAE","Jansen-Jacobs, M.J., et al.","102","guyana"
"occ--2234912062163233770","taxon-SAPINDACEAE","SAPINDACEAE","","218","guyana"
"occ--2515791008434864876","taxon-SAPINDACEAE","SAPINDACEAE","","232","guyana"
"occ-7874943549763135613","taxon-SAPINDACEAE","SAPINDACEAE","","234","guyana"
"occ-7779271928671295938","taxon-SAPINDACEAE","SAPINDACEAE","","310","guyana"
"occ--5294711489744959451","taxon-SAPINDACEAE","SAPINDACEAE","","316","guyana"
"occ--3644241652758611663","taxon-SAPINDACEAE","SAPINDACEAE","","459","guyana"
"occ-1456054534347519287","taxon-SAPINDACEAE","SAPINDACEAE","","536","guyana"
"occ-1334034165921910622","taxon-SAPINDACEAE","SAPINDACEAE","","537","guyana"
"occ-6808338296412969604","taxon-SAPINDACEAE","SAPINDACEAE","","940","guyana"
"occ-6679854224476012736","taxon-SAPINDACEAE","SAPINDACEAE","","968","guyana"
"occ--5444849278398261503","taxon-SAPINDACEAE","SAPINDACEAE","","1134","guyana"
"occ--6618920600764290551","taxon-SAPINDACEAE","SAPINDACEAE","","1927","guyana"
"occ-3312922531613942194","taxon-SAPINDACEAE","SAPINDACEAE","","1982","guyana"
"occ-5614378116397013893","taxon-SAPINDACEAE","SAPINDACEAE","","2105","guyana"
"occ--2348801354599425888","taxon-SAPINDACEAE","SAPINDACEAE","","2174","guyana"
"occ-5528758877573849056","taxon-SAPINDACEAE","SAPINDACEAE","","2287","guyana"
"occ--8778525067477300337","taxon-SAPINDACEAE","SAPINDACEAE","","2628","guyana"
"occ--8385701177479785092","taxon-SAPINDACEAE","SAPINDACEAE","","2641","guyana"
"occ-6157861980213985894","taxon-SAPINDACEAE","SAPINDACEAE","","2843","guyana"
"occ--6627540859081999413","taxon-SAPINDACEAE","SAPINDACEAE","","2915","guyana"
"occ-3863584872074153527","taxon-SAPINDACEAE","SAPINDACEAE","","3015","guyana"
"occ--4915346058658206945","taxon-SAPINDACEAE","SAPINDACEAE","","3314","guyana"
"occ-7981427939388702545","taxon-SAPINDACEAE","SAPINDACEAE","","3320","guyana"
"occ--8312713659098511261","taxon-SAPINDACEAE","SAPINDACEAE","","3384","guyana"
"occ-4482137387544276301","taxon-SAPINDACEAE","SAPINDACEAE","","3426","guyana"
"occ--6551694028108922049","taxon-SAPINDACEAE","SAPINDACEAE","","3459","guyana"
"occ-6918682108982148899","taxon-SAPINDACEAE","SAPINDACEAE","","3652","guyana"
"occ--4580584143498609187","taxon-SAPINDACEAE","SAPINDACEAE","","3848","guyana"
"occ--2929355192662290313","taxon-SAPINDACEAE","SAPINDACEAE","","3924","guyana"
"occ--2126319229977833447","taxon-SAPINDACEAE","SAPINDACEAE","","4016","guyana"
"occ--5997265315913802118","taxon-SAPINDACEAE","SAPINDACEAE","","4136","guyana"
"occ-6978905473475248892","taxon-SAPINDACEAE","SAPINDACEAE","","4241","guyana"
"occ-4182545551126664801","taxon-SAPINDACEAE","SAPINDACEAE","","4264","guyana"
"occ-1339113648979718028","taxon-SAPINDACEAE","SAPINDACEAE","","4267","guyana"
"occ-5966537335760550151","taxon-SAPINDACEAE","SAPINDACEAE","","4314","guyana"
"occ-4320027506420323001","taxon-SAPINDACEAE","SAPINDACEAE","","4823","guyana"
"occ-5219596450918212531","taxon-SAPINDACEAE","SAPINDACEAE","","5060","guyana"
"occ--287595080656910252","taxon-SAPINDACEAE","SAPINDACEAE","","5367","guyana"
"occ--3910375777221454546","taxon-SAPINDACEAE","SAPINDACEAE","","5530","guyana"
"occ-2543389349670050679","taxon-SAPINDACEAE","SAPINDACEAE","","5692","guyana"
"occ--1917143035155870615","taxon-SAPINDACEAE","SAPINDACEAE","","6814","guyana"
"occ--5680351524957138925","taxon-SAPINDACEAE","SAPINDACEAE","Jenman, G.S.","2411","guyana"
"occ--7903459467941003519","taxon-SAPINDACEAE","SAPINDACEAE","","3603","guyana"
"occ-2090028491649350102","taxon-SAPINDACEAE","SAPINDACEAE","","4925","guyana"
"occ-7904087262791004304","taxon-SAPINDACEAE","SAPINDACEAE","Little, E.L.","16704","guyana"
"occ--8671532477786082135","taxon-SAPINDACEAE","SAPINDACEAE","Maas, P.J.M., et al.","4362","guyana"
"occ--2267691749204136901","taxon-SAPINDACEAE","SAPINDACEAE","Maguire, B. & D.B. Fanshawe","23384","guyana"
"occ--5461344209089996279","taxon-SAPINDACEAE","SAPINDACEAE","","23510","guyana"
"occ--4972026694891390133","taxon-SAPINDACEAE","SAPINDACEAE","","23556","guyana"
"occ--514574320101900254","taxon-SAPINDACEAE","SAPINDACEAE","","32376","guyana"
"occ--8021928713569361204","taxon-SAPINDACEAE","SAPINDACEAE","McDowell, T., et al.","2244","guyana"
"occ--733246477791615909","taxon-SAPINDACEAE","SAPINDACEAE","","2411","guyana"
"occ-6226770345635681893","taxon-SAPINDACEAE","SAPINDACEAE","","2502","guyana"
"occ--2452671560921763843","taxon-SAPINDACEAE","SAPINDACEAE","","3954","guyana"
"occ-403074523673959988","taxon-SAPINDACEAE","SAPINDACEAE","","4122","guyana"
"occ-7789047853423542378","taxon-SAPINDACEAE","SAPINDACEAE","","4319","guyana"
"occ--495782691005890100","taxon-SAPINDACEAE","SAPINDACEAE","","4497","guyana"
"occ-4807816850031941221","taxon-SAPINDACEAE","SAPINDACEAE","Mori, S.A., et al.","8076","guyana"
"occ--1002851508502573848","taxon-SAPINDACEAE","SAPINDACEAE","","8121","guyana"
"occ--3837743446469262422","taxon-SAPINDACEAE","SAPINDACEAE","","24561","guyana"
"occ--2569159096081147714","taxon-SAPINDACEAE","SAPINDACEAE","","24619","guyana"
"occ--1603996697071207279","taxon-SAPINDACEAE","SAPINDACEAE","","24577","guyana"
"occ--5316624501444794195","taxon-SAPINDACEAE","SAPINDACEAE","Mutchnick, P., et al.","45","guyana"
"occ--955654619448136447","taxon-SAPINDACEAE","SAPINDACEAE","","808","guyana"
"occ--880915098216703295","taxon-SAPINDACEAE","SAPINDACEAE","","1301","guyana"
"occ--2668590127309837151","taxon-SAPINDACEAE","SAPINDACEAE","","1440","guyana"
"occ-5378396054445899184","taxon-SAPINDACEAE","SAPINDACEAE","Pinkus, A.S.","232","guyana"
"occ--1324919599699805294","taxon-SAPINDACEAE","SAPINDACEAE","Pipoly, J.J., et al.","7574","guyana"
"occ--155075728481158074","taxon-SAPINDACEAE","SAPINDACEAE","","7902","guyana"
"occ-9192116240296575564","taxon-SAPINDACEAE","SAPINDACEAE","","8254","guyana"
"occ-8009388872368871309","taxon-SAPINDACEAE","SAPINDACEAE","","8676","guyana"
"occ-7998713302610499119","taxon-SAPINDACEAE","SAPINDACEAE","","9347","guyana"
"occ--5131843909463761761","taxon-SAPINDACEAE","SAPINDACEAE","","10668","guyana"
"occ-7911078995575119020","taxon-SAPINDACEAE","SAPINDACEAE","","11348","guyana"
"occ--6809936928686078635","taxon-SAPINDACEAE","SAPINDACEAE","Polak, A.M., et al.","524","guyana"
"occ-5035902071957709637","taxon-SAPINDACEAE","SAPINDACEAE","Redden, K.M., et al.","2603","guyana"
"occ-6202621882861096974","taxon-SAPINDACEAE","SAPINDACEAE","","2947","guyana"
"occ--6089335696792571737","taxon-SAPINDACEAE","SAPINDACEAE","","5108","guyana"
"occ-8153335109349938216","taxon-SAPINDACEAE","SAPINDACEAE","Sandwith, N.Y.","357","guyana"
"occ-3466669713146265240","taxon-SAPINDACEAE","SAPINDACEAE","Schomburgk, M.R.","505","guyana"
"occ--5663551452861675688","taxon-SAPINDACEAE","SAPINDACEAE","","986","guyana"
"occ--1142503793348073397","taxon-SAPINDACEAE","SAPINDACEAE","","1291","guyana"
"occ-141311085208049403","taxon-SAPINDACEAE","SAPINDACEAE","","1351","guyana"
"occ-3281514031507874281","taxon-SAPINDACEAE","SAPINDACEAE","Schomburgk, R.H.","133","guyana"
"occ-2388621325607329598","taxon-SAPINDACEAE","SAPINDACEAE","","336","guyana"
"occ--5612132343875713339","taxon-SAPINDACEAE","SAPINDACEAE","","736","guyana"
"occ--212692121747551751","taxon-SAPINDACEAE","SAPINDACEAE","","738","guyana"
"occ--1083561041511794753","taxon-SAPINDACEAE","SAPINDACEAE","","758","guyana"
"occ-5277111209051520485","taxon-SAPINDACEAE","SAPINDACEAE","","781","guyana"
"occ--4212140679266171497","taxon-SAPINDACEAE","SAPINDACEAE","","859","guyana"
"occ-3784942170987709464","taxon-SAPINDACEAE","SAPINDACEAE","Smith, A.C.","2194","guyana"
"occ-8085935889690227135","taxon-SAPINDACEAE","SAPINDACEAE","","2453","guyana"
"occ-7876644954657823386","taxon-SAPINDACEAE","SAPINDACEAE","","2598","guyana"
"occ--2165342384658269655","taxon-SAPINDACEAE","SAPINDACEAE","","2677","guyana"
"occ-8006092976696172658","taxon-SAPINDACEAE","SAPINDACEAE","","2906","guyana"
"occ-1441190955742872532","taxon-SAPINDACEAE","SAPINDACEAE","","2972","guyana"
"occ-8139619115949993069","taxon-SAPINDACEAE","SAPINDACEAE","","3106","guyana"
"occ-8835695612241323037","taxon-SAPINDACEAE","SAPINDACEAE","","3242","guyana"
"occ-2504859309966336388","taxon-SAPINDACEAE","SAPINDACEAE","","3327","guyana"
"occ--8857992520952895630","taxon-SAPINDACEAE","SAPINDACEAE","","3462","guyana"
"occ--3513155751925573834","taxon-SAPINDACEAE","SAPINDACEAE","","3496","guyana"
"occ-4243001309125575046","taxon-SAPINDACEAE","SAPINDACEAE","","3499","guyana"
"occ--7822862413911609268","taxon-SAPINDACEAE","SAPINDACEAE","","3504","guyana"
"occ--480495800597951653","taxon-SAPINDACEAE","SAPINDACEAE","","3528","guyana"
"occ--7263621604301327918","taxon-SAPINDACEAE","SAPINDACEAE","","3537","guyana"
"occ--6170860801260229868","taxon-SAPINDACEAE","SAPINDACEAE","Steege, H. ter, et al.","562","guyana"
"occ-434889299827666962","taxon-SAPINDACEAE","SAPINDACEAE","Stoffers, A.L., et al.","87","guyana"
"occ-3130499315245300440","taxon-SAPINDACEAE","SAPINDACEAE","","141","guyana"
"occ--6815519018270844716","taxon-SAPINDACEAE","SAPINDACEAE","Taylor, P.G., et al.","12081","guyana"
"occ--4390774418244640815","taxon-SAPINDACEAE","SAPINDACEAE","Tillet, S.S., et al.","43919","guyana"
"occ-3826320174636939051","taxon-SAPINDACEAE","SAPINDACEAE","","45080","guyana"
"occ--18104836886376003","taxon-SAPINDACEAE","SAPINDACEAE","","45157","guyana"
"occ--439581169589582176","taxon-SAPINDACEAE","SAPINDACEAE","Tutin, T.G.","183","guyana"
"occ--7906102957924644050","taxon-SAPINDACEAE","SAPINDACEAE","","405","guyana"
"occ-7834811673606174988","taxon-SAPINDACEAE","SAPINDACEAE","Ursem, W.N. & J.M. Potters","32","guyana"
"occ--7562510710929465483","taxon-SAPINDACEAE","SAPINDACEAE","Wilson-Browne, G.","471","guyana"
"occ--5649716633863328504","taxon-SAPINDACEAE","SAPINDACEAE","","508","guyana"
"occ-635361805030383887","taxon-SAPINDACEAE","SAPINDACEAE","Acevedo-Rdgz., P., et al.","5754","suriname"
"occ-5317594111595847670","taxon-SAPINDACEAE","SAPINDACEAE","","5824","suriname"
"occ-294856164105915047","taxon-SAPINDACEAE","SAPINDACEAE","","5838","suriname"
"occ-1457767135633854877","taxon-SAPINDACEAE","SAPINDACEAE","","5840","suriname"
"occ--4925094508530080008","taxon-SAPINDACEAE","SAPINDACEAE","","5904","suriname"
"occ-5257709173956839399","taxon-SAPINDACEAE","SAPINDACEAE","","5935","suriname"
"occ--5026023057448192561","taxon-SAPINDACEAE","SAPINDACEAE","","6062","suriname"
"occ--7236232339843488591","taxon-SAPINDACEAE","SAPINDACEAE","","6053","suriname"
"occ-6898024717746058819","taxon-SAPINDACEAE","SAPINDACEAE","","6065","suriname"
"occ--8215854848971488282","taxon-SAPINDACEAE","SAPINDACEAE","","6088","suriname"
"occ-9118031148366373326","taxon-SAPINDACEAE","SAPINDACEAE","Andel, T. van, et al.","1030","suriname"
"occ--1020764861867251465","taxon-SAPINDACEAE","SAPINDACEAE","","4485","suriname"
"occ-5898062552285708014","taxon-SAPINDACEAE","SAPINDACEAE","","4500","suriname"
"occ--8340927684473657938","taxon-SAPINDACEAE","SAPINDACEAE","","4520","suriname"
"occ--25065909257468577","taxon-SAPINDACEAE","SAPINDACEAE","","4667","suriname"
"occ--7678857918881460222","taxon-SAPINDACEAE","SAPINDACEAE","Archer, W.A.","2688","suriname"
