"taxonID","description"
"taxon-3-BLIGHIA","Trees or shrubs. Stipules wanting. Leaves alternate, paripinnate, rachis with a distal process (rudimentary leaflet); leaf rachis cylindrical or angled ; petiolules short and slightly swollen; leaflets opposite, 1-5 pairs , the margins entire . Inflorescences axillary racemes or racemose thyrses with depauperate dichasia . Flowers actinomorphic, functionally unisexual (plants polygamous-dioecious); calyx of 5 , free, valvate sepals ; petals 5 , connate along the margins to a petaloid appendage, forming a pouch ; disc annular, 8-lobed ; stamens 8-10 ; ovary 3(4)-carpellate , with a single ovule per carpel ; style distal, elongate-conical . Fruit a 3(4)-locular , loculicidal, capsule. Seeds with a basal, enlarged aril ."
"taxon-1-Blighia_sapida","Tree 10-20 m tall ; stems ferruginous -tomentose, glabrescent . Leaves paripinnate or less often imparipinnate; petiole plus rachis 4-17 cm long , carinate , puberulent ; leaflets 4-8 (5) , opposite or nearly so , chartaceous or subcoriaceous , adaxially glabrous and lustrous, abaxially puberulent along midvein , elliptic to oblanceolate , 5-15(20) × 3-5.5(8) cm , the apex obtuse, rounded or short-acuminate , the base obtuse to subcuneate, slightly unequal , the margins entire . Inflorescence of axillary , simple or paniculate racemes, shorter than the subtending leaf , axes puberulent to tomentulose ; bracts subulate , minute; flowers solitary or in depauperate dichasia. Sepals narrowly ovate , 2.5-3 mm long , green , tomentulose ; petals ca. 4 mm long , white , lanceolate , tomentulose ; appendage ca. 2 mm long ; disc cupular, tomentose ; stamens 8 , ca. 6 mm long , filaments densely pubescent at base . Capsule trigonous-pyriform , 3(4)-locular , 6-8 cm long , shortly stipitate, pericarp woody, thick , outer surface glabrous , lustrous, red , the inner surface densely creamish lanose . Seeds ellipsoid , ca. 2.5 cm long , black, shiny , with an enlarged, fleshy , cream aril covering its lower third ."
"taxon-4-CARDIOSPERMUM","Herbaceous tendrilled vines, or less often erect subshrubs, with woody base, not producing milky sap ; stems furrowed, cylindrical or slightly angled ; cross section with a single vascular cylinder. Leaves ternately or biternately compound, membranous or chartaceous ; leaflets deeply serrate or lobed ; petioles and rachis unwinged; stipules minute, early deciduous. Inflorescence a racemiform thyrse, with flowers in lateral cincinni , and often bearing a pair of tendrils at the base of the rachis . Flowers zygomorphic, functionally staminate or pistillate; calyx of 4 or 5 sepals; petals 4 , distinct, white , with a hood-shaped appendage ; nectary disk unilateral, 4-lobed or with 2 corniform projections ; stamens 8 , the filaments unequal, connate at base, the anthers dorsifixed; ovary 3-carpellate , each locule with a single ovule , the style slender , the stigmas 3 , recurved . Fruit an inflated, membranous , capsule, the septa persistent after dehiscence of valves. Seeds spherical , black , with a small, white , cordate hilum ."
"taxon-1-Cardiospermum_halicacabum","Herbaceous vine to 2 m long , with multiple annual branches from a semi-woody base; branches angled, 5-ribbed , glabrous or puberulous . Stipules lanceolate , ca. 5 mm long . Leaves biternate; petioles 2-3 cm long , unwinged; leaflets chartaceous , ovate or oblong, with obtuse, acute or acuminate apex and tapering base , the margins deeply lobed or dissected. Thyrses axillary , shorter than the subtending leaves, bearing a pair of tendrils at base of rachis . Calyx of 5 unequal, rounded , greenish sepals ; petals 2-3 mm long , the appendage with a fleshy , yellow crest ; stamens 8 , the filaments pubescent . Capsule turbinate-trigonous, ca. 1 × 2 cm , turning from green to straw colored , with one seed per locule Seeds spherical , 3.4-4.5 mm , black , with a white cordate hilum ."
"taxon-5-CUPANIA","Small or large trees. Stipules wanting. Leaves alternate, pinnately compound; rachis cylindrical or angled , ending in a distal process (rudimentary leaflet); petiolules usually short and slender ; leaflets alternate or opposite, the margins serrate, serrate-dentate or seldom entire . Inflorescences axillary or distal , paniculate thyrses , with flowers in lateral dichasial or monochasial cymes . Flowers actinomorphic, bisexual or unisexual (plants polygamous-dioecious); calyx of 5 , free, imbricate sepals, usually tomentose ; petals 5 , auriculate , with a pair of marginal tomentose appendages ; disc annular, usually 5-lobed ; stamens (4, 6) 8 , exserted, the filaments of equal length, free, the anthers dorsifixed; ovary 3-carpellate , with a single ovule per carpel ; style elongated ; stigma of 2-3 stigmatic lines. Capsule loculicidal, 2-3-locular , woody or leathery . Seeds with a cupular aril at base ."
"taxon-1-Cupania_americana","Tree 5-15 m tall ; stems ferruginous -tomentose, glabrescent , conspicuously lenticellate . Leaves paripinnate or imparipinnate; petiole plus rachis 7-12 cm long , tomentulose ; leaflets 2-4 pairs , alternate or subopposite, coriaceous to chartaceous , adaxially glabrous , abaxially ferruginous -tomentose or tomentulose , with prominent network of veins, obovate to oblanceolate , 5-15 × 2.5-7 cm (basal leaflets smaller than distal ones), the apex obtuse or retuse , the base obtuse , slightly unequal, the margins serrate , revolute. Thyrses axillary , 15-20 cm long , paniculate ; axes densely ferruginous -tomentose ; bracts subulate , tomentose , ca. 2.5 mm long ; flowers in compound or simple dichasia. Sepals narrowly ovate , ca. 3.5 mm long , ferruginous -tomentose ; petals white , rhombate , clawed, tomentulose , with 2 marginal appendages ; disc cupular, pubescent ; filaments tomentose at base . Capsule trigonous-depressed-globose to turbinate , 3-locular , 1-1.5 cm long , shortly stipitate, pericarp woody, ca. 5 mm thick , outer surface densely ferruginous -sericeous , inner surface densely creamish lanose . Seeds ellipsoid , ca. 1 cm long , blackish or dark brown, with an orangish fleshy coat on lower half ."
"taxon-2-Cupania_diphylla","Small tree 3-10 m tall , stems ferruginous -tomentose . Leaves paripinnate or imparipinnate; petioles 0.7-4.5 (8) cm long , ferruginous -tomentose or tomentulose, glabrescent , ventrally flattened or subterete ; rachis (when present) to 5 cm long ; petiolules 5-12 mm long , ferruginous -tomentose or tomentulose ; leaflets 2 (-4) , opposite, coriaceous or less often chartaceous , the adaxial surface glabrous except for the pubescent veins , the abaxial surface ferruginous -tomentulose, especially along the prominent veins , obovate or elliptic , 5-17.5 (30) × 2.5-9 (12.5) cm, the base obtuse or acute, sometimes slightly inequilateral , the apex obtuse, rounded, retuse, obtusely acuminate or acuminate , the margins entire, slightly revolute . Inflorescence ferruginous , densely flowered, axillary spikes or distal panicles, 8-20 cm long ; bracts tomentose , oblong , ca. 1.5 mm long , each subtending a single, nearly sessile flower. Sepals tomentose or tomentulose , ovate , ca. 1.5 mm long ; petals elliptic , ciliate , with 2 large basal-marginal obdeltate appendages that are almost as long as the petal ; disc annular-lobed, glabrous ; filaments tomentose . Capsule turbinate-trilobed (with cordiform outline) , (2)3-locular , 1.2-1.5 cm long , stipitate ( ca. 5 mm long ) ; pericarp 1.5-2 mm thick , outer surface ferruginous -sericeous-tomentulose , horizontally wrinkled, inner surface creamish tomentose . Seeds ellipsoid , blackish, shiny , completely covered with a thin, cream aril."
"taxon-3-Cupania_hirsuta","Tree 3-15 m tall , young stems ferruginous -hirsute-tomentose . Leaves paripinnate or imparipinnate; petiole plus rachis 9-30 cm long , hirsute ; petiolules 1-3 mm long , hirsute ; leaflets (3) 6-10 , alternate or less often opposite, chartaceous , the adaxial surface glabrous, with puberulent midvein , the abaxial surface sparsely hirsute, especially along the prominent venation , oblanceolate, elliptic or oblong , 6-18 × 3.5-6.5 cm, the apex acute, acuminate, or apiculate , the base slightly to strongly asymmetrical, cuneate to obtuse , the margins straight or slightly revolute, serrate , with mucronate teeth . Thyrses 5-20 cm long , paniculate , tomentose ; dichasia simple or compound; bracteoles lineate , 2.5-3 mm long . Sepals hirsute , elliptic , 1.2-2 mm long ; petals unguiculate, elliptic , 2.5-2.7 mm long , glabrous except for the pubescent claw; appendages of two suprabasal, marginal projections, wooly-pubescent , as long as the petal; disc annular, glabrous ; stamens 8 , ca. 4 mm long , the filaments wooly at base . Capsules turbinate-trilobed to tricoccate , reddish orange , 3-locular , the cocci short to elongated and divergent , 0.5-1.5 cm long ; pericarp ca. 2 mm thick , outer surface ferruginous , hirsute, tomentose-hirsute or sparsely hirsute , inner surface densely creamish wooly , the stipe 3-4 mm long . Seeds nearly rounded , black or blackish brown , with a cream fleshy aril on lower half ."
"taxon-4-Cupania_kukenanica","Shrub 3-3.5 m tall , stems hirtellous, glabrescent with age . Leaves bifoliolate; petioles hirtellous , adaxially flattened , 5-20 mm long ; petiolules 2-3 mm long , pulvinate , hirtellous leaflets opposite, chartaceous, subcoriaceous to rigid coriaceous, sometimes bullate , discolorous , the adaxial surface glabrous , dull , the abaxial surface glabrous or finely pubescent, especially along the prominent veins , brownish in dry specimens , oblong-elliptic or oblong-obovate , 3.8-11.5 × 1.3-5 cm, the apex obtuse, rounded or emarginate , the base obtuse to subrounded , the margins entire , strongly revolute. Thyrses 1-4 cm long , racemose, hirtellous-tomentose ; dichasia simple; bracteoles ovate , ca. 1 mm long . Sepals tomentose , ovate , ca. 2 mm long ; petals unguiculate, rhombate , ca. 2 mm long , sparsely tomentulose ; appendages of two suprabasal, marginal projections, tomentulose , slightly shorter than the petal; disc pentagonal , tomentulose ; stamens 8 , ca. 4 mm long , the filaments pubescent on lower half . Capsules turbinate, truncate and apiculate at apex , slightly rugose to scrobiculate , ferruginous or tomentose , orange , 3-locular , the cocci subrounded , 1-1.2 cm long , glabrous inside , the stipe ca. 3 mm long . Seeds obovoid , shiny black , ca. 1 cm long , completely covered by a white aril, except for the very apex ."
"taxon-5-Cupania_macrostylis","Small tree or shrub 2-10(20) m tall . Stems ferruginous -tomentose, becoming glabrous and lenticellate with age . Leaves imparipinnate or seldom paripinnate; petiole plus rachis 6-19 cm long , slightly carinate adaxially , ferruginous -tomentulose, glabrescent ; petiolules 3-4 mm long , tomentulose ; leaflets 3-7 , alternate or less often subopposite, chartaceous , abaxially puberulent , elliptic, oblong-elliptic or less often ovate or oblanceolate , 5.5-20.5 × 2-8 cm , the base obtuse, acute or rounded, usually asymmetrical , the apex acuminate, caudate, obtusely acuminate, obtuse and then sometimes retuse , the margins slightly crenate ; primary and secondary veins abaxially prominent, tertiary veins subclathrate. Thyrses axillary , 7-25 cm long , simple or less often paniculate ; axes ferruginous -tomentose , slightly angled and striate ; flowers in sessile dichasia; pedicels to 4 mm long , ferruginous -tomentose . Calyx green, ferruginous -tomentose or tomentulose , 2-2.5 mm long , sepals lanceolate , free to the base; petals white , oblanceolate , ca. 3.5 mm long , obtuse at apex , clawed at base , sparsely lanose, especially along margins; appendages 2 , lanose , ca. 2 mm long , falcate, basal-marginal, reflexed ; disc shortly hirsute , pentagonal ; stamens 8 , 3.5-4.5 mm long , the filaments flattened , lanose on lower half , anthers sparsely lanose ; ovary globose , ferruginous -tomentulose-hirsute , the style minutely hirsute , ca. 2 mm long , trilobed and papillate at apex, or short with three stigmatic branches . Capsule puberulent , reddish , stipitate (the stipe 3-3.5 mm long ) , cordiform , 2-locular , usually one locule rudimentary , 6-8 mm long , the locules slightly flattened laterally ; pericarp crustose ; endocarp minutely hirsute at seed insertion . Seed dark brown , obovoid , 4-6 mm long , completely covered by a white , thin aril."
"taxon-6-Cupania_rubiginosa","Tree 8-20 m tall , young stems ferruginous -tomentose . Leaves paripinnate or imparipinnate; rachis plus petiole 5-17.5 cm long , tomentose or tomentulose ; petiolules 2-6 mm long , hirsute ; leaflets 5-10 , alternate or opposite, chartaceous to coriaceous , the adaxial surface glabrous, with puberulent midvein , the abaxial surface hirtellous, especially along the prominent reticulate venation , elliptic, oblong or obovate , 5-11.5 × 2.3-6 cm , the apex obtuse or rounded, usually retuse, rarely acuminate , the base obtuse, sometimes slightly asymmetrical , the margins revolute, remotely serrate . Thyrses 15-30 cm long , paniculate , tomentose ; dichasia simple or compound; bracteoles oblong , 2.5-3 mm long . Sepals hirsute-tomentose , ovate , ca. 1.5 mm long ; petals unguiculate, elliptic , ca. 2.5 mm long , glabrous except for the pubescent claw; appendages of two suprabasal, marginal projections, wooly-pubescent , as long as the petal; disc annular, glabrous ; stamens 8 , ca. 4 mm long , the filaments wooly at base . Capsules turbinate, emarginate , sometimes rugose , ferruginous , reddish orange , 3-locular , the cocci elongated , divergent, 1-1.5 cm long , wooly-pubescent inside , the stipe 1-3 mm long . Seeds sub-globose, black , with cream aril on lower half ."
"taxon-7-Cupania_scrobiculata","Shrub, “treelet” 1 or small tree 3-15 (20) m tall , young stems ferruginous -tomentose or tomentulose . Leaves paripinnate or imparipinnate; petiole plus rachis 8-20.5(29) cm long , glabrous to pubescent , smooth or striate , terete to slightly angled, petiole sometimes abaxially flattened ; petiolules 1-10 mm long , glabrous ; leaflets (2)5-9 , alternate or opposite, chartaceous to coriaceous , the adaxial surface glabrous , the abaxial surface glabrous or puberulent , with prominent reticulate venation, elliptic, broadly elliptic, oblong, oblanceolate or less often obovate , 5-23 × 3-9.2 cm , the apex obtuse, acute or shortly acuminate, or sometimes rounded and retuse , the base slightly asymmetrical, obtuse , the margins remotely serrate, entire, subentire, repando-dentate, and undulate , secondary vein axils with pit domatia. Thyrses 10-30 cm long , racemose or paniculate , pubescent ; flowers in simple or compound dichasia, or solitary toward distal portion of inflorescence; bracteoles subulate or oblong , ca. 1 mm long , tomentulose . Sepals tomentulose , oblong , 1.5-2.2 mm long ; petals cuneate, unguiculate , ca. 2 mm long , glabrous except for the pubescent claw; appendages of two suprabasal, marginal projections, wooly-pubescent , as long as the petal; disc annular, irregularly lobed, glabrous ; stamens 8 , ca. 3 mm long , the filaments wooly at base . Capsules turbinate-trilobed , stipitate, wrinkled, ferruginous , reddish orange , 3-locular , the cocci elongated divergent , 5-10 cm long , wooly-pubescent inside , the stipe 2-10 mm long . Seeds nearly ellipsoid , dark brown , mostly covered by a white or cream aril ."
"taxon-6-DIMOCARPUS","Trees or shrubs with simple or stellate hairs . Stipules wanting. Leaves alternate, paripinnate, rarely unifoliolate; rachis ending in a distal process (rudimentary leaflet); leaflets serrate or entire. Inflorescences distal or less often axillary , paniculate thyrses with flowers in lateral dichasia . Flowers actinomorphic, functionally unisexual (falsely polygamous); calyx of 5-6 , imbricate sepals that are connate at base or free ; petals 5(6) or wanting , without appendages; disc annular, 5-lobed , pubescent ; stamens (6-) 8 (-10) , anthers dorsifixed; ovary 2(3)-carpellate , with a single ovule per carpel ; style filiform , with 2-3 stigmatic spreading lobes. Fruits of 1(2) indehiscent, or tardily dehiscent, warty, smooth, or spiny mericarps Seeds with a thin, translucent-white , fleshy aril around the hilum ."
"taxon-1-Dimocarpus_longan","Shrub or tree to 30 m tall ; stems ferruginous -tomentose glabrescent . Leaves paripinnate; petiole plus rachis terete , 8-20.5 cm long , puberulent , smooth or striate ; petiolules 4-5 mm long , puberulent ; leaflets (2) 4-5 (9) pairs , opposite or subopposite, chartaceous or subcoriaceous , adaxially glabrous and lustrous, abaxially puberulent, and slightly paler than the adaxial surface , oblong to oblanceolate , 3-19 × 1.8-6 cm , the apex obtuse to subrounded , the base asymmetrical, obtuse-acute , the margins crenate , revolute. Inflorescences of axillary , paniculate thyrses 8-12 cm long , axes puberulent to tomentulose . Sepals ovate , 2-5 mm long , green , tomentulose ; petals ca. 3 mm long , white , spatulate , adaxially pubescent ; disc annular, pubescent ; stamens 8 , ca. 6 mm long , filaments densely pubescent at base . Fruits often developing a single , globose mericarp, ca. 1.2 cm long , pericarp coriaceous, sooth and granulate , tanish brown , glabrous , the inner surface glabrous , cream . Seeds nearly globose , ca. 1 cm long , dark brown to black, shiny , totally covered by a fleshy translucent aril, leaving a large semicircular hilum at base when removed."
"taxon-7-DODONAEA","Shrubs. Young branches slightly ribbed. Leaves alternate, simple, petiolate or sessile; stipules wanting. Inflorescences axillary or distal panicles with determinate growth, the flowers solitary or variously clustered along the rachis. Flowers unisexual or bisexual (plants dioecious or polygamous-dioecious). Calyx of (3)-5-(7) sepals; petals wanting; disc wanting or intrastaminal in pistillate flowers. Stamens usually twice as many as the sepals; filaments short; anthers sagittate or oblong ; ovary of (2)3-5(6) carpels, each with 2 ovules. Capsules winged, thin walled. Seeds usually black , lenticular or subspherical , not arillate; embryo with both cotyledons spirally coiled."
"taxon-1-Dodonaea_viscosa","Shrub 1-3 (-6) m tall , glabrous ; branches slightly angled , viscidous . Leaves simple; petioles 2-3 mm long ; blade oblanceolate or elliptic , 5-10 × 1.8-3.6 cm , chartaceous , glabrous , varnished when young , the apex rounded or less often obtuse, apiculate , the base cuneate to acuminate, sometimes slightly asymmetrical , the margins entire , revolute, midvein slightly prominent. Panicles ca. 3 cm long , the axes varnished ; bracteoles minute. Flowers bisexual, sticky; sepals 4-5 , oblong-elliptic , greenish yellow , 2-2.5 mm long , ciliate on margins , revolute at anthesis; stamens (6)8(10) , nearly sessile; gynoecium 2-3-carpellate . Capsules papery , retuse at apex and base , straw-colored , 2-3-locular , the cocci semi-circular, inflated in the center, dorsally winged, 1.5-2 cm long ; pedicel 1-1.2 cm long . Seeds 2 per locule, nearly rounded , ca. 3 mm long , dull black ."
"taxon-8-MATAYBA","Small to large trees. Stipules wanting. Leaves alternate, pinnately compound with a rudimentary distal leaflet; petiolules usually short and slender; leaf rachis cylindrical or angled , leaflets entire (seldom serrate), alternate to opposite. Inflorescences axillary or distal , paniculate or racemiform thyrses, with flowers in lateral dichasia, or congested cymes . Flowers actinomorphic, bisexual or unisexual (plant polygamous-dioecious); calyx cupular, usually tomentose , with 5 subimbricate, short sepals ; petals 5 , auriculate , as long as the sepals or longer, with a pair of marginal tomentose appendages ; disc annular, usually pentagonal ; stamens (4-6) 8 , exserted, the filaments free, tomentose , of equal length, the anthers dorsifixed; ovary 3-locular , each locule with a single ovule; style elongated with 3 stigmatic branches or unbranched. Fruit a 2 or 3-locular , woody or leathery capsule. Seed nearly globose or ellipsoid , with a fleshy arillode at base ."
