WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000199751,kang (กาง)(Northern),ver-THA-0000199751.01,0.0,ref-THA-0000199751,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00842,"Albizia Iebbekoides. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 194. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199751,khang (คาง)(Central),ver-THA-0000199751.02,0.0,ref-THA-0000199751,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00842,"Albizia Iebbekoides. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 194. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199751,chamari dong (จามรีดง)(Central),ver-THA-0000199751.03,0.0,ref-THA-0000199751,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00842,"Albizia Iebbekoides. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 194. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199751,chamari pa (จามรีป่า)(Central),ver-THA-0000199751.04,0.0,ref-THA-0000199751,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00842,"Albizia Iebbekoides. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 194. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,cha kham (จ๊าขาม)(Northern),ver-THA-0000184271.01,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,tut (ตุ๊ด)(Northern),ver-THA-0000184271.02,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,"kasuek (กะซึก)(Northern, Central)",ver-THA-0000184271.03,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,thon na (ถ่อนนา)(Northeastern),ver-THA-0000184271.04,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,kan hung (ก้านฮุ้ง)(Eastern),ver-THA-0000184271.05,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,ma kham khok (มะขามโคก)(Eastern),ver-THA-0000184271.06,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,ma rum pa (มะรุมป่า)(Eastern),ver-THA-0000184271.07,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,phaya kabuk (พญากะบุก)(Southeastern),ver-THA-0000184271.08,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,kam pu (ก้ามปู)(Central),ver-THA-0000184271.09,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,sung rung (ซุงรุ้ง)(Central),ver-THA-0000184271.10,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,phruek (พฤกษ์)(Central),ver-THA-0000184271.11,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,chamchuri (จามจุรี)(Central),ver-THA-0000184271.12,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,chamari (จามรี)(Central),ver-THA-0000184271.13,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,suck (ซึก)(Central),ver-THA-0000184271.14,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,kasae (กาแซ)(Peninsular),ver-THA-0000184271.15,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,kaphai (กาไพ)(Peninsular),ver-THA-0000184271.16,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,krae (แกร๊ะ)(Peninsular),ver-THA-0000184271.17,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000184271,krit (กรีด)(Peninsular),ver-THA-0000184271.18,0.0,ref-THA-0000184271,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,cha khae (จะแข)(Northern),ver-THA-0000196896.01,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,sa khae (สะแข)(Northern),ver-THA-0000196896.02,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,phaya rak khao (พญารากขาว)(Northern),ver-THA-0000196896.03,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,thae (แถ)(Northern),ver-THA-0000196896.04,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,pan khae (ปันแข)(Northern),ver-THA-0000196896.05,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,pan thae (ปันแถ)(Northern),ver-THA-0000196896.06,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,ti khae (ติแข)(Northeastern),ver-THA-0000196896.07,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,tang khae (ตังแข)(Southwestern),ver-THA-0000196896.08,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000196896,nang ngae (นางแหง่)(Southwestern),ver-THA-0000196896.09,0.0,ref-THA-0000196896,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00839,"Albizia lucidior. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 189. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199754,cha-em thai (ชะเอมไทย)(Central),ver-THA-0000199754.01,0.0,ref-THA-0000199754,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00846,"Albizia myriophylla. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 198. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199754,cha-em pa (ชะเอมป่า)(Central),ver-THA-0000199754.02,0.0,ref-THA-0000199754,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00846,"Albizia myriophylla. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 198. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199754,som poi wan (ส้มป่อยหวาน)(Northern),ver-THA-0000199754.03,0.0,ref-THA-0000199754,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00846,"Albizia myriophylla. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 198. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199754,tan oi (ตานอ้อย)(Southeastern),ver-THA-0000199754.04,0.0,ref-THA-0000199754,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00846,"Albizia myriophylla. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 198. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199754,oi Chang (อ้อยช้าง)(Peninsular),ver-THA-0000199754.05,0.0,ref-THA-0000199754,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00846,"Albizia myriophylla. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 198. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000199754,yan ngai (ย่านงาย)(Peninsular),ver-THA-0000199754.06,0.0,ref-THA-0000199754,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00846,"Albizia myriophylla. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 198. Accessed 2021-07-31",Forest Herbarium,All rights reserved
