Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
3,3,distribution,"Thailand, Himalayas (type) to S. China and Taiwan, north to southern edge of Japan (Isl. Yakushima).","Acrophorus stipellatus. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 328–330. Accessed 2021-07-31",wfo-0000157764,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000157764,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0462
3,3,distribution,"Thailand, Himalaya, S. India, Sri Lanka, Laos, and Philippines (type).","Anisocampium cumingianum. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 444–445. Accessed 2021-07-31",wfo-0001115202,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001115202,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0615
3,3,distribution,"Thailand, N. India (type), Burma, SW. China, N. Vietnam, and Japan.","Arachniodes assamica. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 344–345. Accessed 2021-07-31",wfo-0001116817,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001116817,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0484
3,3,distribution,"Thailand, S. China (type), N. Vietnam and southern edge of Japan.","Arachniodes cavaleriei. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 340–342. Accessed 2021-07-31",wfo-0001116819,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001116819,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0479
3,3,distribution,"Thailand, S. & SW. China (type), Indochina and Malaya.","Arachniodes chinensis. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 344. Accessed 2021-07-31",wfo-0001125364,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125364,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0483
3,3,distribution,"Thailand, Assam, Indochina (N. Vietnam), Hainan, Taiwan, Ryukyus, and Malesia throughout (type from Java) to New Guinea.","Arachniodes hasseltii. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 340. Accessed 2021-07-31",wfo-0001114736,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001114736,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0478
3,3,distribution,"Thailand, SW. China [Szechuwan, Yunnan (type), Hupeh], Upper Burma and N. Vietnam.","Arachniodes henryi. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 342–343. Accessed 2021-07-31",wfo-0001125361,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125361,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0480
3,3,distribution,"Thailand, Himalaya (type) to SW. China and Vietnam.","Arachniodes speciosa. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 343. Accessed 2021-07-31",wfo-0001118512,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001118512,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0481
3,3,distribution,"Thailand, E. Himalayas and SW. China (Yunnan, type).","Arachniodes spectabilis. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 343–344. Accessed 2021-07-31",wfo-0001125363,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125363,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0482
3,3,distribution,"Thailand, Sri Lanka, S. India, Himalaya, Burma, SW. China (Yunnan, type, and Kwangtung), Taiwan, Indochina, Malaya, Borneo, and Luzon.","Athyrium anisopterum. Flora of Thailand. Vol. 3. Part 3, 1988. Pg. 448–449. Accessed 2021-07-31",wfo-0001117798,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001117798,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0620
