WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000276216,thang ke(ทังเก),ver-THA-0000276216.01,0.0,ref-THA-0000276216,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00438,"Aromadendron elegans. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 259. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795581,muai (เมื่อย)(เมื่อยดำ),ver-THA-0000795581.01,0.0,ref-THA-0000795581,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00375,"Gnetum cuspidatum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 208. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795581,muai dam(เมื่อยดำ),ver-THA-0000795581.02,0.0,ref-THA-0000795581,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00375,"Gnetum cuspidatum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 208. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795591,phak miang (ผักเมี่ยง)(ผักกะเหรี่ยง),ver-THA-0000795591.01,0.0,ref-THA-0000795591,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00369,"Gnetum gnemon. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 205. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795591,phak kariang(ผักกะเหรี่ยง),ver-THA-0000795591.02,0.0,ref-THA-0000795591,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00369,"Gnetum gnemon. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 205. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000802332,pisae (ปีแซ),ver-THA-0000802332.01,0.0,ref-THA-0000802332,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00370,"Gnetum gnemon gnemon. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 205. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001380870,phak miang (ผักเมื่ยง)(ผักกะเหรียง),ver-THA-0001380870.01,0.0,ref-THA-0001380870,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00371,"Gnetum gnemon tenerum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 206. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001380870,phak kariang (ผักกะเหรียง),ver-THA-0001380870.02,0.0,ref-THA-0001380870,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00371,"Gnetum gnemon tenerum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 206. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795615,mamuai (มะม่วย),ver-THA-0000795615.01,0.0,ref-THA-0000795615,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00379,"Gnetum latifolium funiculare. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 210. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795633,muai duk (เมื่อยดูก),ver-THA-0000795633.01,0.0,ref-THA-0000795633,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00373,"Gnetum macrostachyum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 207. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795633,muai (เมื่อย),ver-THA-0000795633.02,0.0,ref-THA-0000795633,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00373,"Gnetum macrostachyum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 207. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795633,muai (ม่วย),ver-THA-0000795633.03,0.0,ref-THA-0000795633,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00373,"Gnetum macrostachyum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 207. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795633,muai luat (ม่วยเลือด),ver-THA-0000795633.04,0.0,ref-THA-0000795633,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00373,"Gnetum macrostachyum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 207. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000795635,muai nok (เมื่อยนก),ver-THA-0000795635.01,0.0,ref-THA-0000795635,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00374,"Gnetum microcarpum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 208. Accessed 2021-07-31",Forest Herbarium,All rights reserved
