Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
2,3,general,"Large tree, 20–60 m tall. Leaves thin coriaceous, narrowly oblong-elliptic to elliptic, 8–16(–25) by 3–5(–8.5) cm; apex acuminate or cuspidate; base rounded or cuneate; glabrous on both surfaces; lateral veins 12–15 pairs; tertiary veins and reticulation very prominent; petiole 0.5–1.4 cm long, pulvinous at base. Flower-buds elongate, 4–4.5 cm long; peduncle slender, 4–5 cm long. Tepals 24–32, linear-lanceolate, 3.5–4 cm long yellowish-white or pure white. Fruiting carpels ovoid, 4.5–5.5 by 3–3.5 cm; brown, densely lenticellate.","Aromadendron elegans. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 259. Accessed 2021-07-31",wfo-0000276216,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000276216,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00438
2,3,general,"Woody climber, stem slightly flattened. Leaves elliptic to oblong-elliptic, 10–21 by 4–9 cm, thin-coriaceous, brown when dry; apex cuspidate; base obtuse or acute or sub-oblique; secondary nerves curved, anastomosing; petiole 0.7–1.5 cm. Inflorescences cauline, simple, pendulous; ± 6 cm by 0.5–0.6 cm. &#9794; flowers, 80–100 in each collar. Rudimentary ovaries ovoid, 10 in each collar. &#9792; flowers broadly ovoid, 5–7 in each collar, embedded in the villous indumentum. Fruits sessile, ellipsoid, 3 by 1.5 cm, on an elongated axis up to 15 cm.","Gnetum cuspidatum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 208. Accessed 2021-07-31",wfo-0000795581,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795581,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00375
2,3,general,"Shrub or tree with narrow or cylindrical crown. Bark greyish, thin, finely fissured; wood whitish or yellowish. Leaves elliptic to oblong-elliptic, 8–15 by 2–7 cm, thin, yellowish when dry; apex cuspidate; base acute to obtuse; secondary nerves curved, anastomosed; petiole 0.5–1.5 cm. Inflorescences axillary, simple or once-branched, 13–8 cm long, yellowish, collars ± 3 mm broad. &#9794; flowers with broad sporophylls twice as long as the perianth, sterile ovary globose. &#9792; flowers globose, 5–8 in each collar. Fruits, sessile, ellipsoid, apex acute or obtuse, yellow or reddish when ripe.","Gnetum gnemon. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 205. Accessed 2021-07-31",wfo-0000795591,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795591,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00369
2,3,general,"Tree about 10 m high. Inflorescences simple or rarely once-branched, collars remote. Fruits elliptic or ovoid, 2–2.5 cm long.","Gnetum gnemon gnemon. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 205. Accessed 2021-07-31",wfo-0000802332,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000802332,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00370
2,3,general,"Shrub about 3 m high. Inflorescences once- or few-branched, slender, collars remote. Fruits ellipsoid to ovoid, 1.5 by 1 cm.","Gnetum gnemon tenerum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 206. Accessed 2021-07-31",wfo-0001380870,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001380870,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00371
2,3,general,"Woody climber. Leaves oblong-lanceolate, 13–16 by 5–5.5 cm, thin-coriaceous, black or brown when dry; apex acuminate; base cuneate; secondary nerves curved; petiole ± 1 cm. [male] and [female] Inflorescences terminal or cauline, much-branched. &#9794; spike 2–5 cm, flowers about 30–50. Rudimentary ovaries broadly conical, 6–8 in each collar. &#9792; spike 5–8 cm, flowers 6–9 in each collar. Fruits ellipsoid or obovoid, 1.5–2.55 by 1–1.2 cm, pink or dark orange when ripe, stalk slender, 0.5–2 cm long.","Gnetum latifolium. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 210. Accessed 2021-07-31",wfo-0000795611,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795611,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00378
2,3,general,"Leaves brown when dry, secondary nerves distinctly anastomosed. Fruits obovoid.","Gnetum latifolium funiculare. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 210. Accessed 2021-07-31",wfo-0000795615,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795615,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00379
2,3,general,"Woody climber. Leaves elliptic-oblong, up to 30 by 12 cm, coriaceous, brown when dry; apex acuminate; base acute or obtuse; secondary nerves curved, distinctly anastomosing. Inflorescences often cauline, much-branched. &#9794; flowers 30–40 in each collar. Rudimentary ovaries, 8–10 in each collar. &#9792; flowers globose, 6 in each collar, embedded in the villous indumentum. Fruits sessile, ellipsoid, 2 by 1.2 cm.","Gnetum leptostachyum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 209. Accessed 2021-07-31",wfo-0000795623,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795623,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00376
2,3,general,"Woody climber. Leaves oblong to lanceolate-oblong, coriaceous, brown when dry, 14–16 by 4–5 cm; apex cuspidate; base acute to rounded or sometimes subacute; secondary nerves curved, distinctly anastomosing; petiole ± 1 cm. &#9794; Inflorescences axillary, simple, ± 5 by 0.7 cm, sporophylls very short, embedded in the villous amentum; hairs twice as long as the collar. Rudimentary ovaries obliquely ovoid, about 10 in each collar. &#9792; inflorescences simple cauline, ± 9 by 1 cm, flowers globose, 8–10 in each collar. Fruits sessile, ellipsoid, 2 by 1.2 cm, surrounded basally by very king long brown hairs.","Gnetum macrostachyum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 207. Accessed 2021-07-31",wfo-0000795633,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795633,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00373
2,3,general,"Woody climber. Leaves oblong or lanceolate, about 10 by 4 cm, thin-coriaceous, greyish brown when dry; secondary nerves straight, inconspicuous. Inflorescences cauline, simple, erect. &#9794; flowers numerous, 20–30 in each collar. Rudimentary ovaries fusiform, 20–30 in each collar. &#9792; flowers 8 in each collar, ovoid, 3 mm long. Fruits sessile, ellipsoid, up to 2 by 1.2 cm, not shining.","Gnetum microcarpum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 208. Accessed 2021-07-31",wfo-0000795635,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795635,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00374
