WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000276216,"Only a sterile specimen (Smitinand 11738) was collected on October 6, 1972. The description here is based on the Malayan material.",use,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000276216,2,3,"Aromadendron elegans. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 259. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00438
wfo-0000795591,"Young shoot, inflorescence and mature fruit are eaten raw or cooked. Fibre used for making rope.",use,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795591,2,3,"Gnetum gnemon. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 205. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00369
wfo-0000802332,"Young shoot, inflorescence and mature fruit are eaten raw or cooked. Fibre used for making rope.",use,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000802332,2,3,"Gnetum gnemon gnemon. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 205. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00370
wfo-0001380870,"Young shoot, inflorescence and mature fruit are eaten raw or cooked. Fibre used for making rope.",use,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001380870,2,3,"Gnetum gnemon tenerum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 206. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00371
wfo-0000795615,Fibre for making rope; mature fruits eaten cooked or roasted; stem containing drinkable water.,use,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795615,2,3,"Gnetum latifolium funiculare. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 210. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00379
wfo-0000795677,Fruits are commonly eaten after cooking. Fibre used for making rope.,use,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000795677,2,3,"Gnetum tenuifolium. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 207. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00372
wfo-0000658626,"The staminate flowers of this species in the Thai collection are white, while Hayata describes the flowers as yellowish-green.",use,EN,T. Koyama,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000658626,2,3,"Heterosmilax indica. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 248. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00423
wfo-0000485224,The even-grained wood is pinkish or yellowish and good for furniture and cabinet work.,use,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000485224,2,3,"Podocarpus imbricatus. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 201. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00364
wfo-0000485162,The light yellow and even-grained wood is mostly used for furniture and cabinet work.,use,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000485162,2,3,"Podocarpus neriifolius. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 199. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00361
wfo-0000484425,Eaten as a vegetable and used as a medicine. ,use,EN,R. Geesink,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000484425,2,3,"Portulaca oleracea. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 269. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00453
wfo-0000489351,From Thailand no uses are known; outside Thailand locally used as a vegetable medicine.,use,EN,R. Geesink,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000489351,2,3,"Portulaca quadrifida. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 269. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00452
wfo-0000454617,"Thailand only locally, in other countries sometimes cultivated as an ornamental, and with edible leaves.",use,EN,R. Geesink,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000454617,2,3,"Talinum paniculatum. Flora of Thailand. Vol. 2. Part 3, 1975. Pg. 272. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00459
