"occurrenceID","taxonID","scientificName","recordedBy","recordNumber","country"
"occ--4868838791913816305","taxon-URTICALES","URTICALES","","4256","french guiana"
"occ-8575911352823402221","taxon-URTICALES","URTICALES","","4284","french guiana"
"occ--7627512110018540003","taxon-URTICALES","URTICALES","","4299","french guiana"
"occ-3297157582032907629","taxon-URTICALES","URTICALES","","4300","french guiana"
"occ--9178734470283224941","taxon-URTICALES","URTICALES","","4305","french guiana"
"occ-731106050692851003","taxon-URTICALES","URTICALES","","4335","french guiana"
"occ-7915284414458159493","taxon-URTICALES","URTICALES","","4339","french guiana"
"occ-4310555817188824634","taxon-URTICALES","URTICALES","","4351","french guiana"
"occ-6448828908263505992","taxon-URTICALES","URTICALES","","4352","french guiana"
"occ-9201534196446594128","taxon-URTICALES","URTICALES","","4382","french guiana"
"occ-346810931381168434","taxon-URTICALES","URTICALES","","4895","french guiana"
"occ--5657179019868143967","taxon-URTICALES","URTICALES","","4936","french guiana"
"occ-5723126053696686116","taxon-URTICALES","URTICALES","","5027","french guiana"
"occ-6655911766024549458","taxon-URTICALES","URTICALES","","5043","french guiana"
"occ-6479969652008892151","taxon-URTICALES","URTICALES","","5114","french guiana"
"occ-5225155066540428831","taxon-URTICALES","URTICALES","","5227","french guiana"
"occ--4925507283036402845","taxon-URTICALES","URTICALES","Bartlett, A.W.","8383","guyana"
"occ--4252679653301355103","taxon-URTICALES","URTICALES","","8586","guyana"
"occ-4442528468862981613","taxon-URTICALES","URTICALES","BBS","4","suriname"
"occ--8371297050944998711","taxon-URTICALES","URTICALES","","55","suriname"
"occ-903650226142284223","taxon-URTICALES","URTICALES","","62","suriname"
"occ--4118552851686939922","taxon-URTICALES","URTICALES","","126","suriname"
"occ--5248818497099483785","taxon-URTICALES","URTICALES","","223","suriname"
"occ-7947294680038548913","taxon-URTICALES","URTICALES","","297","suriname"
"occ--166805139776308007","taxon-URTICALES","URTICALES","","298","suriname"
"occ-7031792369519330405","taxon-URTICALES","URTICALES","","1128","suriname"
"occ--2153079635991475856","taxon-URTICALES","URTICALES","Beckett, J.E. & P. Kortright (in herb. Jenman)","","guyana"
"occ-1766702135737397467","taxon-URTICALES","URTICALES","","8632","guyana"
"occ--8363353636334810786","taxon-URTICALES","URTICALES","Bena, P.C.","","french guiana"
"occ-3375703828187518413","taxon-URTICALES","URTICALES","","18N","french guiana"
"occ--1085317873183806659","taxon-URTICALES","URTICALES","","1010","french guiana"
"occ--745749543806970161","taxon-URTICALES","URTICALES","","1036","french guiana"
"occ-6299746285426674325","taxon-URTICALES","URTICALES","","1050","french guiana"
"occ--4391941167637219845","taxon-URTICALES","URTICALES","","1094","french guiana"
"occ--997665333454229965","taxon-URTICALES","URTICALES","","1302","french guiana"
"occ--6919380553842536015","taxon-URTICALES","URTICALES","","1329","french guiana"
"occ--5495701909005153677","taxon-URTICALES","URTICALES","Benoist, R.","297","french guiana"
"occ-3573137381587707195","taxon-URTICALES","URTICALES","","296","french guiana"
"occ-2619400787762322085","taxon-URTICALES","URTICALES","","343","french guiana"
"occ-9030377378160680910","taxon-URTICALES","URTICALES","","442","french guiana"
"occ-2119770885967298867","taxon-URTICALES","URTICALES","","465","french guiana"
"occ-89091951981605039","taxon-URTICALES","URTICALES","","517","french guiana"
"occ-1669439631144251332","taxon-URTICALES","URTICALES","","518","french guiana"
"occ--5606321439084787593","taxon-URTICALES","URTICALES","","667","french guiana"
"occ-8707221032198587077","taxon-URTICALES","URTICALES","","691","french guiana"
"occ-6753229143519489705","taxon-URTICALES","URTICALES","","710","french guiana"
"occ-4770352765075641050","taxon-URTICALES","URTICALES","","788","french guiana"
"occ-2705310874310737754","taxon-URTICALES","URTICALES","","856","french guiana"
"occ-5538592153393858294","taxon-URTICALES","URTICALES","","974","french guiana"
"occ-215059677535771005","taxon-URTICALES","URTICALES","","1028","french guiana"
"occ--2224283304159282752","taxon-URTICALES","URTICALES","","1111","french guiana"
"occ-7031792369519330405","taxon-URTICALES","URTICALES","","1128","french guiana"
"occ-2192506052279600466","taxon-URTICALES","URTICALES","","1204","french guiana"
"occ-3969909620184278896","taxon-URTICALES","URTICALES","","1229","french guiana"
"occ--2255267418444181121","taxon-URTICALES","URTICALES","","1322","french guiana"
"occ--997023263101735995","taxon-URTICALES","URTICALES","","1573","french guiana"
"occ--3694323044673193055","taxon-URTICALES","URTICALES","","1577","french guiana"
"occ-2279903838572699632","taxon-URTICALES","URTICALES","","1597","french guiana"
"occ-933293751155191208","taxon-URTICALES","URTICALES","","1607","french guiana"
"occ-3524170764144821570","taxon-URTICALES","URTICALES","","s.n.","french guiana"
"occ-3299070867114774861","taxon-URTICALES","URTICALES","Berg, C.C.","784","french guiana"
"occ-1507644738351566469","taxon-URTICALES","URTICALES","","1565","french guiana"
"occ-3524170764144821570","taxon-URTICALES","URTICALES","","s.n.","french guiana"
"occ--1376124223891011708","taxon-URTICALES","URTICALES","Bettenfield, M.","s.n.","french guiana"
"occ--8462245283176842249","taxon-URTICALES","URTICALES","Billiet, F. et al.","1052","french guiana"
"occ--2673385320057126225","taxon-URTICALES","URTICALES","","1108","french guiana"
"occ-7031792369519330405","taxon-URTICALES","URTICALES","","1128","french guiana"
"occ-9093233289233243070","taxon-URTICALES","URTICALES","","1949","french guiana"
"occ--724781899721745506","taxon-URTICALES","URTICALES","Black, a.A. et al.","54-17586","french guiana"
"occ-7178675271978788904","taxon-URTICALES","URTICALES","","54-17653","french guiana"
"occ--7753146801539176451","taxon-URTICALES","URTICALES","Boom, B. et al.","1612","french guiana"
"occ--7075504791095068912","taxon-URTICALES","URTICALES","","1709","french guiana"
"occ-8498863019767079754","taxon-URTICALES","URTICALES","","1888","french guiana"
"occ-3459487619786745847","taxon-URTICALES","URTICALES","","1923","french guiana"
"occ--3290671135521210865","taxon-URTICALES","URTICALES","","1928","french guiana"
"occ--6461324843441752574","taxon-URTICALES","URTICALES","","1937","french guiana"
"occ--5297670037115637455","taxon-URTICALES","URTICALES","","1953","french guiana"
"occ-1911946832030379253","taxon-URTICALES","URTICALES","","1982","french guiana"
"occ--1766117430427369631","taxon-URTICALES","URTICALES","","1988","french guiana"
"occ-2993771823542551399","taxon-URTICALES","URTICALES","","2009","french guiana"
"occ--2463778332895023667","taxon-URTICALES","URTICALES","","2046","french guiana"
"occ--3676437004878867989","taxon-URTICALES","URTICALES","","2061","french guiana"
"occ-7937849993791397341","taxon-URTICALES","URTICALES","","2071","french guiana"
"occ-3303294065238708873","taxon-URTICALES","URTICALES","","2086","french guiana"
"occ--4298740106254519703","taxon-URTICALES","URTICALES","","2087","french guiana"
"occ-7936114811677716263","taxon-URTICALES","URTICALES","","2090","french guiana"
"occ--4661713449623300166","taxon-URTICALES","URTICALES","","2162","french guiana"
"occ-5562568417565734687","taxon-URTICALES","URTICALES","","2205","french guiana"
"occ-4580510876112635902","taxon-URTICALES","URTICALES","","2235","french guiana"
"occ-2419707361559189087","taxon-URTICALES","URTICALES","","2238","french guiana"
"occ-7342024558356820333","taxon-URTICALES","URTICALES","","2252","french guiana"
"occ-7307505564012509858","taxon-URTICALES","URTICALES","","2343","french guiana"
"occ--3478393455134138556","taxon-URTICALES","URTICALES","","2411","french guiana"
"occ-1403781261250182728","taxon-URTICALES","URTICALES","","2432","french guiana"
"occ-2262913707171527176","taxon-URTICALES","URTICALES","","2442","french guiana"
"occ-5210468993873868344","taxon-URTICALES","URTICALES","Boschbeheer","","suriname"
"occ-8720133146523771285","taxon-URTICALES","URTICALES","","4","suriname"
"occ--4452653036648722979","taxon-URTICALES","URTICALES","","19a","suriname"
"occ-3524170764144821570","taxon-URTICALES","URTICALES","","s.n.","suriname"
"occ--2379835258262160147","taxon-URTICALES","URTICALES","Boyan, J.","85","guyana"
"occ--2787841330605216223","taxon-URTICALES","URTICALES","","94","guyana"
"occ-2192112096265774560","taxon-URTICALES","URTICALES","Broadway, W.E.","41","french guiana"
"occ--6970975606361832650","taxon-URTICALES","URTICALES","","101","french guiana"
"occ--2628466777524541109","taxon-URTICALES","URTICALES","","474","french guiana"
"occ--4746692770363035115","taxon-URTICALES","URTICALES","","582","french guiana"
"occ-7364442044171809518","taxon-URTICALES","URTICALES","","635","french guiana"
"occ--5744106866257284894","taxon-URTICALES","URTICALES","","693","french guiana"
"occ--1294079671631029614","taxon-URTICALES","URTICALES","","880","french guiana"
"occ-1898895269065946205","taxon-URTICALES","URTICALES","","881","french guiana"
"occ--4937467790766427232","taxon-URTICALES","URTICALES","BW","","suriname"
"occ--1305684991828726398","taxon-URTICALES","URTICALES","","56","suriname"
"occ--4255846927426488421","taxon-URTICALES","URTICALES","","57","suriname"
"occ-4743666205958498196","taxon-URTICALES","URTICALES","","58","suriname"
"occ-688828317615314792","taxon-URTICALES","URTICALES","","58a","suriname"
"occ-8056347634591292607","taxon-URTICALES","URTICALES","","161","suriname"
"occ-7892171946095653497","taxon-URTICALES","URTICALES","","376","suriname"
"occ-7023692501844471488","taxon-URTICALES","URTICALES","","402","suriname"
"occ-192841742359196446","taxon-URTICALES","URTICALES","","602","suriname"
"occ--7262778844333095284","taxon-URTICALES","URTICALES","","793","suriname"
"occ--2138690861115588023","taxon-URTICALES","URTICALES","","1142","suriname"
"occ--2261763925129696788","taxon-URTICALES","URTICALES","","1158","suriname"
"occ--666433956372801144","taxon-URTICALES","URTICALES","","1165","suriname"
"occ--3096400183245424935","taxon-URTICALES","URTICALES","","1244","suriname"
"occ--2255267418444181121","taxon-URTICALES","URTICALES","","1322","suriname"
"occ-8644130161409273566","taxon-URTICALES","URTICALES","","1347","suriname"
"occ--534267199284962130","taxon-URTICALES","URTICALES","","1352","suriname"
"occ--5448110973644936825","taxon-URTICALES","URTICALES","","1365","suriname"
"occ--727138221488841541","taxon-URTICALES","URTICALES","","1368","suriname"
"occ--1916187727269278771","taxon-URTICALES","URTICALES","","1371","suriname"
"occ--5354993171279108544","taxon-URTICALES","URTICALES","","1378","suriname"
"occ--8827975346835497427","taxon-URTICALES","URTICALES","","1391","suriname"
"occ-1310400440799368304","taxon-URTICALES","URTICALES","","1393","suriname"
"occ-5894427967156698521","taxon-URTICALES","URTICALES","","1422","suriname"
"occ--3312086230014142651","taxon-URTICALES","URTICALES","","1502","suriname"
"occ--8549305117331806328","taxon-URTICALES","URTICALES","","1561","suriname"
"occ-2887129876015228623","taxon-URTICALES","URTICALES","","1593","suriname"
"occ--4895896818829115792","taxon-URTICALES","URTICALES","","1603","suriname"
"occ-5669103632680030456","taxon-URTICALES","URTICALES","","1613","suriname"
"occ--3303157208356890085","taxon-URTICALES","URTICALES","","1614","suriname"
"occ-3839096349799385066","taxon-URTICALES","URTICALES","","1621","suriname"
"occ--7778201348435978636","taxon-URTICALES","URTICALES","","1634","suriname"
"occ--421562232886399188","taxon-URTICALES","URTICALES","","1647","suriname"
"occ--7271439814138511452","taxon-URTICALES","URTICALES","","1659","suriname"
"occ-5042538986273160628","taxon-URTICALES","URTICALES","","1662","suriname"
"occ--5507337180512423439","taxon-URTICALES","URTICALES","","1711","suriname"
"occ-5578426207247250397","taxon-URTICALES","URTICALES","","1786","suriname"
"occ--1848308322846717501","taxon-URTICALES","URTICALES","","1835","suriname"
"occ-8854992301876621821","taxon-URTICALES","URTICALES","","1851","suriname"
"occ-3708096538490413955","taxon-URTICALES","URTICALES","","1856","suriname"
"occ--7131698601619807368","taxon-URTICALES","URTICALES","","1892","suriname"
"occ-2873488387948494045","taxon-URTICALES","URTICALES","","1943","suriname"
"occ-5138955263673527765","taxon-URTICALES","URTICALES","","1957","suriname"
"occ-9218381725582514659","taxon-URTICALES","URTICALES","","2028","suriname"
"occ--8723360395080207225","taxon-URTICALES","URTICALES","","2030","suriname"
"occ--6623015786047535220","taxon-URTICALES","URTICALES","","2070","suriname"
"occ--3870141313308134016","taxon-URTICALES","URTICALES","","2085","suriname"
"occ--6206234062798675190","taxon-URTICALES","URTICALES","","2095","suriname"
"occ-6453202086769794733","taxon-URTICALES","URTICALES","","2126","suriname"
"occ-7049342527191109061","taxon-URTICALES","URTICALES","","2151","suriname"
"occ--520902271768645537","taxon-URTICALES","URTICALES","","2190","suriname"
"occ--7060848674349343898","taxon-URTICALES","URTICALES","","2241","suriname"
"occ-7440939667428732295","taxon-URTICALES","URTICALES","","2288","suriname"
"occ--5715716967867530864","taxon-URTICALES","URTICALES","","2405","suriname"
"occ--7366709474195458482","taxon-URTICALES","URTICALES","","2410","suriname"
"occ-3231469453004512211","taxon-URTICALES","URTICALES","","2434","suriname"
"occ--6538048304679602793","taxon-URTICALES","URTICALES","","2494","suriname"
"occ--8832646421068149570","taxon-URTICALES","URTICALES","","2912","suriname"
"occ--5401148161323335959","taxon-URTICALES","URTICALES","","2967","suriname"
"occ--8929079142735169788","taxon-URTICALES","URTICALES","","3031","suriname"
"occ-8083192909392291634","taxon-URTICALES","URTICALES","","3255","suriname"
"occ-4661491437459693079","taxon-URTICALES","URTICALES","","3302","suriname"
"occ-5428091881012138737","taxon-URTICALES","URTICALES","","3370","suriname"
"occ--2612597205374627455","taxon-URTICALES","URTICALES","","3376","suriname"
"occ--6784811269422537961","taxon-URTICALES","URTICALES","","3417","suriname"
"occ--2965759555549099283","taxon-URTICALES","URTICALES","","3639","suriname"
"occ-6519632274469627461","taxon-URTICALES","URTICALES","","3760","suriname"
"occ--3556560281246167961","taxon-URTICALES","URTICALES","","3818","suriname"
"occ--5759884385337822140","taxon-URTICALES","URTICALES","","3833","suriname"
"occ--4911660733730772864","taxon-URTICALES","URTICALES","","3836","suriname"
"occ--602515052951042387","taxon-URTICALES","URTICALES","","3853","suriname"
"occ-5090243165993668274","taxon-URTICALES","URTICALES","","3892","suriname"
"occ-3134960355129823149","taxon-URTICALES","URTICALES","","4010","suriname"
"occ-775353857235807593","taxon-URTICALES","URTICALES","","4033","suriname"
"occ-5254118817717799898","taxon-URTICALES","URTICALES","","4063","suriname"
"occ-5849232044767625400","taxon-URTICALES","URTICALES","","4086","suriname"
"occ--4411578587385919435","taxon-URTICALES","URTICALES","","4154","suriname"
"occ-4293113140186673178","taxon-URTICALES","URTICALES","","4204","suriname"
"occ--6150505610280808996","taxon-URTICALES","URTICALES","","4208","suriname"
"occ--8259771738228084685","taxon-URTICALES","URTICALES","","4410","suriname"
"occ--4661537375893572958","taxon-URTICALES","URTICALES","","4444","suriname"
"occ-4838895554379644707","taxon-URTICALES","URTICALES","","4494","suriname"
"occ-8982159910794610378","taxon-URTICALES","URTICALES","","4639","suriname"
"occ-7745217198194532621","taxon-URTICALES","URTICALES","","4708","suriname"
"occ-4078642114359902190","taxon-URTICALES","URTICALES","","4759","suriname"
"occ--5061495919975613812","taxon-URTICALES","URTICALES","","4797","suriname"
"occ-6199868859915769410","taxon-URTICALES","URTICALES","","4821","suriname"
"occ-4721867853145091622","taxon-URTICALES","URTICALES","","4854","suriname"
"occ--6160238282506937860","taxon-URTICALES","URTICALES","","4866","suriname"
"occ-27312132083438536","taxon-URTICALES","URTICALES","","4891","suriname"
"occ-893488335140598945","taxon-URTICALES","URTICALES","","4902","suriname"
"occ--1710038852754848490","taxon-URTICALES","URTICALES","","4964","suriname"
"occ--3067439674508448118","taxon-URTICALES","URTICALES","","4965","suriname"
"occ--5629464097357063968","taxon-URTICALES","URTICALES","","4966","suriname"
"occ--8098416415160635098","taxon-URTICALES","URTICALES","","4968","suriname"
"occ--5464184019780931748","taxon-URTICALES","URTICALES","","4984","suriname"
"occ-5952081818513350847","taxon-URTICALES","URTICALES","","4990","suriname"
"occ--2834980035432349754","taxon-URTICALES","URTICALES","","5036","suriname"
"occ--6555055788592219911","taxon-URTICALES","URTICALES","","5048","suriname"
"occ-1854776879329306312","taxon-URTICALES","URTICALES","","5077","suriname"
"occ--90365525833420564","taxon-URTICALES","URTICALES","","5079","suriname"
"occ-7918784772011660773","taxon-URTICALES","URTICALES","","5095","suriname"
"occ--6518919442258975468","taxon-URTICALES","URTICALES","","5158","suriname"
"occ-3106045893209249025","taxon-URTICALES","URTICALES","","5262","suriname"
"occ--4207730941551486203","taxon-URTICALES","URTICALES","","5386","suriname"
"occ--7515691293214743846","taxon-URTICALES","URTICALES","","5390","suriname"
"occ-8654069629740755211","taxon-URTICALES","URTICALES","","5429","suriname"
"occ--6906240669053295636","taxon-URTICALES","URTICALES","","5440","suriname"
"occ-5191981695128730796","taxon-URTICALES","URTICALES","","5493","suriname"
"occ-4382899369695906379","taxon-URTICALES","URTICALES","","5495","suriname"
"occ--2903154363038022706","taxon-URTICALES","URTICALES","","5497","suriname"
"occ--933629214517899518","taxon-URTICALES","URTICALES","","5498","suriname"
"occ--7281795956997376812","taxon-URTICALES","URTICALES","","5499","suriname"
"occ--4446078700434496852","taxon-URTICALES","URTICALES","","5500","suriname"
"occ-5527786370897321544","taxon-URTICALES","URTICALES","","5501","suriname"
"occ-8985408784249732124","taxon-URTICALES","URTICALES","","5510","suriname"
"occ--679354896269602879","taxon-URTICALES","URTICALES","","5536","suriname"
"occ-160914376089329955","taxon-URTICALES","URTICALES","","5551","suriname"
"occ--868412958957368855","taxon-URTICALES","URTICALES","","5581","suriname"
"occ--7220936187211839880","taxon-URTICALES","URTICALES","","5600","suriname"
"occ-6250049995101215063","taxon-URTICALES","URTICALES","","5828","suriname"
"occ-4353458495118938695","taxon-URTICALES","URTICALES","","5859","suriname"
"occ--8113550960471307472","taxon-URTICALES","URTICALES","","5864","suriname"
"occ-8110892136591867553","taxon-URTICALES","URTICALES","","5873","suriname"
"occ--7946057909299608984","taxon-URTICALES","URTICALES","","5897","suriname"
"occ--5414248320455199910","taxon-URTICALES","URTICALES","","5992","suriname"
"occ-7048675532034860596","taxon-URTICALES","URTICALES","","6098","suriname"
"occ--1055525603159413884","taxon-URTICALES","URTICALES","","6199","suriname"
"occ-493630615839948704","taxon-URTICALES","URTICALES","","6203","suriname"
"occ--582874537322212536","taxon-URTICALES","URTICALES","","6247","suriname"
"occ-7771215953573501192","taxon-URTICALES","URTICALES","","6292","suriname"
"occ-6713810761149184210","taxon-URTICALES","URTICALES","","6299","suriname"
"occ-8783042173388703618","taxon-URTICALES","URTICALES","","6326","suriname"
"occ--8008655733558883104","taxon-URTICALES","URTICALES","","6432","suriname"
"occ--6223193619443606225","taxon-URTICALES","URTICALES","","6497","suriname"
"occ-1516269667297418056","taxon-URTICALES","URTICALES","","6509","suriname"
"occ--1272368215375807648","taxon-URTICALES","URTICALES","","6556","suriname"
"occ-1541969910011887685","taxon-URTICALES","URTICALES","","6645","suriname"
"occ--5581249452967185321","taxon-URTICALES","URTICALES","","6688","suriname"
"occ-5348649146033803287","taxon-URTICALES","URTICALES","","6703","suriname"
"occ--3735996463091054864","taxon-URTICALES","URTICALES","","6716","suriname"
"occ-8704525600024862345","taxon-URTICALES","URTICALES","","6823","suriname"
"occ--1859810530741748269","taxon-URTICALES","URTICALES","","6881","suriname"
"occ--3690110562425004514","taxon-URTICALES","URTICALES","","6890","suriname"
"occ--9038439545386271456","taxon-URTICALES","URTICALES","","6976","suriname"
"occ--883351390508705427","taxon-URTICALES","URTICALES","","7236","suriname"
"occ-3524170764144821570","taxon-URTICALES","URTICALES","","s.n.","suriname"
"occ-3524170764144821570","taxon-URTICALES","URTICALES","","s.n.","suriname"
"occ-5940988985923219818","taxon-URTICALES","URTICALES","Caraglio, Y.","C4-92","french guiana"
"occ-913064596114625398","taxon-URTICALES","URTICALES","Cowan, R.S. (et al.)","1838","guyana"
"occ-5839392845346553277","taxon-URTICALES","URTICALES","","1868","guyana"
"occ--117068484024675439","taxon-URTICALES","URTICALES","","1880","guyana"
"occ-6234852644501813783","taxon-URTICALES","URTICALES","","2247","guyana"
"occ-3286635672632491099","taxon-URTICALES","URTICALES","Cowan, R.S. (et al.)","38774","french guiana"
"occ--6521323529335739211","taxon-URTICALES","URTICALES","Cremers, G.","3935","french guiana"
"occ-72851073760176026","taxon-URTICALES","URTICALES","","4657","french guiana"
"occ--226122371552932305","taxon-URTICALES","URTICALES","","4668","french guiana"
"occ--4962778883560981313","taxon-URTICALES","URTICALES","","5ll4","french guiana"
"occ--6123899924053602289","taxon-URTICALES","URTICALES","","5257","french guiana"
"occ--9082381564295916715","taxon-URTICALES","URTICALES","","5258","french guiana"
"occ-1238230131466609877","taxon-URTICALES","URTICALES","","6726","french guiana"
"occ-4299969199767298269","taxon-URTICALES","URTICALES","","6922","french guiana"
"occ--7466102146345878119","taxon-URTICALES","URTICALES","","7ll4","french guiana"
"occ-2102699226625236148","taxon-URTICALES","URTICALES","","7546","french guiana"
"occ-1626608838537542544","taxon-URTICALES","URTICALES","","7735","french guiana"
"occ-729048528924032918","taxon-URTICALES","URTICALES","","7741","french guiana"
"occ--7722035993272169448","taxon-URTICALES","URTICALES","","7838","french guiana"
"occ-5824240841820022235","taxon-URTICALES","URTICALES","","8056","french guiana"
"occ--9136328677585888666","taxon-URTICALES","URTICALES","","8169","french guiana"
"occ--4505583811902845622","taxon-URTICALES","URTICALES","","8207","french guiana"
"occ-2214638059367884625","taxon-URTICALES","URTICALES","","8209","french guiana"
"occ--983061297148775643","taxon-URTICALES","URTICALES","","8230","french guiana"
"occ--6533996300973309333","taxon-URTICALES","URTICALES","","8233","french guiana"
"occ--8041181068001278625","taxon-URTICALES","URTICALES","","8238","french guiana"
"occ--2070756226351733926","taxon-URTICALES","URTICALES","","8260","french guiana"
"occ-545662810283947399","taxon-URTICALES","URTICALES","","8271","french guiana"
"occ-6397108018032850659","taxon-URTICALES","URTICALES","","8392","french guiana"
"occ-3422996443605327639","taxon-URTICALES","URTICALES","","8555","french guiana"
"occ-529887998141854026","taxon-URTICALES","URTICALES","","8556","french guiana"
"occ--119164917197568823","taxon-URTICALES","URTICALES","","9331","french guiana"
"occ--7193238930764618837","taxon-URTICALES","URTICALES","Crevaux, J.N.","s.n.","french guiana"
"occ-3215966242369017090","taxon-URTICALES","URTICALES","Daniels, A.G.H. et al.","1079","suriname"
"occ--2704497734602872975","taxon-URTICALES","URTICALES","","1081","suriname"
"occ-2071779062894709425","taxon-URTICALES","URTICALES","","1083","suriname"
"occ-1133804104389772069","taxon-URTICALES","URTICALES","Davis, D.H. (et al.)","232","guyana"
"occ--7825937129203055473","taxon-URTICALES","URTICALES","","239","guyana"
"occ-8763440973654257418","taxon-URTICALES","URTICALES","","240","guyana"
"occ-2404566241495062120","taxon-URTICALES","URTICALES","","247","guyana"
"occ--1426833545479876926","taxon-URTICALES","URTICALES","","702","guyana"
"occ--8163052993226652449","taxon-URTICALES","URTICALES","","703","guyana"
"occ--6493005779757770205","taxon-URTICALES","URTICALES","","828","guyana"
"occ--4187880168209313566","taxon-URTICALES","URTICALES","","1696","guyana"
"occ-1611042159970457373","taxon-URTICALES","URTICALES","","1916","guyana"
"occ-3460281803076780319","taxon-URTICALES","URTICALES","","1029","guyana"
"occ--8207042894040840669","taxon-URTICALES","URTICALES","Dawson, -","LBB 13153","suriname"
