"taxonID","scientificName","namePublishedIn","taxonomicStatus"
"taxon-6-Brosimum_rubescens","Brosimum angustijolium","Arch. Jard. Bot. Rio de Janeiro. 3 25 1922","synonym"
"taxon-6-Brosimum_rubescens","Brosimum lanciferum","Arch. Jard. Bot. Rio de Janeiro 3 24 1922","synonym"
"taxon-6-Brosimum_rubescens","Piratinera lancifera","Arch. Bot. 5 Mem. 1 46 1931","synonym"
"taxon-Brosimum_utile","Brosimum ovatifolium","Arch. Jard. Bot. Rio de Janeiro 3 25 1922","synonym"
"taxon-Brosimum_utile","Brosimum rigidum","Arch. Jard. Bot. Rio de Janeiro 3 27 1922","synonym"
"taxon-5-CLARISIA","Sahagunia","Kongel. Danske Vidensk.-Selsk. Skr. Ser. 5. 2 316 1851","synonym"
"taxon-5-CLARISIA","Soaresia","Revista Braz. 1 210 1857 nom rejic. non Schultz-Bip.","synonym"
"taxon-5-CLARISIA","Acanthinophyllum","Revista Braz. 1 368 1858","synonym"
"taxon-5-CLARISIA","Aliteria","Bull. Mus. Hist. Nat. (Paris) Ser. 2 1 163 1929","synonym"
"taxon-1-Clarisia_ilicifolia","Excoecaria ilicifolia","Neue Entd. 2 117 1821","synonym"
"taxon-1-Clarisia_ilicifolia","Acanthinophyllum ilicifolia","Ann. Missouri Bot. Gard. 49 27 1962","synonym"
"taxon-1-Clarisia_ilicifolia","Acanthinophyllum strepitans","Revista Braz. 1 369 tab. 1858.","synonym"
"taxon-1-Clarisia_ilicifolia","Clarisia strepitans","Recuell Trav. Hot. Neerl. 33 272 1936","synonym"
"taxon-1-Clarisia_ilicifolia","Clarisia strepitans Recueil","","synonym"
"taxon-1-Clarisia_ilicifolia","","Neerl. 33 274 1936","synonym"
"taxon-1-Clarisia_ilicifolia","Clarisia ilicifolia","Recueil Trav. Bot. Neerl. 33 718 1936","synonym"
"taxon-1-Clarisia_ilicifolia","Clarisia strepitans","Recueil Trav. Bot. Neerl. 33 275 1936","synonym"
"taxon-1-Clarisia_ilicifolia","Clarisia ilicifolia","Recueil Trav. Bot. Neerl. 33 718 1936","synonym"
"taxon-1-Clarisia_ilicifolia","Aliteria sagotii","Bull. Mus. His. Nat. (Paris) Ser. 2. 1 163 1929","synonym"
"taxon-1-Clarisia_ilicifolia","Clarisia spruceana","Recueil Trav. Bot. Neerl. 33 272 1936","synonym"
"taxon-1-Clarisia_ilicifolia","Acanthinophyllum spruceana","Ann. Missouri Bot. Gard. 49 30 1962","synonym"
"taxon-6-DORSTENIA","Sychinium","Mem. Soc. Linn. Paris 4 216 1826","synonym"
"taxon-1-Dorstenia_brasiliensis","Dorstenia tubicina","Fl. Peruv. I 65 t. l02b 1798","synonym"
"taxon-1-Dorstenia_brasiliensis","Dorstenia injundibuliformis","Bot. Cab. 20 general index 1833","synonym"
"taxon-1-Dorstenia_brasiliensis","Dorstenia amazonica","Valente & Barth Arch. Jard. Bot. Rio de Janeiro 23 105 t. 1-2 1979","synonym"
"taxon-Dorstenia_cayapia","Dorstenia asaroides","Icon. Pl. Ser. 1. 4 t. 399 1841","synonym"
"taxon-Dorstenia_cayapia","Dorstenia cayapia","A. DC. Prodr. 17 263 1873","synonym"
"taxon-7-FICUS","Urostigma","Nov. Gen. Fie. 7 1844","synonym"
"taxon-7-FICUS","Ficus","London J. Bot. 6 525 1847","synonym"
"taxon-7-FICUS","Pharmacosyceam","London J. Bot. 6 525 1847 Type not designated.","synonym"
"taxon-7-FICUS","Ficus","cf. Corner Gard. Bull. Straits Settlem. Ser. 3. 17 406 1960","synonym"
"taxon-2a-Ficus_guianensis","Ficus martinii","Ann. Mus. Lugd. Bat. 3 219 1867","synonym"
"taxon-2a-Ficus_guianensis","Ficus umbonigera","Urb. Symb. Antill. 3 480 1903","synonym"
"taxon-2a-Ficus_guianensis","Ficus erratica","Bull. Torrey Bot. Club 75 295 1948","synonym"
"taxon-2a-Ficus_guianensis","Ficus mensalis","Bull. Torrey Bot. Club 75 297 1948","synonym"
"taxon-2a-Ficus_guianensis","Pharmacosycea parkeriana","London J. Bot. 7 71 1848","synonym"
"taxon-2a-Ficus_guianensis","Ficus parkeriana","Bull. Misc. Inform. 1932 227 1932","synonym"
"taxon-2b-Ficus_subapiculata","Urostigma subapiculatum","Mart. Fl. Bras. 4 1 101 1853","synonym"
"taxon-2c-Ficus_mathewsii","Urostigma mathewsii","London J. Bot. 6 549 1847","synonym"
"taxon-2c-Ficus_mathewsii","Ficus gleasonii","Publ. Field Mus. Nat. Hist. Bot. Ser. 17 170 1937","synonym"
"taxon-2e-Ficus_americana","Ficus perforata","Pl. Surin. 17 1775 (June 23 ?).","synonym"
"taxon-4-Ficus_broadwayi","Ficus mendelsonii","Bull. Torrey Bot. Club 48 330 1921","synonym"
"taxon-4-Ficus_broadwayi","Ficus savannarum","Bull. Torrey Bot. Club 75 298 1948","synonym"
"taxon-5-Ficus_caballina","Ficus ramiflora","Publ. Field Mus. Hist. Bot. Ser. 17 175 1937","synonym"
"taxon-5-Ficus_caballina","Ficus tamatamae","Bol. Soc. Venez. Ci. Nat. 8 206 1943","synonym"
"taxon-6-Ficus_catappifolia","Urostigma catappaefolium","London J. Bot. 6 533 1847","synonym"
"taxon-7-","Ficus citrifolia","Gard. Diet. Ed. 8 1768","synonym"
"taxon-7a-Ficus_amazonica","Urostigma amazonicum","London J. Bot. 6 541 1847","synonym"
"taxon-7a-Ficus_amazonica","Urostigma angustifolium","London J. Bot. 6 539 1847","synonym"
"taxon-7a-Ficus_amazonica","Ficus angustifolia","Ann. Mus. Lugd.-Bat. 3 298 1867","synonym"
"taxon-7a-Ficus_amazonica","Ficus surinamensis","Ann. Mus. Lugd.-Bat. 3 299 1867","synonym"
"taxon-7b-Ficus_eximia","Urostigma eximium","London J. Bot. 6 527 1847","synonym"
"taxon-15-Ficus_maroniensis","Ficus lanjouwii","J. Arnold Arb. 50 478 1969","synonym"
"taxon-17-Ficus_maxima","Ficus radula","Sp. Pl. 4 2 1144 1806","synonym"
"taxon-17-Ficus_maxima","Pharmacosycea guyanensis","London J. Bot. 7 67 1848","synonym"
"taxon-17-Ficus_maxima","Ficus parkeri","Ann. Mus. Lugd.-Bat. 3 300 1867","synonym"
"taxon-18-Ficus_nymphaeifolia","Ficus nymphoides","Ficus 7 1786","synonym"
"taxon-18-Ficus_nymphaeifolia","Urostigma nymphaeifolium","London J. Bot. 6 527 1847","synonym"
"taxon-18-Ficus_nymphaeifolia","Ficus ierensis","Bull. Torrey Bot. Club 48 329 1921","synonym"
"taxon-18-Ficus_nymphaeifolia","Ficus anguina","Bull. Mus. Hist. Nat. (Paris) 30 104 1924","synonym"
"taxon-20-Ficus_paludica","Urostigma leucostictum","London J. Bot. 6 535 1847","synonym"
"taxon-20-Ficus_paludica","Ficus leucosticta","Ann. Mus. Lugd.-Bat. 3 297 1867 non Spreng., 1826.","synonym"
"taxon-20-Ficus_paludica","Ficus manicariarum","Bull. Torrey Bot. Club 75 297 1948","synonym"
"taxon-21-Ficus_panurensis","Ficus arctocarpa","Bull. Torrey Bot. Club 75 294 1948","synonym"
"taxon-21-Ficus_panurensis","Ficus maguirei","Bull. Torrey Bot. Club 75 296 1948","synonym"
"taxon-22-Ficus_paraensis","Urostigma paraense","London J. Bot. 6 534 1847","synonym"
"taxon-22-Ficus_paraensis","Ficus thelephora","Arch. Bot. Bull. Mens. 3 171 1929","synonym"
"taxon-22-Ficus_paraensis","Ficus arukensis","Bull. Torrey Bot. Club 75 295 1948","synonym"
"taxon-23a-Ficus_pertusa","Urostigma erythrostictum","London J. Bot. 6 540 1847","synonym"
"taxon-23a-Ficus_pertusa","Ficus erythrosticta","Ann. Mus. Lugd.-Bat. 3 298 1867","synonym"
"taxon-23a-Ficus_pertusa","Urostigma rolanderi","Kongel. Danske Vidensk.-Selsk. Skr. Ser. 5. 2 1867","synonym"
"taxon-23a-Ficus_pertusa","Ficus kanukuensis","Lloydia 2 174 1939","synonym"
"taxon-23b-Ficus_padifolia","Urostigma padifolium","Kongel. Danske Vidensk.-Selsk. Skr. Ser. 5. 2 324 1851","synonym"
"taxon-23c-Ficus_schumacheri","Urostigma schumacheri","Kongel.Danske Vidensk. Selsk.-Skr. Ser. 5. 2 328 1851","synonym"
"taxon-26-Ficus_trigona","Urostigma trigonum","London J. Bot. 6 548 1847","synonym"
"taxon-26-Ficus_trigona","Urostigma fagifolium","London J. Bot. 6 544 1847","synonym"
"taxon-26-Ficus_trigona","Ficus fagifolia","Ann. Mus. Lugd.-Bat. 3 299 1867","synonym"
"taxon-26-Ficus_trigona","Ficus vulpina","Bull. Mus. Hist. Nat. (Paris) Ser. 2. 1 164 1929","synonym"
"taxon-26-Ficus_trigona","Ficus plicato-ostiolata","Bol. Soc. Venez. Ci. Nat. 8 258 1943","synonym"
"taxon-26-Ficus_trigona","Ficus fanshawei","Bull. Torrey Bot. Club 75 295 1948","synonym"
"taxon-27a-Ficus_trigonata","Ficus hartii","Urb. Symb. Antill. 3 458 1903","synonym"
"taxon-27b-Ficus_gomelleira","Urostigma doliarium","London J. Bot. 6 527 1847","synonym"
"taxon-27b-Ficus_gomelleira","Ficus doliaria","Ann. Mus. Lugd.-Bat. 3 297 1867","synonym"
"taxon-27b-Ficus_gomelleira","Ficus acarouaniensis","Arch. Bot. Bull. Mens. 3 170 1929","synonym"
"taxon-8-HELICOSTYLIS","Greeneina","Revis. Gen. Pl. 2 628 1891 nom. nov.","synonym"
"taxon-2-Helicostylis_tomentosa","Olmedia tomentosa","Nov. Gen. Sp. Pl. 2 32 t. 145 1838","synonym"
"taxon-2-Helicostylis_tomentosa","Helicostylis affinis","Mart. Fl. Bras. 4 1 118 1853","synonym"
"taxon-2-Helicostylis_tomentosa","Greeneina affinis","Revis. Gen. Pl. 2 628 1891","synonym"
"taxon-2-Helicostylis_tomentosa","Olmedia polycephala","Bol. Soc. Venez. Ci. Nat. 7 306 1942","synonym"
"taxon-2-Helicostylis_tomentosa","Olmedia asperula","Bull. Torrey Bot. Club 75 299 1948","synonym"
"taxon-9-MACLURA","Ioxylon","Amer. Monthly Mag. &Crit. Rev. 2 2 118 1817 nom. rejic.","synonym"
"taxon-9-MACLURA","Chlorophora","Voy. Uranie 508 1830","synonym"
"taxon-9-MACLURA","Fusticus","New Fl. 3 43 1838","synonym"
"taxon-1-Maclura_tinctoria","Morus tinctoria","Sp. Pl. 986 1753","synonym"
"taxon-1-Maclura_tinctoria","Broussonetia tinctoria","Nov. Gen. Sp. 2 32 1817","synonym"
"taxon-1-Maclura_tinctoria","Chlorophora tinctoria","Ind. Kew. 1 1893","synonym"
"taxon-10-MAQUIRA","Olmediophaena","Bot. Jahrb. Syst. 8 375 1887","synonym"
"taxon-10-MAQUIRA","Olmedioperebea","Arch. Jard. Bot. Rio de Janeiro 3 33 1922","synonym"
"taxon-1-Maquira_guianensis","Olmedia maquira","Nomencl. Bot. ed. 2 210 1841","synonym"
"taxon-1-Maquira_guianensis","Olmedia guianensis","Ann. Sci. Nat. Bot. Ser. 3. 8 129 1847","synonym"
"taxon-1-Maquira_guianensis","Perebea laurifolia","Ann. Sci. Nat. Bot. Ser. 3. 8 133 1847","synonym"
"taxon-2-Maquira_sclerophylla","Olmedioperebea sclerophylla","Arch. Jard. Bot. Rio de Janeiro 3 34 1922","synonym"
"taxon-2-Maquira_sclerophylla","Perebea xinguana","Publ. Field Mus. Nat. Hist. Bot. Ser. 17 180 1937","synonym"
"taxon-11-NAUCLEOPSIS","Ogcodeia","A. DC. Prodr. 17 286 1873","synonym"
"taxon-11-NAUCLEOPSIS","Acanthosphaera","Verh. Bot. Vereins Prov. Brandenburg 48 150 1907","synonym"
"taxon-11-NAUCLEOPSIS","Palmolmedia","Arq. Serv. Florest. 1 20 1939","synonym"
"taxon-11-NAUCLEOPSIS","Uleodendron","Taxon 31 560 1982 nom. nov. pro.","synonym"
"taxon-11-NAUCLEOPSIS","Acanthosphaera","","synonym"
"taxon-1-Naucleopsis_amara","Ogcodeia amara","Arch. Jard. Bot. Rio de Janeiro 5 102 1930","synonym"
"taxon-1-Naucleopsis_amara","Acanthosphaera amara","Arq. Serv. Florest. 1 21 1939","synonym"
"taxon-2-Naucleopsis_glabra","Ogcodeia glabra","Notizbl. Bot. Gart. Berlin-Dahlem 11 418 1932","synonym"
"taxon-3-Naucleopsis_guianensis","Ogcodeia guianensis","Notizbl. Bot. Gart. Berlin- Dahlem 11 422 1932","synonym"
"taxon-12-PEREBEA","Mikania","Elem. Bot. 2 217 1790 nom. in syn. sub Perebea.","synonym"
"taxon-12-PEREBEA","Noyera","Ann. Sci. Nat. Bot. Ser. 3. 8 135 1847","synonym"
"taxon-2-Perebea_mollis","Olmedia mollis","Nov. Gen. Sp. Pl. 2 31 t. 149 1838","synonym"
"taxon-2-Perebea_mollis","Noyera mollis","Arch. Jard. Bot. Rio de Janeiro 3 37 1922","synonym"
"taxon-2a-Perebea_mollis","Perebea paraensis","Bol. Mus. Paraense Hist. Nat. 5 334 1909","synonym"
"taxon-2a-Perebea_mollis","Perebea lecointei","Bol. Mus. Paraense Hist. Nat. 5 334 1909","synonym"
"taxon-2b-Perebea_mollis","Noyera rubra","Ann. Sci. Nat. Bot. Ser. 3. 8 136 1847","synonym"
"taxon-13-POULSENIA","Inophloeum","J. Wash. Acad. Sci. 6 113 1916","synonym"
"taxon-14-PSEUDOLMEDIA","Olmediopsis","Fl. Columb. 2 17 1862","synonym"
"taxon-2-Pseudolmedia_laevis","Olmedia laevis","Fl. Peruv. 1 258 1798","synonym"
"taxon-2-Pseudolmedia_laevis","Pseudolmedia sagoti","Bull. Mus. Hist. Nat. (Paris) 31 468 1925","synonym"
"taxon-15-SOROCEA","Balanostreblus","J. Asiat. Soc. Bengal 42 247 1873","synonym"
"taxon-15-SOROCEA","Pseudosorocea","Adansonia 11 296 1875","synonym"
"taxon-15-SOROCEA","Trophisomia","Bull. Acad. Int. Geogr. Bot. 24 211 1914","synonym"
"taxon-15-SOROCEA","Paraclarisia","Arq. Serv. Florest. 1 2 1939","synonym"
"taxon-2a-Sorocea_muriculata","Sorocea dentata","Bol. Mus. Paraense Hist. Nat. 5 333 1909","synonym"
"taxon-2b-Sorocea_muriculata","Pseudosorocea uaupensis","Adansonia 11 297 1875","synonym"
"taxon-2b-Sorocea_muriculata","Sorocea uaupensis","Candollea 5 349 1934","synonym"
"taxon-2b-Sorocea_muriculata","Sorocea guayanensis","Acta Bot. Neerl. 11 439 1962","synonym"
"taxon-3-Sorocea_sprucei","Pseudosorocea sprucei","Adansonia 11 296 1875","synonym"
"taxon-Sorocea_sprucei","Olmedia virgata","Bol. Soc. Venez. Ci. Nat. 7 305 1942","synonym"
"taxon-16-TRYMATOCOCCUS","Lanessania","Adansonia 11 298 1875","synonym"
"taxon-1-Trymatococcus_oligandrus","Lanessania oligandra","Bull. Mus. Hist. Nat. (Paris) 27 199 1921","synonym"
"taxon-1-CECROPIA","Coilotapalus","Civ. Nat. Hist. Jamaica Ill. 1756 nom. rejic.","synonym"
"taxon-1-CECROPIA","Ambaiba","Ess. Hist. Nat. Fr. Equin. 10 1741","synonym"
"taxon-3-Cecropia_kavanayensis","Cecropia auyantepuiana","Acta Bot. Venez. 2 203 1967","synonym"
"taxon-3-Cecropia_kavanayensis","Cecropia steyermarkii","Bol. Soc. Venez. Ci. Nat. 32 321 1976","synonym"
"taxon-4-Cecropia_latiloba","Cecropia paraensis","Bol. Mus. Paraense Hist. Nat. 6 64 1910","synonym"
"taxon-4-Cecropia_latiloba","Cecropia orinocensis","Publ. Field Mus. Nat. Hist. Bot. Ser. 22 14 1940","synonym"
"taxon-6-Cecropia_palmata","Cecropia bureauiana","Biblioth. Bot. 43 19 1897","synonym"
"taxon-7-Cecropia_peltata","Cecropia surinamensis","Mart. Fl. Bras. 4 1 143 t. 46, fig. 1 1853","synonym"
"taxon-7-Cecropia_peltata","Cecropia dielsiana","Notizbl. Bot. Gart. Berlin-Dahlem 8 363 1923","synonym"
"taxon-7-Cecropia_peltata","Cecropia peltata","Acta Bot. Venez. 6 54 1972","synonym"
"taxon-8-Cecropia_sciadophylla","Cecropia juranyiana","Biblioth. Bot. 43 13 1897 (""1898"")","synonym"
"taxon-8-Cecropia_sciadophylla","Cecropia sciadophylla","Notizbl. Bot. Gart. Berlin-Dahlem 8 358 1923","synonym"
"taxon-8-Cecropia_sciadophylla","Cecropia sciadophylla","Notizbl. Bot. Gart. Berlin-Dahlem 8 358 1923","synonym"
"taxon-3a-Coussapoa_asperifolia","Coussapoa cayennensis","Phytologia 3 30 1948","synonym"
"taxon-3b-Coussapoa_asperifolia","Coussapoa magnifolia","Ann. Sci. Nat. Bot. Ser. 3. 8 98 1847","synonym"
"taxon-4-Coussapoa_crassivenosa","Coussapoa steyermarkii","Fieldiana, Bot. 28 212 1951","synonym"
"taxon-6-Coussapoa_latifolia","Coussapoa obovata","Het Instituut 1842 200 t. 3 1843","synonym"
"taxon-6-Coussapoa_latifolia","Coussapoa latifolia","Mart. Fl. Bras. 4 1 135 1853","synonym"
"taxon-8-Coussapoa_microcephala","Coussapoa fagifolia","Linnaea 20 528 1847 (Oct.)","synonym"
"taxon-8-Coussapoa_microcephala","Coussapoa cuneata","Mart. Fl. Bras. 4 1 138 1853","synonym"
"taxon-9-Coussapoa_parvifolia","Coussapoa cornifolia","Publ. Field Mus. Nat. Hist. Bot. Ser. 17 160 1937","synonym"
"taxon-9-Coussapoa_parvifolia","Coussapoa microcephala","Proc. Kon. Ned. Akad. Wetensch. Ser. C. 85 457 1982","synonym"
"taxon-10-Coussapoa_viridifolia","Coussapoa viridifolia","Fieldiana, Bot. 28 214 1956","synonym"
"taxon-3-POUROUMA","Puruma","Expos. Fam. Nat. 2 313 1805","synonym"
"taxon-1a-Pourouma_bicolor","Pourouma aspera","Ann. Sci. Nat. Bot. Ser 3. 8 102 1847","synonym"
"taxon-1a-Pourouma_bicolor","Pourouma camaratana","Acta Bot. Venez. 2 202 1967","synonym"
"taxon-1b-Pourouma_bicolor","Pourouma digitata","Ann. Sci. Nat. bot. Ser. 3. 8 106 1847","synonym"
"taxon-Pourouma_guianensis","Pourouma palmata","Nov. Gen. Sp. 2 29 t. 141 1838","synonym"
"taxon-9a-Pourouma_tomentosa","Pourouma essequiboensis","Lloydia 2 175 1939","synonym"
"taxon-9b-Pourouma_tomentosa","Pourouma maroniensis","Bull. Mus. Hist. Nat. (Paris) 28 318 1922","synonym"
"taxon-10-Pourouma_velutina","Pourouma steyermarkii","Fieldiana, Bot. 28 210 1951","synonym"
"taxon-11-Pourouma_villosa","Pourouma laevis","Bull. Mus. Hist. Nat. (Paris) 28 321 1922","synonym"
"taxon-1-Boehmeria_cylindrica","Urtica cylindrica","Sp. Pl. 984 1753","synonym"
"taxon-2-Boehmeria_ramiflora","Caturus ramijlora","Mant. Pl. 127 1767","synonym"
"taxon-2-Boehmeria_ramiflora","Procris ramijlora","Lam. Encycl. 5 630 1804","synonym"
"taxon-2-LAPORTEA","Urticastrum","Enum. ed. 1 20 1759 nom. rejic.","synonym"
"taxon-2-LAPORTEA","Fleurya","Voy. Uranie 497 1830 (""1826"")","synonym"
"taxon-1-Laportea_aestuans","Urtica aestuans","Sp. Pl. ed. 2 1397 1763","synonym"
"taxon-1-Laportea_aestuans","Fleurya aestuans","Mart. Fl. Bras 4 1 196 1853","synonym"
"taxon-1-Phenax_sonneratii","Parietaria sonneratii","Lam. Encycl. 5 15 1804","synonym"
"taxon-1-Phenax_sonneratii","Procris sonneratii","Syst. Veg. 3 847 1826","synonym"
"taxon-1-Phenax_sonneratii","Pouzolzia sonneratii","Voy. Uranie 503 1830 (""1826"")","synonym"
"taxon-1-Phenax_sonneratii","Phenax vulgaris","Ann. Sci. Nat. Bot. Ser. 4. 1 192 1854","synonym"
"taxon-2-Pilea_microphylla","Parietaria microphylla","Syst. Nat. ed. 10 1308 1759","synonym"
"taxon-3-Pilea_pubescens","Pilea guyanensis","Ann. Sci. Nat. Bot. Ser. 3. 18 221 1852","synonym"
"taxon-3-Pilea_pubescens","Pilea pubescens","A.DC. Prodr. 16 1 153 1869","synonym"
"taxon-1-Urera_baccifera","Urtica baccijera","Sp. Pl. ed. 2 1398 1763","synonym"
"taxon-2-Urera_caracasana","Urtica caracasana","Hort. Schoenbr. 3 71 t. 386 1798","synonym"
"taxon-2-Urera_caracasana","Urera jacquinii","Ann. Sci. Nat. Bot. Ser. 3. 18 200 1852","synonym"
"taxon-2-Urera_caracasana","Urtica alceaefolia","Lam. Encycl. Suppl. 4 227 1816","synonym"
