"taxonID","locality","localityType","distributionText"
"taxon-1-Celtis_iguanaea","Kabalebo region","region","Distribution: West Indies and Mexico to southern Brazil ; not com- mon in the Guianas : Guyana ( Kanuku Mts. ), Surinam ( Kabalebo region ) and French Guiana (Montagne du Mahury)."
"taxon-1-Celtis_iguanaea","French Guiana","country","Distribution: West Indies and Mexico to southern Brazil ; not com- mon in the Guianas : Guyana ( Kanuku Mts. ), Surinam ( Kabalebo region ) and French Guiana (Montagne du Mahury)."
"taxon-3-TREMA","tropics, extending to subtropical regions","world","Distribution: In the tropics, extending to subtropical regions , approx. 10 species; in the Neotropics 2 species; in the Guianas one species."
"taxon-3-TREMA","Neotropics","world","Distribution: In the tropics, extending to subtropical regions , approx. 10 species; in the Neotropics 2 species; in the Guianas one species."
"taxon-3-TREMA","Guianas","region","Distribution: In the tropics, extending to subtropical regions , approx. 10 species; in the Neotropics 2 species; in the Guianas one species."
"taxon-1-Trema_micrantha","tropical America","continental region","Distribution: Throughout tropical America ."
"taxon-21-MORACEAE","World-wide, mainly in the tropics","world","Distribution: World-wide, mainly in the tropics : 37 genera and approx. 1100 species; in the Neotropics 19(-20) genera and approx. 250 species.; in the Guianas 14-15 (neotropical) genera and 52 species, and 1 Asiatic genus with 2 cultivated species."
"taxon-21-MORACEAE","Neotropics","region","Distribution: World-wide, mainly in the tropics : 37 genera and approx. 1100 species; in the Neotropics 19(-20) genera and approx. 250 species.; in the Guianas 14-15 (neotropical) genera and 52 species, and 1 Asiatic genus with 2 cultivated species."
"taxon-21-MORACEAE","Guianas","region","Distribution: World-wide, mainly in the tropics : 37 genera and approx. 1100 species; in the Neotropics 19(-20) genera and approx. 250 species.; in the Guianas 14-15 (neotropical) genera and 52 species, and 1 Asiatic genus with 2 cultivated species."
"taxon-Moreae","Guianas","region","Distribution: In the Guianas : Madura (indigenous?)."
"taxon-Artocarpeae","Guianas","region","Distribution: In the Guianas : Artocarpus (introduced), Bagassa , Batocarpus , Clarisia , Poulsenia , and Sorocea ."
"taxon-Dorstenieae","Guianas","region","Distribution: In the Guianas : Brosimum , Dorstenia , and Trymatococcus ."
"taxon-Castilleae","Guianas","region","Distribution: In the Guianas : Helicostylis , Maquira , Naucleopsis , Perebea , and Pseudolmedia ."
"taxon-Ficeae","","","Distribution: Only 1 wide-spread genus: Ficus ."
"taxon-1-ARTOCARPUS","Asian mainland","continental region","Distribution: Asian mainland and Malaysia : 47 species, 2 of them cultivated all over the tropics ."
"taxon-1-ARTOCARPUS","Malaysia","country","Distribution: Asian mainland and Malaysia : 47 species, 2 of them cultivated all over the tropics ."
"taxon-1-ARTOCARPUS","all over the tropics","world","Distribution: Asian mainland and Malaysia : 47 species, 2 of them cultivated all over the tropics ."
"taxon-1-Artocarpus_altilis","Malaysia","country","Distribution: Introduced from Malaysia ; in the Guianas both the seeded and the seedless forms are cultivated."
"taxon-1-Artocarpus_altilis","Guianas","region","Distribution: Introduced from Malaysia ; in the Guianas both the seeded and the seedless forms are cultivated."
"taxon-2-Artocarpus_heterophyllus","India","country","Distribution: Introduced from India ; in the Guianas both the form with firm fruiting perianths and that with soft fruiting perianths are cultivated."
"taxon-2-Artocarpus_heterophyllus","Guianas","region","Distribution: Introduced from India ; in the Guianas both the form with firm fruiting perianths and that with soft fruiting perianths are cultivated."
"taxon-2-BAGASSA","northern South America","continental region","Distribution: In northern South America 1 species."
"taxon-1-Bagassa_guianensis","Guianas","region","Distribution: The Guianas and Brazil ( Para , Maranhao , and northern Mato Grosso )."
"taxon-1-Bagassa_guianensis","Brazil","country","Distribution: The Guianas and Brazil ( Para , Maranhao , and northern Mato Grosso )."
"taxon-1-Bagassa_guianensis","Para","state","Distribution: The Guianas and Brazil ( Para , Maranhao , and northern Mato Grosso )."
"taxon-1-Bagassa_guianensis","Maranhao","state","Distribution: The Guianas and Brazil ( Para , Maranhao , and northern Mato Grosso )."
"taxon-1-Bagassa_guianensis","northern Mato Grosso","region","Distribution: The Guianas and Brazil ( Para , Maranhao , and northern Mato Grosso )."
"taxon-3-BATOCARPUS","Neotropics","world","Distribution: Neotropics 3 species; the Guianas 1 species."
"taxon-3-BATOCARPUS","Guianas","region","Distribution: Neotropics 3 species; the Guianas 1 species."
"taxon-1-Batocarpus_amazonicus","Amazon Basin, extending to French Guiana","region","Distribution: Amazon Basin, extending to French Guiana ( Arataye River , Saut Parani )."
"taxon-1-Batocarpus_amazonicus","Arataye River","region","Distribution: Amazon Basin, extending to French Guiana ( Arataye River , Saut Parani )."
"taxon-1-Batocarpus_amazonicus","Saut Parani","locality","Distribution: Amazon Basin, extending to French Guiana ( Arataye River , Saut Parani )."
"taxon-4-BROSIMUM","Neotropics","world","Distribution: Neotropics 13 species; the Guianas 7 species."
"taxon-4-BROSIMUM","Guianas","region","Distribution: Neotropics 13 species; the Guianas 7 species."
"taxon-1-Brosimum_acutifolium","Amazon Basin, extending to the Guianas","region","Distribution: Amazon Basin, extending to the Guianas ."
"taxon-1a-Brosimum_acutifolium","C. and E Surinam","region","Distribution: C. and E Surinam , French Guiana , and Brazil ( Amapa , Para )."
"taxon-1a-Brosimum_acutifolium","French Guiana","country","Distribution: C. and E Surinam , French Guiana , and Brazil ( Amapa , Para )."
"taxon-1a-Brosimum_acutifolium","Brazil","country","Distribution: C. and E Surinam , French Guiana , and Brazil ( Amapa , Para )."
"taxon-1a-Brosimum_acutifolium","Amapa","state","Distribution: C. and E Surinam , French Guiana , and Brazil ( Amapa , Para )."
"taxon-1a-Brosimum_acutifolium","Para","state","Distribution: C. and E Surinam , French Guiana , and Brazil ( Amapa , Para )."
"taxon-1b-Brosimum_acutifolium","Upper Amazon Basin","continental region","Distribution: Upper Amazon Basin ( Brazil , Peru ) and SW Guyana ( Upper Kuyuwini River )."
"taxon-1b-Brosimum_acutifolium","Brazil","country","Distribution: Upper Amazon Basin ( Brazil , Peru ) and SW Guyana ( Upper Kuyuwini River )."
"taxon-1b-Brosimum_acutifolium","Peru","country","Distribution: Upper Amazon Basin ( Brazil , Peru ) and SW Guyana ( Upper Kuyuwini River )."
"taxon-1b-Brosimum_acutifolium","SW Guyana","region","Distribution: Upper Amazon Basin ( Brazil , Peru ) and SW Guyana ( Upper Kuyuwini River )."
"taxon-1b-Brosimum_acutifolium","Upper Kuyuwini River","region","Distribution: Upper Amazon Basin ( Brazil , Peru ) and SW Guyana ( Upper Kuyuwini River )."
"taxon-Brosimum_alicastrum","North-western South America","continental region","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-Brosimum_alicastrum","Panama","country","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-Brosimum_alicastrum","Bolivia","country","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-Brosimum_alicastrum","Guyana","country","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-Brosimum_alicastrum","Coastal region","region","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-Brosimum_alicastrum","Kanuku Mts.","region","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-Brosimum_alicastrum","Roraima","state","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-Brosimum_alicastrum","Brazil","country","Distribution: North-western South America , northwards to Panama , southwards to Bolivia , and eastwards to Guyana ( Coastal region , Kanuku Mts. ) and Roraima ( Brazil )."
"taxon-3-Brosimum_guianense","tropical America","continental region","Distribution: Wide-spread in tropical America ; common in the Guianas ."
"taxon-3-Brosimum_guianense","Guianas","region","Distribution: Wide-spread in tropical America ; common in the Guianas ."
"taxon-4-Brosimum_lactescens","tropical America","continental region","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-4-Brosimum_lactescens","Guianas","region","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-4-Brosimum_lactescens","Guyana","country","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-4-Brosimum_lactescens","Shodikar Creek","locality","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-4-Brosimum_lactescens","Surinam","country","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-4-Brosimum_lactescens","French Guiana","country","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-4-Brosimum_lactescens","Trois Sauts","locality","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-4-Brosimum_lactescens","Oyapoque River","region","Distribution: Wide-spread in tropical America ; in the Guianas known from Guyana ( Shodikar Creek ) and Surinam and French Guiana ( Trois Sauts , Oyapoque River )."
"taxon-Brosimum_parinarioides","Northern part of the Lower Amazon Basin","region","Distribution: Northern part of the Lower Amazon Basin and the Guianas (in Guyana only known from the Akarai Mts. )."
"taxon-Brosimum_parinarioides","Guianas","region","Distribution: Northern part of the Lower Amazon Basin and the Guianas (in Guyana only known from the Akarai Mts. )."
"taxon-Brosimum_parinarioides","Guyana","country","Distribution: Northern part of the Lower Amazon Basin and the Guianas (in Guyana only known from the Akarai Mts. )."
"taxon-Brosimum_parinarioides","Akarai Mts.","region","Distribution: Northern part of the Lower Amazon Basin and the Guianas (in Guyana only known from the Akarai Mts. )."
"taxon-6-Brosimum_rubescens","tropical South America","continental region","Distribution: Wide-spread in tropical South America , also in Panama ."
"taxon-6-Brosimum_rubescens","Panama","country","Distribution: Wide-spread in tropical South America , also in Panama ."
"taxon-Brosimum_utile","Northern part of the Amazon Basin, extending to French Guiana","country","Distribution: Northern part of the Amazon Basin, extending to French Guiana ( Upper Maroni River , Upper Oyapock River )."
"taxon-Brosimum_utile","Upper Maroni River","region","Distribution: Northern part of the Amazon Basin, extending to French Guiana ( Upper Maroni River , Upper Oyapock River )."
"taxon-Brosimum_utile","Upper Oyapock River","region","Distribution: Northern part of the Amazon Basin, extending to French Guiana ( Upper Maroni River , Upper Oyapock River )."
"taxon-5-CLARISIA","Neotropics","world","Distribution: Neotropics , 3 species. In the Guianas 2 species."
"taxon-5-CLARISIA","Guianas","region","Distribution: Neotropics , 3 species. In the Guianas 2 species."
"taxon-1-Clarisia_ilicifolia","Guianas","region","Distribution: Guianas , Amazon Basin , and eastern Brazil ."
"taxon-1-Clarisia_ilicifolia","Amazon Basin","region","Distribution: Guianas , Amazon Basin , and eastern Brazil ."
"taxon-1-Clarisia_ilicifolia","eastern Brazil","region","Distribution: Guianas , Amazon Basin , and eastern Brazil ."
"taxon-2-Clarisia_racemosa","Mexico","country","Distribution: From Mexico to eastern Brazil , the area more or less segregated, in the Guianas only known from Surinam ( Kaboeri Forest Reserve, near Corantijn River )."
"taxon-2-Clarisia_racemosa","eastern Brazil","region","Distribution: From Mexico to eastern Brazil , the area more or less segregated, in the Guianas only known from Surinam ( Kaboeri Forest Reserve, near Corantijn River )."
"taxon-2-Clarisia_racemosa","Guianas","region","Distribution: From Mexico to eastern Brazil , the area more or less segregated, in the Guianas only known from Surinam ( Kaboeri Forest Reserve, near Corantijn River )."
"taxon-2-Clarisia_racemosa","Surinam","country","Distribution: From Mexico to eastern Brazil , the area more or less segregated, in the Guianas only known from Surinam ( Kaboeri Forest Reserve, near Corantijn River )."
"taxon-2-Clarisia_racemosa","Kaboeri Forest Reserve, near Corantijn River","locality","Distribution: From Mexico to eastern Brazil , the area more or less segregated, in the Guianas only known from Surinam ( Kaboeri Forest Reserve, near Corantijn River )."
"taxon-6-DORSTENIA","Africa","continent","Distribution: In Africa and adjacent parts of Asia with approx. 60 species and in the Neotropics with approx. 45 species. In the Guianas 1, possibly 3 species."
"taxon-6-DORSTENIA","Asia","continent","Distribution: In Africa and adjacent parts of Asia with approx. 60 species and in the Neotropics with approx. 45 species. In the Guianas 1, possibly 3 species."
"taxon-6-DORSTENIA","Neotropics","world","Distribution: In Africa and adjacent parts of Asia with approx. 60 species and in the Neotropics with approx. 45 species. In the Guianas 1, possibly 3 species."
"taxon-6-DORSTENIA","Guianas","region","Distribution: In Africa and adjacent parts of Asia with approx. 60 species and in the Neotropics with approx. 45 species. In the Guianas 1, possibly 3 species."
"taxon-1-Dorstenia_brasiliensis","northern Argentina","region","Distribution: From northern Argentina and Uruguay to eastern Colombia , eastern Venezuela , Trinidad , and French Guiana ( near Kourou; piste de St. Elie, km 4 )."
"taxon-1-Dorstenia_brasiliensis","Uruguay","region","Distribution: From northern Argentina and Uruguay to eastern Colombia , eastern Venezuela , Trinidad , and French Guiana ( near Kourou; piste de St. Elie, km 4 )."
"taxon-1-Dorstenia_brasiliensis","eastern Colombia","region","Distribution: From northern Argentina and Uruguay to eastern Colombia , eastern Venezuela , Trinidad , and French Guiana ( near Kourou; piste de St. Elie, km 4 )."
"taxon-1-Dorstenia_brasiliensis","eastern Venezuela","region","Distribution: From northern Argentina and Uruguay to eastern Colombia , eastern Venezuela , Trinidad , and French Guiana ( near Kourou; piste de St. Elie, km 4 )."
"taxon-1-Dorstenia_brasiliensis","Trinidad","region","Distribution: From northern Argentina and Uruguay to eastern Colombia , eastern Venezuela , Trinidad , and French Guiana ( near Kourou; piste de St. Elie, km 4 )."
"taxon-1-Dorstenia_brasiliensis","French Guiana","country","Distribution: From northern Argentina and Uruguay to eastern Colombia , eastern Venezuela , Trinidad , and French Guiana ( near Kourou; piste de St. Elie, km 4 )."
"taxon-1-Dorstenia_brasiliensis","near Kourou; piste de St. Elie, km 4","locality","Distribution: From northern Argentina and Uruguay to eastern Colombia , eastern Venezuela , Trinidad , and French Guiana ( near Kourou; piste de St. Elie, km 4 )."
"taxon-Dorstenia_cayapia","Northern Central Brazil","region","Distribution: Northern Central Brazil and Amazon Basin , not found in the Guianas , but collected near the southern border of Surinam ."
"taxon-Dorstenia_cayapia","Amazon Basin","region","Distribution: Northern Central Brazil and Amazon Basin , not found in the Guianas , but collected near the southern border of Surinam ."
"taxon-Dorstenia_cayapia","Guianas","region","Distribution: Northern Central Brazil and Amazon Basin , not found in the Guianas , but collected near the southern border of Surinam ."
"taxon-Dorstenia_cayapia","near the southern border of Surinam","region","Distribution: Northern Central Brazil and Amazon Basin , not found in the Guianas , but collected near the southern border of Surinam ."
"taxon-3-Dorstenia_contrajerva","Mexico","country","Distribution: From Mexico and the West Indies to Peru , in northern South America , eastwards to north-eastern Venezuela and Trinidad , possibly extending to Guiana ."
"taxon-3-Dorstenia_contrajerva","West Indies","region","Distribution: From Mexico and the West Indies to Peru , in northern South America , eastwards to north-eastern Venezuela and Trinidad , possibly extending to Guiana ."
"taxon-3-Dorstenia_contrajerva","Peru","country","Distribution: From Mexico and the West Indies to Peru , in northern South America , eastwards to north-eastern Venezuela and Trinidad , possibly extending to Guiana ."
"taxon-3-Dorstenia_contrajerva","northern South America","continental region","Distribution: From Mexico and the West Indies to Peru , in northern South America , eastwards to north-eastern Venezuela and Trinidad , possibly extending to Guiana ."
"taxon-3-Dorstenia_contrajerva","north-eastern Venezuela","region","Distribution: From Mexico and the West Indies to Peru , in northern South America , eastwards to north-eastern Venezuela and Trinidad , possibly extending to Guiana ."
"taxon-3-Dorstenia_contrajerva","Trinidad","region","Distribution: From Mexico and the West Indies to Peru , in northern South America , eastwards to north-eastern Venezuela and Trinidad , possibly extending to Guiana ."
"taxon-3-Dorstenia_contrajerva","Guiana","region","Distribution: From Mexico and the West Indies to Peru , in northern South America , eastwards to north-eastern Venezuela and Trinidad , possibly extending to Guiana ."
"taxon-7-FICUS","Pantropical","world","Distribution: Pantropical , with approx. 750 species, of which approx. 150 species in the Neotropics . In the Guianas 24 (or 31), possibly 28 (or 36) species (see below); moreover, 7 introduced and cultivated species."
"taxon-7-FICUS","Neotropics","world","Distribution: Pantropical , with approx. 750 species, of which approx. 150 species in the Neotropics . In the Guianas 24 (or 31), possibly 28 (or 36) species (see below); moreover, 7 introduced and cultivated species."
"taxon-7-FICUS","Guianas","region","Distribution: Pantropical , with approx. 750 species, of which approx. 150 species in the Neotropics . In the Guianas 24 (or 31), possibly 28 (or 36) species (see below); moreover, 7 introduced and cultivated species."
"taxon-1-Ficus_albert-smithii","Amazon Basin (mainly its northern part)","region","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","Guianas","region","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","French Guiana","country","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","piste de St. Elie","locality","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","Surinam","country","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","Lely Mts.","region","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","Brownsberg","locality","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","Guyana","country","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-1-Ficus_albert-smithii","Kanuku Mts.","region","Distribution: Amazon Basin (mainly its northern part) and the Guianas , French Guiana ( piste de St. Elie ), Surinam ( Lely Mts. , Brownsberg ), Guyana ( Kanuku Mts. )."
"taxon-2-","West Indies","region","Distribution: This very polymorphic complex of taxa extends from the West Indies and Mexico to East Brazil . It is represented in the Guiana region by several entities, provisionally recognized as species."
"taxon-2-","Mexico","country","Distribution: This very polymorphic complex of taxa extends from the West Indies and Mexico to East Brazil . It is represented in the Guiana region by several entities, provisionally recognized as species."
"taxon-2-","East Brazil","region","Distribution: This very polymorphic complex of taxa extends from the West Indies and Mexico to East Brazil . It is represented in the Guiana region by several entities, provisionally recognized as species."
"taxon-2-","Guiana region","region","Distribution: This very polymorphic complex of taxa extends from the West Indies and Mexico to East Brazil . It is represented in the Guiana region by several entities, provisionally recognized as species."
"taxon-2a-Ficus_guianensis","Amazon Basin","region","Distribution: Amazon Basin , Venezuela , Trinidad , Tobago , Grenada , and the Guianas ."
"taxon-2a-Ficus_guianensis","Venezuela","country","Distribution: Amazon Basin , Venezuela , Trinidad , Tobago , Grenada , and the Guianas ."
"taxon-2a-Ficus_guianensis","Trinidad","region","Distribution: Amazon Basin , Venezuela , Trinidad , Tobago , Grenada , and the Guianas ."
"taxon-2a-Ficus_guianensis","Tobago","region","Distribution: Amazon Basin , Venezuela , Trinidad , Tobago , Grenada , and the Guianas ."
"taxon-2a-Ficus_guianensis","Grenada","country","Distribution: Amazon Basin , Venezuela , Trinidad , Tobago , Grenada , and the Guianas ."
"taxon-2a-Ficus_guianensis","Guianas","region","Distribution: Amazon Basin , Venezuela , Trinidad , Tobago , Grenada , and the Guianas ."
"taxon-2b-Ficus_subapiculata","Amazon Basin (mainly its northern and lower part)","region","Distribution: Amazon Basin (mainly its northern and lower part) and French Guiana ( chemin des Trois Pitons, km 6 ; Approuague River, Saut Couata )."
"taxon-2b-Ficus_subapiculata","French Guiana","country","Distribution: Amazon Basin (mainly its northern and lower part) and French Guiana ( chemin des Trois Pitons, km 6 ; Approuague River, Saut Couata )."
"taxon-2b-Ficus_subapiculata","chemin des Trois Pitons, km 6","locality","Distribution: Amazon Basin (mainly its northern and lower part) and French Guiana ( chemin des Trois Pitons, km 6 ; Approuague River, Saut Couata )."
"taxon-2b-Ficus_subapiculata","Approuague River, Saut Couata","locality","Distribution: Amazon Basin (mainly its northern and lower part) and French Guiana ( chemin des Trois Pitons, km 6 ; Approuague River, Saut Couata )."
"taxon-2c-Ficus_mathewsii","Upper Amazon Basin","region","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Bolivia","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Brazil","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Peru","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Colombia","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Venezuela","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Guyana","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Llanos region","region","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Venezuela","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2c-Ficus_mathewsii","Colombia","country","Distribution: Upper Amazon Basin ( Bolivia , Brazil , Peru , Colombia , and Venezuela ), extending to Guyana and the Llanos region ( Venezuela and Colombia )."
"taxon-2d-Ficus_greiffiana","Amazon Basin (mainly in its northern part)","region","Distribution: Amazon Basin (mainly in its northern part) and French Guiana ( Coucibo River, near Caouene ; Oyapock River near Eureupoucigne Creek ; St. Laurent de Maroni ; Armantabo River )."
"taxon-2d-Ficus_greiffiana","French Guiana","country","Distribution: Amazon Basin (mainly in its northern part) and French Guiana ( Coucibo River, near Caouene ; Oyapock River near Eureupoucigne Creek ; St. Laurent de Maroni ; Armantabo River )."
"taxon-2d-Ficus_greiffiana","Coucibo River, near Caouene","locality","Distribution: Amazon Basin (mainly in its northern part) and French Guiana ( Coucibo River, near Caouene ; Oyapock River near Eureupoucigne Creek ; St. Laurent de Maroni ; Armantabo River )."
"taxon-2d-Ficus_greiffiana","Oyapock River near Eureupoucigne Creek","locality","Distribution: Amazon Basin (mainly in its northern part) and French Guiana ( Coucibo River, near Caouene ; Oyapock River near Eureupoucigne Creek ; St. Laurent de Maroni ; Armantabo River )."
"taxon-2d-Ficus_greiffiana","St. Laurent de Maroni","locality","Distribution: Amazon Basin (mainly in its northern part) and French Guiana ( Coucibo River, near Caouene ; Oyapock River near Eureupoucigne Creek ; St. Laurent de Maroni ; Armantabo River )."
"taxon-2d-Ficus_greiffiana","Armantabo River","locality","Distribution: Amazon Basin (mainly in its northern part) and French Guiana ( Coucibo River, near Caouene ; Oyapock River near Eureupoucigne Creek ; St. Laurent de Maroni ; Armantabo River )."
