WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000764069,"Western, Central and Eastern Africa and southern Arabia.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000764069,7,1,"Adenium obesum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 78. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02205
wfo-0000896264,"Thailand, Vietnam (type), Cambodia, Laos.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000896264,7,1,"Aganonerion polymorphum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 141. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02281
wfo-0000897002,"Thailand, China, Burma.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000897002,7,1,"Aganosma breviloba. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 104. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02237
wfo-0000897552,"(For var. cymosa) India, Bangladesh (type), China, Thailand, Laos, Vietnam, Burma.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000897552,7,1,"Aganosma cymosa. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 105. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02238
wfo-0000899440,"Thailand, China, India, Nepal, Bhutan, Bangladesh (type), Burma, Laos, Vietnam, Cambodia, Malaysia, Indonesia, Philippines.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000899440,7,1,"Aganosma marginata. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 106. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02239
wfo-0000900309,"Thailand, India (Nagaland), Burma, China (type), Vietnam.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000900309,7,1,"Aganosma schlechteriana. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 106. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02240
wfo-0000900621,"Thailand, China, Vietnam.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000900621,7,1,"Aganosma siamensis. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 108. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02241
wfo-0000900824,"Thailand, Malaysia, Burma (type).",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000900824,7,1,"Aganosma wallichii. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 108. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02242
wfo-0000943159,Native of tropical America and the Caribbean.,distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000943159,7,1,"Allamanda cathartica. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 70. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02197
wfo-0000943361,Native of southern Brazil.,distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000943361,7,1,"Allamanda schottii. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 72. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02198
wfo-0000526604,"Pantropical, in S. America, S. Africa, Madagascar, S.E. Asia (type: Sri Lanka), Malesia. Slightly penetrating in the subtropics.",distribution,EN,P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000526604,7,1,"Allophylus cobbe. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 176. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02317
wfo-0000951882,"Thailand, Malaysia, Philippines, Indonesia (type).",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000951882,7,1,"Alstonia angustiloba. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 42. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02163
wfo-0000952121,Endemic to Thailand.,distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000952121,7,1,"Alstonia curtisii. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 42. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02164
wfo-0000952530,"Thailand, China, Vietnam, Cambodia, Malaysia (type from Penang), Philippines, Indonesia, New Guinea.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000952530,7,1,"Alstonia macrophylla. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 44. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02165
wfo-0000952898,"Thailand, Burma (type), China, Vietnam, Malay Peninsula, Sumatra.",distribution,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000952898,7,1,"Alstonia rostrata. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 44. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02166
