Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
7,1,use,In Africa used as an arrow poison.,"Adenium obesum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 78. Accessed 2021-07-31",wfo-0000764069,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000764069,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02205
7,1,use,Fruit edible.,"Aganonerion polymorphum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 141. Accessed 2021-07-31",wfo-0000896264,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000896264,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02281
7,1,use,"The wood seems to be hard but not durable, it is mainly used as timber for temporary structures and indoors (rafters, canes, knife-handles, beaters for cotton fruits). Also used as floats of outrigger canoes and as firewood.<br><br>The pulped leaves or a decoction of them, as well as the roots and the bark is used as a medicine against fever and stomach-ache.<br><br>The berries can be eaten, but are rather sour. The fruits in New Guinea are used as fish poison.","Allophylus cobbe. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 176. Accessed 2021-07-31",wfo-0000526604,EN,P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000526604,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02317
7,1,use,"Latex used for toothaches. The wood can be used for boxes, coffins, frames, furniture and handicrafts.","Alstonia angustiloba. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 42. Accessed 2021-07-31",wfo-0000951882,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000951882,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02163
7,1,use,The wood is good for furniture and flooring and can also be used in general construction. The bark is reported to have medicinal uses.,"Alstonia macrophylla. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 44. Accessed 2021-07-31",wfo-0000952530,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000952530,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02165
7,1,use,The bark boiled in water is used to treat malaria and male genital pains. The sap can be applied to open sores to keep maggots out. The wood has similar properties to that of <i>Alstonia angustiloba</i>.,"Alstonia scholaris. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 45. Accessed 2021-07-31",wfo-0001257712,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001257712,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02168
7,1,use,The wood is similar to <i>Alstonia angustiloba</i> and the latex has been reported to be of medicinal use on sores and skin diseases.,"Alstonia spatulata. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 46. Accessed 2021-07-31",wfo-0000953059,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000953059,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02169
7,1,use,Branches are used in religious services.,"Alyxia reinwardtii. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 55. Accessed 2021-07-31",wfo-0000956024,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000956024,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02179
7,1,use,The bark is used to prepare a decoction against 'Bahoog' (Northern).,"Arfeuillea arborescens. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 185. Accessed 2021-07-31",wfo-0000546980,EN,P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000546980,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02331
7,1,use,Fruit edible.,"Carissa carandas. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 11. Accessed 2021-07-31",wfo-0000803077,EN,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000803077,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02127
