taxonID,description,type,rightsHolder,source,license,rights
wfo-0000667406,"Au Kwango, le long des rives et dans les galeries forestières, croissant souvent en groupes ou colonies assez denses sur les grès rouges; sur les falaises abruptes à grès nu, le tronc reste court et droit; sur grès humifère des galeries forestières, le tronc s'allonge fortement et devient serpentueux.",habitat,Meise Botanic Garden,FAC-513,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001301573,"Espèce savanicole, croissant uniquement sur sol sablonneux, isolé ou Par groupes de quelques pieds et résistant aux feux de brousse. Les: pieds ♂ paraissent être les plus nombreux. Les graines seraient disséminées par les éléphants.",habitat,Meise Botanic Garden,FAC-513,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000667454,"Dans la savane sèche arbustive, paraissant tropophile et résistant aux feux de brousse annuels.",habitat,Meise Botanic Garden,FAC-513,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000486886,"Essence orophile et assez rare, localisée dans les forêts de montagne ombrophiles entre 1900 et 2500 m d'altitude; semble être la plus grande des espèces africaines du genre.",habitat,Meise Botanic Garden,FAC-602,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000485151,"Essence orophile assez commune, habitant les forêts de montagne et l'étage subalpin, depuis 1900 m d'altitude jusqu'à la limite de la végétation arborescente. Vers 3200-3500 m d'altitude, son port devient celui d'un petit arbre rabougri ou d'un arbuste éricoïde.",habitat,Meise Botanic Garden,FAC-602,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000355729,"Essence orophile des forêts ombrophiles de montagne et de entre 2200 m et 3300 m d'altitude, atteignant son développement complet dans la zone altitudinale de 1000-1200 mm de pluie annuelle. Dans la station de savanes, où elle a été trouvée au Congo belge, elle semble se comporter comme un petit arbre xérophytique en voie de disparition, bien que sa régénération naturelle y soit encore active.",habitat,Meise Botanic Garden,FAC-511,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000795564,"Liane sciaphile habitant les forêts ombrophiles équatoriales, les galeries et les jachères forestières.",habitat,Meise Botanic Garden,FAC-530,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000487600,Galeries forestières; jachères et friches; crevasses des sols rocheux riches en terreau.,habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000478760,"Plante très commune dans les sous-bois des forêts en galerie et dans les anciens défrichements de montagne, entre 1100 et 2500 m d'altitude.",habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000479019,"Plante commune dans les forêts marécageuses primaires et secondaires ainsi que dans les galeries forestières, jusqu'à 1650 m d'altitude.",habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000477834,"Épiphyte, dans les forêts de montagne et les galeries forestières.",habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000477971,"Espèce fréquente dans les endroits frais et ombragés; épiphyte et parfois très commune, comme mauvaise herbe, dans les cultures.",habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001093492,"Humicoles sur roches et sol ombragé dans les savanes, galeries forestières, bosquets un peu xérophiles, entre 650 et 2200 m d'altitude.",habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000478240,Épiphyte dans les fourches des arbres des forêts humides ou saxicole sur roches humides.,habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001094033,"Épiphyte ou terrestre, dans les forêts de montagne entre 1800 et 2750 m d'altitude.",habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000478073,Épiphyte dans les forêts ombrophiles ou saxicoles sur les berges rocheuses.,habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000482500,"Terrestre ou épiphyte; forêts ombrophiles, galeries forestières et forêts de montagne jusqu'à 2700 m d'altitude.",habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000741680,Épiphyte ou terrestre dans la forêt et les galeries forestières.,habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000478498,Épiphyte endémique dans la forêt à Macrolobium Dewevrei De Wild.,habitat,Meise Botanic Garden,FAC-599,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001316149,Fleurit dans les savanes vers la mi-juin.,habitat,Meise Botanic Garden,FAC-538,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000447287,Espèce se rencontrant entre 1400 et 3000 m d'altitude.,habitat,Meise Botanic Garden,FAC-571,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001085135,"Espèce héliophile des laves, cendrées volcaniques, formations sclérophyllles, steppes ± arbustives, endroits ensoleillés en forêt de montagne, jusqu'à 2900 m d'altitude.",habitat,Meise Botanic Garden,FAC-571,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001248951,Espèce de l'étage subalpin: dans les formations frutescentes sclérophylles et I'Ericetum entre 2380 et 3300 m d'altitude.,habitat,Meise Botanic Garden,FAC-571,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000724297,"Élément plutôt mésophytique des forêts de transition, croissant souvent au bord des rivières.",habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593507,Élément secondaire des forêts du pourtour septentrional de la cuvette centrale.,habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593583,"Élément secondaire (assez rare ?) des forêts de montagne (hygrophile, mésophile et même sclérophylle) de l'Est de la Colonie, à feuilles caduques (au moins dans les régions à saisons sèches), et fleurissant alors au moment de la feuillaison.",habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593695,"Espèce plutôt mésophile, très répandue surtout à la périphérie de la cuvette centrale, croissant en pleine forêt, en sous-bois dans les forêts à Cynometra, et surtout en galeries ou lambeaux forestiers.",habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593820,Élément secondaire des forêts et surtout des galeries et lambeaux forestiers du pourtour de la cuvette congolaise.,habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593631,"Élément important de la forêt primitive de la cuvette, surtout dans ses parties sèches (à Scorodophloeus Zenkeri Harms) et des régions limitrophes.",habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593451,"Espèce endémique au Congo belge, très différente des autres Celtis africains, assez abondante en certains secteurs de la forêt primaire « lourde » de la cuvette centrale.",habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001143179,"Espèce très commune, héliophile et à croissance rapide, caractéristique des terrains modifiés par l'homme: anciens défrichements (« pionnier de la reforestation avec les Macaranga et les Vernonia », à Yangambi), forêts secondaires, terrains vagues des villes (« presque rudérale »); une des premières espèces à apparaître après les coupes. Ses fruits sont très recherchés par les oiseaux, ce qui explique sa rapide et vaste distribution.",habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001316277,Forêts.,habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000599142,"Élément xérophytique commun autour de la cuvette centrale, dans les forêts et galeries, sur les lisières des lambeaux forestiers, dans les forêts secondaires et les défrichements, s'éleyant jusqu'à 1800 m d'altitude dans l'Ituri.",habitat,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000447924,"Rare, 2 exemplaires; en fruit en juillet.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000447946,"Rare, 1 seul exemplaire.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000603153,"Élément important, très abondant en forêts primitives de terre ferme ou inondables des galeries, forêts secondaires et défrichements, respecté souvent dans les villages et les enclos des chefs.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654317,Herbe des galeries forestières et des bords des rivières jusqu'à 1800 m d'altitude; floraison de novembre à janvier.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654360,"Herbe commune des forêts primitives ombragées, marécageuses et forêts secondaires.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654711,Endroits humides des forêts (rare: 2 exemplaires).,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654497,"Rare (1 seul exemplaire) en forêt; cultivé au Jardin Botanique de l'État à Bruxelles, il y fleurissait toute l'année.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654721,Herbe assez commune des forêts marécageuses.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654434,"Herbe de marécage, très rare, 1 seul exemplaire.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654652,Herbe des forêts primitives humides (ou terrain sablonneux ?).,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654484,Forêts marécageuses très ombragées.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654521,Herbe des forêts (?). Rare.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654296,"Sous-bois des forêts vierges, endroits très ombrageux; fleurit en janvier",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654574,"Rare (1 seul exemplaire), dans le sous-bois des forêts vierges; fleurit en janvier.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654316,"Sous-bois des forêts humides, marécageuses ou inondables.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654646,"Rare en forêts ombragées, 1 seul exemplaire; fleurit en février.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654605,"Très fréquent dans le sous-bois des forêts primaires de terre ferme ou inondées, des galeries forestières et forêts secondaires, clairières, palmeraies, parfois aussi dans les savanes, les défrichements et cultures, souvent sur les termitières. Jusqu'à 1760 m d'altitude. Fleurit toute l'année.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654641,"Forêts inondables ou non, en terrain humide ou sec.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654642,"Lieux ombragés, humides ou marécageux des forêts riveraines et galeries, vers 1000 m d'altitude; paraît abondant; fleurit toute l'année.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654612,"Assez abondant par place sur sol latéritique ou sablonneux, pâturages; fleurit en décembre-avril.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654477,"Rare, 1 seul exemplaire; fleurit en décembre.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654380,Très commun dans les savanes herbeuses et en sol sec sablonneux; fleurit de septembre à décembre.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654324,Élément de la savane; fleurit en décembre-avril.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654294,"Savanes, plateaux herbeux, sol très sec; fleurit d'octobre à février.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654456,"Savane ou vallée boisée, près des termitières, terrains calcaires, jusqu'à 1600 m d'altitude; se développe aux premières pluies en octobre-novembre.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654255,"Rare, en terrains arides, calcaires et plage sablonneuse au bord d'un ruisseau; fleurit en avril et octobre; deux exemplaires.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001043184,Abondant vers 1600 m d'altitude; fleurit en octobre,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654710,Savane; fleurit en septembre.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654657,Savane; fleurit en novembre; 1 seul exemplaire.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654571,Très abondant dans la savane forestière en sol léger.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001043187,"Abondant dans la savane arborée, à 1100 m d'altitude; fleurit en novembre.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654472,"Plante de savane, abondante dans un pâturage artificiel; fleurit en janviermars; 1 seul exemplaire.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654470,Plante de la brousse; 1 seul exemplaire.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654286,"Endroit ombragé par des Euphorbes en candélabre, au bord d'un ruisseau.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000625624,Très commun dans les forêts primitives de plateau et les lambeaux forestiers.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000382347,Abondant ou assez rare suivant les régions dans le sous-bois des forêts primitives.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000374730,"Assez fréquent dans les forêts primitives ou secondaires, les galeries et les défrichements.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000374679,Assez fréquent dans les forêts de montagne et dans les galeries entre 1700 et 2200 m d'altitude.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000374685,Liane héliophile sarmenteuse-étayée des forêts primitives marécageuses.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000374684,"Assez fréquent dans le sous-bois des forêts primitives ombrophiles, parfois dans les jachères.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000374724,"Essence de lumière très commune et caractéristique des anciens défrichements, bord des routes dans la forêt, des forêts secondaires et des lisières, assez exigeante en humidité (parfois en marais), à croissance extrêmement rapide et disparaissant dès qu'elle est dominée; atteint 1100 m d'altitude; graines disséminées par les oiseaux.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000456573,"Arbre, souvent dominé, des forêts primitives marécageuses et de terre ferme, et des galeries.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001084812,Paraît rare; 2 exemplaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000538870,"Arbre à bois tendre, peu abondant dans les forêts primitives à Scorodophloeus Zenkeri Harms (Yangambi), ou marécageuses (Malela).",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000569613,"Assez abondant dans les forêts inondables ou de plateau et les galeries forestières: fleurit en janvier-avril, fructifie en août-décembre.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000569610,Arbre très abondant en forêt sur sol sablonneux.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000569611,Grand arbre des forêts; paraît rare.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000505916,Plante de sous-bois?,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690537,Savanes boisées et forêts claires à tropophytes.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689211,Forêts rivulaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689380,Forêts rivulaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690294,Forêts rivulaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687678,Forêts rivulaires; végétation secondaire; rarement épiphyte accidentel.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690786,Groupements forestiers rivulaires surtout; forêts secondaires et savanes boisées; rarement épiphyte accidentel.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688517,Groupements rivulaires; savanes boisées sur terres d'alluvions fraîches.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690821,Savanes boisées.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688813,"Stations arides en général: savanes xériques, lieux boisés rocailleux, crevasses.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690174,Savanes boisées; galeries forestières.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690935,Forêt périodiquement inondée.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687680,Galeries forestières en régions de savanes.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688289,Groupements forestiers rivulaires et forêts secondaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687389,Forêts rivulaires; groupements forestiers secondaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690769,"Galeries forestières, forêts claires, groupements secondaires, etc.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690428,Sous-bois de forêts claires et des groupements forestiers secondaires. Atteint jusqu'à 2000 m d'altitude.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687208,Forêt sclérophylle.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689942,Fonds et ravins forestiers.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689136,Forêts claires et groupements secondaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688910,Forêts claires et savanes boisées.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689568,Forêts claires et groupements secondaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688172,Forêts ombrophiles sur substrat marécageux; galeries forestières humides.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001084781,Forêts ombrophiles et galeries forestières.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001084977,"Forêt ombrophile, palmeraies, forêts secondaires, en toutes stations riches en humus. Généralement epiphyte.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689102,Groupements forestiers.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689054,"Groupements forestiers clairs; très souvent cultivé ou propagé dans les défrichements, etc.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690159,Forêt de montagne.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689148,Groupements forestiers.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690127,Forêts ombrophiles; généralement epiphyte.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689295,"Forêt de montagne remaniée, à 2200 m d'altitude.",habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690416,Forêts ombrophiles.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690357,Forêts tropophiles et savanes boisées.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690861,Forêts ripicoles et galeries forestières en savane.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689555,Forêt de montagne.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688513,Forêts tropophiles et savanes boisées.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690599,Généralement cultivé ou subspontané dans la plupart des groupements forestiers ou dans les savanes boisées.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687269,Groupements forestiers ripicoles.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687221,Forêt ombrophile.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689702,Groupements forestiers.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690438,Groupements forestiers.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690276,Forêt de montagne.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687626,Forêt de montagne.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688889,Groupement forestier.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687363,Groupements ripicoles; galeries forestières.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687901,Groupements forestiers.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688258,Forêts tropophiles et forêts secondaires.,habitat,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
