taxonID,description,type,rightsHolder,source,license,rights
wfo-0000394468,Du Sénéga.l à l'Oubangi-Chari et à l'Angola; de l'Égypte au Cap et à Madagascar; Arabie; Indes; Java,distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000631218,"Du Sierra Leone à l'Angola, Canaries, de l'Uganda à l'Afrique du Sud, Madagascar; Mascareignes; Asie méridionale, Java, Philippines; Amérique tropicale",distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000631182,Afrique orientale jusqu'au Natal; Madagascar,distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000631238,"Angola, de l'Abyssinie au Cap; Madagascar",distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000528825,"Du Sénégal à l'Angola, de l'Abyssinie au Cap; Asie méridionale, Malaisie; Australie; Amérique",distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000528712,"Du Sénégal au Mozambique, Abyssinie; Angola; Indes, Malaisie; Australie",distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000528804,"Du Sénégal au Damaraland de l'Abyssinie au Mozambique; Amérique centrale et méridionale, Floride; Europe; Australie",distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000705896,"Soudan (Juba: champ d'aviation), Rhodésie du Sud (R.E. Fries sub. G. globosa), Territoire du Tanganyika (G. alba Peter, Fedde Rep., Beih. XL, 2, p. 24, t. 32, 2, 1932)",distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000706024,Presque tous les pays tropicaux,distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000394638,"Du Sénégal au Cameroun, Angola, enclave de Cabinda; Amérique tropicale",distribution,Meise Botanic Garden,FAC-465,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000617152,"Afrique du Nord, îles du Cap Vert, de l'Ethiopie à PUsambara, Angola; Arabie, Palestine et Asie tropicale",distribution,Meise Botanic Garden,FAC-578,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000617136,"Afrique du Nord, du Sénégal à l'Angola, de l'Erythrée au Mozambique; région méditerranéenne, de l'Espagne à l'Arabie",distribution,Meise Botanic Garden,FAC-578,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000482062,"Originaire d'Amérique septentrionale, répandu dans toutes les régions méditerranéennes jusqu'en Russie et dans les Indes",distribution,Meise Botanic Garden,FAC-598,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000482088,Indigène en Amérique du Sud; répandu à travers toute la région méditerranéenne jusqu'aux Indes,distribution,Meise Botanic Garden,FAC-598,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000482089,"Toute l'Afrique intertropicale, jusqu'à 2000 m d'altitude, Afrique du Sud; Madagascar",distribution,Meise Botanic Garden,FAC-598,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000723338,Originaire de l'Amérique du Sud; émigré dans toute l'Afrique tropicale à Madagascar et dans l'île Maurice,distribution,Meise Botanic Garden,FAC-598,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000703444,Du Sénégal et de l'Abyssinie à l'Afrique australe; Asie tropicale,distribution,Meise Botanic Garden,FAC-462,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000619977,"De l'Abyssinie au Cap, Angola; Arabie, Indes",distribution,Meise Botanic Garden,FAC-462,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000703703,Du Dahomey au Transvaal,distribution,Meise Botanic Garden,FAC-462,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000703708,De l'Afrique du Nord au Cap de Bonne Espérance; Europe et Asie méridionales,distribution,Meise Botanic Garden,FAC-462,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000450300,"De la Sénégambie à l'Angola, de l'Abyssinie au Mozambique; Arabie; Amérique tropicale",distribution,Meise Botanic Garden,FAC-462,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000450340,"De la Sénégambie à l'Angola, de l'Abyssinie au Cap; Europe méridionale; Asie, Australie",distribution,Meise Botanic Garden,FAC-462,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
