taxonID,description,type,rightsHolder,source,license,rights
wfo-0000276286,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019e) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000276286,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000276329,Assez répandu et provenant d’un habitat commun ; probablement Préoccupation Mineure (LC).,conservation,Meise Botanic Garden,FAC-0000276329,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000279403,"Forêts denses humides, fonds des vallées ; dans le territoire de la Flore à 50–400 m d’altitude, ailleurs à 5–1000 m.",conservation,Meise Botanic Garden,FAC-0000279403,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000289047,assez répandu et dans des habitats communs ; probablement Préoccupation Mineure (LC).,conservation,Meise Botanic Garden,FAC-0000289047,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000294901,"Forêts denses humides, forêts sur sols marécageuses ou de terre ferme, aussi cultivé dans les villages ; dans le territoire de la Flore à 200–1400 m d’altitude, ailleurs jusqu’à 1500 m.",conservation,Meise Botanic Garden,FAC-0000294901,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000294916,"Forêts marécageuses, forêts périodiquement inondées à Cleistanthus mildbraedii, Guibourtia demeusei et Uapaca guineensis, forêts ombrophiles à Entandrophragma angolense, Gilbertiodendron dewevrei et Brachystegia laurentii ; dans le territoire de la Flore entre 280 et 600 m d’altitude, ailleurs jusqu’à 450 m.",conservation,Meise Botanic Garden,FAC-0000294916,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000294923,Forêts marécageuses ; dans le territoire de la Flore à 10–700 m d’altitude.,conservation,Meise Botanic Garden,FAC-0000294923,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000294939,"Forêts denses sur sols de terre ferme, forêts semi décidues ; dans le territoire de la Flore à 200–300 m d’altitude, ailleurs à 60–800 m.",conservation,Meise Botanic Garden,FAC-0000294939,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000294940,"Forêts marécageuses ; dans le territoire de la Flore à ± 200–400 m d’altitude, ailleurs jusqu’à 500 m.",conservation,Meise Botanic Garden,FAC-0000294940,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000294942,"Fond des vallées, forêts de montagne, forêts galeries ; à 800–1500 m d’altitude.",conservation,Meise Botanic Garden,FAC-0000294942,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000294945,"Forêts semi-décidues, forêts ripicoles, forêts marécageuses ou périodiquement inondées, parfois avec Irvingia smithii et Uapaca guineensis ; dans le territoire de la Flore à 280–550 m d’altitude.",conservation,Meise Botanic Garden,FAC-0000294945,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000295012,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019a) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000295012,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000295086,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019b) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000295086,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000295107,"Assez répandu et provenant d’un habitat commun ; malgré le faible nombre de collectes, probablement Préoccupation Mineure (LC) en raison de la taille de sa zone de distribution et de l’absence de menaces perçues.",conservation,Meise Botanic Garden,FAC-0000295107,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000295213,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019c) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000295213,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298132,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de très nombreuses localités.",conservation,Meise Botanic Garden,FAC-0000298132,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298138,Probablement Préoccupation mineure (LC) ; connu de plus de 20 localités.,conservation,Meise Botanic Garden,FAC-0000298138,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298140,"Probablement Quasi Menacé (NT) ; connu d’environ 12 localités dont certaines ne sont pas protégées. R. commiphoroides a fait l’objet d’une évaluation comme « En danger » (Matheka 2021), mais sans tenir compte des localités de la Zambie, jadis rapportées à R. myricoides var. capiriensis.",conservation,Meise Botanic Garden,FAC-0000298140,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298141,"Probablement Préoccupation mineure (LC) ; connu de plus de 20 localités, toutefois, l’espèce est liée à un habitat en forte régression (galeries forestières) et pourrait déjà être quasi menacée (NT).",conservation,Meise Botanic Garden,FAC-0000298141,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298160,Probablement Préoccupation mineure (LC) ; connu d’environ 15 localités.,conservation,Meise Botanic Garden,FAC-0000298160,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298164,Probablement Préoccupation mineure (LC) ; connu de plus de 100 localités.,conservation,Meise Botanic Garden,FAC-0000298164,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298173,"Probablement Vulnérable (VU) ; taxon connu d’environ 8 localités, dont certaines ne sont pas protégées.",conservation,Meise Botanic Garden,FAC-0000298173,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298182,Probablement Préoccupation mineure (LC) ; connu de plus de 30 localités.,conservation,Meise Botanic Garden,FAC-0000298182,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298200,"Probablement Vulnérable (VU) ; connu d’environ 8 localités, dont plusieurs ne sont pas protégées.",conservation,Meise Botanic Garden,FAC-0000298200,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298207,"Probablement Préoccupation mineure (LC) ; largement répandu, connu de plus de 200 localités.",conservation,Meise Botanic Garden,FAC-0000298207,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000298431,Probablement Préoccupation mineure (LC) ; connu de plus de 100 localités.,conservation,Meise Botanic Garden,FAC-0000298431,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000299250,"Largement répandu, connu d’un grand nombre de spécimens et des habitats communs ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000299250,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000299672,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 40 localités.",conservation,Meise Botanic Garden,FAC-0000299672,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000299783,Probablement Préoccupation mineure (LC) ; espèce largement répandue en Afrique de l’Ouest et connue de plus de 40 localités.,conservation,Meise Botanic Garden,FAC-0000299783,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000299893,"Probablement Préoccupation mineure (LC) ; espèce assez largement répandue, connue de plus de 30 localités.",conservation,Meise Botanic Garden,FAC-0000299893,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000300090,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 100 localités.",conservation,Meise Botanic Garden,FAC-0000300090,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000300952,"Vulnérable (VU) ; statut selon la Liste Rouge de l’UICN, évalué par Ntore & al. (2018) et Gereau & al. (2019). Néanmoins, les nouveaux spécimens identifiés dans les collections après cette évaluation montrent que l’espèce est plus fréquente au sein de son aire d’occurrence qu’on ne l’avait cru jusqu’à présent (Meerts 2022).",conservation,Meise Botanic Garden,FAC-0000300952,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000301276,"Probablement Préoccupation mineure (LC) ; espèce largement répandue et connu de plus de 100 localités. Dans le territoire de la Flore, elle n’est connue que d’une seule récolte, dans une localité très éloignée de son aire principale en Afrique de l’ouest ; l’habitat y est dégradé ; elle y est probablement menacée.",conservation,Meise Botanic Garden,FAC-0000301276,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000301386,Probablement Préoccupation mineure (LC) ; espèce connue de plus de 30 localités.,conservation,Meise Botanic Garden,FAC-0000301386,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000302026,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 100 localités.",conservation,Meise Botanic Garden,FAC-0000302026,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000302764,"Probablement Préoccupation mineure (LC) ; espèce largement répandue et connue de plus de 20 localités. Dans le territoire de la Flore, l’espèce est présente dans une région très limitée, très isolée du reste de l’aire.",conservation,Meise Botanic Garden,FAC-0000302764,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000306904,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019k) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000306904,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000307466,"Forêt ombrophile sempervirente, forêt dense semi-décidue, forêt périodiquement inondée, forêt remaniée, lisières forestières, clairières ; dans le territoire de la Flore à 50–1400 m d’altitude, ailleurs jusqu’à 500 m.",conservation,Meise Botanic Garden,FAC-0000307466,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000307468,"Forêt remaniée, forêt dense semi-décidue, clairières ; dans le territoire de la Flore à 300–600 m d’altitude, au Gabon entre 300 et 400 m.",conservation,Meise Botanic Garden,FAC-0000307468,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000308313,"Probablement En Danger (EN) ; connu de 5 localités, dont certaines ne sont pas protégées.",conservation,Meise Botanic Garden,FAC-0000308313,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000308437,Probablement Préoccupation mineure (LC) ; très répandu et connu de plus de 50 localités.,conservation,Meise Botanic Garden,FAC-0000308437,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312147,"Très répandu, dans un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312147,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312210,"Répandu, d’un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312210,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312304,"Répandu, dans un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312304,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312392,"Très répandu, dans un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312392,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312400,"Avec seulement onze localités connues, mais dans des habitats communs et sans menace spécifique connue ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312400,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312433,"Assez répandu, dans un habitat assez commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312433,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312509,"Très répandu, dans un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312509,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312586,"Assez répandu, dans un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312586,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312629,"Assez répandu, cependant dans une gamme d’altitude étroite et dans un habitat plutôt restreint affecté localement par l’agriculture ; probablement Préoccupant Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312629,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312649,"À distribution plutôt restreinte, mais dans un habitat commun ; probablement de Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312649,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000312659,"Répandu, dans un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000312659,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000313630,"Probablement Préoccupation mineure (LC) ; taxon très répandu, connu de plus de 100 localités.",conservation,Meise Botanic Garden,FAC-0000313630,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000313670,"Probablement Vulnérable (VU) ; connu de 10 localités, dont certaines ne sont pas protégées.",conservation,Meise Botanic Garden,FAC-0000313670,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000314296,Probablement Préoccupation mineure (LC) ; espèce connue d’au moins 20 localités.,conservation,Meise Botanic Garden,FAC-0000314296,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000314446,"Probablement Préoccupation mineure (LC) ; largement répandu, connu de plus de 30 localités.",conservation,Meise Botanic Garden,FAC-0000314446,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317231,"Assez répandu, dans de nombreux habitats ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000317231,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317235,"Connu d’une douzaine de localités, d’un habitat commun ; probablement Préoccupation Mineure (LC) ; mais avec une aire de distribution assez restreinte, il serait intéressant de faire une évaluation complète.",conservation,Meise Botanic Garden,FAC-0000317235,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317242,Évalué comme En Danger (EN) par Luke & al. (2019) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000317242,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317248,"Cette espèce n’est connue que de 4 ou 5 localités, probablement toutes sans protection ; cela signifierait qu’elle tomberait dans la catégorie En Danger (EN), si des menaces spécifiques à l’habitat ou à l’espèce elle-même étaient connues.",conservation,Meise Botanic Garden,FAC-0000317248,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317254,"Assez répandu, avec une trentaine de spécimens connus, provenant d’un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000317254,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317266,"Assez répandu, avec des spécimens assez nombreux et provenant d’un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000317266,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317270,"En raison de l’aire de distribution limitée et de l’habitat spécifique (souvent menacé par le développement agricole local), ce taxon pourrait bien être Vulnérable (VU).",conservation,Meise Botanic Garden,FAC-0000317270,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317279,"Répandu et provenant d’un habitat commun ; probablement Préoccupation Mineure (LC), malgré l’occurrence très limitée en République démocratique du Congo.",conservation,Meise Botanic Garden,FAC-0000317279,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317285,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019h) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000317285,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317286,"Avec une aire de répartition limitée et un habitat très spécifique, cette espèce pourrait bien être classée comme Vulnérable (VU), mais une telle évaluation nécessite des menaces spécifiques pour lesquelles l’information n’est pas encore disponible.",conservation,Meise Botanic Garden,FAC-0000317286,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317297,"Avec une distribution très limitée et un habitat plutôt spécifique, il est tout à fait possible que l’espèce puisse être classée comme Vulnérable (VU), mais des menaces spécifiques doivent être énumérées pour une telle évaluation.",conservation,Meise Botanic Garden,FAC-0000317297,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317306,"Assez répandu, d’un habitat spécifique mais qui est encore assez commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000317306,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317313,"Assez répandu, avec de nombreux spécimens et connu d’un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000317313,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317326,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019i) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000317326,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317331,"Largement répandu, connu d’un grand nombre de spécimens et dans des habitats communs ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000317331,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317351,"Avec une distribution limitée, ce taxon a besoin d’une évaluation Liste Rouge appropriée. Il a été provisoirement évalué comme Préoccupation Mineure (LC) par Beentje & Crawford (2015). Des menaces spécifiques ne sont pas encore connues, mais le taxon serait probablement En Danger (EN).",conservation,Meise Botanic Garden,FAC-0000317351,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000317358,Assez répandu et provenant d’un habitat commun ; probablement Préoccupation Mineure (LC).,conservation,Meise Botanic Garden,FAC-0000317358,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000319748,"Espèce assez répandue, avec une aire de distribution assez large et des habitats communs ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000319748,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000319808,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2018a) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000319808,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000319845,"Répandu, à nombreux échantillons, en habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000319845,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000319908,"Espèce répandue, avec de nombreux échantillons, en habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000319908,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000320018,"Connu dans plus de 15 localités et provenant d’un large éventail d’habitats communs et d’altitudes, sans aucune menace connue ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000320018,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000320031,"Répandu, à nombreux échantillons, dans des habitats communs ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000320031,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000320051,"Répandu, avec de nombreux échantillons, en habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000320051,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000320128,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019n) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000320128,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000320164,"Répandu, avec de nombreux échantillons dans des habitats communs ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000320164,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000320182,"Moyennement répandu, à nombreux échantillons, dans un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000320182,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000320183,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019o) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000320183,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325390,Probablement Préoccupation mineure (LC) ; espèce largement répandue et connue de plus de 100 localités.,conservation,Meise Botanic Garden,FAC-0000325390,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325393,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 50 localités.",conservation,Meise Botanic Garden,FAC-0000325393,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325394,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 50 localités.",conservation,Meise Botanic Garden,FAC-0000325394,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325403,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 100 localités.",conservation,Meise Botanic Garden,FAC-0000325403,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325404,"Probablement Préoccupation mineure (LC) ; connu d’environ 15 localités, dont plusieurs dans le Parc national de l’Upemba.",conservation,Meise Botanic Garden,FAC-0000325404,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325405,"Probablement Préoccupation mineure (LC), connu de plus de 15 localités. Toutefois, cette variété est caractéristique des savanes steppiques sur sol riche en cuivre, un habitat en forte régression dans le Haut-Katanga du fait des activités minières.",conservation,Meise Botanic Garden,FAC-0000325405,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325408,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 50 localités.",conservation,Meise Botanic Garden,FAC-0000325408,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000325429,"Probablement Préoccupation mineure (LC) ; malgré son aire d’occurrence assez restreinte, connu de plus d’une quinzaine de localités, et lié à un habitat qui n’est pas en régression.",conservation,Meise Botanic Garden,FAC-0000325429,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000329194,"Probablement Préoccupation mineure (LC) ; espèce largement répandue, connue de plus de 50 localités et bien adaptable aux milieux dégradés.",conservation,Meise Botanic Garden,FAC-0000329194,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000329220,"Probablement Préoccupation mineure (LC) ; espèce connue de 15 localités, localement commune et bien adaptable aux milieux dégradés.",conservation,Meise Botanic Garden,FAC-0000329220,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000330816,"Assez répandu, connu d’un grand nombre de spécimens et d’un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000330816,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000333604,"Très répandu, à échantillons très nombreuses des habitats communs ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000333604,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000333611,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019m) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000333611,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000333614,"Assez répandu, avec de nombreux spécimens d’un habitat commun ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000333614,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000333640,"Connu de quatorze spécimens représentant environ huit localités différentes et d’un habitat assez commun, mais dans une zone restreinte ; probablement Vulnérable (VU).",conservation,Meise Botanic Garden,FAC-0000333640,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000333650,"Très répandu, dans des habitats communs ; probablement Préoccupation Mineure (LC).",conservation,Meise Botanic Garden,FAC-0000333650,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000336741,Évalué comme Préoccupation Mineure (LC) par Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group (2019q) sur la Liste rouge de l’UICN.,conservation,Meise Botanic Garden,FAC-0000336741,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000338138,"Probablement Préoccupation mineure (LC) ; connu de plus de 50 localités, dont certaines ne sont pas protégées.",conservation,Meise Botanic Garden,FAC-0000338138,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000341690,"1. L’espèce se reconnaît à ses tiges trigones feuillées et à son inflorescence terminale dépassée par une longue bractée foliacée. 2. Autrefois, ce taxon était souvent inclus dans B. maritimus (L.) Palla. Il s’en distingue notamment par son inflorescence assez lâche (vs. compacte) et son akène nettement trigone (vs. biconvexe, plan-convexe à subtrigone). B. maritimus s.s. n’est pas présent en Afrique tropicale.",conservation,Meise Botanic Garden,FAC-0000341690,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
