taxonID,description,type,rightsHolder,source,license,rights
wfo-4000006650,"Arbres .'Feuilles'alternes, pari- ou imparipennées, groupées le plus souvent au sommet des rameaux, entremêlées de chicots pointus (bases de feuilles atrophiées); folioles généralement opposées, généralement glabres, sans ponctuations.'Inflorescences'axillaires, multiflores, en très grandes panicules lâches apparaissant au sommet des rameaux.'Fleurs'☿; calice à 4-5 lobes larges et arrondis; corolle à 4-5 pétales libres; tube staminal urcéolé, terminé par 8-10 lobes, larges, ovales, arrondis ou parfois bifides; anthères 8-10, incluses, insérées à la commissure des lobes à la face interne du tube staminal; disque épais, cupuliforme ou sous forme de gynophore à bords redressés et concrescent, sous les deux formes, avec la base de l'ovaire; ovaire ovale ou oblong, 4-5 loculaire, à 2-8 ovules par loge, en 2 rangées, anatropes et superposés; style court; stigmate disciforme.'Capsules'longuement pédonculées, très grosses, subanguleuses, pourvues d'un bec, déhiscentes par 4-5 valves ligneuses.'Graines 2-8 par loge, anguleuses, à angles arrondis, brunâtres, à testa épais ligneux.\n\t\t\t\t\n\t\t\t\t\t Plantule à cotylédons hypogés; épicotyle long, généralement garni d'écaillés espacées; feuilles toutes alternes, les premières le plus souvent simples.\n\t\t\t\tGenre de ± 14 espèces, dont 9 en Afrique tropicale; au Congo belge, 2 espèces et 1 variété.",morphology,Meise Botanic Garden,FAC-563,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000039611,"Arbres'ou arbrisseaux.'Feuilles'alternes, imparipennées, à folioles terminales articulées.'Inflorescences'axillaires, en racèmes, panicules ou corymbes courts.'Fleurs'☿; calice cupuliforme, à 4-5 dents ou subentier; corolle à 4-5 pétales, valvaires, longuement soudés entre eux et avec le tube staminal, libres au sommet; étamines 8-10, soudées en tube cylindrique ± lobé-lacinié ou entier; anthères insérées en dedans du tube et affleurantes au bord; disque très court et annulaire ou nul; ovaire (1)4-5-loculaire, à loges parfois incomplètes par séparation des cloisons; ovules 1-2 par loge, superposés; style court, plus long que l'ovaire; stigmate orbiculaire.'Capsules'loculicides, à (1)2-3(5) loges.'Graines sans arille, à téguments minces; cotylédons superposés; radicule velue.\n\t\t\t\tGenre africain comprenant 5 espèces dont 1 au Congo belge.",morphology,Meise Botanic Garden,FAC-563,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000016309,"Arbres'ou arbustes, à écorce parfois légèrement laticifère.'Feuilles'alternes, imparipennées ou paripennées par avortement de la foliole terminale, à pétiole non quadrangulaire, ± ailé; folioles entières, rarement ponctuées.'Inflorescences'axillaires, naissant sur le bois âgé, en racèmes ou panicules.'Fleurs'☿, le plus souvent 4-mères; calice cupuliforme, court, denté ou tronqué; pétales entièrement libres, valvaires ou imbriqués; tube staminal cylindrique ou urcéolé, glabre, entier ou brièvement crénelé avec 8-12 dents très courtes, aussi larges que longues; anthères 8-12, sessiles, insérées vers le sommet du tube, incluses ou faiblement exsertes; gynophore à bords supérieurs dilatés en disque; ovaire 4-5-loculaire, à 1-2 ovules axiles par loge; style en colonne; stigmate discoïde, un peu exsert.'Capsules'à parois ± charnues, à déhiscence loculicide, 4-5-loculaires.'Graines grosses, ovoïdes ou anguleuses par compression, parfois arillées, à testa mince, exalbuminées.\n\t\t\t\t\n\t\t\t\t\t Plantule à cotylédons hypogés; épicotyle long; 2 premières feuilles opposées à subopposées, simples ou 2-3-foliolées; feuilles pennées très semblables aux feuilles adultes.\n\t\t\t\tGenre comprenant ± 170 espèces principalement de l'Amérique tropicale; 8 espèces africaines dont 4 au Congo belge.",morphology,Meise Botanic Garden,FAC-563,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000017091,"Arbustes .'Feuilles'alternes, généralement imparipennées; folioles alternes, subopposées ou opposées, entières.'Inflorescences'axillaires, en racèmes ou panicules à peine ramifiées, pendantes, grêles avec glomérules de fleurs assez distants les uns des autres, naissant sur les rameaux jeunes.'Fleurs', 4-5-mères; calice cupuliforme, denté; pétales libres, imbriqués dans le bouton; étamines 8(10), soudées en un tube cylindrique faiblement échancré au sommet, insérées légèrement sous le bord du tube, exsertes; gynécée à gynophore assez long; ovaire 1-loculaire, avec 2(3) placentas pariétaux portant chacun 2 ovules collatéraux un peu superposés; style filiforme; stigmate discoïde.'Baies'stipitées, ± moniliformes, côtelées; péricarpe parcheminé, charnu, un peu coriace, à peine plus épais que le tégument séminal.'Graines ovoïdes, ± anguleuses, assez grosses, exalbuminées ; cotylédons un peu sinueux; radicule assez longue, exserte.\n\t\t\t\tGenre africain comptant ± 3 espèces dont 1 au Congo belge.",morphology,Meise Botanic Garden,FAC-563,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000013088,"Arbres'ou arbustes.'Feuilles'alternes, imparipennées, parfois paripennées; folioles pétiolées ou subsessiles, parfois pourvues de ponctuations à la face inférieure.'Inflorescences'en racèmes ou panicules, groupées vers le sommet des rameaux.'Fleurs'à calice à (4) 5 sépales imbriqués, un peu soudés à la base; corolle à (4) 5 pétales libres, légèrement imbriqués; anthères entièrement exsertes, insérées sur le bord du tube staminal; disque annulaire, charnu, entourant l'ovaire; ovaire globuleux-discoïde, 2-5-loculaire, à 2 ovules superposés par loge.'Drupes à 1-5 noyaux.\n\t\t\t\t\n\t\t\t\t\t Graines entourées d'un endocarpe semi-ligneux.\n\t\t\t\tGenre comprenant ±15 espèces de l'Afrique tropicale, 1 endémique à Madagascar; 4 espèces au Congo belge.",morphology,Meise Botanic Garden,FAC-563,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000021180,"Arbres .'Feuilles'alternes, imparipennées ; folioles opposées ou subopposées, entières, sans ponctuations translucides.'Inflorescences'en racèmes pauci- ou 1-flores, solitaires ou groupés.'Fleurs'☿, 4-5-mères; calice cupuliforme, court, à dents arrondies, se déchirant en 2-3 lobes; corolle à pétales oblongs, libres ou soudés et alors indistincts et se déchirant pendant l'anthèse en 3-4 lobes irréguliers; tube staminal cylindrique, faiblement urcéolé à la base, légèrement crénelé au sommet; anthères 10, alternant avec les crénelures et incluses en deçà de celles-ci dans le tube; ovaire 4-5-loculaire, à 1 ovule par loge; ovules axiles, hémianatropes et subhorizontaux, à funicule ventral et micropyle dorsal; style à stigmate discoïde et capité.'Baies'à péricarpe peu épais, mollement fibreux.'Graines à testa mince, légèrement crustacé ou parcheminé, exalbuminées; cotylédons superposés; radicule dorsale.\n\t\t\t\tGenre africain monospécifique.",morphology,Meise Botanic Garden,FAC-563,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-7000000359,"Arbres , arbustes, sous-arbustes, souvent lianes, généralement pourvus de poils médifixes.'Feuilles'généralement opposées, rarement alternes, parfois verticillées, simples et généralement entières, pétiolées, rarement sessiles, souvent munies de glandes sur la face inférieure ou le pétiole; stipules parfois présentes, inter- ou intrapétiolaires, petites, foliacées ou absentes; nervures latérales pennées.'Inflorescences'terminales, axillaires, rarement fleurs solitaires, en racèmes, corymbes ou ombelles, ou formant des panicules; bractées et bractéoles présentes.'Fleurs'☿, rarement ♂♀ et alors cleistogames et apétales; bractéoles 2, parfois munies à la base d'une glande; calice à préfloraison imbriquée, rarement valvaire, muni sur la face externe de 1-10 glandes ou sans glandes; sépales (3)5, libres ou ± soudés à la base; pétales 5, libres, généralement onguiculés, ± inégaux et ± dissemblables, à limbe plan ou concave, entier ou ± dentés-fimbriés; étamines 10, obdiplostémones, rarement 11-15 ou moins par avortement, parfois staminodiales; filets ± connés à la base; anthères à 2 loges à dehiscence longitudinale, parfois appendiculées au sommet; ovaire supère, généralement formé de (2)3(4) carpelles ± coalescents, rarement soudés en 1 ovaire 3-loculaire, parfois ailés ou à 1-3-5-7 côtes ou crêtes; 1 ovule par loge, pendant; funicule large; styles 3, parfois par avortement 2 ou 1, généralement libres, parfois partiellement connés; stigmates terminaux ou sublatéraux.'Fruits'généralement à (2)3(4) méricarpes samaroïdes, chacun à 1 ou plusieurs ailes ou crêtes, ou capsules déhiscentes.'Graines exalbumiiiées; cotylédons plats ou épais, souvent inégaux.\n\t\t\tFamille pantropicale, groupant ± 56 genres et ± 800 espèces, surtout d'Amérique tropicale; au Congo belge, 5 genres, 15 espèces, 1 variété et 1 forme.",morphology,Meise Botanic Garden,FAC-559,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000014827,"Lianes'à tiges lenticellées; ramilles apprimées tomentelleuses-soyeuses.'Feuilles'opposées, pétiolées, sans stipules.'Inflorescences'en panicules de racèmes, terminales ou axillaires, multiflores.'Fleurs'pédicellées; bractéoles présentes; calice à préfloraison valvaire; sépales (3)5, recouvrant entièrement les pétales dans le bouton, glabres à l'intérieur; pétales 5, oblongs-lancéolés ou oblancéolés, entiers, atténués à la base, glabres; étamines 10, fertiles, à filets filiformes libres ou à peine connés à la base; anthères oblongues, basifixes, glabres; ovaire 3-loculaire, tomenteux; styles 3, plus longs que les étamines, sigmoïdes; stigmates latéraux, épaissis, orbiculaires et déprimés au sommet.'Fruits ± soyeux, à 3 méricarpes samaroïdes, munis chacun de 2 ailes latérales larges ± soudées entre elles et d'une aile dorsale peu distincte.\n\t\t\t\tGenre monospécifique d'Afrique tropicale.",morphology,Meise Botanic Garden,FAC-559,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000014828,"Lianes'à tiges lenticellées.'Feuilles'opposées, pétiolées; stipules linéaires-subulées, caduques; limbe subcoriace, muni de 2-4 glandes dans la partie inférieure; nervures latérales pennées.'Inflorescences'ombelliformes ou panicules de racèmes, lâches, pubescentes à poils blanchâtres-soyeux; bractées et bractéoles présentes.'Fleurs'actinomorphes, blanches; bractéoles situées vers le milieu du pédicelle, ± caduques; calice à préfloraison imbriquée; sépales 5, recouvrant entièrement les pétales dans le bouton; pétales onguiculés, à limbe entier ou ± crénelé ou légèrement cilié; étamines 10, à filets libres ou un peu connés à la base, plus longs que les anthères basifixes, cordées à la base, à thèques ± poilues; ovaire tomenteux; styles 3, filiformes, ± sigmoïdes, plus longs queles étamines; stigmates minuscules, terminaux.'Fruits jeunes à 3 méricarpes samaroïdes, munis chacun de 2 ailes latérales ± soudées entre elles et d'une dorsale peu distincte.\n\t\t\t\tGenre monospécifique d'Afrique tropicale.",morphology,Meise Botanic Garden,FAC-559,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000038879,"Arbustes'dressés ou lianes.'Feuilles'opposées ou subopposées, coriaces ou ± membraneuses, pétiolées; stipules interpétiolaires présentes ou absentes, ± caduques; limbe muni à la base de 2-4 glandes orbiculaires; nervures latérales pennées.'Inflorescences'terminales ou axillaires, en racèmes corymbiformes, ombelles ou panicules, généralement multiflores; bractées et bractéoles présentes ou caduques.'Fleurs'à boutons floraux subglobuleux ou ovoïdes de 4-7 mm de long; calice à préfloraison imbriquée; sépales 5, plus courts que les pétales dans le bouton; pétales 5, onguiculés, à limbe denticulé ou fimbrié; pédicelle égalant ou plus long que le pédoncule, articulé au milieu et muni ou non de 2 bractéoles; étamines 10, fertiles, à filets filiformes libres et plus longs que les anthères; anthères basifixes, glabres au sommet; ovaire à 3 styles, rarement 2, ± sigmoïdes, enroulés au sommet, plus longs que les étamines; stigmates situés vers l'intérieur.'Fruits à 3 méricarpes samaroïdes munis chacun de 2 ailes latérales ± soudées entre elles et d'une dorsale peu distincte.\n\t\t\t\tGenre africain comprenant 15 espèces; au Congo belge, 4 espèces et 1 variété.",morphology,Meise Botanic Garden,FAC-559,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000017763,"Lianes , rarement arbustes.'Feuilles'opposées, pétiolées, rarement sessiles; stipules absentes ou ± distinctes; limbe généralement glanduleux vers la base en dessous; pétiole glanduleux.'Inflorescences'terminales et axillaires, en racèmes ou panicules de racèmes ou de corymbes, multiflores; bractées et bractéoles présentes.'Fleurs'jaunes, blanches, bleues, rarement rouges, à préfloraison imbriquée; boutons floraux globuleux; sépales 5, plus longs que les pétales dans le bouton, munis chacun de 2 glandes allongées, parfois 1 sépale sans glandes, très rarement les 5 sans glandes; pétales onguiculés, à limbe généralement entier et glabre; étamines 10, subégales, glabres, toutes fertiles, à filets ± connés à la base et plus longs que les anthères; anthères basifixes; styles 3, libres, comprimés latéralement, obtus ou ± incurvés au sommet; stigmates situés vers l'intérieur.'Fruits à 1-3 méricarpes samaroïdes, munis chacun d'une aile dorsale suborbiculaire, épaisse au bord inférieur, mince au bord supérieur.\n\t\t\t\tGenre comprenant 80 espèces, surtout d'Amérique tropicale; au Congo belge, 1 espèce.",morphology,Meise Botanic Garden,FAC-559,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000000374,"Arbustes'dressés ou lianiformes, rarement arbres, tomenteux à glabres; tiges et ramilles parfois pourvues de poils squameux.'Feuilles'alternes, sans stipules; limbe ou pétiole généralement pourvu de 2 ou plusieurs glandes.'Inflorescences'terminales ou axillaires, en racèmes, corymbes ou panicules; bractées et bractéoles présentes; bractéoles situées à la base du pédicelle, parfois munies à la base d'une glande.'Fleurs'jaunes ou blanches; calice à préfloraison imbriquée, muni d'une ou plusieurs glandes suborbiculaires; sépales 5, courtement connés à la base, plus courts que les pétales dans le bouton; pétales 5, ± onguiculés ou rétrécis à la base, les internes dentés ou fimbriés, les externes entiers, glabres; étamines 10, à filets libres ou un peu soudés à la base, généralement plus courts que les anthères; anthères oblongues, cordées à la base, aiguës ou émarginées au sommet; ovaire à (2)3 loges; styles 3, dont 1 ± avorté, filiformes, souvent courbés, glabres; stigmates terminaux.'Fruits'à 1-2(3) carpelles samaroïdes, munis chacun d'une aile dorsale droite ou oblique.'Graines ovoïdes, aiguës au sommet; cotylédons charnus, généralement plats.\n\t\t\t\tGenre connu d'Afrique et de Madagascar, comprenant 25 espèces; au Congo belge, 8 espèces et 1 forme.",morphology,Meise Botanic Garden,FAC-559,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-7000000641,"Plantes'ligneuses, parfois grimpantes, souvent ± résineuses, rarement herbacées.'Feuilles'opposées ou verticillées, simples; stipules petites ou absentes.'Inflorescences'terminales ou axillaires, en racèmes ou panicules, pourvues de bractées.'Fleurs'☿ obliquement zygomorphes; calice gamosépale, à 5 lobes imbriqués, inégaux, le postérieur par torsion le plus large et gibbeux à éperonné à la base; corolle à préfloraison contortée, à 5-1 pétales; étamine 1, accompagnée ou non de staminodes; gynécée à ovaire supère ou adné obliquement au réceptacle et alors ± infère, 1-3-loculaire et à 1-plusieurs ovules par loge; style 1.'Fruits'capsulaires et loculicides ou akènes samaroïdes entourés d'ailes formées par les sépales accrescents.'Graines ailées ou poilues, généralement exalbuminées; embryon droit.\n\t\t\tFamille comprenant 6 genres et ± 180 espèces, principalement de l'Amérique tropicale; 1 genre seulement en Afrique tropicale occidentale.",morphology,Meise Botanic Garden,FAC-643,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000013901,"Arbres'± élevés.'Feuilles'opposées, ± distinctement stipulées et à limbe ± coriace.'Inflorescences'en panicules formées de cymes unipares.'Fleurs à bractées persistantes; calice à 5 lobes persistants, le postérieur à base épaissie et munie de 2 gibbosités superposées; corolle à 5 pétales subégaux et onguiculés à la base; étamine fertile située dans le plan oblique de symétrie; staminodes 1-3; ovaire infère, 1-loculaire, 1-ovulé et à ovule pendant. Akènes samaroïdes entourés des lobes ailés du calice persistant.\n\t\t\t\tGenre à diaspores anémochores du type planeur, connu de l'Afrique tropicale occidentale, comprenant 2 espèces et 1 variété. Une espèce et 1 variété au Congo belge.",morphology,Meise Botanic Garden,FAC-643,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-7000000487,"Herbes , arbustes, arbres ou lianes.'Feuilles'généralement sans stipules, alternes, rarement opposées, simples.'Racèmes , épis ou panicules; 1 bractée et 2 bractéoles à la base des pédicelles.'Fleurs'☿, zygomorphes ; sépales 5, libres ou les 2 antérieurs soudés, imbriqués, les 2 latéraux souvent grands et pétaloïdes; pétales 5, dont les 2 latéraux souvent avortés ou très réduits, hypogynes, généralement soudés à la gouttière staminale; pétale antérieur (carène) généralement à limbe concave ou caréné; étamines 8, plus rarement 6, 5 ou 4, à filets ± longuement soudés en gouttière ou rarement libres; anthères basifixes, 2(3)-loculaires, devenant 1-loculaire, s'ouvrant au sommet par une fente; ovaire 2-loculaire, plus rarement 1-5-loculaire, à 1 rarement plusieurs ovules pendants par loge; style simple.'Fruits'capsulaires, loculicides, plus rarement samaroïdes ou bacciformes.'Graines généralement albuminées.\n\t\t\tDouze genres et environ 800 espèces des régions chaudes et tempérées du monde entier, à l'exception de la Nouvelle-Zélande et des îles du Pacifique; 4 genres, 49 espèces et 5 variétés au Congo belge.",morphology,Meise Botanic Garden,FAC-604,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000030736,"Herbes'annuelles ou vivaces, sous-arbustes ou arbustes.'Feuilles'sans stipules.'Racèmes'terminaux, axillaires ou supra-axillaires, multi- ou pauciflores; bractées et bractéoles persistantes ou caduques.'Fleurs'zygomorphes; sépales 5, persistants ou caducs, le postérieur parfois plié et naviculiforme, les 2 antérieurs parfois soudés, les 2 latéraux (ailes) grands et pétaloïdes; pétales 5, dont les 2 latéraux avortés ou réduits, tous soudés à la gouttière staminale; pétale antérieur (carène) onguiculé, à limbe caréné et souvent muni d'une crête vers le sommet; étamines 8 ou 6 par avortement, à filets ± longuement soudés en gouttière; ovaire biloculaire, à 1 ovule pendant par loge; style à stigmate de forme variable et pourvu de 2 taches stigmatiques dont 1 parfois avortée.'Fruits'capsulaires, aplatis latéralement, biloculaires, loculicides.'Graine 1 par loge, le plus souvent couverte de poils, généralement surmontée d'un arille lobé et diversement appendiculé.\n\t\t\t\tEnviron 600 espèces des régions chaudes et tempérées du monde entier; 42 espèces et 4 variétés au Congo belge.",morphology,Meise Botanic Garden,FAC-604,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000034924,"Arbustes , arbres ou lianes.'Feuilles'avec ou sans stipules.'Racèmes'ou panicules, axillaires ou terminales; bractées et bractéoles caduques.'Fleurs'zygomorphes; sépales 5, libres, caducs; le postérieur et les 2 antérieurs subégaux; les 2 latéraux (ailes) grands et pétaloïdes; pétales 3 ou 5 dont 2 très réduits, tous soudés à la gouttière staminale; pétale antérieur (carène) onguiculé, à limbe caréné; étamines 8, à filets ± longuement soudés en gouttière; ovaire généralement 1-loculaire, 1-ovulé, par avortement d'une loge.'Fruits'samaroïdes, à aile bien développée.'Graine 1, exalbuminée.\n\t\t\t\tEnviron 30 espèces des régions tropicales de l'Amérique, l'Afrique et l'Asie; 2 espèces et 1 variété au Congo belge.",morphology,Meise Botanic Garden,FAC-604,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000006802,"Arbustes'ou petits arbres.'Feuilles'sans stipules.'Racèmes'axillaires; bractées et bractéoles persistant ± longtemps.'Fleurs'zygomorphes; sépales 5, libres, inégaux, caducs; pétales 5, soudés à la gouttière staminale; étamines 5, à filets ± longuement soudés en gouttière; ovaire 3-loculaire, à 1 ovule par loge.'Baies .'Graines généralement 3, albuminées, souvent couvertes de longs poils laineux.\n\t\t\t\tEnviron 8 espèces de l'Afrique tropicale; 4 espèces au Congo belge.",morphology,Meise Botanic Garden,FAC-604,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000003617,"Arbustes , petits arbres, ou lianes.'Feuilles'sans stipules.'Racèmes'axillaires, rarement panicules; bractées et bractéoles persistant ± longtemps.'Fleurs'zygomorphes; sépales 5, libres, inégaux, caducs; pétales 5, subégaux, ± oblancéolés, soudés à la gouttière staminale; étamines 5, à filets longuement soudés en gouttière; ovaire 3-loculaire, à 1 ovule par loge.'Fruits'bacciformes à exocarpe sec.'Graines généralement 3, exalbuminées.\n\t\t\t\tEnviron 4 espèces de l'Afrique tropicale occidentale et 1 du Congo belge.",morphology,Meise Botanic Garden,FAC-604,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-7000000185,"Lianes , arbustes, rarement arbres ou sous-arbustes.'Feuilles'alternes, distiques, entières, à stipules caduques ou persistantes, à pétiole court, pourvues souvent de quelques glandes à la base et au sommet de leur face inférieure.'Inflorescences'en cymes en général axillaires, étalées ou ± contractées en fausses ombelles ou glomérules.'Fleurs'petites, ☿ ou ♂♀ par avortement; sépales (4)5, ± soudés entre eux; pétales (4)5, semblables entre eux (fleurs actinomorphes), ou diversement transformés (fleurs zygomorphes), le plus souvent 2-dentés, 2-lobés ou 2-fides, parfois soudés entre eux, ou à la base des étamines; étamines (4)5, toutes fertiles ou seulement 3 fertiles et 2 staminodes; anthères introrses; disque annulaire ou plus souvent divisé en 5 squamules épipétales; ovaire supère ou semi-infère, 2-3(4)-carpellaire, 2-3(4)-loculaire, à 2 ovules pendants dans chaque cavité; style unique, 2-3-lobé ou 2-3-fide, parfois jusqu'à la base.'Fruits'drupacés, formés typiquement de 3 méricarpes ± séparés, mais le plus souvent réduits à 2 ou 1 méricarpes 1-2-séminés.'Graines exalbuminées, à gros cotylédons et réserves amylacées.\n\t\t\tFamille pantropicale comptant 4 genres et environ 250 espèces surtout africaines, dont 2 genres, 55 espèces et 16 variétés au Congo belge.",morphology,Meise Botanic Garden,FAC-515,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000011405,"Caractères de la famille mais à fleurs toujours actinomorphes et étamines toutes fertiles.'Fruits parfois subsphériques, à 3 méricarpes dont chacun peut présenter à son sommet une fente de déhiscence, plus souvent formés par 2-3 méricarpes se séparant facilement, ou réduits à 1 seul; méricarpes obtus ou acuminés.\n\t\t\t\tGenre pantropical comptant environ 225 espèces, dont 175 en Afrique; au Congo belge, 53 espèces et 16 variétés.\n\t\t\t\tLes'Dichapetalum'sont presque exclusivement répandus dans le sous-bois des forêts ombrophiles, surtout dans la cuvette centrale, mais s'étendent parfois assez loin de sa périphérie dans les galeries forestières ± ombragées et humides. Plusieurs espèces y sont extrêmement abondantes et paraissent y jouer un rôle phytosociologique de quelque importance. Quelques-unes sont bien connues à cause des irritations que causent à la peau les poils rigides, barbelés et caducs de leurs fruits; d'autres sont reconnues vénéneuses pour le bétail, comme'D. toxicarium'(G. Don) Baill. en Guinée,'D. venenatum'Engl. et Gilg de l'Angola et'D. cymosum (Hook.) Engl. du Transvaal : le fait ne semble pas avoir été signalé au Congo belge.\n\t\t\t\tL'Afrique tropicale occidentale apparaît certainement comme un centre de formation d'une grande fécondité pour le genre'Dichapetalum, mais il est certain qu'on a fortement exagéré le nombre des espèces à endémisme étroit. De nombreuses synonymies ont été signalées déjà, mais, en raison du fait que les types de la centaine d'espèces créées par Engler et ses collaborateurs ont été en grande majorité détruits, et de l'insuffisance fréquente des descriptions, des équivalences probables, mais non certaines, n'ont pu être prises en considération.\n\t\t\t\tD'autre part, en raison du nombre restreint de caractères différentiels que le genre offre au systématicien, et de la grande variabilité individuelle qui apparaît dès qu'on dispose de nombreux exemplaires de la même espèce, l'étude de nos'Dichapetalum présente de grandes difficultés, et la révision qu'on en trouvera ci-dessous est certainement encore très imparfaite. Pourraient permettre un groupement plus naturel des espèces une meilleure connaissance des fruits trop souvent inconnus, ainsi que l'étude des tiges lignifiées dont le bois est tantôt dense et homogène, tantôt poreux et divisé en secteurs plus ou moins nombreux par des lames de liber, et dont les lenticelles sont diversement disposées.",morphology,Meise Botanic Garden,FAC-515,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000037576,"Arbres'ou arbustes.'Feuilles'alternes entières, à stipules courtes et caduques, à pétiole court.'Inflorescences'axillaires, en cymes ± contractées, à pédoncule soudé au pétiole de la feuille sous-jacente.'Fleurs'très petites, à pédicelle articulé; calice à 5 sépales inégaux; corolle zygomorphe, à 4-5 pétales soudés dont 2-3 plus grands 2-lobés, à lobes ± capuchonnés, les 2-3 autres plus petits; étamines fertiles soudées à la corolle; disque semi-circulaire, très développé; ovaire 2-3-carpellaire, 2-3-loculaire; style à 2-3 courtes branches.'Fruits drupacés.\n\t\t\t\tGenre tropical comptant 13 espèces, la plupart américaines, et 3 africaines dont 2 au Congo belge.",morphology,Meise Botanic Garden,FAC-515,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-7000000686,"Herbes'annuelles ou perennes, généralement aquatiques, subaquatiques ou terrestres, monoïques; tiges et rameaux grêles et filiformes, glabres ou à poils étoilés.'Feuilles'sans stipules, opposées, décussées, les supérieures souvent rapprochées en rosette, entières, connées à la base, linéaires à ovales suivant leur position submergée, flottante ou émergée, 1-3-5 ou 7-nerviées.'Fleurs'♂♀, axillaires, solitaires ou parfois 1 fleur ♂ et 1 fleur ♀ sériées-superposées à l'aisselle de la même feuille, petites, sans périanthe mais entourées de 2 bractéoles opposées, allongées et spongieuses, ± développées ou parfois caduques.'Fleurs'♂ à 1 étamine, à long filet filiforme et à anthère subglobuleuse, à 2 thèques déhiscentes par fentes latérales.'Fleurs'♀ à gynécée sessile ou courtement stipité; ovaire à 2 carpelles transversaux, chaque carpelle divisé intérieurement en 2 loges par une fausse cloison; loges 1-ovulées, à ovule pendant, anatrope et à 1 tégument; styles 2, caduques ou persistants, subulés et stigmatiques sur ± toute leur longueur. Tetra drupes'aplaties, se décomposant en méricarpes indéhiscents, carénés ou non, à carènes aiguës, obtuses ou ailées dorsalement; endocarpe mince et parcheminé.'Graines pendantes; albumen charnu; embryon central, ± cylindrique et à cotylédons petits.\n\t\t\tFamille cosmopolite, monogénérique, spécialement bien représentée dans les régions tempérées, groupant ± 30 espèces; au Congo belge, 1 espèce.",morphology,Meise Botanic Garden,FAC-491,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-4000006114,Caractères de la famille.,morphology,Meise Botanic Garden,FAC-491,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
