WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000967830,The fruits are edible and the roots are used locally to treat fever.,use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000967830,8,2,"Galearia fulva. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 306. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03407
wfo-0000973043,"Shoots edible, tasting sweet.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973043,8,2,"Glochidion acuminatum siamense. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 310. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03409
wfo-0000973284,"Leaves are edible, astringent.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973284,8,2,"Glochidion hongkongense. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 320. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03417
wfo-0000973575,"Bark and wood used medicinally: dried, chopped into pieces, heated, applied as skin paints over affected spots; also dried and crushed and used in decoctions.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973575,8,2,"Glochidion sphaerogynum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 329. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03428
wfo-0000983012,"The fruits are used medicinally for wounds, e.g., in Sabah. Leaves, dried on a fire, are used after birth by putting them on the stomach, or they are applied to the abdomen against fever by the Malay. Bark and leaves are, together with a certain kind of mud, used for dyeing cloths blackish. Dried and powdered leaves act as a vermifuge when fed to cattle; pounded leaves mixed with ashes and pepper act as fish poison. The wood is of low value and perishes quickly, but is good firewood. Sometimes planted, but only suitable for afforestation on better soils.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000983012,8,2,"Homalanthus populneus. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 334. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03434
wfo-0000214976,"The plant is used as medicine against different diseases. Laos: decoction of leaves to be used against itch. Cambodia: stem and leaves are used as a medicine to clear the skin of diseases, young leaves and shoots produce hair oil, and wood is used in an infusion against malaria. Thailand: mashed and powdered leaves are a treatment against skin eruption. Malaysia (N. Perak): pounded leaves and fruits are used against skin diseases too, either in a poultice and/or as a decoction to be drunk. Java: used to fasten loose teeth, S. Philippines: the plant may be a stimulant against certain venereal diseases; a root decoction acts as an emetic, while water running at the foot of the shrubs may have depurative properties. Due to the elaborate and large root system the plant is used in N. Sumatra and Java to protect river banks or is planted to prevent erosion. The saps of the plant may dye teeth black (Java). In South China the bark is used as rope. The leaves are used for forage in Vietnam. The root is used to make bolo handles (Sabah, N. Borneo).",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000214976,8,2,"Homonoia riparia. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 336. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03436
wfo-0000215711,"Ornamental tree, in temples. The wood has good technical qualities but is not very durable. Because it easily assimilates colours and glue, it is sometimes used for furniture in the Americas. Medicinal uses are widespread in the Americas, The sap is extremely toxic and may cause blindness. Indians in the Americas use the sap for fishing, and dried sap is applied against leprosy, psoriasis and lupus. Also the seeds are highly toxic. Roasted seeds act as purgative. The bark is a strong diuretic, and the bark of the root acts against cutaneous diseases and syphilis. The leaves mixed with oil are applied to rheumatism.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000215711,8,2,"Hura crepitans. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 339. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03438
wfo-0000216029,"Cambodia: Fruits sour, used in cooking. Bark and roots used medicinally.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000216029,8,2,"Hymenocardia punctata. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 341. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03440
wfo-0000219580,"A hedge-plant. Seeds poisonous, containing purgative and emetic oils; the oil is abstracted from seeds for pomades.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000219580,8,2,"Jatropha curcas. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 344. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03442
wfo-0000219653,"Fruit used as aperient (Airy Shaw, 1973). It is a medicinal and poisonous plant similar to <i>J. curcas</i>.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000219653,8,2,"Jatropha gossypiifolia. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 346. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03443
wfo-0000219712,Ornamental plant.,use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000219712,8,2,"Jatropha integerrima. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 347. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03444
wfo-0000219811,Ornamental plant.,use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000219811,8,2,"Jatropha multifida. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 347. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03445
wfo-0000219893,Cultivated as ornamental plant.,use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000219893,8,2,"Jatropha podagrica. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 348. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03446
wfo-0000234537,"Ornamental in Burma. The aromatic staminate flowers are used for scenting medicinal powders and for toilet powder on Java. A decoction of the root is administered in the Malay Peninsula after childbirth, for stomach ache and cholera. In Sumatra the tough wood is used to make small objects.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000234537,8,2,"Mallotus floribundus. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 395. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03486
wfo-0000234626,Wood can be used for walking sticks. Plant can also act as poison.,use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000234626,8,2,"Mallotus miquelianus. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 411. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03501
wfo-0000234691,"Fruits used for red dye. Wood sometimes used for house-posts of medium construction. Fruits and bark, dried and crushed, used medicinally against ‘khai sai dan’ or ‘ya thai’ in the north.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000234691,8,2,"Mallotus philippensis. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 421. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03508
wfo-0000235507,"The roots constitute one of the world’s most important stock crops for starch. It is mainly used for human consumption, less for animal consumption and (far less) for industrial purposes, though this may be very different depending on the country (Thailand mainly animal fodder). Presently, one of the most important stock crops in the Northeastem of Thailand. The roots can rarely be eaten fresh and are usually cooked, steamed, fried or roasted when fresh or after drying or fermenting. It is advisable to peel, grind or cut, and dry the roots in order to diminish the contents of cyanogenic glucosides (mainly linamarin). Only sweet cassava can be eaten fresh in small quantities (the peel contains most HCN); the bitter ones have to be treated due to a much higher HCN content. The leaves are also eaten, they contain reasonable amounts of carotene and vitamin C, though they too have to be cut in pieces and they have to be cooked to rid the HCN. Food poisoning hardly occurs, because most people know how to prepare the roots and leaves. See also Veltkamp & de Bruijn 1996. Plants, especially with variegated leaves, are also used in horticulture. No satisfactory system of classification exists for the manifold of cultivars.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000235507,8,2,"Manihot esculenta. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 438. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03521
wfo-0000239941,"Japan (Ryukyu Islands): wood is used for shoes, Borneo, Sabah: bark used as a cure for cough. Philippines: used against chest pain; leaves or flowers wrapped on the wrist to treat fever. Maluku, Ceram: antidote to poison. Also suitable for firewood (Philippines, Papua New Guinea). The seeds are eaten by birds.",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000239941,8,2,"Melanolepis multiglandulosa. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 444. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03527
wfo-0000242999,"Eaten as a vegetable in Gabon. In Congo (Brazzaville) the plant is used to treat children with fever and the plant-sap is instilled into the nose, eyes or ears to treat headache, ûlariasis of the eye or otitis, respectively (Burkill, 1994).",use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000242999,8,2,"Micrococca mercurialis. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 448. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03531
wfo-0000243692,Whole young plants are cooked together with meat and vegetables for speedy recovery of women after giving birth [<i>S (Mamit) 35141</i>]. The plant is used as astringent tonic against diarrhoea and syphilis in India.,use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000243692,8,2,"Microstachys chamaelea. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 453. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03535
wfo-0000250450,The fruits are a favourite food for monkeys.,use,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000250450,8,2,"Neoscortechinia philippinensis. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 455. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03537
