WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000243094,chan chamot (จันชะมด)(Chanthaburi),ver-THA-0000243094.01,0.0,ref-THA-0000243094,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03533,"Microdesmis caseariifolia. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000243094,salot pa (สลอดป่า)(Trat),ver-THA-0000243094.02,0.0,ref-THA-0000243094,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03533,"Microdesmis caseariifolia. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000243094,tana tua mia (ตานาตัวเมีย)(Phuket),ver-THA-0000243094.03,0.0,ref-THA-0000243094,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03533,"Microdesmis caseariifolia. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000243094,lamduan dong (ลำดวนดง)(Phuket),ver-THA-0000243094.04,0.0,ref-THA-0000243094,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03533,"Microdesmis caseariifolia. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000243094,mueai (เมือย)(Trang),ver-THA-0000243094.05,0.0,ref-THA-0000243094,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03533,"Microdesmis caseariifolia. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000243692,soi nok (สร้อยนก)(General),ver-THA-0000243692.01,0.0,ref-THA-0000243692,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03535,"Microstachys chamaelea. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 453. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000261436,ma khang dong (มะคังดง)(Chiang Mai),ver-THA-0000261436.01,0.0,ref-THA-0000261436,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03543,"Ostodes paniculata paniculata. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 461. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000264349,cha san (จาสั้น)(Peninsular),ver-THA-0000264349.01,0.0,ref-THA-0000264349,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03550,"Paracroton pendulus. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 468. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000266214,sayaek (แสยก)(Central),ver-THA-0000266214.01,0.0,ref-THA-0000266214,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03552,"Pedilanthus tithymaloides. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 471. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000266224,sayaek bai yik (แสยกใบหยิก)(Bangkok),ver-THA-0000266224.01,0.0,ref-THA-0000266224,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03554,"Pedilanthus tithymaloides smallii. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 473. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000270405,mayom (มะยม),ver-THA-0000270405.01,0.0,ref-THA-0000270405,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03556,"Phyllanthus acidus. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 477. Accessed 2021-07-31",Forest Herbarium,All rights reserved
