WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000967830,"Shrub or small tree, up to 10 m high; twigs densely red brown pubescent. Stipules small. Leaves: petiole stout, 0.4–10 mm long, more or less pubescent; blade oblong to elliptic or slightly obovate, 5–35 by 1.5–10 cm, length/width ratio ca 3.5, base asymmetrically obtuse to cuneate, apex shortly acuminate, both surfaces glabrous or pubescent below, venation distinct on both sides, especially below, but midrib slightly depressed above, nerves in 6–11 pairs, curved strongly upward, looping near margin, veins scalariform-reticulate. Staminate inflorescences pendulous, 15–70 cm long, reddish-brown pubescent. Pistillate inflorescences 10–15 cm long; bracts ca 1 mm long. Flowers greenish to whitish to yellowish. Staminate flowers ca 3 mm in diam.; pedicel 2–4 mm long, pubescent; sepals ovate, tomentose; petals ciliate at the tips; stamens 10; pistillode tomentose. Pistillate flowers ca 1.5 mm in diam.; pedicel 1–1.5 mm long, tomentose; sepals triangular, ca 0.7 mm long, tomentose; petals obovate, ca 1 by 0.7 mm, apex aristate, glabrous; ovary subglobose, ca 1.5 mm in diam., tomentose; stigmas apically split several times. Fruits ellipsoid, flattened, ca 10 by 7 mm, greenish to white with reddish brown tomentose. Seeds flat and ellipsoid.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000967830,8,2,"Galearia fulva. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 306. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03407
wfo-0000973043,"Shrub to tree, up to 6 m high, dbh up to 15 cm; flowering twigs 2–3 mm thick; usually densely velutinous all over, but some specimens subglabrous. Outer bark thinly fissured, darkish to greyish. Leaves: stipules triangular, 1.5–3.2 by 0.6–1.3 mm, caducous; petiole 2–5 mm long; blade ovate to elliptic, often falcate, 4.3–13.7 by 1.6–4.4 cm, length/width ratio (1.9–) 2.5–4, (sub)coriaceous, base asymmetric, oblique to cuneate (to obtuse), margin flat, apex (obtuse to) acute to gradually cuspidate, upper surface subglabrous to hairy on nerves, dull dark green, lower surface subglabrous to velutinous, glaucous grey-light greenish because of dense wax granules, venation flat to slightly impressed above, raised below, nerves 9–12 per side, veins reticulately scalariform. Inflorescences axillary, bracteate fascicles, staminate flowers 5–>20, pistillate flowers 1–3 together, flowering at different times (note 2). Flowers: sepals 6, free. Staminate flowers 3.4–4.2 mm in diam.; pedicel 4.5–5.2 mm long, velutinous, yellowish green; sepals stiff, obovate, acute, greenish to light yellow, outer ones 2–2.8 by 1–1.2 mm, inner ones 1.7–2.1 by 0.8–1.1 mm, plicate; stamens 3, androecium 0.8–1.1 mm long, yellow; anthers 0.6–0.9 mm long, connective teeth 0.2–0.3 mm long. Pistillate flowers 1.6–3.4 mm in diam.; pedicel 5–8 mm long; sepals sometimes only outer ones present (Northeastern), outer ones ovate, 1.2–1.6 by 0.8–0.9 mm, inner ones triangular, 0.7–1 by 0.3–1.1 mm; ovary 4- or 5-locular, ca 1.5 by 0.9 mm high; stigmas 0.7–1 mm long, yellow, teeth less than 0.5 mm wide. Fruits round, apically and basally flattened, depressed above, 0.5–0.8 by 0.3–0.4 cm, mainly on leafless part of branches, lobed around every seed, but more so around locules, pilose especially when young, sutures indistinct, green to shining brown; wall very thin; column 1.5–1.8 mm long, only consisting of a broadly triangular base. Seeds ca 3–3.2 by 2.4–3 by 2.3–2.6 mm.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973043,8,2,"Glochidion acuminatum siamense. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 310. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03409
wfo-0000973067,"Tree, up to 10 m high, dbh up to 20 cm; flowering twigs 2.5–3.5 mm thick; mainly densely velutinous all over. Outer bark flaking, dark brown. Leaves: stipules triangular, 2–3.2 by ca 2 mm, caducous; petiole 3–4.5 mm long; blade ovate to elliptic, 4.6–19.2 by 2.7–6.7, length/width ratio 1.5–2.2(–2.8), coriaceous, base asymmetric, emarginate to rounded, margin flat, apex acute to acuminate, mucronate, upper surface dark green (to often greyish when dry), lower surface green (to brown when dry), venation flat above, raised underneath, nerves 8–11 per side, veins scalariformly reticulate. Inflorescences supra-axillary (above the axil), often on an up to 5 mm long peduncle, 5 to 10 or more flowers, pistillate ones flowering before staminate ones. Flowers: sepals 6, basally connate. Staminate flowers ca 5 mm in diam.; pedicel 8–13.2 mm long, subglabrous, light yellow; sepals stiff, ovate-elliptic, 3–3.2 by 1.6–2 mm, quite thick, light yellow; stamens 6, androecium 1.4–1.8 mm long; anthers 0.8–1.1 mm long, cream to grey, connective teeth 0.3–0.5 mm long. Pistillate flowers 2.2–3.2 mm in diam.; pedicel 3.3–8 mm long, green; sepals ovate, 1–2.7 by 0.8–2.3 mm, green; ovary 4- or 5-locular, 1.8–2.5 by 1.2–1.5 mm high; stigmas united into cone, 1–1.1 mm long, yellow, upper half with free, coarse teeth. Fruits round, apically and basally flattened, 8.5–11 by 4.5–7 mm, not lobed, pilose when young, glabrous when old, sutures indistinct, red; wall very thin; column ca 3.2 mm long, basally widened, upper part in the end consisting of separate strands. Seeds 4–5 by 3.2–4 mm.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973067,8,2,"Glochidion arborescens. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 313. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03410
wfo-0000973072,"Shrub to tree, up to 10 m high, dbh up to 17 cm; flowering twigs 1.5–2 mm thick; mainly glabrous all over. Outer bark thin (to slightly thickened), finely vertically cracked, flaking, light brown. Leaves: stipules triangular, 2.5–3 by 1–1.2 mm, late caducous; petiole 3–6.5 mm long; blade (ovate to) elliptic, 3.9–18 by 1.8–6.4, length/width ratio 1.6–3.2, leathery, base (slightly) asymmetric, cuneate to attenuate, margin flat to recurved, apex acuminate, mucronate, upper surface dark green, lower surface green, venation flat above, raised underneath, nerves 9–11 per side, veins scalariformly reticulate. Inflorescences fascicles, up to more than 15 flowers of single or mixed sexes. Flowers greenish to yellowish; sepals 6, free. Staminate flowers 4.5–5.5 mm in diam.; pedicel 7.5–17 mm long, very slender, glabrous (to subpilose), light yellowish-green; sepals elliptic to obovate, 1.7–3.6 by 0.7–1.1 mm, light yellowish-green; stamens 3, androecium 1–1.9 mm long; anthers 0.6–1.2 mm long, light yellow, connective teeth 0.3–0.5 mm long, blackish. Pistillate flowers 1.2–1.7 mm in diam.; pedicel 0–6 mm long in fruit, light green; sepals ovate to elliptic, outer ones 0.7–1.5 by 0.3–1 mm, inner ones 0.6–1.2 by 0.2–0.4 mm; ovary (3)4(5)-locular, 0.8–1 by 0.7–1 mm high; stigmas in a cone, 0.7–1.2 mm long, teeth hardly distinct. Fruits round, apically and basally flattened, slightly depressed above, 6–8 by 4–5 mm, not lobed to somewhat lobed around locules, pilose when young, glabrescent, sutures indistinct, white, later red; wall very thin; column 1–2 by 1.3–2 mm high, a widened basal triangle. Seeds ca 4 by 3.8 by 2.1 mm.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973072,8,2,"Glochidion assamicum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 313. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03411
wfo-0000973157,"Shrub (to small tree), up to 8 m high, dbh up to 6 cm; flowering twigs 1.5–2 mm thick; mainly velutinous all over except for leaves. Bark smooth, brownish. Leaves: stipules triangular, 1.4–3.5 by 0.8–1.5 mm, (late) caducous; petiole 2.5–3.5 mm long; blade elliptic (to obovate), 3.5–15 by 1.4–4.5 cm, length/width ratio 2–3.3, coriaceous, base at most slightly asymmetric, cuneate (to rounded), margin flat, apex rounded to obtuse (to obtusely acuminate to acuminate), (mucronate), upper surface dark green, glabrous except for basal part of midrib, lower surface green, subhirsute to midrib only, nerves 9–11 per side, veins reticulate to somewhat scalariform. Inflorescences fascicles, both sexes often mixed but then one sex with 1 or 2 flowers, staminate flowers up to 6 together, pistillate ones up to 8 together. Flowers yellow, scented; sepals 6(7), basally connate. Staminate flowers 4.5–5.3 mm in diam.; pedicel 7–9 mm long, subglabrous; sepals stiff, obovate, outer ones 3.5–3.7 by 1.2–1.6 mm, inner ones 2.7–3.3 by 1.2–1.3 mm; stamens (4)5 or 6, androecium 1.1–1.3 mm long, anthers 0.8–1 mm long, connective teeth 0.2–0.3 mm long. Pistillate flowers 2.1–2.3 mm in diam.; pedicel 1 to up to 8.5 mm long in fruit; sepals ovate, brown in fruit, outer ones 1.4–1.8 by 1–1.6 mm; inner ones 1–2 by 0.7–1.2 mm; ovary (6)7–11-locular, 1.2–1.5 by 0.8–1 mm high; stigmatic cone ca 0.7 mm long, teeth hardly visible. Fruits round, apically and basally flattened, depressed in centre above, lobed around locules, 1.4–2.1 by 0.7–0.8 cm, subpilose, glabrescent, cream-whitish, sutures indistinct; wall very thin; column not seen. Seeds 4.5–7 by 4.5–5.5 by 3.2–4.5 mm.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973157,8,2,"Glochidion coccineum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 315. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03412
wfo-0000973179,"Shrub to tree, up to 5 m high; flowering twigs 1.2–2 mm thick; mainly glabrous all over. Leaves: stipules triangular, 2–3 by ca 1.4 mm, late caducous, stiff, very acute; petiole 2–3 mm long; blade ovate, 3.2–11.2 by 1.8–3.4 cm, length/width ratio 1.8–3.3, coriaceous, base asymmetric, cuneate to attenuate, margin flat to revolute; apex gradually acuminate to cuspidate, mucronate, upper surface usually greyish when dry, lower surface brownish when dry, venation flat above, raised below, nerves ca 10 per side, veins reticulately scalariform. Inflorescences fascicles, with up to more than 10 flowers per axil, sexes often separate, when together one sex with only a few flowers. Flowers green to white; sepals 6, free. Staminate flowers 4–5.5 mm in diam.; pedicel 8–9 mm long; sepals obovate, outer ones 2.9–3.2 by 1–1.4 mm, inner ones 2.2–2.4 by 0.9–1 mm; stamens 3, androecium 1.2–1.4 mm long; anthers ca 0.9 mm long, yellow, connective teeth 0.2–0.4 mm long. Pistillate flowers 1.5–1.6 mm in diam.; pedicel 0.4–4 mm long in fruit; sepals: outer ones triangular to ovate, 1.2-2 by 0.5-1.1 mm; inner ones more elliptic, 1.1–2 by 0.4–0.8 mm; ovary 4- or 5-locular, 0.8–1 by 0.5–1 mm high, densely to somewhat hairy; stigmas in a cone, widening apically, 1.8–4.1 mm long, teeth 0.6–0.8 mm long, blunt. Fruits round, apically and basally flattened, depressed above, 12–14 by 5–10 mm, lobed around every seed, glabrous, sutures indistinct; wall very thin; column ca 2.2 by 2–2.2 mm high, ca square in longitudinal view. Seeds ca 5.3 by 3.5 by 2.5 mm.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973179,8,2,"Glochidion daltonii. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 316. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03413
wfo-0000973213,"Shrub to tree, up to 8 m high, dbh up to 10 cm, deciduous?; flowering twigs 2.5–3 mm thick, slightly drooping, light green; brown velutinous all over. Bark thickened, roughly fissured vertically, dark brown. Leaves: stipules triangular, 1.5–3.5 by 1–1.5 mm, late caducous; petiole 2–5 mm long; blade somewhat ovate to somewhat obovate, 5.5–13.1 by 2.6–6.7 cm, length/width ratio 1.7–2.4, chartaceous, base slightly to distinctly asymmetric, cuneate, margin flat, apex bluntly acute to acuminate, upper surface dull dark green, hairy, glabrescent, lower surface dull light green, very hairy, soft to the touch, venation flat above, raised beneath, nerves ca 10 per side, veins somewhat scalariform. Inflorescences fascicles, both sexes often mixed but then one sex with 1 or 2 flowers, both sexes up to many flowers per inflorescence. Flowers greenish yellow to yellow to whitish to pale brown, scented; sepals 6, free. Staminate flowers 4–5 mm in diam.; pedicel 6–9 mm long, pilose, yellowish-green; sepals elliptic to obovate, outer ones 2–3.3 by 0.7–1.2 mm, inner ones 2–3.1 by 0.8–1.1 mm; stamens 3, androecium 1–1.3 mm long; anthers 0.6–1 mm long, light yellowish to greyish-green, connective teeth 0.2–0.3 mm long, light yellow. Pistillate flowers 2.2–3 mm in diam.; pedicel 1.1 to up to 8.5 mm long in fruit; sepals triangular, outer ones 1.1–1.8 by 0.7–0.9 mm; inner ones 1–1.5 by 0.5–0.9 mm; ovary 4- or 5 locular, 1.3–2 by 0.8–1 mm high, densely pilose; stigmas in a cone, 1.1–1.8 mm long, teeth hardly visible to short. Fruits ± round, apically and basally flattened, somewhat depressed in centre above, lobed around seeds, though somewhat more around locules, 9–12 by ca 4 mm, subpilose, glabrescent, green, lobes not deep, sutures indistinct; wall very thin; column 2.2–3 by 1–1.5 mm high, only flattened basal triangle left. Seeds 4–5 by 3.3–5 by 2.7–3.2 mm, orangish red.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973213,8,2,"Glochidion eriocarpum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 317. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03414
wfo-0000973255,"Shrub to treelet, up to 8 m high, dbh up to 6 cm; branches drooping, flowering twigs ca 2 mm thick; mainly glabrous all over. Leaves: stipules deltoid, ca 2.3 by 1.5 mm, acute, stiff, caducous; petiole 5–7 mm long; blade ovate to elliptic, 6.1–13 by 2.3–4.7 cm, length/width ratio 1.4–2.8, papery to subcoriaceous, base strongly asymmetric, long attenuate along whole petiole, margin flat, apex acuminate, mucronate, both surfaces glabrous, venation flat above, slightly raised underneath, indistinct, nerves 9–11 per side, veins reticulate. Inflorescences fascicles with either 3–10 pistillate flowers or a mixture of a few staminate and many more pistillate flowers. Flowers pale green; sepals 6, free. Staminate flowers ca 4.2 mm in diam.; pedicel 2.5–6.2 mm long, glabrous to hirsute; sepals ovate to elliptic, outer ones 2.5–3.5 by 0.9–1 mm, inner ones 2.5–3.3 by 0.7–0.9 mm; stamens 3, androecium 1.2–1.6 mm long; anthers 0.9–1.2 mm long, light yellow to grey, connective teeth 0.2–0.3 mm long. Pistillate flowers 2.5–4 mm in diam.; pedicel absent to up to 1.4 mm long in fruit; sepals ovate to elliptic, outer ones 0.9–1.2 by 1–1.1 mm, inner ones 1.3–1.5 by ca 0.8 mm; ovary 6-locular, 1.4–3.7 by 1–2 mm high, densely pilose; stigmas in a cone 1.3–1.8 by 0.6–0.8 mm high. Fruits slightly lobed, circular, flattened, ca 5 by 3.2 mm high, red to brown, sutures indistinct, always hairy, glabrescent; wall thin, column ca 1.1 by 0.7 mm, only basal triangle left. Seeds 2.5–2.6 by 1.5–2 by ca 2 mm, brown.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973255,8,2,"Glochidion glomerulatum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 319. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03415
wfo-0000973276,"Shrub to tree, up to 5 m high; flowering twigs 3–4 mm thick, mainly densely velutinous all over. Leaves: stipules long to linear triangular, 2.5–6 by 0.6–1.1 mm, caducous; petiole 1.6–5 mm long; blade (ovate to) elliptic, 3.6–17.3 by 2.2–9 cm, length/width ratio 1.6–2.1, coriaceous, base asymmetric, (emarginate to) very shortly attenuate, margin flat, apex acute, upper surface shiny glabrous to glabrescent, nerves (7–)9–12 per side, veins scalariformly reticulate. Inflorescences supra-axillary fascicles, usually on an up to 10 mm long peduncle, up to 10 or more flowers, both sexes often together. Flowers yellow; sepals 6, basally connate. Staminate flowers 4–5.3 mm in diam.; pedicel 7–11 mm long, subglabrous; sepals stiff, ovately elliptic, outer ones 3–3.5 by 2–2.3 mm; inner ones 2.8–3.3 by ca 1.2 mm; stamens 5 or 6, androecium 1.4–1.6 mm long; anthers 1–1.1 mm long, connective teeth ca 0.3 mm long. Pistillate flowers ca 3.5 mm in diam.; pedicel 5–10.2 mm long; sepals ovate, outer ones 2.4–3.3 by 2–2.7 mm; inner ones 1.7–3.1 by 1.5–2.5 mm; ovary 4-or 5-locular, 1.2–3 by 1.3–2 mm high; stigmas in a cone, ca 1 mm long, upper half with free, coarse teeth. Fruits round, apically and basally flattened, ca 1.1 by 0.6 mm, not lobed, pilose when young, glabrous when old, sutures indistinct; wall very thin; column not seen. Seeds not seen.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973276,8,2,"Glochidion hirsutum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 319. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03416
wfo-0000973284,"Shrub to tree, up to 9 m high, dbh up to 28 cm; flowering twigs 1.5–4mm thick; mainly glabrous all over. Bark thin, smooth to shallowly vertically cracked or flaking, brown to greyish brown. Leaves: stipules (long) triangular, ca 4 by 0.5–2 mm, late caducous; petiole 6–10.5 mm long; blade slightly ovate, 7–19.5 by 4–10.5 cm, length/width ratio 1.9–2.5, coriaceous, base slightly asymmetric, shortly attenuate, margin recurved, apex (obtuse to) acuminate, mucronate or not, upper surface dark green, lower surface (light) green, nerves flat above, raised below, 10 or 11 per side, veins scalariform. Inflorescences supra-axillary fascicles, usually on an up to 5 mm long peduncle, sexes usually separated, staminate flowers 7 to many, pistillate flowers 4–7 per node. Flowers pendulous, yellowish to greenish; sepals 6, free. Staminate flowers 4–5.3 mm in diam.; pedicel 9–12 mm long, yellowish-green; sepals ovate, light yellowish, outer ones 2.4–3.2 by 1.9–2.7 mm, midrib basally sulcate; inner ones 2.1–2.6 by 1.5–2.1 mm; stamens 6, androecium 1.4–1.9 mm long; anthers 1–1.4 mm long, light yellow; connective teeth 0.3–0.5 mm long, brown. Pistillate flowers 2.8–5 mm in diam.; pedicel 5–10.2 mm long, green; sepals ovate, sharply acute, green, outer ones 1.8–2.6 by 1.5–2.3 mm; inner ones 1.5–2.1 by 1–2.1 mm; ovary 6-locular, 1–2.2 by 2–2.2 mm high, green; stigmas ± free, 0.7–0.8 mm long. Fruits subglobose, flattened, 10–11.5 by ca 6 mm, not lobed, glabrous, red, sutures indistinct; wall very thin; column ca 5 by 2 mm, apically somewhat broadened. Seeds ca 3.8 by 3 mm, only seen unripe.",general,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973284,8,2,"Glochidion hongkongense. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 320. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03417
