Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
8,2,ecology,Common by streams or in evergreen forest on hills; altitude: up to 900 m. Flowering and fruiting throughout the year.,"Galearia fulva. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 306. Accessed 2021-07-31",wfo-0000967830,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000967830,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03407
8,2,ecology,"Scattered to locally common in mainly open, secondary places like pine plantations, along edges of forest, along roads, in thickets, old clearings, open grassland, also in hill evergreen forest, oak forest, and less in deciduous forest; soil: granite bedrock; altitude: 1,100–1,750 m.","Glochidion acuminatum siamense. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 310. Accessed 2021-07-31",wfo-0000973043,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973043,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03409
8,2,ecology,"Scattered to common in open areas in beach forest, in disturbed places, secondary growths or secondary forest with evergreen patches, edges of evergreen forest; soil: loamy, granitic bedrock; altitude: 10–850 m.","Glochidion arborescens. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 313. Accessed 2021-07-31",wfo-0000973067,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973067,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03410
8,2,ecology,"Scattered to locally common, usually in wet places in gallery forest, evergreen forest, mixed evergreen/deciduous forest, secondary forest, degraded, fire-prone deciduous forest with much bamboo, in thickets, along margin of forest and along streams, in open places; soil: granite bedrock, shale bedrock; altitude: 100–1,200 m.","Glochidion assamicum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 313. Accessed 2021-07-31",wfo-0000973072,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973072,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03411
8,2,ecology,"Scattered to locally common, in dry to moist places, in dry dipterocarp forest, (dry) mixed deciduous forest, evergreen forest, secondary forest, open marshes, along paths, rivers, rice fields; soil: sand, limestone, granite bedrock; altitude: 160–600 m.","Glochidion coccineum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 315. Accessed 2021-07-31",wfo-0000973157,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973157,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03412
8,2,ecology,"Locally common, in disturbed lower montane forest, in old clearings in evergreen forest, in mixed deciduous forest, dry dipterocarp forest, open Quercus-dipterocarp forest, growing along streams; altitude: 500–2,000 m.","Glochidion daltonii. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 316. Accessed 2021-07-31",wfo-0000973179,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973179,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03413
8,2,ecology,"Rare to common in savannah, deciduous (dipterocarp-oak) forest, hill evergreen forest, <i>Pinus</i> forest, open (fire-damaged) clearings, disturbed forest, along streams, roads and in swampy places; soil: limestone, granite bedrock; altitude: 350–1,700 m.","Glochidion eriocarpum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 317. Accessed 2021-07-31",wfo-0000973213,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973213,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03414
8,2,ecology,"In evergreen forest, disturbed dry dipterocarp forest, edge of peat swamp forest, in scrub jungle, along streams; altitude: sea level up to 1,000 m.","Glochidion glomerulatum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 319. Accessed 2021-07-31",wfo-0000973255,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973255,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03415
8,2,ecology,"Locally common to sometimes forming thickets, in low-lying or swampy ground in deciduous forest; altitude: 480–1,150 m.","Glochidion hirsutum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 319. Accessed 2021-07-31",wfo-0000973276,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973276,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03416
8,2,ecology,"Not common, in more open, sometimes somewhat disturbed, wet areas (along streams) in primary evergreen forest or deciduous dipterocarp-oak forest; soil: granite bedrock; altitude: 400–1,100 m.","Glochidion hongkongense. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 320. Accessed 2021-07-31",wfo-0000973284,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973284,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03417
8,2,ecology,Scattered in evergreen forest and along roads; altitude: 50–600 m.,"Glochidion hypoleucum. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 321. Accessed 2021-07-31",wfo-0000973294,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973294,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03418
8,2,ecology,"Locally common understorey plant in deciduous (oak) forest, primary mixed evergreen forest, secondary forest, also in open areas along trails, forest edges, streams and in tea plantations; soil: granite (or limestone) bedrock; altitude: 550–1,300(–1,800) m.","Glochidion kerrii. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 321. Accessed 2021-07-31",wfo-0000973311,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973311,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03419
8,2,ecology,"Locally common, in evergreen forest with bamboo thickets, in pines oaks-deciduous dipterocarp forest, open hardwood scrub, on plain in open space; altitude: 75–800 m.","Glochidion lanceolarium. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 322. Accessed 2021-07-31",wfo-0000973333,EN,P.C. van Welzen & K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973333,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03420
8,2,ecology,"Mainly from littoral, brackish, open sand shores, but also in evergreen or logged over forest; altitude: sea level up to 5 m.","Glochidion littorale. Flora of Thailand. Vol. 8. Part 2, 2007. Pg. 323. Accessed 2021-07-31",wfo-0000973350,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000973350,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03421
