WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000924413,"Thailand, S Myanmar (type).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000924413,11,2,"Aglaonema pumilum . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 117. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04846
wfo-0000924583,"Thailand, India (Nicobar Is.) to W Maluku, SW China to Java.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000924583,11,2,"Aglaonema simplex . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 117. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04847
wfo-0000948440,"Thailand, NE India (Assam), Nepal, Bangladesh (type), SW China (sight record), N Myanmar, N Laos, N Vietnam (sight record).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000948440,11,2,"Alocasia acuminata . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 120. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04849
wfo-0000948800,"Thailand, NE India (Sikkim) and south as far as Sri Lanka, China and through Indochina (Vietnam, type) to Taiwan.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000948800,11,2,"Alocasia cucullata . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 121. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04850
wfo-0000949005,"Thailand, NE India (Meghalaya: Khasia, type), N Myanmar.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000949005,11,2,"Alocasia fornicata . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 122. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04851
wfo-0000791100,"Thailand, SW China (Yunnan, type), Laos.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000791100,11,2,"Alocasia hypnosa . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 123. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04852
wfo-0000911358,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000911358,11,2,"Alocasia hypoleuca . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 124. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04853
wfo-0000949355,"Thailand, SW China, Cambodia, Laos, S Vietnam south to Peninsular Malaysia, Sumatra, Borneo, Java (type), and Sulawesi.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000949355,11,2,"Alocasia longiloba . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 125. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04854
wfo-0000949409,"Thailand, Indo-Malesia to Oceania. It is not clear where, if anywhere, this species occurs wild. It was evidently distributed widely in tropical Asia as a subsistence crop in prehistoric times and is now pantropical by introduction as an ornamental. For discussion of the very extensive synonomy see Hay & Wise, Blumea 35, 499–545. 1991 & Hay, Gard. Bull. Singapore 50(2): 221–334, 1998.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000949409,11,2,"Alocasia macrorrhizos . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 126. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04855
wfo-0000949607,"Thailand, NE India (Assam, type), Nepal, N Bangladesh, SW China, N Myanmar, N Laos, N Vietnam.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000949607,11,2,"Alocasia navicularis . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 127. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04856
wfo-0000949771,"Thailand, Peninsular Malaysia (type).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000949771,11,2,"Alocasia perakensis . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 129. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04858
wfo-0000962985,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000962985,11,2,"Amorphophallus aberrans . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 135. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04862
wfo-0000963072,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963072,11,2,"Amorphophallus albispathus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 137. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04863
wfo-0000963094,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963094,11,2,"Amorphophallus amygdaloides . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 137. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04864
wfo-0000963255,"Thailand, Endemic. The type (J.BOGNER 2096, holotype L; isotypes K, M) was purchased from the flower-market in Bangkok.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963255,11,2,"Amorphophallus asterostigmatus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 138. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04865
wfo-0000963266,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963266,11,2,"Amorphophallus atrorubens . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 139. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04866
wfo-0000963277,"Thailand, Endemic. The type (S.HYNDMAN S.N., cult. sub. W.L.A.HETTERSCHEID H.AM. 107-T, holotype L), was received with no known locality.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963277,11,2,"Amorphophallus atroviridis . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 140. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04867
wfo-0001084330,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001084330,11,2,"Amorphophallus bangkokensis . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 141. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04868
wfo-0000963399,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963399,11,2,"Amorphophallus boyceanus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 141. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04869
wfo-0000963421,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963421,11,2,"Amorphophallus brevispathus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 142. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04870
wfo-0000963566,"Thailand, N Peninsular Malaysia (type).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963566,11,2,"Amorphophallus carneus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 143. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04871
wfo-0000963619,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963619,11,2,"Amorphophallus cicatricifer . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 144. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04872
wfo-0000963630,"Thailand, Endemic. Described from plants cultivated at Royal Botanic Gardens, Kew, sent by A.F.G.Kerr (A.F.G.KERR 17022, holotype K).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963630,11,2,"Amorphophallus cirrifer . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 144. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04873
wfo-0000963705,"Thailand, SW China, Myanmar.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963705,11,2,"Amorphophallus corrugatus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 146. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04874
wfo-0000963737,"Thailand, Myanmar (type).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963737,11,2,"Amorphophallus cruddasianus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 147. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04875
wfo-0000963748,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963748,11,2,"Amorphophallus curvistylis . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 148. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04876
wfo-0000963897,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963897,11,2,"Amorphophallus echinatus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 149. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04877
wfo-0000963918,"Thailand, Peninsular Malaysia (type).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963918,11,2,"Amorphophallus elatus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 149. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04878
wfo-0000963929,"Thailand, Peninsular Malaysia (type).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963929,11,2,"Amorphophallus elegans . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 150. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04879
wfo-0000963959,"Thailand, Peninsular Malaysia.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000963959,11,2,"Amorphophallus excentricus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 151. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04880
wfo-0000805227,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000805227,11,2,"Amorphophallus fuscus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 151. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04881
wfo-0000805229,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000805229,11,2,"Amorphophallus glaucophyllus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 183. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04916
wfo-0000964200,"Thailand, Peninsular Malaysia (type of A. haematospadix – see below), Indonesia (Sumatra?).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964200,11,2,"Amorphophallus haematospadix . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 152. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04882
wfo-0000964211,"Thailand, Thailand (syntypes of A. parvulus – Hetterscheid (in prep) clarifies the taxonomy of the syntypes), Cambodia (type of A. harmandii), Laos (syntypes of A. parvulus; see note above), Vietnam.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964211,11,2,"Amorphophallus harmandii . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 153. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04883
wfo-0000911373,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000911373,11,2,"Amorphophallus josefbogneri . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 154. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04884
wfo-0000964383,"Thailand, China (Yunnan, type of A. bannaensis), N Myanmar (type), Laos.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964383,11,2,"Amorphophallus kachinensis . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 155. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04885
wfo-0000964470,"Thailand, SW China (Yunnan, type of A. ximengensis), Myanmar (type).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964470,11,2,"Amorphophallus krausei . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 157. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04887
wfo-0000964601,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964601,11,2,"Amorphophallus linearis . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 158. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04888
wfo-0000964677,"Thailand, Peninsular Malaysia (type of A. viridis).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964677,11,2,"Amorphophallus longituberosus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 159. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04889
wfo-0000911375,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000911375,11,2,"Amorphophallus lunatus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 160. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04890
wfo-0000964718,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964718,11,2,"Amorphophallus macrorhizus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 161. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04891
wfo-0000964847,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964847,11,2,"Amorphophallus maxwellii . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 162. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04892
wfo-0000964943,"Thailand, Andaman Islands (type of A. oncophyllus and A. carnosus) eastward through Myanmar (type of A. myanmanicus), south-eastwards to Sumatra (type of A. planus), Java (type), Flores, and Timor (type of A. timorensis).",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964943,11,2,"Amorphophallus muelleri . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 163. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04893
wfo-0000964996,"Thailand, Vietnam, Laos.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000964996,11,2,"Amorphophallus napiger . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 164. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04894
wfo-0000965051,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000965051,11,2,"Amorphophallus obscurus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 165. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04895
wfo-0000339331,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000339331,11,2,"Amorphophallus operculatus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 166. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04896
wfo-0000965117,"Thailand, Madagascar, eastwards via India (type of A. rex), S China (type of A. microappendiculatus), to Malesia (type of A. malaccensis), Thailand (types of A. virosus and A. dixenii), Indochina, as far east as Polynesia, and N Australia. For detailed typification data see Nicolson, Taxon 26(2–3): 338. 1977.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000965117,11,2,"Amorphophallus paeoniifolius . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 167. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04897
wfo-0000965291,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000965291,11,2,"Amorphophallus polyanthus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 168. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04898
wfo-0000965302,"Thailand, Peninsular Malaysia (types of A. prainii and A. bintangensis), Sumatra (type of A. loerzingii), ?Kalimantan.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000965302,11,2,"Amorphophallus prainii . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 169. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04899
wfo-0000911379,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000911379,11,2,"Amorphophallus prolificus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 170. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04900
wfo-0000965363,"Thailand, N Myanmar.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000965363,11,2,"Amorphophallus putii . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 171. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04901
wfo-0000965373,"Thailand, Endemic.",distribution,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000965373,11,2,"Amorphophallus pygmaeus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 172. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04902
