WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-4000000350,Morphological characters are the same as those of the family.,general,EN,P.C. Boyce,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000000350,11,2,"Acorus  . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 323. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05087
wfo-0000350733,"Rhizome stout, 4–10(–20) by (0.8–)1–1.5(–3) cm, aromatic; roots at lower side of rhizome. Leaves several, mid-green and reddish at base, ensiform, (60–)70–100(–150) by (0.7–)1–2(–2.5) cm (mostly 1–1.5 cm wide), apex acuminate; midrib conspicuous on both sides. Peduncle compressed triangular, (15–)40–50 cm; spathe mid-green, leaflike, 30–50 cm, acute; spadix straight or slightly curved, erect, oblique, narrowly conical to subcylindrical (tapering toward apex), 4.5–6.5(–8) by 0.6–1.2(–1.5) cm, densely flowered; flowers yellowish green, 1.8–2 mm in diam. seen from above; tepals oblong, 2.5–3 by 1– 1.2(–1.4) mm, keeled, membranous, apex triangular hooded; filaments oblong, flat, 2–2.5 by 0.3–0.5 mm, anthers cream coloured, 0.4–0.5 mm in diam.; gynoecium obconical-cylindrical, 2.5–3.5(–4) by (0.8–)1–2.3 mm, with conical, spongy apex and very small stigma. Infructescence 1.5–2 cm in diam., straw-brown at maturity, berries densely arranged; berry oblong-obovoid, 1- to few seeded, (3.5–)4–4.5 by 2–3(–3.5) mm; seed oblong-ellipsoid to ovoid, 2.5–3(–4) by 1–1.2(–1.8) mm, without bristles; testa light brown, subsmooth and slightly foveolate. Chromosome number: 2n = 24, 36, 48.",general,EN,P.C. Boyce,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000350733,11,2,"Acorus calamus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 323. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05088
wfo-0000352676,"Rhizome slender, 5–10 by 0.4–0.6(–0.8) cm, aromatic. Leaves several, dark green, ensiform, (15–)20–45(–55) by (0.3–)0.5–1(–1.4) cm, midrib lacking, apex acuminate. Peduncle compressed triangular, (4–)9–20(–24) cm; spathe green, leaflike, (8–)10–24(–25) by 0.2–0.4(–0.5) cm; spadix straight or slightly curved, narrowly cylindrical to subcylindrical, (3–)4–10(–14) by (0.3–)0.4–0.6(–0.7) cm, densely flowered; flowers yellowish, yellow-green to somewhat whitish, 1.8–2 mm in diam. seen from above; tepals ± oblong, 1.5–2 by 0.7–1 mm, keeled, membranous, apex rounded or acute; filaments oblong, flat, ca 1.5 mm, anthers yellow, 0.4–0.5 mm in diam.; gynoecium obconical-cylindrical, (2–)2.5–3 by (1.2–)1.8–2 mm, with conical, spongy apex and stigma very small. Infructescence yellowish to yellow-white at maturity, 1–1.5 cm in diam., berries densely arranged; berry obovoid-globose, few to several seeded, 3–3.5 by 2.2–2.5 mm. Seed ellipsoid, (2–)2.5–3 by (0.8–)1–1.2 mm, with many long (3–4 mm) bristles (longer than seed itself); testa light brown, smooth. Chromosome number: 2n = 24.",general,EN,P.C. Boyce,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000352676,11,2,"Acorus gramineus . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 325. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05089
wfo-4000000953,"Small to medium sized, moderately robust, helophytic colony-forming herbs, to 55 cm tall. Stem rhizomatous, spongy, much-branched, ca 2 cm diam. Leaves several to many together, erect; petioles terete, spongy, 15–25 by 1–1.5 cm; sheath very short; leaf blade oblanceolate to oblong, thick, 25–40 by 9–11 cm; midrib very thick; primary lateral veins pinnate, weakly differentiated; higher order venation parallel-pinnate. Inflorescence solitary; peduncle terete, 10–22 by ca 1 cm, subequal to petiole, erect during anthesis, declinate in fruit; spathe oblong, cuspidate, convolute, erect, not differentiated into a lower tube and upper limb, 5–7 by ca 2 cm (furled), green at anthesis, then yellow and later marcescent; spadix stipitate, ± cylindrical, a little shorter than spathe, ca 4.5–6 cm; pistillate flower zone with a single whorl of flowers; comprising an oblong-cylindrical pistil, ca 3 mm diam., surrounded by a whorl of 1–3 shorter prismatic staminodes; stigma pale yellow; staminate flower zone subcylindrical, fertile to apex, a mass of undifferentiated flowers; staminate flowers ca 2–3 mm across, white. Infructescence ultimately declinate, few-fruited. Fruit an obovoid to ellipsoid dorso-ventrally compressed berry, ca 3 by 1 cm, pericarp very thick, longitudinally 2-carinate on one or both narrow sides, green, floating. Seed large, ellipsoid, testa thin, smooth, germinating within the pericarp then rupturing the attachment end to emerge as several falcate cataphylls.</br></br>A single species of colonial helophyte with distinctive spongy rhizome-like stems and petioles, and fruits functioning as floating dispersal units.",general,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000000953,11,2,"Aglaodorum  . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 109. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=04836
wfo-0000914792,Description as for genus.,general,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000914792,11,2,"Aglaodorum griffithii . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 110. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04837
wfo-4000000956,"Diminutive to large, slender to robust creeping to suffruticose herbs. Stem epigeal, erect to decumbent and ± unbranched or sub-hypogeal, creeping and often branched. Leaves several together, forming an apical crown in erect stemmed species; petiole terete to weakly channelled; sheath usually long, occasionally very short and then the protective role taken over by cataphylls; leaf blade ovate-elliptic, narrowly elliptic, rarely broadly ovate or sublinear, base often unequal, attenuate to rounded, rarely cordate, often with striking, silvery and pale green patterns of leaf variegation; primary lateral veins pinnate; interprimary veins often weakly differentiated, running into marginal vein; higher order venation parallel-pinnate. Inflorescence 1–9 in each floral sympodium; peduncle shorter or longer than petiole, often deflexing in fruit; spathe ovate to ± globose, erect, boat-shaped to convolute, not differentiated into a lower tube and upper limb, often apiculate, green to white, slightly to strongly decurrent, caducous, marcescent or persistent and then marcescent; spadix cylindrical to clavate, shorter or longer than spathe, usually stipitate; stipe long to almost absent; pistillate flower zonerather few-flowered, contiguous with and much shorter than staminate zone; staminate flower zone fertile to apex, rarely with associated staminodes basally; staminate flowers with free stamens not forming clear floral groups; filaments usually distinct, connective thickened; thecae opposite, obovoid, short, dehiscing by apical pores or reniform transverse slits; ovary subglobose, 1-locular; ovule 1, anatropous, shortly ovoid, funicle very short, placenta basal; stylar region short, thick; stigma broad, discoid, concave centrally. Infructescence globose, few fruited. Fruit an ellipsoid berry, outer layer fleshy, at first green, later turning yellow, white or pink, and finally ripening red. Seed ellipsoid, almost as large as berry, testa very thin, ± smooth.</br></br>Twenty three species distributed from the subtropical eastern Himalaya throughout tropical and subtropical Asia as far east as New Guinea. Nine species in Thailand, one (A. chermsiriwattanae) endemic. Greatest abundance occurs in the wetter south and north, although species with rhizome-like rather than erect stems tend to be associated with seasonally dry mixed deciduous/evergreen forest</br></br>The suffruticose habit and distinctive infructescences readily identify Aglaonema. Species of Aglaonema sect. Chamaecaulon (A. brevispathum, A. costatum, & A. chermsiriwattanae) have a creeping rhizome-like stem and are superficially similar to some Homalomena species, but lack aromatic vegetative tissues, pistils with an associated staminode, and produce exposed red berries.</br></br>For discussion of typfications see Nicolson, A revision of the genus Aglaonema (Araceae), Smithsonian Contr. Bot. 1. 1969.",general,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000000956,11,2,"Aglaonema  . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 110. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=04838
wfo-0000915610,"Small to medium-sized, solitary to clump-forming herb to 30 cm tall. Stem repent and often branching, 0.5–1 cm thick. Leaves few together, each subtended by a pale green membranaceous cataphyll, this soon marcescent brown and papery, commonly clasping the petiole for most of its length; petioles 7–33 cm by 0.5–1.6 mm; petiolar sheath very short, ca 1 cm long, open; leaf blade lanceolate, rarely narrowly elliptic, 10–24 by 3.9–8 cm, base rounded or broadly acute, often unequal, apex usually acute to acuminate, coriaceous, either plain green or variegated in the form of a central white stripe, with scattered white spots; primary lateral veins 4–7 per side; higher order venation striate. Inflorescence solitary; peduncle 5.5–15.5 cm, usually ⅓–¾ petiole length, erect; spathe ovate, spreading at staminate anthesis, then closing, 1.5–3.5 cm, apex apiculate, base decurrent for 0.5–1.3 cm, white, marcescent late in fruit development; spadix ellipsoidal, 1.2–2.5 cm by ca 8 mm, equalling to slightly exceeding spathe, stipitate; stipe 2–10 mm; pistillate flower zone ca ⅕ the length of the spadix, 2–5 mm long, with fewer than 10 flowers; staminate flower zone ca ⅘ of the length of the spadix, 1–2 cm by 0.3–0.6 cm. Fruits ellipsoidal, 1.2–1.7 by 0.5–1 cm, ripening deep red.",general,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000915610,11,2,"Aglaonema brevispathum . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 112. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04839
wfo-0000916144,"Small, solitary to clump-forming herb, to 30 cm tall. Stem repent and often branching, 0.6–1.3 cm thick. Leaves several together; petioles 4.5–6.5 cm by 0.5–2 mm; petiolarsheath very short, ca 1 cm long, open; leaf blade ovate-lanceolate, 7–10 by 3.5–5 cm, base obtuse, shallowly cordate, apex acute, apiculate, not variegated; primary lateral veins 3–4 per side, diverging from midrib at 50°–70°. Inflorescence solitary; peduncle ca 9 cm long, slightly exceeding the subtending petiole, subtended by two membranaceous, soon drying cataphylls; spathe ovate, spreading at staminate anthesis, then closing, apiculate, ca 1.5 cm long, decurrent for 0.5–3 cm, greenish white, later marcescent through to late fruit development; spadix cylindrical, 2.5 cm by ca 4 mm, exceeding spathe by ca 1 cm, stipitate; stipe 1 cm; pistillate flower zone ca ¼ the length of the spadix, ca 5 mm long, with 6–13 flowers; staminate flower zone ca 2 cm by 0.8 cm, ca ¾ the length of the spadix, white. Fruits unknown.",general,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000916144,11,2,"Aglaonema chermsiriwattanae . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 112. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04840
wfo-0000916275,"Small, moderately robust, erect evergreen herb. Stem erect, not exceeding 15 cm. Leaves several together; petioles 8–22 cm; petiolar sheath short, with membranous margins, 3–5 cm long; leaf blade ovate to lanceolate to elliptic or narrowly elliptic, rather thinly leathery, 11–28 by 4–12.5 cm, base obtuse to rounded, frequently unequal, apex obtuse to acute, sometimes apiculate; mid-rib conspicuously raised adaxially; venation undifferentiated in living and dried plants. Inflorescences 1–2 together; peduncle 6–15 cm, frequently exceeding the subtending petiole; spathe oblong-ovate, 3–5 cm long, often apiculate, decurrent for 0.5–2 cm.; spadix cylindrical, 1.9–3.2 cm long, often exceeding the spathe at anthesis, stipitate; stipe 0.1–1 cm long; pistillate flower zone 0.4–0.7 cm long, with ca 10 flowers, these occasionally with clavate, associated staminodia; staminate flower zone tapering-cylindrical, 1.5–3 by ca 0.4 cm, white. Fruits ellipsoid, ca 2 by 1 cm, green, ripening to red.",general,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000916275,11,2,"Aglaonema cochinchinense . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 113. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04841
wfo-0000917172,"Small to medium, solitary to clump-forming, evergreen herb, to 35 cm tall. Stem repent and often branching, 0.6–1.3 cm thick. Leaves several together, often dense, each subtended by a pale green cataphyll that soon deliquesces; petioles 5–19 cm long; petiolar sheath very short, ca 1.5 cm long, open; leaf blade ovate, rarely lanceolate, 9.5–26 by 4.7–10 cm, base unequal, subcordate to rounded, apex acute to abruptly acuminate, apiculate, usually variegated with scattered spots on both sides of the leaf and/or with a white midrib, rarely not variegated; primary lateral veins 7–15 per side, diverging from midrib at 50°–70°; interprimaries barely differentiated. Inflorescence solitary; peduncle 2.5–23 cm; spathe ovate, apiculate, spreading at staminate anthesis, then closing, 2.2–5 cm, decurrent for 0.5–3 cm, white at anthesis, later marcescent during fruit development; spadix ellipsoidal-cylindrical, 1.8–3.5 by ca 1 cm, stipitate; stipe 0.2–0.6 cm; pistillate flower zone 0.2–0.5 cm, with 6–13 flowers; staminate flower zone 1.5–3.3 by 0.5–0.8 cm, white. Fruits bluntly ellipsoidal, 1–2 by 0.5–1 cm, ripening deep red.",general,EN,P.C. Boyce et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000917172,11,2,"Aglaonema costatum . Flora of Thailand. Vol. 11. Part 2, 2012. Pg. 113. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04842
