"taxonID","locality","localityType","distributionText"
"taxon-3-Cheiloclinium_cognatum","Peruvian and Bolivian Amazon","region","Distribution: Widespread from Costa Rica to Panama , Tobago , to Northern S. America , Peruvian and Bolivian Amazon , and in Brazil south to Minas Gerais ; more than 200 collections studied, ca. 90 from the Guianas (GU: 7; SU: 44; FG: 38)."
"taxon-3-Cheiloclinium_cognatum","Brazil","country","Distribution: Widespread from Costa Rica to Panama , Tobago , to Northern S. America , Peruvian and Bolivian Amazon , and in Brazil south to Minas Gerais ; more than 200 collections studied, ca. 90 from the Guianas (GU: 7; SU: 44; FG: 38)."
"taxon-3-Cheiloclinium_cognatum","Minas Gerais","state","Distribution: Widespread from Costa Rica to Panama , Tobago , to Northern S. America , Peruvian and Bolivian Amazon , and in Brazil south to Minas Gerais ; more than 200 collections studied, ca. 90 from the Guianas (GU: 7; SU: 44; FG: 38)."
"taxon-3-Cheiloclinium_cognatum","Guianas","region","Distribution: Widespread from Costa Rica to Panama , Tobago , to Northern S. America , Peruvian and Bolivian Amazon , and in Brazil south to Minas Gerais ; more than 200 collections studied, ca. 90 from the Guianas (GU: 7; SU: 44; FG: 38)."
"taxon-4-Cheiloclinium_diffusiflorum","Venezuela","country","Distribution: Venezuela , the Guianas , Peru and Brazil ( Amazonas and Acre ); 10 collections studied, 5 from the Guianas (GU: 1; SU: 1; FG: 3)."
"taxon-4-Cheiloclinium_diffusiflorum","Guianas","region","Distribution: Venezuela , the Guianas , Peru and Brazil ( Amazonas and Acre ); 10 collections studied, 5 from the Guianas (GU: 1; SU: 1; FG: 3)."
"taxon-4-Cheiloclinium_diffusiflorum","Peru","country","Distribution: Venezuela , the Guianas , Peru and Brazil ( Amazonas and Acre ); 10 collections studied, 5 from the Guianas (GU: 1; SU: 1; FG: 3)."
"taxon-4-Cheiloclinium_diffusiflorum","Brazil","country","Distribution: Venezuela , the Guianas , Peru and Brazil ( Amazonas and Acre ); 10 collections studied, 5 from the Guianas (GU: 1; SU: 1; FG: 3)."
"taxon-4-Cheiloclinium_diffusiflorum","Amazonas","state","Distribution: Venezuela , the Guianas , Peru and Brazil ( Amazonas and Acre ); 10 collections studied, 5 from the Guianas (GU: 1; SU: 1; FG: 3)."
"taxon-4-Cheiloclinium_diffusiflorum","Acre","state","Distribution: Venezuela , the Guianas , Peru and Brazil ( Amazonas and Acre ); 10 collections studied, 5 from the Guianas (GU: 1; SU: 1; FG: 3)."
"taxon-4-Cheiloclinium_diffusiflorum","Guianas","region","Distribution: Venezuela , the Guianas , Peru and Brazil ( Amazonas and Acre ); 10 collections studied, 5 from the Guianas (GU: 1; SU: 1; FG: 3)."
"taxon-5-Cheiloclinium_hippocrateoides","Panama","country","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Colombia","country","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Venezuela","country","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Guianas","region","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","western Amazon","region","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Peru","country","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Bolivia","country","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Brazil","country","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Bahia","state","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-5-Cheiloclinium_hippocrateoides","Guianas","region","Distribution: Panama , Colombia , Venezuela , from the Guianas to the western Amazon in Peru and Bolivia , also in Brazil east to Bahia ; ca. 50 collections studied, 27 from the Guianas (GU: 10; SU: 4; FG: 13)."
"taxon-3-CUERVEA","Africa","continent","Distribution: 2 species in Africa ; 3 species in the Neotropics ranging from S Mexico and the West Indies to Central Brazil and Paraguay , 1 of which occurs in the Guianas ."
"taxon-3-CUERVEA","Neotropics","world","Distribution: 2 species in Africa ; 3 species in the Neotropics ranging from S Mexico and the West Indies to Central Brazil and Paraguay , 1 of which occurs in the Guianas ."
"taxon-3-CUERVEA","S Mexico","region","Distribution: 2 species in Africa ; 3 species in the Neotropics ranging from S Mexico and the West Indies to Central Brazil and Paraguay , 1 of which occurs in the Guianas ."
"taxon-3-CUERVEA","West Indies","region","Distribution: 2 species in Africa ; 3 species in the Neotropics ranging from S Mexico and the West Indies to Central Brazil and Paraguay , 1 of which occurs in the Guianas ."
"taxon-3-CUERVEA","Central Brazil","region","Distribution: 2 species in Africa ; 3 species in the Neotropics ranging from S Mexico and the West Indies to Central Brazil and Paraguay , 1 of which occurs in the Guianas ."
"taxon-3-CUERVEA","Paraguay","country","Distribution: 2 species in Africa ; 3 species in the Neotropics ranging from S Mexico and the West Indies to Central Brazil and Paraguay , 1 of which occurs in the Guianas ."
"taxon-3-CUERVEA","Guianas","region","Distribution: 2 species in Africa ; 3 species in the Neotropics ranging from S Mexico and the West Indies to Central Brazil and Paraguay , 1 of which occurs in the Guianas ."
"taxon-1-Cuervea_kappleriana","Mexico","country","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-1-Cuervea_kappleriana","Central America","continental region","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-1-Cuervea_kappleriana","West Indies","region","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-1-Cuervea_kappleriana","Venezuela","country","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-1-Cuervea_kappleriana","Peru","country","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-1-Cuervea_kappleriana","Brazil","country","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-1-Cuervea_kappleriana","Paraguay","country","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-1-Cuervea_kappleriana","Guianas","region","Distribution: Mexico , Central America , the West Indies , Venezuela , Peru , Brazil and Paraguay ; more than 25 collections studied, 22 from the Guianas (GU: 8; SU: 7; FG: 7)."
"taxon-4-ELACHYPTERA","tropics of America","continental region","Distribution: 7 species in the tropics of America and Africa , 3 of which occur in the Neotropics , 1 in the Guianas ."
"taxon-4-ELACHYPTERA","Africa","continent","Distribution: 7 species in the tropics of America and Africa , 3 of which occur in the Neotropics , 1 in the Guianas ."
"taxon-4-ELACHYPTERA","Neotropics","world","Distribution: 7 species in the tropics of America and Africa , 3 of which occur in the Neotropics , 1 in the Guianas ."
"taxon-4-ELACHYPTERA","Guianas","region","Distribution: 7 species in the tropics of America and Africa , 3 of which occur in the Neotropics , 1 in the Guianas ."
"taxon-1-Elachyptera_floribunda","Mexico","country","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-1-Elachyptera_floribunda","Central America","continental region","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-1-Elachyptera_floribunda","Venezuela","country","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-1-Elachyptera_floribunda","Guianas","region","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-1-Elachyptera_floribunda","Colombia","country","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-1-Elachyptera_floribunda","Peru","country","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-1-Elachyptera_floribunda","Brazil","country","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-1-Elachyptera_floribunda","Guianas","region","Distribution: Mexico , Central America , Venezuela , the Guianas , Colombia , Peru and Brazil ; over 30 collections studied, 18 from the Guianas (GU: 12; SU: 1; FG: 5)."
"taxon-5-HIPPOCRATEA","tropics and subtropics","world","Distribution: In the tropics and subtropics ; 2 species in Africa , 1 in the Neotropics ."
"taxon-5-HIPPOCRATEA","Africa","continent","Distribution: In the tropics and subtropics ; 2 species in Africa , 1 in the Neotropics ."
"taxon-5-HIPPOCRATEA","Neotropics","world","Distribution: In the tropics and subtropics ; 2 species in Africa , 1 in the Neotropics ."
"taxon-1-Hippocratea_volubilis","Central Mexico","region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","S Florida","region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","West Indies","region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","Central America","continental region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","northern S America","continental region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","Bolivia","country","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","Paraguay","country","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","N Argentina","region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","Missiones","region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","SE Brazil","region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-1-Hippocratea_volubilis","Guianas","region","Distribution: From Central Mexico and S Florida throughout the West Indies and Central America , northern S America to Bolivia , Paraguay , N Argentina ( Missiones ) and SE Brazil (Santa Catharina); over 200 collections studied, 120 from the Guianas (GU: 30; SU: 50; FG: 40)."
"taxon-6-HYLENAEA","Neotropics","world","Distribution: 3 species occur in the Neotropics , 2 of which occur in the Guianas ."
"taxon-6-HYLENAEA","Guianas","region","Distribution: 3 species occur in the Neotropics , 2 of which occur in the Guianas ."
"taxon-1-Hylenaea_comosa","Costa Rica","country","Distribution: Costa Rica , Hispaniola , Trinidad , Venezuela , the Guianas and Brazil ; 19 collections studied, 12 from the Guianas (GU: 4; SU: 1; FG: 7)."
"taxon-1-Hylenaea_comosa","Hispaniola","region","Distribution: Costa Rica , Hispaniola , Trinidad , Venezuela , the Guianas and Brazil ; 19 collections studied, 12 from the Guianas (GU: 4; SU: 1; FG: 7)."
"taxon-1-Hylenaea_comosa","Trinidad","region","Distribution: Costa Rica , Hispaniola , Trinidad , Venezuela , the Guianas and Brazil ; 19 collections studied, 12 from the Guianas (GU: 4; SU: 1; FG: 7)."
"taxon-1-Hylenaea_comosa","Venezuela","country","Distribution: Costa Rica , Hispaniola , Trinidad , Venezuela , the Guianas and Brazil ; 19 collections studied, 12 from the Guianas (GU: 4; SU: 1; FG: 7)."
"taxon-1-Hylenaea_comosa","Guianas","region","Distribution: Costa Rica , Hispaniola , Trinidad , Venezuela , the Guianas and Brazil ; 19 collections studied, 12 from the Guianas (GU: 4; SU: 1; FG: 7)."
"taxon-1-Hylenaea_comosa","Brazil","country","Distribution: Costa Rica , Hispaniola , Trinidad , Venezuela , the Guianas and Brazil ; 19 collections studied, 12 from the Guianas (GU: 4; SU: 1; FG: 7)."
"taxon-2-Hylenaea_praecelsa","Costa Rica","country","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Panama","country","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Colombia","country","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Ecuador","country","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Peru","country","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Brazil","country","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Pani","state","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Bolivia","country","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-2-Hylenaea_praecelsa","Guianas","region","Distribution: Uncommon species from Costa Rica , Panama , Colombia , Ecuador , Peru , Brazil ( Pani ), and Bolivia ; it is likely to be found in the Guianas ; 22 collections studied."
"taxon-3-Hylenaea_unguiculata","Amazonian Brazil","region","Distribution: Known from 1 collection from Amazonian Brazil and 2 Suriname collections."
"taxon-3-Hylenaea_unguiculata","Suriname","country","Distribution: Known from 1 collection from Amazonian Brazil and 2 Suriname collections."
"taxon-7-PERITASSA","Panama","country","Distribution: About 13 species from Panama to southern Brazil including the West Indies , 3 of which occur in the Guianas ."
"taxon-7-PERITASSA","southern Brazil","region","Distribution: About 13 species from Panama to southern Brazil including the West Indies , 3 of which occur in the Guianas ."
"taxon-7-PERITASSA","West Indies","region","Distribution: About 13 species from Panama to southern Brazil including the West Indies , 3 of which occur in the Guianas ."
"taxon-7-PERITASSA","Guianas","region","Distribution: About 13 species from Panama to southern Brazil including the West Indies , 3 of which occur in the Guianas ."
"taxon-1-Peritassa_compta","Venezuela","country","Distribution: Venezuela , Guyana and adjacent Brazil ; 12 collections studied, 7 from Guyana ."
"taxon-1-Peritassa_compta","Guyana","country","Distribution: Venezuela , Guyana and adjacent Brazil ; 12 collections studied, 7 from Guyana ."
"taxon-1-Peritassa_compta","Brazil","country","Distribution: Venezuela , Guyana and adjacent Brazil ; 12 collections studied, 7 from Guyana ."
"taxon-1-Peritassa_compta","Guyana","country","Distribution: Venezuela , Guyana and adjacent Brazil ; 12 collections studied, 7 from Guyana ."
"taxon-2-Peritassa_huanucana","Colombia","country","Distribution: Colombia , Venezuela , the Guianas , Ecuador and Peru ; 20 collections studied, 7 from the Guianas (GU: 1; SU: 2; FG: 4)."
"taxon-2-Peritassa_huanucana","Venezuela","country","Distribution: Colombia , Venezuela , the Guianas , Ecuador and Peru ; 20 collections studied, 7 from the Guianas (GU: 1; SU: 2; FG: 4)."
"taxon-2-Peritassa_huanucana","Guianas","region","Distribution: Colombia , Venezuela , the Guianas , Ecuador and Peru ; 20 collections studied, 7 from the Guianas (GU: 1; SU: 2; FG: 4)."
"taxon-2-Peritassa_huanucana","Ecuador","country","Distribution: Colombia , Venezuela , the Guianas , Ecuador and Peru ; 20 collections studied, 7 from the Guianas (GU: 1; SU: 2; FG: 4)."
"taxon-2-Peritassa_huanucana","Peru","country","Distribution: Colombia , Venezuela , the Guianas , Ecuador and Peru ; 20 collections studied, 7 from the Guianas (GU: 1; SU: 2; FG: 4)."
"taxon-2-Peritassa_huanucana","Guianas","region","Distribution: Colombia , Venezuela , the Guianas , Ecuador and Peru ; 20 collections studied, 7 from the Guianas (GU: 1; SU: 2; FG: 4)."
"taxon-3-Peritassa_laevigata","Tobago","region","Distribution: Tobago , Colombia , Venezuela , the Guianas , Peru , E and C Brazil ; 56 collections studied, 9 from the Guianas (GU: 3; FG: 1; SU: 5)."
