WFO_ID,AssessmentID,TaxonID,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0001048752,150219819,150213211,Rhododendron thomsonii,ERICACEAE,Rhododendron,thomsonii,,,,Hook.f.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150213211a150219819.en,"(2021). Rhododendron thomsonii: IUCN SSC Global Tree Specialist Group, Botanic Gardens Conservation International (BGCI), Lakhey, P. & Pathak, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150213211a150219819.en"
wfo-0001048153,150219824,150213215,Rhododendron triflorum,ERICACEAE,Rhododendron,triflorum,,,,Hook.f.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150213215a150219824.en,"(2021). Rhododendron triflorum: IUCN SSC Global Tree Specialist Group, Botanic Gardens Conservation International (BGCI), Lakhey, P. & Pathak, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150213215a150219824.en"
wfo-0000771452,150219829,150213260,Callicarpa tomentosa,LAMIACEAE,Callicarpa,tomentosa,,,,(L.) L.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213260a150219829.en,"(2024). Callicarpa tomentosa: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213260a150219829.en"
wfo-0000771584,150219834,150213293,Callicarpa vestita,LAMIACEAE,Callicarpa,vestita,,,,Wall. ex C.B.Clarke,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213293a150219834.en,"(2024). Callicarpa vestita: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213293a150219834.en"
wfo-0000282551,150219864,150213594,Premna barbata,LAMIACEAE,Premna,barbata,,,,Wall. ex Schauer,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213594a150219864.en,"(2024). Premna barbata: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213594a150219864.en"
wfo-0000282553,150219869,150213689,Premna bengalensis,LAMIACEAE,Premna,bengalensis,,,,C.B.Clarke,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213689a150219869.en,"(2024). Premna bengalensis: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213689a150219869.en"
wfo-0000282560,150219874,150213710,Premna bracteata,LAMIACEAE,Premna,bracteata,,,,Wall. ex C.B.Clarke,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213710a150219874.en,"(2024). Premna bracteata: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213710a150219874.en"
wfo-0000519504,150219889,150213768,Actinodaphne obovata,LAURACEAE,Actinodaphne,obovata,,,,(Nees) Blume,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-1.rlts.t150213768a150219889.en,"(2023). Actinodaphne obovata: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-1.rlts.t150213768a150219889.en"
wfo-0000519548,150219894,150213889,Actinodaphne sikkimensis,LAURACEAE,Actinodaphne,sikkimensis,,,,Meisn.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213889a150219894.en,"(2024). Actinodaphne sikkimensis: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150213889a150219894.en"
wfo-0000627764,150219909,150214937,Cryptocarya amygdalina,LAURACEAE,Cryptocarya,amygdalina,,,,Nees,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150214937a150219909.en,"(2024). Cryptocarya amygdalina: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150214937a150219909.en"
