WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000522240,ver-THA-0000522240.01,makkhalam pong (หมากขล่ำป่อง)(Northern),0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,Forest Herbarium,All rights reserved,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",2,4
wfo-0000522240,ver-THA-0000522240.02,khalam pong (ขล่ำป่อง)(Northern),0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,Forest Herbarium,All rights reserved,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",2,4
wfo-0000522240,ver-THA-0000522240.03,puak nam (ปวกน้ำ)(Northern),0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,Forest Herbarium,All rights reserved,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",2,4
wfo-0000522240,ver-THA-0000522240.04,manieng nam (มะเนียงน้ำ)(Northern),0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,Forest Herbarium,All rights reserved,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",2,4
wfo-0000522240,ver-THA-0000522240.05,makia nam (มะเกียน้ำ)(Northern),0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,Forest Herbarium,All rights reserved,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",2,4
wfo-0000522240,ver-THA-0000522240.06,cha-wo-pue (จะหว่อปือ)(Karen-Northern),0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,Forest Herbarium,All rights reserved,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",2,4
wfo-0000522240,ver-THA-0000522240.07,po-ta-na (โปตานา)(Karen-Southwestern),0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,Forest Herbarium,All rights reserved,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",2,4
wfo-0001140390,ver-THA-0001140390.01,di ngu ton (ดีงูต้น)(Northern),0.0,ref-THA-0001140390,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00585,Forest Herbarium,All rights reserved,"Ailanthus triphysa. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 440. Accessed 2021-07-31",2,4
wfo-0001140390,ver-THA-0001140390.02,kom khom (กอบขม)(Northern),0.0,ref-THA-0001140390,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00585,Forest Herbarium,All rights reserved,"Ailanthus triphysa. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 440. Accessed 2021-07-31",2,4
wfo-0001140390,ver-THA-0001140390.03,mak kom (หมักกอม)(Northern),0.0,ref-THA-0001140390,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00585,Forest Herbarium,All rights reserved,"Ailanthus triphysa. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 440. Accessed 2021-07-31",2,4
