WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000482024,distribution,EN,"Thailand, India, Burma, Indochina, Sumatra (type), Philippines.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000482024,Forest Herbarium,All rights reserved,"Pinus merkusii. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 193. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00349,2,2
wfo-0001039031,distribution,EN,"Thailand, Cambodia, Malaya, Sumatra, Borneo (type, “India orientalis, Koenig, ” not extant in Herb. C).",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001039031,Forest Herbarium,All rights reserved,"Ploiarium alternifolium. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 159. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00301,2,2
wfo-0001276139,distribution,EN,"Thailand, Burma (type).",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001276139,Forest Herbarium,All rights reserved,"Pyrenaria camelliiflora. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 149. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00278,2,2
wfo-0001247266,distribution,EN,Endemic to Thailand.,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001247266,Forest Herbarium,All rights reserved,"Pyrenaria garrettiana. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 150. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00279,2,2
wfo-0000403185,distribution,EN,"Thailand, Andaman and Nicobar Is. (type), Lower Burma, Cambodia, S. Vietnam, Malay Peninsula, Sumatra, W. Java, Borneo.",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000403185,Forest Herbarium,All rights reserved,"Rourea mimosoides. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 123. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00232,2,2
wfo-0000403186,distribution,EN,"Thailand, Ceylon (type), S. & E. India, SE. Asia, Andaman and Nicobar Is., Malay islands, NE. Queensland, New Caledonia, New Hebrides, Fiji, and Samoa.",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000403186,Forest Herbarium,All rights reserved,"Rourea minor. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 122. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00231,2,2
wfo-0000403288,distribution,EN,"Thailand, SW. India (type), Malay Peninsula.",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000403288,Forest Herbarium,All rights reserved,"Rourea prainiana. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 124. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00233,2,2
wfo-0000398943,distribution,EN,"Thailand, Malay Peninsula, Sumatra (type).",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000398943,Forest Herbarium,All rights reserved,"Roureopsis acutipetala. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 121. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00229,2,2
wfo-0001278859,distribution,EN,"Thailand, Burma (type), Laos, Cambodia.",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001278859,Forest Herbarium,All rights reserved,"Roureopsis stenopetala. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 121. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00228,2,2
wfo-0001129103,distribution,EN,"Thailand, India (type), Cambodia, Vietnam.",B. Hansen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001129103,Forest Herbarium,All rights reserved,"Sapria himalayana. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 182. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00335,2,2
wfo-0001224545,distribution,EN,"Thailand, E. India, Nepal (type), Burma, Malay Peninsula, SW. China.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001224545,Forest Herbarium,All rights reserved,"Saurauia napaulensis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 109. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00208,2,2
wfo-0000500955,distribution,EN,"Thailand, E. India (type), Burma, Cambodia, Vietnam.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000500955,Forest Herbarium,All rights reserved,"Saurauia roxburghii. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 111. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00211,2,2
wfo-0001225014,distribution,EN,"Thailand, Burma, Sumatra, Malay Peninsula, Moluccas (type), Celebes, Indochina, S. China.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001225014,Forest Herbarium,All rights reserved,"Saurauia tristyla. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 110. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00210,2,2
wfo-0001237310,distribution,EN,"Thailand, E. India, Burma, Malaya, and probably elsewhere (see note below).",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001237310,Forest Herbarium,All rights reserved,"Schima wallichii. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 144. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00269,2,2
wfo-0001142241,distribution,EN,"Thailand, Burma, SW. China (Yunnan, type).",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001142241,Forest Herbarium,All rights reserved,"Sladenia celastrifolia. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 141. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00263,2,2
wfo-0001246402,distribution,EN,"Thailand, S. India (type), E. India, Burma, Indochina, Philippines, S. China, Taiwan, Japan.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001246402,Forest Herbarium,All rights reserved,"Ternstroemia gymnanthera. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 154. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00289,2,2
wfo-0001267164,distribution,EN,"Thailand, India (Assam, Bengal), Burma (Pegu), S. Indochina, China (Fukien), Malay Peninsula, Sumatra, Java.",R.D. Hoogland,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001267164,Forest Herbarium,All rights reserved,"Tetracera indica. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 108. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00205,2,2
wfo-0000408341,distribution,EN,"Thailand, Malay Peninsula (Kedah to Satun), Cambodia, S. Vietnam.",R.D. Hoogland,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000408341,Forest Herbarium,All rights reserved,"Tetracera loureiroi. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 107. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00204,2,2
wfo-0001045885,distribution,EN,"Ceylon, NE. India, Andaman Islands SE. China, Indochina, Thailand, Lower Burma, Malay Peninsula, Sumatra, and Borneo. Of 4 subspecies recognized 2 occur in Thailand.",R.D. Hoogland,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001045885,Forest Herbarium,All rights reserved,"Tetracera sarmentosa. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 106. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00201,2,2
wfo-0001045865,distribution,EN,"SE. Asia, W. and C. Malesia (type-Amboina?).",R.D. Hoogland,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001045865,Forest Herbarium,All rights reserved,"Tetracera scandens. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 105. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00200,2,2
