WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000518969,general,EN,"Leaves obovate, dentate, auriculate at base, hirsute above and below; deep green, usually with whitish area in centre, above; ca 7–25 by 3–10 cm with 1–2(–6) cm long petiole. Racemes erect, ca 10–12-flowered, 9–12 cm long. Flowers 3 cm across with 5–15 mm long pedicel. Sepals hirsute. Petals yellow. Carpels 2–4 usually 3, with 2–6 ovules. Follicles enclosed by the sepals; seeds finely echinate.",R.D. Hoogland,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000518969,Forest Herbarium,All rights reserved,"Acrotrema costatum. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 104. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00198,2,2
wfo-0000519280,general,EN,"Woody climber. Leaves chartaceous, broadly ovate to suborbicular, 5.5–6(–11) by 4–5(–9) cm; apex acute or rounded; base truncate or subcordate; margin remotely serrulate; puberulous above; stellate-tomentose beneath; petiole 1.5–2 cm long. Inflorescence cymose axillary, 3- or 4-times branched, stellate-tomentose. Sepals 5, ovate, 4–5 mm long. Petals 5, brownish yellow, obtuse or suborbicular, 5–7 mm long. Stamens numerous. Ovary globose, densely pilose. Fruit ovoid to subglobose, 3–4 cm long.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000519280,Forest Herbarium,All rights reserved,"Actinidia latifolia. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 140. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00260,2,2
wfo-0000519327,general,EN,"Woody climber; pith solid, firm. Leaves chartaceous, oblong-lanceolateto ovate-oblong, 6–10.5 by 1.2–4(–4.5) cm; apex acuminate; base cuneate or subrounded; margin laxly serrulate: glabrous on both surfaces; petiole 1–2.5 cm long. Flowers polygamous, axillary, solitary or 2–4 in small fascicles. Sepals 5, oblong, 3–4 mm long. Petals 5. yellowish, ovate-oblong, 4–6 mm long. Stamens numerous; filaments slender 2.5–3 mm long. Ovary ovoid spherical, 3–4 mm long, pilose; styles about 20.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000519327,Forest Herbarium,All rights reserved,"Actinidia rubricaulis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 140. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00261,2,2
wfo-0000520896,general,EN,"Shrub or tree, 5–15 m high. Leaves oblong-lanceolate to elliptic; 5–11(–15) by 2.5–4(–5) cm; apex acuminate or acute; base cuneate; petiole 3–7 mm long. Pedicels 2.5–5 cm long, slender. Bracteoles 2, caducous. Sepals ovate, densely sericeous, 7–10 mm long. Petals pinkish lanceolate, 1–1.5 cm long. Stamens 30–40; anthers 3–4 mm long, densely sericeous. Ovary conical, 3–5-locular, sericeous; style appressed hairy.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520896,Forest Herbarium,All rights reserved,"Adinandra integerrima. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 151. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00282,2,2
wfo-0000520912,general,EN,"Tree, to 25 m high. Leaves coriaceous, narrowly oblong-lanceolate, 6–14(–20) by 2.5–5(–6) cm; apex acuminate; base obtuse; margin entire; petiole 1–1.5(–2.5) cm long. Flowers axillary, solitary or in pairs. Pedicels 2–2.5 cm long. Bracteoles 2, a short distance below the calyx, alternate, caducous. Sepals glabrous, ovate, acute, 4–8 mm long. Petals white, glabrous, oblong-obovate, 10–12 mm long. Stamens about 20; anthers pilose. Ovary glabrous, 4-locular; style simple.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520912,Forest Herbarium,All rights reserved,"Adinandra laotica. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 152. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00283,2,2
wfo-0000520952,general,EN,"Shrub or small tree, 4–15 m high. Leaves oblong-elliptic, 5–9(–11) by 2.5–4.5(–5.5) cm; apex acute or obtusely rounded; base cuneate or rounded; petiole 5–8 mm long. Pedicel 0.5–1.2(–2) cm long, stout. Bracteoles 2, caducous. Sepals ovate, 7–8 mm long. Petals ovate, 10–11 mm long. Stamens about 35; anthers 4–5 mm long. Ovary subglobose, 4–5-locular, pubescent; stigma 4–5-parted. Fruit globose, 1 cm across.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520952,Forest Herbarium,All rights reserved,"Adinandra oblonga. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 151. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00281,2,2
wfo-0000520976,general,EN,"Tree, to 30 m high. Leaves coriaceous, broadly oblong-elliptic, 9–15 by 4–7 cm long; apex obtuse or subrounded; base acute; margin entire or finely serrulate above; petiole 1.5–2 cm long. Flowers axillary, mostly solitary. Pedicels 3–4.5 cm long. Bracteoles 2, opposite, persistent at anthesis. Sepals glabrous, ovate, rounded, 5–7 mm long. Petals obovate, 10–15 mm long. Stamens 30–40, 3–4-seriate; anthers oblong, pubescent. Ovary pubescent or glabrescent, 3-locular; style simple.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520976,Forest Herbarium,All rights reserved,"Adinandra sarosanthera. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 152. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00284,2,2
wfo-0000523712,general,EN,"Liana or scrambling shrub, sometimes a small tree. Petiole 2–9 cm, densely pubescent. Leaflets ± coriaceous, base rounded, apex blunt–acuminate, entire, more or less densely ferruginous–tomentose especially beneath, ± triplinerved with 5–6 pairs of nerves; lateral leaflets oblique elliptic, 5–13 by 2–6 cm, terminal ones elliptic to obovate, 7–20 by 3–10 cm. Panicles up to 8–10 cm long, tomentose. Sepals ca 1.5 mm. Petals ca 2.5 mm. Carpels (3–)5. Fruits 15–25 by 7.5–12.5 mm, narrowed at the base, long beaked at the apex, papillose, tomentose. Seed obovoid, the basal half covered by the arillode.",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000523712,Forest Herbarium,All rights reserved,"Agelaea borneensis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 120. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00226,2,2
wfo-0000523801,general,EN,"Liana or climbing shrub. Petiole 5–9 cm, glabrous. Leaflets coriaceous, basecuneate to rounded, apex blunt-acuminate, entire, glabrous or sometimes tomentose on the nerves beneath, triplinerved with about 4 pairs of nerves in the upper half; lateral leaflets usually very oblique, ovate, 8–18 by 4–10 cm, terminal ones obovate, 10–30 by 4–12 cm. Panicles 2–6 cm long, tomentose. Sepals 2 mm, obtuse. Petals 5 mm. Carpels (4–)5. Fruits 10–25 by 5–10 mm, narrowed at the base, rounded or shortly beaked at the apex, rugulose to warty, tomentose. Seed obovoid; arillode covering ⅓–¾ of the surface.",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000523801,Forest Herbarium,All rights reserved,"Agelaea trinervis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 119. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00225,2,2
wfo-0000537574,general,EN,"Tree, 5–15 m tall. Leaves lanceolate or oblong-lanceolate, 7–15 by2.5–5 cm; apex acute, rarely rounded or obtuse; base cuneate; petiole 2–3 cm long. Bracteoles 2, subtending the calyx. Calyx lobes ovate or rounded, 1–1.5 cm long, unequal. Petals ovate, 1.5–2 cm long, acute at the apex, constricted below the middle, shortly connate at the base into a tube. Stamens 1.2–1.5 cm long. Fruit globular or ovoid, 2 cm across.",H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000537574,Forest Herbarium,All rights reserved,"Anneslea fragrans. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 157. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00298,2,2
