WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0001115201,wan kip ma (ว่านกีบม้า)(Central),ver-THA-0001115201.01,0.0,ref-THA-0001115201,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0066,"Angiopteris evecta. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 41–42. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001115201,wan kip raet (ว่านกีบแรด)(Central),ver-THA-0001115201.02,0.0,ref-THA-0001115201,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0066,"Angiopteris evecta. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 41–42. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001115201,kip ma lom (กีบม้าลม)(Northern),ver-THA-0001115201.03,0.0,ref-THA-0001115201,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0066,"Angiopteris evecta. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 41–42. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001115201,kip raet (กีบแรด)(Northern),ver-THA-0001115201.04,0.0,ref-THA-0001115201,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0066,"Angiopteris evecta. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 41–42. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001115201,du-ku (ดูกู)(Malay-Peninsular),ver-THA-0001115201.05,0.0,ref-THA-0001115201,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0066,"Angiopteris evecta. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 41–42. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000748037,hut phipa (กูดผีป่า)(Northern),ver-THA-0000748037.01,0.0,ref-THA-0000748037,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0174,"Cibotium barometz. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 109–110. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000748037,kut phan (กูดพาน)(Northern),ver-THA-0000748037.02,0.0,ref-THA-0000748037,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0174,"Cibotium barometz. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 109–110. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000748037,khon kai noi (ขนไก่น้อย)(Northeastern),ver-THA-0000748037.03,0.0,ref-THA-0000748037,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0174,"Cibotium barometz. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 109–110. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000748037,hatsadaeng (หัสแดง)(Eastern),ver-THA-0000748037.04,0.0,ref-THA-0000748037,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0174,"Cibotium barometz. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 109–110. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000748037,la-ong faifa (ละอองไฟฟ้า)(Central),ver-THA-0000748037.05,0.0,ref-THA-0000748037,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0174,"Cibotium barometz. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 109–110. Accessed 2021-07-31",Forest Herbarium,All rights reserved
