WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0001115231,"Thailand, N. India (type from Nepal) to China and Taiwan, south to Ceylon, Tonkin, Philippines, Java and Sumatra.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001115231,3,1,"Botrychium lanuginosum. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 39–40. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0063
wfo-0001116506,"Thailand, S. Japan (Yakushima), Ryukyu, Nicobar, Taiwan, throughout Malesia (type from Luzon) to Fiji, not in Malaya.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001116506,3,1,"Callistopteris apiifolia. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 85. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0135
wfo-0001124572,SE. Asia generally (type from Java).,distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001124572,3,1,"Cephalomanes javanicum. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 96–97. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0157
wfo-0001117730,"Thailand, Assam to Java (type), not recorded from Indochina.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001117730,3,1,"Christensenia aesculifolia. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 43. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0070
wfo-0000748037,"Thailand, Himalayas to S. China and Taiwan, south to W. Malesia, north to the Ryukyus.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000748037,3,1,"Cibotium barometz. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 109–110. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0174
wfo-0001126769,"Thailand, Western Malesia (type from Java).",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001126769,3,1,"Crepidomanes bilabiatum. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 90. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0144
wfo-0001109776,Old World tropics (type from Madagascar).,distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001109776,3,1,"Crepidomanes bipunctatum. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 90–91. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0145
wfo-0000145670,"Thailand, Borneo, Philippines (type), New Guinea and Micronesia.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000145670,3,1,"Crepidomanes brevipes. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 91. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0146
wfo-0000145674,"Thailand, Sumatra and Malaya to the Philippines (type from Mindoro).",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000145674,3,1,"Crepidomanes christii. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 88. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0141
wfo-0001125318,"Thailand, Burma (type) and Taiwan.",distribution,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125318,3,1,"Crepidomanes kurzii. Flora of Thailand. Vol. 3. Part 1, 1979. Pg. 92–93. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0148
