WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000337412,"Perennial. Rhizome creeping. Culms ± tufted, rhizome, 20–65 cm by 0.3–0.5 mm, triquetrous, smooth, glabrous. Leaves reduced to bladeless sheaths; sheaths 1–8 cm long, pale to mid-brown. Involucral bracts 2–3, subulate, 2–5 mm long, soon reflexed and hidden by inflorescence. Inflorescence capitate, ± globose, 0.8–1.4 cm diam. Spikelets numerous, subterete, lanceolate, 4–6 by ca 1 mm, 4–5-glumed, 1(–2)-flowered. Glumes elliptic to ovate-lanceolate, 1–5 by 0.5–1.5 mm, obtuse to acute, awned, sides membranous, pale brownish flecked with rusty brown, keel subacute, 3-nerved. Stamens 3; anthers 1.5–2 mm long. Stigmas 3. Nutlets obovoid or globose-obovoid, trigonous, 1–1.2 by 0.7–0.8 mm, cream coloured to light brownish, often slightly shiny, smooth to veruculose, indistinctly reticulate.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337412,6,4,"Actinoschoenus thouarsii. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 419. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02036
wfo-0000337413,"Perennial. Culms 100–200 cm by 10–12 mm, sides concave. Leaves basal; blade 50–170 cm by 15–30 mm, gradually narrowed. 1-nerved, flattish-plicate; sheath up to 30 cm long. Involucral bracts 3–4, up to 50 cm long. Inflorescence simple to compound, 6–15 by 6–15 cm, primary branches up to 7 cm long scabrous above, secondary branches 1.5–4 cm long, scabrous. Spikelets solitary, pedicellate or sessile, ellipsoid to oblong-ellipsoid, 5–10 by 3.5–4 mm, rounded, light rusty brown to dark brown. Glumes elliptic to ovate-elliptic, 2.5–3 by 1.8–2 mm, obtuse, membranous, boat-shaped, ciliolate above and on upper margin, sides rusty brown to dark brown, keel green. Perianth segments slightly exceeding nutlet, retrorsely scabrous. Anthers 1.5 mm long. Nutlets 1–1.8 by 0.9–1 mm, reddish brown.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337413,6,4,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833
wfo-0000340708,"Annual. Culms 17–32 cm by 0.5–1 mm, trigonous to subterete, smooth. Leaves: blade narrowly linear, 2–7 cm by 0.5–1.2 mm, subacute, flattish-canaliculate; sheath up to 7 cm long, reddish or purplish brown, ventrally white-scarious. Involucral bracts 3–4, reflexed, dilated at base, the longest 9–15 cm long. Spikes 1–3, ellipsoid to globose, central spike 5–10 by 4–5 mm, lateral spikes (when present) much smaller. Spikelet bracts spathulate to obovate-oblanceolate, 1.4–1.6 by 0.4–0.6 mm, cuspidate; adaxial seta present, 1 mm long. Glumes oblong-obovate, margins partially enclosing flower, 0.8–1.2 mm long, apex elongated, recurved, 1.3–1.5 mm long, yellowish to pale brown, indistinctly 5-nerved. Stamen 1; anther 0.2–0.3 mm long. Nutlets oblong-obovoid, trigonous to subterete, 0.7–0.8 by 0.4 mm, maturing dark brown.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340708,6,4,"Ascolepis dipsacoides siamensis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 403. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02015
wfo-0000340746,"Annual. Culms up to 9.5 cm by 0.3–0.4 mm, trigonous, smooth. Leaves: blade linear, 3–9 cm by 0.7–0.8 mm, long acute, flattish to canaliculate; sheath ca 1 cm long, pale to mid-brown. Involucral bracts 3–4, reflexed, dilated at base, the longest 2.5–4.7 cm long. Spikes 3–4, ellipsoid to globose, central spike 4–6 by 3–4.5 mm, lateral spikes smaller. Spikelet bracts linear, 1.1–1.2 by 0.1 mm, acute. Glumes pouch-like, completely enclosing achene, 1.5–1.6 mm long including awn, the awn 0.3–0.4 mm long, erect or slightly recurved, whitish, prominently several-nerved. Stamen 1. Nutlets oblong obovate, flattened-trigonous, 0.5–0.7 by 0.3 mm, pale to dark brown.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340746,6,4,"Ascolepis pusilla. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 405. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02016
wfo-0000341696,"Perennial. Culms usually solitary, occasionally 2–3, 8–3 cm by 1–2 mm, trigonous to triquetrous, smooth, base thickened, fibrous. Leaves ± basal; blade linear, 6–20 cm by 2–4 mm, gradually narrowed, acuminate; sheath 2–10 cm long, pale brown, ventral side truncate at apex. Involucral bracts 2–3, the lowest 3–15 cm long, patent to reflexed, or erect and continuous with culm, sheath absent. Inflorescence terminal or pseudolateral, capitate, comprising 1–5(–7) spikelets. Spikelets ellipsoid to ovoid-ellipsoid, terete, 8–20 by 3–10 mm, pale yellowish to pale brownish. Glumes ovate-elliptic to broadly elliptic, 6–8 by 2–2.7 mm, acute, often 2-toothed, pubescent, awn up to 1 mm long. Perianth segments 0–4, minutely retrorsely scabrous. Anthers 2 mm long. Stigmas 2. Nutlets broadly obovate, biconvex, 2–3 by 1.5–1.8 mm, shiny, brown, minutely reticulate.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000341696,6,4,"Bolboschoenus maritimus affinis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 271. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01831
wfo-0000342079,"Annual. Culms densely tufted, 5–30 cm by 0.2–0.4 mm, ± terete, smooth, glabrous. Leaves basal; blade filiform, 4–10 cm by 0.2–0.5 mm, acute, glabrous to sparsely pilose above; sheaths 0.5–2 cm long, brownish. Involucral bracts 1–3, setaceous, the longest 0.3–2.5 cm long. Inflorescence capitate, 5–15 mm wide. Spikelets 2–20, lanceolate to ovoid-conical, angular, 3–8 by 1–1.8 mm. Glumes 7–15 per spikelet, ovate, 1.5–2.3 by 1–1.5 mm, acute, recurved-mucronate, sides membranous, yellowish green to rusty or chestnut brown, ciliolate to puberulent, margins hyaline, keel acute. Stamen 1; anther 0.2–0.3 mm long. Nutlets obovoid-orbicular, trigonous, 0.6–0.8 by 0.4–0.6 mm, whitish, smooth to finely papillose.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342079,6,4,"Bulbostylis barbata. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 345. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01934
wfo-0000342153,"Annual. Culms tufted, filiform, 5–40 cm by 0.2–0.5 mm, smooth, glabrous. Leaves basal; blade filiform, 2–10 cm by 0.4–0.5 mm, acute, glabrous to sparsely pilose; sheath pale brown. Involucral bracts setaceous to ± glume-like, the longest up to 0.7 cm long. Inflorescence simple to compound, sometimes condensed and appearing ± capitate; primary branches 1–5, 2–5 cm long. Spikelets (1–)2–8, solitary or clustered, cylindric ovoid to ovoid, somewhat angular, 3–6 mm by 1.5 mm. Glumes 5–18 per spikelet, ovate to broadly ovate, 1.5–2 by 1 mm, subacute, sides membranous, glabrous, light chestnut brown, margins hyaline, keel acute, pale brown. Stamens 2; anthers 0.2–0.3 mm long. Nutlets obovoid-orbicular, trigonous, 0.7–0.9 by 0.5–0.8 mm, maturing greyish, indistinctly transversely wrinkled, minutely papillose.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342153,6,4,"Bulbostylis densa. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01932
wfo-0000342305,"Annual. Culms densely tufted, 7–40 cm by 0.3–0.8 mm, scabrid, glabrous to puberulent. Leaves basal; blade filiform, 2-9 cm by 0.3-0.6 mm, glabrous to puberulent; sheath 0.8–3 cm long, pubescent, pale brown. Involucral bracts 2–4, leaf-like, the longest up to 4 cm long. Inflorescence simple, often condensed and appearing ± capitate, 1–1.5 by 1.5 cm. Spikelets (1–)5–20, solitary, ovoid to cylindric-ovoid, angular, 4–8 by 1.4–1.6 mm. Glumes 5–14 per spikelet, broadly ovate, 1.7–2.2 by 1.5–2 mm, acute, recurved-mucronate, sides membranous, pale greenish to light brown, densely pubescent, margins hyaline, keel acute. Stamen 1; anther 0.5–0.7 mm long. Nutlets broadly obovoid, triquetrous, 0.8–1 by 0.5–0.8 mm, whitish to pale yellowish, transversely wrinkled, obscurely reticulate with longitudinally oblong epidermal cells.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342305,6,4,"Bulbostylis puberula. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01933
wfo-0000344453,"Rhizomatous perennial. Culm central, 20–50 cm by 1.5–2 mm, triquetrous, smooth. Leaves basal; blade broadly linear, 15–75 cm by 5–20 mm, acute to shortly acuminate, flat; sheath 5–12 cm long, pale greenish to brown. Lowest involucral bract leaf-like, 15–30 cm long. Inflorescence with 2–3 nodes each subtending 1(–2) rather distant spikes; terminal spike male, rarely androgynous, lateral spikes female. Male spike linear, 3–6 cm long, subsquarrose. Female spikes shortly pedunculate, oblong-cylindric, 4–8 cm long. Female glumes oblong to oblong-lanceolate, 2–3 mm long, obtuse to shallowly 2 lobed. awned, the awn 5–15 mm long, sides membranous, pale green or brown, nerves 0, keel 3-nerved. Utricles suberect, lanceolate or ellipsoid-lageniform, trigonous, 7–10 by 2–2.8 mm, slightly inflated, greenish, glabrous, gradually narrowed into beak; beak 2.5–3 mm long, apex deeply 2-toothed, teeth up to 1 mm long, recurved. Stigmas 3. Nutlets obovate-elliptic, trigonous, 4–5 by 1–2 mm.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344453,6,4,"Carex anomocarya. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 472. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02109
wfo-0000344790,"Rhizomatous perennial. Culms loosely tufted, 60–150 cm by 4–7 mm, trigonous, smooth. Leaves cauline, blade linear, up to 100 cm by 5–15 mm, gradually narrowed, long acute, flattish; sheath 10–16 cm long, greenish to reddish brown, the basal sheaths becoming fibrous. Lowest involucral bract leaf-like, exceeding inflorescence. Inflorescence paniculate; nodes 5–8, lower ones distant, each subtending 1 partial inflorescence; partial inflorescences 5–25 cm long, branched into 5–20 spikes. Spikes cylindric, 2–6 cm long, upper section male, lower female. Female glumes ovate to elliptic, 2.5–3.5 mm long, acute to obtuse, often mucronate, sides herbaceous, pale brown, glabrous or hispid. Utricles ellipsoid to subglobose, indistinctly trigonous, 3.5–4.2 by 1.7–2.5 mm, much inflated, 6–8-nerved, whitish or green at first, maturing dark reddish or blackish, abruptly narrowed into beak; beak 0.3–0.7 mm long, margins hispid, apex 2-toothed. Stigmas 3. Nutlets elliptic, trigonous, 2.7–3 by 1–1.2 mm.",general,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344790,6,4,"Carex baccans. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 452. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02079
