WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000337412,"Mostly in sandy areas and grassy places on rocky slopes, 300–1500 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337412,6,4,"Actinoschoenus thouarsii. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 419. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02036
wfo-0000337413,"Common, emergent in swamps, ditches and rice paddies, often growing in large communities.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337413,6,4,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833
wfo-0000340708,"On wet ground in savannah forests, lake margins and river banks, 100–450 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340708,6,4,"Ascolepis dipsacoides siamensis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 403. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02015
wfo-0000340746,"Open, seasonally wet areas, 300 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340746,6,4,"Ascolepis pusilla. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 405. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02016
wfo-0000341696,"Inland swamps, 200 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000341696,6,4,"Bolboschoenus maritimus affinis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 271. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01831
wfo-0000342079,"In open semi-dry sandy places, frequent on dunes and sandy ground near sea; also in inland savannah grasslands and on rock outcrops, 0–1000 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342079,6,4,"Bulbostylis barbata. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 345. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01934
wfo-0000342153,"Open, wet, grassy places or on wet rock outcrops, up to 1300 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342153,6,4,"Bulbostylis densa. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01932
wfo-0000342305,"Open semi-dry, sandy ground, often near coast.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342305,6,4,"Bulbostylis puberula. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01933
wfo-0000344453,"Floors of evergreen tropical and subtropical forests, 1100–1300 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344453,6,4,"Carex anomocarya. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 472. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02109
wfo-0000344790,"Open grassy slopes, scrub, forest margins and clearings, 900–2500 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344790,6,4,"Carex baccans. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 452. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02079
wfo-0000344964,"Stream sides in evergreen forests, 600–700 m.",ecology,EN,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344964,6,4,"Carex blinii. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 472. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02110
