WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000540853,mak fak dong(หมักฟักดง),ver-THA-0000540853.01,0.0,ref-THA-0000540853,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00161,"Apodytes dimidiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 81. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000557404,talingpling (ตะลิงปลิง)(General),ver-THA-0000557404.01,0.0,ref-THA-0000557404,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00040,"Averrhoa bilimbi. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 22. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000557405,mafuang (มะเฟือง)(General),ver-THA-0000557405.01,0.0,ref-THA-0000557405,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00039,"Averrhoa carambola. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 21. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000565432,krathup yot(กระทืบยอบ),ver-THA-0000565432.01,0.0,ref-THA-0000565432,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00037,"Biophytum adiantoides. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 20. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000565531,krathup yop (กระทืบยอบ)(คันร่ม),ver-THA-0000565531.01,0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000565531,thup yop (ทูบยอบ)(คันร่ม),ver-THA-0000565531.02,0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000565531,chao yop (เช้ายอบ)(คันร่ม),ver-THA-0000565531.03,0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000565531,khan rom(คันร่ม),ver-THA-0000565531.04,0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000565549,yup yop(ยุบยอบ),ver-THA-0000565549.01,0.0,ref-THA-0000565549,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00036,"Biophytum thorelianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 20. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572742,thua dam (ถั่วดำ),ver-THA-0000572742.01,0.0,ref-THA-0000572742,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00015,"Bruguiera cylindrica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572742,lui (ลุย),ver-THA-0000572742.02,0.0,ref-THA-0000572742,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00015,"Bruguiera cylindrica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572750,thua chan (ถั่วจัน)(Chanthaburi),ver-THA-0000572750.01,0.0,ref-THA-0000572750,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00016,"Bruguiera hainesii. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 10. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572758,thua khao (ถั่วขาว)(ลังกะได),ver-THA-0000572758.01,0.0,ref-THA-0000572758,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00014,"Bruguiera parviflora. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572758,langkadai(ลังกะได),ver-THA-0000572758.02,0.0,ref-THA-0000572758,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00014,"Bruguiera parviflora. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572763,prasak (ประสัก)(ประสักหนู),ver-THA-0000572763.01,0.0,ref-THA-0000572763,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00013,"Bruguiera sexangula. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572763,phangka hua sum dok khao (พังกาหัวสุมดอกขาว)(ประสักหนู),ver-THA-0000572763.02,0.0,ref-THA-0000572763,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00013,"Bruguiera sexangula. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572763,prasak nu(ประสักหนู),ver-THA-0000572763.03,0.0,ref-THA-0000572763,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00013,"Bruguiera sexangula. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 8. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000586012,chiang phra nang ae (เฉียงพร้านางแอ),ver-THA-0000586012.01,0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000586012,khiang phra (เขียงพร้า),ver-THA-0000586012.02,0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000586012,kho haeng (คอแห้ง),ver-THA-0000586012.03,0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000586012,hat dong (หัดดง),ver-THA-0000586012.04,0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000586012,samang(สมัง),ver-THA-0000586012.05,0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000597945,prong (โปรง),ver-THA-0000597945.01,0.0,ref-THA-0000597945,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00018,"Ceriops tagal. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000597945,prong daeng (โปรงแดง),ver-THA-0000597945.02,0.0,ref-THA-0000597945,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00018,"Ceriops tagal. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000597945,prong yai (โปรงใหญ่),ver-THA-0000597945.03,0.0,ref-THA-0000597945,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00018,"Ceriops tagal. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 11. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001003548,mak khi nu (มักขี้หนู)(Northern),ver-THA-0001003548.01,0.0,ref-THA-0001003548,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00083,"Docynia indica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 46. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001017370,satroboeri pa(สตรอว์เบอรี่ป่า),ver-THA-0001017370.01,0.0,ref-THA-0001017370,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00112,"Duchesnea indica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 61. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000986002,pipae (ปี่แป๊)(Central-Chinese),ver-THA-0000986002.01,0.0,ref-THA-0000986002,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00073,"Eriobotrya japonica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 42. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000705577,hang kwang plu (หางกวางผู้)(Northeastern),ver-THA-0000705577.01,0.0,ref-THA-0000705577,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00048,"Gomphia serrata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 28. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000705577,kapito (กาปีโต)(Southeastern),ver-THA-0000705577.02,0.0,ref-THA-0000705577,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00048,"Gomphia serrata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 28. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000705577,thong pling (ท้องปลิง)(Peninsular),ver-THA-0000705577.03,0.0,ref-THA-0000705577,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00048,"Gomphia serrata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 28. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000706711,kanluang (ก้านเหลือง),ver-THA-0000706711.01,0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000706711,kham kieo ton (คำเกี้ยวต้น),ver-THA-0000706711.02,0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000706711,dan mi (ดันหมี),ver-THA-0000706711.03,0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000706711,di mi (ดีหมี),ver-THA-0000706711.04,0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",Forest Herbarium,All rights reserved
