taxonID,description,type,language,contributor,audience,rightsHolder,created,creator,source,bibliographicCitation,URI,rights,license
wfo-0000385712,Phenology: Flowers Oct.-Jan.,Biology,en,,,Commonwealth of Australia (2017),,,5229,"A.S.George (2017) Dasypogon bromeliifolius, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon bromeliifolius [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon%20bromeliifolius,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000385724,Phenology: Flowers mainly Oct.-Jan.,Biology,en,,,Commonwealth of Australia (2017),,,5230,"A.S.George (2017) Dasypogon hookeri, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon hookeri [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon%20hookeri,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000385731,Phenology: Flowers Sept.-Oct.,Biology,en,,,Commonwealth of Australia (2017),,,5231,"A.S.George (2017) Dasypogon obliquifolius, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon obliquifolius [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon%20obliquifolius,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000401244,Phenology: Flowers August–October but may be delayed or restricted by drought.Germination hypogeal (Pate & Meney 1999: 22).,Biology,en,,,Commonwealth of Australia (2019),,,6187,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2019) Ecdeiocolea monostachya, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea monostachya [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea%20monostachya,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000429525,Phenology: Flowers August–September.,Biology,en,,,Commonwealth of Australia (2020),,,7772,"B.G. Briggs, C.L. Connelly &, S.L. Krauss (2020) Georgeantha hexandra, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Georgeantha hexandra [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Georgeantha%20hexandra,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000452565,Phenology: Flowers mainly winter-spring.,Biology,en,,,Commonwealth of Australia (2017),,,9766,"A.S.George (2017) Kingia australis, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Kingia australis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Kingia%20australis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463539,"Phenology: Flowers autumn, winter and spring (Meney & Pate 1999).",Biology,en,,,Commonwealth of Australia (2018),,,10495,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) Lyginia barbata, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia barbata [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20barbata,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463549,"Phenology: Autumn, winter and spring (Meney & Pate 1999).",Biology,en,,,Commonwealth of Australia (2018),,,10496,"Barbara G. Briggs (2018) Lyginia excelsa, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia excelsa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20excelsa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463556,"Phenology: Autumn, winter and spring (Meney & Pate 1999).",Biology,en,,,Commonwealth of Australia (2018),,,10497,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) Lyginia imberbis, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia imberbis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20imberbis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761588,Phenology: Flowers in summer.,Biology,en,,,Commonwealth of Australia (2017),,,3175,"R.J.F.Henderson (2017) Blandfordia cunninghamii, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia cunninghamii [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20cunninghamii,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761594,Phenology: Flowers late spring and early summer.,Biology,en,,,Commonwealth of Australia (2017),,,3176,"R.J.F.Henderson (2017) Blandfordia grandiflora, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia grandiflora [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20grandiflora,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761606,Phenology: Flowers mid-spring to late summer.,Biology,en,,,Commonwealth of Australia (2017),,,3178,"R.J.F.Henderson (2017) Blandfordia punicea, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia punicea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20punicea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761963,Phenology: Flowers mid Sept.-Oct.,Biology,en,,,Commonwealth of Australia (2017),,,3460,"D.M.Churchill (2017) Borya scirpoidea, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya scirpoidea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20scirpoidea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000012891,Germination hypogeal in Ecdeiocolea monostachya (Pate & Meney 1999: 21–22).,Biology,en,,,Commonwealth of Australia (2019),,,6186,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2019) Ecdeiocolea, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000207,Germination hypogeal in Ecdeiocolea monostachya (Meney & Pate 1999: 21–22).,Biology,en,,,Commonwealth of Australia (2019),,,6189,"B.G. Briggs (2019) Ecdeiocoleaceae, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocoleaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocoleaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
