taxonID,description,type,language,contributor,audience,rightsHolder,created,creator,source,bibliographicCitation,URI,rights,license
wfo-0000385712,"Stems to 1 m high, simple, 3-10 mm diam. Leaves crowded on lower part of stem, to 55 cm long, 3-5 mm wide above broad base, tapering; margins irregularly scabrid. Scape terminal, with scattered leaf-like bracts becoming small and subulate towards apex, tomentose with coarse, reflexed, scabrid hairs. Inflorescence 2.5-3.5 cm diam.; floral bracts narrow, upturned and pungent at apex, some prominently enlarged and exserted. Perianth 8-9 mm long; sepals coarsely hirsute and scabrid outside. Stamens 15-16 mm long; anthers 2 mm long. Style and ovary 13-15 mm long.",Morphology,en,,,Commonwealth of Australia (2017),,,5229,"A.S.George (2017) <i>Dasypogon bromeliifolius</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon bromeliifolius [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon%20bromeliifolius,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000385724,"Stems to 3 m high, rarely more, 5-8 cm diam., sometimes forming clumps. Leaves crowded forming a crown, to 1 m long, 15-20 mm wide above broad base, tapering, curved; margins very shortly and irregularly scabrid; leaf-bases persistent after fire. Scapes several, axillary among upper leaves, with scattered linear-subulate bracts on broad bases becoming shorter towards inflorescence, appressed-pubescent with reflexed hairs. Inflorescence 2-2.5 cm diam.; floral bracts obtuse, some shortly exserted and pungent. Perianth 8-10 mm long; sepals densely tomentose in lower two-thirds, glabrous above. Stamens 11-12 mm long; anthers 1.5-1.8 mm long. Style and ovary c. 10 mm long.",Morphology,en,,,Commonwealth of Australia (2017),,,5230,"A.S.George (2017) <i>Dasypogon hookeri</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon hookeri [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon%20hookeri,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000385731,"Stems to 1 m high, simple or branched, 5 mm diam. Leaves crowded along lower half of stem, to 15 cm long, becoming curled with age, 3-4 mm wide above broad base, tapering; margins shortly and irregularly scabrid. Scape terminal, with scattered leaf-like bracts becoming subulate toward apex, tomentose with reflexed scabrid hairs. Inflorescence 2-2.5 cm diam.; floral bracts lanceolate to narrowly obovate, some with pungent exserted apices. Perianth 7 mm long; sepals coarsely hirsute outside, scabrid to pubescent where exserted. Stamens 10-11 mm long; anthers 1.5 mm long. Style and ovary 10-11 mm long.",Morphology,en,,,Commonwealth of Australia (2017),,,5231,"A.S.George (2017) <i>Dasypogon obliquifolius</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon obliquifolius [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon%20obliquifolius,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000401244,"Herb, monoecious, perennial, caespitose, forming large dense tussocks of crowded culms to 30 cm or more at the base, sometimes dying at the centre and forming rings1–1.5 m across. Rhizomes 2.5–5 mm diam., covered by glossy glabrous overlapping tan-brown scales. Cataphylls oblong, broadest above the middle, tapering to a rounded apex, with a narrow thin-textured apical margin; glossy, scarious, pale tan-brown; lower cataphylls appressed, upper ones erect or recurved. Culms unbranched, of a single internode, slender and flexible when fresh, crowded on short rhizomes, glabrous, striate, pruinose toward the base; with a persistent scarious sheath to 4 cm long at the base of the peduncle which is continuous with the culm but more slender; culms (including peduncles) 0.5–1 m high, 1–1.5 (–1.8) mm diam. near the base. Spike solitary, terminal, cylindrical to ovoid, compact, with 20–45 glumes and flowers, spikes to 4.5 cm long, 4.5–6 mm diam., with zones of female and male flowers alternating once or twice along the spike axis, the basal zone mostly female; flowers spirally arranged in 5 ranks, on very short pedicels. Glumes ovate to ovate-cuneate, 3–5 mm long, 3–4 mm wide, rigid, dark brown, towards the apex densely ciliate with pale hairs. Tepals 6, the 2 outer tepals keeled. Male flowers with 4 stamens. Female flowers with a 2-locular ovary and 2 styles but only 1 carpel developing. Fruit a small nut (structurally an achene), shed with attached short stout stipe. Seeds with an irregular pattern of longitudinal lines of convex cells. Culm striate with narrow grooves extending to the base of the chlorenchyma; stomates on sides or near base of grooves; ridges without a central sclerenchyma rib.",Morphology,en,,,Commonwealth of Australia (2019),,,6187,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2019) <i>Ecdeiocolea monostachya</i>, in P.G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea monostachya [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea%20monostachya,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000429525,"Herb, monoecious, perennial, rhizomatous, forming small tufts or large clumps to 30 cm across. Rhizome horizontal, stout, 7–10 mm diam., 6–10 mm long, densely villous with white hairs partially covered by scarious scales, the scales pale brown, glossy, glabrous except for long hairs at the base and rarely distally on the keel, broadly ovate to deltoid but split along median line by sympodial growth of rhizome. Cataphylls scarious, oblong, lower ones appressed; upper cataphylls erect, 2–4 cm long. Culms closely spaced, mostly 5 (–8) mm apart on the rhizome, erect, 50–80 cm long, 1–1.5 mm diam., grey-green, internodes 4–6, the lowest internode and base of the second internode densely woolly with white hairs up to 3.5 mm long. Sheaths: lower sheaths to 5 cm long, caducous, leaving prominent swollen nodes; the 2 or 3 uppermost sheaths persistent, often crowded below the uppermost elongated internode; (2.2–) 4.5–7.0 cm long, green or straw-coloured, glabrous, auriculate with a narrow membranous margin; lamina subulate, (1–) 4–5 (–9) mm long. Inflorescence branches slender, 1–2 cm long. Spikelets (1–) 2–3 per culm, ovoid, 1.2–1.7 cm long, 0.5–1 cm wide; axis zigzag; glumes 8–12, ovate to broad-lanceolate, 4–8 mm long, dark brown to black, concave, rigid, acute to acuminate, densely pubescent; margins broad, hyaline. Male flowers: tepals lanceolate, dark brown, soft, densely pubescent adaxially toward the apex with pale hairs, acute, 5.5–7.5 mm long; filaments 3–7 mm long; anthers 2.5–3.5 mm long, attached slightly above the middle to the short connective. Female flowers: tepals lanceolate, acute, concave, dark brown with pale hyaline margins; pubescent toward the apex with pale, tangled, branched, multicellular hairs; outer tepals keeled, c. 5 mm long; inner tepals almost flat, 6–6.5 mm long. Capsule 3.5–4.0 mm long, brown, smooth, the valve margins prominently thickened and pale, often 1 or 2 carpels aborted. Seeds broad-ellipsoidal, c. 1.5–2.0 mm long, patterned with convex, strongly lobed cells. Culm anatomy: with grooves extending to the base of the chlorenchyma, overarched by enlarged epidermal cells; stomates and accompanying sclereids at base of the groove; ridges with a central sclerenchyma rib.",Morphology,en,,,Commonwealth of Australia (2020),,,7772,"B.G. Briggs, C.L. Connelly &, S.L. Krauss (2020) <i>Georgeantha hexandra</i>, in P.G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Georgeantha hexandra [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Georgeantha%20hexandra,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000452565,"Caudex to 8 m tall, usually solitary but sometimes in clumps. Leaves to 60 cm long, 2-3 mm wide above broad base, tapering. Scape 30-50 cm long; bracts imbricate, 2.5-4.5 cm long with abruptly narrowed apex, silky-villous, passing into spreading, similar bracts subtending inflorescence. Inflorescence 5-6 cm diam.; floral bracts linear, canaliculate, acute, 12-15 mm long, silky on keel. Sepals and petals narrowly lanceolate, 20-30 mm long, silky outside, glabrous inside except appressed hairs towards apex. Stamens 29-32 mm long; anthers 3-4 mm long. Style 22-25 mm long; ovary densely hirsute; stigma shortly lobed.",Morphology,en,,,Commonwealth of Australia (2017),,,9766,"A.S.George (2017) <i>Kingia australis</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Kingia australis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Kingia%20australis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000456301,"Prostrate, robust herb with stems to 2 m long, glabrous. Leaves narrowly linear, usually semi-terete, acute, mostly 2-9 cm long, rarely obovate; stipules minute. Male plant: flowers in erect or ascending axillary and terminal racemes of up to 10 flowers; calyx broadly cupular, 2 mm long, shallowly lobed; stamens 11–17, the anthers 1.3 mm long; disc smooth. Female plant: flowers solitary, axillary, sessile or shortly pedicellate; calyx c. 1 mm long, the lobes triangular-ovate; ovary depressed-spherical, 3–4 mm diam., granular-papillose; stigmas tapering, 2–4 mm long, shortly united. Fruit indehiscent, depressed-spherical, hard, 10–20 mm diam., rugose to echinate, rarely almost smooth, orange-brown becoming straw-coloured; apical orifice enclosing old stigmas. Seed oblong, smooth, 2.5 mm long, bright brown, with basal aril.",Morphology,en,,,Commonwealth of Australia (2017),,,15104,"A.S.George (2017) <i>Tersonia cyathiflora</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Tersonia cyathiflora [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Tersonia%20cyathiflora,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463539,"Herb, evergreen, dioecious, perennial, rhizomatous, forming large patches of widely separated culms or groups of several culms. Rhizomes horizontal or ascending; 3–6 mm diam.; scales dark brown, appressed, usually glossy; internodes 0.5–1.3 mm long. Culms straight and erect or sinuous, smooth or minutely rugose, 30–80 cm tall, 1.3–2 mm diam.; internodes 4–8, each 5–18 cm long. Cataphylls ± truncate, 10–18 mm long, ciliate, with an awn 4–8 mm long. Sheaths 6–15 mm long, green or red-brown, lax distally; apex truncate or tapering abruptly, ciliate with hairs 2.5–6 mm long; curved, black awn 6–13 mm long. Inflorescences: males with 6–13 spathes, females with 1–4, each subtending a single flower, or several closely spaced spathes with only the uppermost subtending a flower; lateral branches of male inflorescences condensed or extending beyond culm spathe.&lt;i&gt; &lt;/i&gt;Spathes acute, rigid, 4–12 mm long, ciliate with stiff hairs, with a rigid curved awn equalling or exceeding the spathe. Male flowers: tepals 6, hyaline, narrow lanceolate, shortly ciliate at apex, acuminate or acute or blunt, 4–6 mm long; filaments connate in a column 5–7 mm long; anthers 2.5–4 mm long. Female flowers: pedicel c. 1.5 mm long; tepals 6, rigid, 4–6 mm long, shortly ciliate toward apex; outer tepals ovate, with a slender black awn 3–5 mm long; inner tepals narrow deltoid, acute; style 12–15 mm long. Capsule depressed globular, 5–6 mm long, 6–8 mm diam. Seeds c. 2 mm diam., encircled in the median vertical plane by a narrow hyaline flange; the outer layer white, smooth, readily detached; the surface with fine short spines arising from the corners of minute concavities.",Morphology,en,,,Commonwealth of Australia (2018),,,10495,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) <i>Lyginia barbata</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia barbata [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20barbata,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463549,"Herb, evergreen, dioecious, perennial, caespitose, forming large, dense tussocks to 30 cm across at base. Rhizomes short, erect or steeply ascending, bearing closely crowded culms and dark brown slightly glossy scales. Culms erect, straight, 50–150 cm tall, 1–2.2 mm diam., smooth or minutely rugose, with 3–5 internodes each 14–25 cm long. Cataphylls 5–20 mm long, ± flat in the upper half and not closely enwrapping the culms, with a mucro 1–2 mm long or a short awn to 4 mm long. Sheaths 20–30 mm long, green or brown, tapering gradually toward the apex, ciliate with stiff hairs 3–6 mm long, lax toward apex, with a curved black awn 8–10 mm long. Inflorescences with 7–9 spathes in male inflorescences, 4–7 in females; lateral branches of male inflorescences generally extending beyond the spathe, to 15 mm long. Spathes acute, rigid, 10–20 mm long, ciliate with stiff hairs, with a rigid curved awn 6–14 mm long.; each subtending a short, often branched axis with 1–3 flowers, of which 2 may develop fruit; spathes Male flowers: tepals hyaline, linear, sparsely ciliate at apex, acute, 6–7 mm long; filament column c. 9 mm long; anthers c. 3.5 mm long.&lt;i&gt; &lt;/i&gt;Female flowers: pedicel 1.5–2.5 mm long; tepals rigid, deltoid, acute, sparsely ciliate toward apex; outer tepals (3–)5–8 mm long, with a slender black awn c. 4 mm long; inner tepals 5–6 mm long; style 8–10 mm long. Capsule depressed globular, 3-angled, 4–6 mm long, 6–8 mm diam. Seeds c. 2 mm diam., encircled in the median vertical plane by a narrow hyaline flange; the outer layer white, smooth, readily detached; the surface with fine short spines arising from the corners of minute concavities.",Morphology,en,,,Commonwealth of Australia (2018),,,10496,"Barbara G. Briggs (2018) <i>Lyginia excelsa</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia excelsa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20excelsa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463556,"Herb, evergreen, dioecious, perennial. Rhizomes short, horizontal or ascending, with crowded culms, covered by dark brown ± glossy scales. Culms erect and straight or sinuous, smooth or minutely rugose, 30–100 cm tall, 0.8–1.4 mm diam.; with 4–6 internodes, each 5–11 cm long. Cataphylls 5–20 mm long, with a mucro or awn 1–5 mm long, glabrous or sparsely ciliate with hairs c. 1 mm long, mostly closely enwrapping culms. Sheaths 6–18 mm long, green or red-brown, tapering sharply to the apex; glabrous or sparsely ciliate at apex with hairs 0.5–2 mm long, lax toward apex, with a curved black awn 2–10 mm long. Inflorescences with 1–11 spathes in male inflorescences, 1–5 in females, each subtending only a single flower, or with several closely spaced spathes but only the uppermost subtending a flower; lateral branches of male inflorescences not extending beyond the spathe. Spathes acute, rigid, 3–9 mm long, glabrous or sparsely ciliate, with a rigid curved awn about as long as the spathe.&lt;i&gt; &lt;/i&gt;Male flowers: tepals 6, hyaline, oblong or narrow lanceolate, glabrous or sparsely ciliate at apex, acuminate or acute or blunt, 5–7 mm long; filament column 7–8 mm long; anthers 2.5–3.5 mm long. Female flowers: pedicel c. 1.5 mm long; tepals 6, rigid, 3.5–5 mm long, glabrous or sparsely ciliate toward apex; outer tepals ovate, with a slender black awn 2.5–7 mm long; inner tepals deltoid, acute or acuminate; style 8–10 mm long. Capsule depressed globular, 4–5 mm long, 5.5–7 mm diam. Seeds c. 2 mm diam., encircled in the median vertical plane by a narrow hyaline flange; the outer layer white, smooth, readily detached; the surface with fine short spines arising from the corners of minute concavities.",Morphology,en,,,Commonwealth of Australia (2018),,,10497,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) <i>Lyginia imberbis</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia imberbis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20imberbis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000614068,"Tree to 12 m. Bark smooth, purple-brown, becoming corky. Leaves pendulous, shining; lamina lanceolate, long-acuminate, 4.5–8.5 cm long, 3–16 mm wide, contracting to petiole of 10–25 mm; stipules triangular, less than 1 mm long. Male flowers in axillary and terminal racemes; pedicels to 1 mm long; bracts c. 1 mm long; calyx 1.5 mm long; stamens 15–22. Female flowers in axillary racemes; pedicels 18–25 mm long, lengthening to 20–50 mm in fruit; bracts c. 1 mm long; calyx 2–3 mm long, the lobes very shallow; carpels 45–60, often appearing united and smooth; stigmas c. 1 mm long, inflexed. Fruiting carpels 12–16 mm long, the keel sometimes papillose; column turbinate. Seed tightly C-shaped, transversely rugose, red-brown, with pale aril.",Morphology,en,,,Commonwealth of Australia (2017),,,4395,"A.S.George (2017) <i>Codonocarpus attenuatus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Codonocarpus attenuatus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Codonocarpus%20attenuatus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000614070,"Pyramidal shrub or tree to 10 m, usually glaucous. Bark smooth, pale grey-pink. Leaves narrowly lanceolate to obovate, on young plants often broadly ovate, obtuse to acute, the lamina 15–50 mm long, mostly 8–50 mm wide, tapering to petiole of 5–10 mm; stipules minute. Male flowers in axillary racemes of up to 15; pedicels 1–2 mm long; bracts minute; calyx c. 1 mm long, very shortly and obtusely lobed; stamens 14–23; disc with raised rim. Female plant; flowers in axillary racemes or large terminal panicles, the axis sometimes growing out; pedicels mostly 8–20 mm long; bracts minute; calyx 1.5–2 mm long, entire to shortly lobed; carpels 30–36; stigmas c. 0.5 mm long, finely rugose; disc with raised rim. Fruiting carpels 8–12 mm long, rarely larger; column clavate. Seed obovate, 3.5 mm long, finely rugose; aril irregular.",Morphology,en,,,Commonwealth of Australia (2017),,,4396,"A.S.George (2017) <i>Codonocarpus cotinifolius</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Codonocarpus cotinifolius [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Codonocarpus%20cotinifolius,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000614071,"Shrub or tree to 8 m with 1 to several stems. Branchlets slightly glaucous. Leaves narrowly linear, acute, 3–11 cm long, 1–3 mm wide, sessile or very shortly petiolate; stipules c. 1 mm long, often viscid. Male flowers; pedicels 1 mm long; calyx 1 mm long, shallowly lobed; stamens 13–19; disc flat with papillose rim. Female flowers: pedicels 12–20 mm long, often reflexed; calyx 3 mm long, the margin almost scarious; carpels 27–40; stigmas 0.5 mm long, papillose. Fruiting carpels 9–15 mm long, the keel smooth or slightly rugose; column clavate. Seed tightly U-shaped, 3 mm long, smooth to faintly rugose; aril small.",Morphology,en,,,Commonwealth of Australia (2017),,,4397,"A.S.George (2017) <i>Codonocarpus pyramidalis</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Codonocarpus pyramidalis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Codonocarpus%20pyramidalis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000634788,"Prostrate, short-lived herb with stems to 45 cm long, scabrous or glabrous. Leaves narrowly lanceolate-obovate to linear-terete, acute or obtuse, 7–27 mm long; stipules inconspicuous. Male plant: flowers in erect axillary and terminal racemes; pedicels up to 1 mm long; bracts leaf-like; calyx 1.5 mm long, entire to shortly lobed; stamens 8–10, squat; disc smooth. Female plant: flowers solitary, axillary; pedicels to 1 mm long; calyx less than 1 mm long, lobed to half-way; ovary ±cylindrical, c. 2 mm long, smooth to papillose, the apex oblique and deeply hollowed; stigma 3-lobed, divided into many papillae. Fruit barrel-shaped, 4–6 mm long, 2.5–4 mm wide, the base broad and hollow, constricted above, the apex oblique and concave containing old style, smooth to rugose with ±stellate papillae. Seed basally attached, U-shaped, c. 1 mm long, smooth or almost so, red-brown; aril very small.",Morphology,en,,,Commonwealth of Australia (2017),,,5109,"A.S.George (2017) <i>Cypselocarpus haloragoides</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Cypselocarpus haloragoides [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Cypselocarpus%20haloragoides,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000673829,"Climber to 6 m. Leaves ovate, acute; lamina 40–85 mm long, 15–50 mm wide; petiole c. 5 mm long. Flowers 8–12 mm diam. Sepals and petals 5–7 mm long, 2–4 mm wide, reflexed. Stamens 3–4 mm long; filaments narrow; anthers 1.5–2 mm long. Ovary ovoid, 5–6 mm long, glabrous; style slender; stigma minutely ciliate. Berry 7–18 mm diam., red. Seeds ± globose but somewhat angular; testa hard, rough.",Morphology,en,,,Commonwealth of Australia (2017),,,12053,"J.G. Conran, H.T. Clifford (2017) <i>Petermannia cirrosa</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Petermannia cirrosa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Petermannia%20cirrosa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713907,"Erect shrub to 1 m tall. Branchlets erect, smooth or slightly scabrous. Leaves rather crowded, narrowly linear-terete, sometimes broadening upwards, often canaliculate below, acute, usually uncinate, 5–20 (sometimes to 50) mm long, rarely short and thick; stipules triangular, obtuse to acute, to 0.5 mm long, golden; leaf bases prominent on old stems. Flowers solitary, axillary. Male flowers: pedicels 1–1.5 mm long, recurved; calyx c. 1 mm long, the lobes shallow, broad; stamens 9–12 (sometimes 14) in 1 whorl, obtusely apiculate; disc convex, flat or concave. Female flowers: pedicels 1–2 mm long, recurved; calyx c. 1 mm long, divided to ½–¾ into ovate-triangular, acute lobes; carpels 4–7; stigmas free or shortly united, linear, 1–4 mm long; disc knob-like. Fruiting carpels 3–5 mm long, obovate, the keels rounded. Seed oblong, apex rounded, 1.5 mm long, prominently rugose, dark red-brown; aril enclosing base of seed.",Morphology,en,,,Commonwealth of Australia (2017),,,8784,"A.S.George (2017) <i>Gyrostemon australasicus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon australasicus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20australasicus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713911,"Pyramidal shrub to 1.5 m with several stems. Branchlets angular when dried. Leaves rather crowded, erect, narrowly linear-terete, acuminate, somewhat uncinate, 15–30 mm long; stipules triangular, 0.5–1 mm long, somewhat viscid, pale. Flowers in many axillary racemes of up to 6 flowers; bracts lanceolate-ovate, c. 0.5 mm long; stipule-like bracteoles present. Male flowers; pedicels 1–2 mm long; calyx 1 mm long, divided to c. ⅓ into broadly triangular lobes; stamens 7–9; disc small, convex, rather irregular. Female flowers: pedicels 1–2 mm long, recurved; calyx 0.5–0.7 mm long, divided to c. ½ into triangular lobes; carpels 4–7, rounded; stigmas 0.5 mm long, thick, somewhat papillose. Fruit not seen.",Morphology,en,,,Commonwealth of Australia (2017),,,8785,"A.S.George (2017) <i>Gyrostemon brownii</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon brownii [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20brownii,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713915,"Shrub to 1.5 m tall, the branchlets erect; young growth viscid. Leaves linear-terete, erect, acute, uncinate, 4–7 mm long; stipules triangular, thick, viscid, to 0.5 mm long, brown. Flowers solitary, rarely racemose, axillary. Male flowers: pedicels 1–2 mm long, erect to recurved; calyx 1 mm long, divided to ¼–⅓ into broad obtuse lobes; stamens 7–10, in 1 whorl; disc small, convex. Female flowers: pedicels 1 mm long, erect; calyx 0.5 mm long, divided to ½ into thick lobes; carpels 2–3; stigmas linear, 1 mm long, thick. Fruiting carpels 3 mm long. Seed 1.5 mm long.",Morphology,en,,,Commonwealth of Australia (2017),,,8786,"A.S.George (2017) <i>Gyrostemon ditrigynus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon ditrigynus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20ditrigynus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713918,"Small prostrate shrub. Branchlets slightly papillose. Leaves linear to narrowly obovate, obtuse, 3–5 mm long, succulent; stipules pyramidal, c. 0.2 mm long, brown. Flowers solitary, axillary. Male flowers: pedicels 0.3 mm long; calyx 0.8 mm long, the lobes shallow; stamens 11–12; disc with prominent rim. Female flowers: pedicels 1–2 mm long; calyx l mm long, deeply divided into 6 narrowly triangular lobes; carpels 4–5; stigmas slender, 4–5 mm long, shortly united; disc very small, convex. Fruiting carpels 3–3.5 mm long, semi-elliptic; keel angular. Seed spherical, attached at base of column, c. 1 mm long, smooth or obscurely and openly reticulate, red-brown; aril c. 1 mm long, produced below seed.",Morphology,en,,,Commonwealth of Australia (2017),,,8787,"A.S.George (2017) <i>Gyrostemon prostratus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon prostratus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20prostratus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713922,"Shrub or small tree to 5 m, usually with a bushy crown. Trunk stout, with corky bark. Branchlets smooth. Leaves filiform-terete, acute, 2–7 cm long, soft, pale green; stipules narrow, less than 0.5 mm long, golden orange or brown. Flowers solitary, axillary. Male flowers: pedicels 3–7 mm long, recurved; calyx 1–2 mm long, divided to ¼–½ into obtuse lobes with scarious margins; stamens 40–100 in 4–7 rows, sometimes less. Female flowers: pedicels 5–7 mm long, rarely shorter, reflexed or spreading; calyx 1.5 mm long, divided to ½ into obtuse lobes with scarious margins; carpels 17–33; stigmas 1.5–2 mm long, slender, ±papillose, shortly united; disc corona-like. Fruiting carpels obovate to semi-circular, 4–6 mm long, the keel not hardened; seed almost horizontal or oblique, oblong, 1.5 mm long, rugose; aril small.",Morphology,en,,,Commonwealth of Australia (2017),,,8789,"A.S.George (2017) <i>Gyrostemon ramulosus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon ramulosus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20ramulosus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
