WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000528348,distribution,EN,"Widespread: Thailand, Sumatra, Peninsular Malaysia (rare), W. Java (type), Borneo, Philippines, Sulawesi, Moluccas (Aru), New Guinea including Bismarck Archipelago.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528348,Forest Herbarium,All rights reserved,"Alsomitra macrocarpa. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 416. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03981,9,4
wfo-0000508549,distribution,EN,"Widely cultivated in SE Asia (and elsewhere), the wild form (Fig. 3.) mainly in C and E Malesia, Australia and in the Pacific.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000508549,Forest Herbarium,All rights reserved,"Benincasa pruriens hispida. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 421. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03984,9,4
wfo-0000607858,distribution,EN,"Thailand, Indigenous of southern Africa, the original wild form probably chiefly in the Kalahari desert; cultivated forms with numerous variants in the warmer part all over the world. Wild growing feral forms are commonly found on waste places.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000607858,Forest Herbarium,All rights reserved,"Citrullus lanatus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 422. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03986,9,4
wfo-0000612919,distribution,EN,"Widely distributed in the Old World, northern tropical Africa, east to Arabia through India (type) to Malesia and tropical North Australia.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000612919,Forest Herbarium,All rights reserved,"Coccinia grandis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 423. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03988,9,4
wfo-0000628887,distribution,EN,"Thailand, NE India (Assam, type), Myanmar, SW China (Yunnan).",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628887,Forest Herbarium,All rights reserved,"Cucumis hystrix. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 427. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03990,9,4
wfo-0000628914,distribution,EN,"Cucumis melo, the most variable species in Cucumis, originates from Africa and is at present cultivated all over the world. The origin of the type is unknown.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628914,Forest Herbarium,All rights reserved,"Cucumis melo. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 428. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03991,9,4
wfo-0000628992,distribution,EN,"The origin of the cultivated, very variable, Cucumis sativus is unknown, but possibly it is from northern India (type), the same area as the wild variety, var. hardwickii (Royle) Alef., which is supposedly the ancestor of cultivated cucumbers. The var. hardwickii, with small bitter-tasting or sour fruit, ellipsoid or subglobose, 5–8 cm long, is also known from NW and W Thailand, as found growing either in the wild or sold in a local market. It concerns fruits from plants of which the vegetative parts were completely withered (Phonsena et al. 5654, 5684). <a href=""http://www.dnp.go.th/botany/image/flora/9/CUCU_Plate33.jpg"">Plate XXXIII: 1.</a>",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628992,Forest Herbarium,All rights reserved,"Cucumis sativus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 428. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03993,9,4
wfo-0000650181,distribution,EN,"Widely distributed in Africa and in Austral-Asia: from India, Sri Lanka (type), S China (not recorded for Yunnan), Japan (Ryukyu Isl.) through Indochina and Malesia southeast to N and NE Australia and western Pacific, incl. Norfolk Isl.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000650181,Forest Herbarium,All rights reserved,"Diplocyclos palmatus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 432. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03999,9,4
wfo-0000509330,distribution,EN,Endemic to Thailand.,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509330,Forest Herbarium,All rights reserved,"Gomphogyne cirromitrata minor. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 438. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04003,9,4
wfo-0000509329,distribution,EN,"Thailand, possibly also Cambodia.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509329,Forest Herbarium,All rights reserved,"Gomphogyne cirromitrata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 436. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04001,9,4
wfo-0000705802,distribution,EN,"Thailand, East Myanmar; recorded for Yunnan, but no material seen.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000705802,Forest Herbarium,All rights reserved,"Gomphogyne heterosperma. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 440. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04004,9,4
wfo-0000509331,distribution,EN,Endemic to Thailand.,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509331,Forest Herbarium,All rights reserved,"Gomphogyne heterosperma vittata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 442. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04006,9,4
wfo-0000712769,distribution,EN,"Widespread; north-eastern part of India, China, through Indochina (type), east to Sumatra, Peninsular Malaysia, Borneo, Java, Philippines, Celebes, Lesser Sunda Islands east to Flores.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000712769,Forest Herbarium,All rights reserved,"Gymnopetalum chinense. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 443. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04008,9,4
wfo-0000509456,distribution,EN,"Widespread: India, Sri Lanka, S China, Myanmar, Indochina (Annam, type), south-east to the Philippines and Lesser Sunda Islands east to Sumbawa; not known from Sumatra and Borneo.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509456,Forest Herbarium,All rights reserved,"Gymnopetalum scabrum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 445. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04009,9,4
wfo-0000713301,distribution,EN,"Thailand, China (Yunnan, type).",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000713301,Forest Herbarium,All rights reserved,"Gynostemma microspermum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 448. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04011,9,4
wfo-0000713306,distribution,EN,"Widespread, as the genus; in India and Sri Lanka, east through China, to Japan (type) and Korea, southeast through Indochina and Malesia to New Guinea. There are no records from Cambodia.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000713306,Forest Herbarium,All rights reserved,"Gynostemma pentaphyllum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 450. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04012,9,4
wfo-0000509468,distribution,EN,Endemic to Thailand.,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509468,Forest Herbarium,All rights reserved,"Gynostemma pentaphyllum grandiflorum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 451. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04015,9,4
wfo-0000509469,distribution,EN,Endemic to Thailand.,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509469,Forest Herbarium,All rights reserved,"Gynostemma pentaphyllum knemandrum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 451. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04016,9,4
wfo-0000509470,distribution,EN,"Thailand, India, China, Myanmar, Laos (type) and Vietnam.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509470,Forest Herbarium,All rights reserved,"Gynostemma pentaphyllum pubescens. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 454. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04017,9,4
wfo-0001040278,distribution,EN,"Thailand, S China, Myanmar (S to Tenasserim), Laos, Cambodia, Vietnam.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001040278,Forest Herbarium,All rights reserved,"Hodgsonia heteroclita indochinensis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 455. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04020,9,4
