WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000962518,"Exposed crevices in limestone rocks in upper montane scrub; ca 2,000 m alt. Flowering: July.",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000962518,12,1,"Amitostigma thailandicum . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 9. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05483
wfo-0000216310,"Shaded humus-rich ground in seasonal evergreen forest and hill evergreen forest on granite or sandstone bedrock: 700–1,850 m alt. Flowering: October–February (one flowering collection from July).",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000216310,12,1,"Anoectochilus albolineatus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 11. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05485
wfo-0000216431,"Shaded humus-rich ground in seasonal evergreen forest and hill evergreen forest on granite, sandstone or limestone bedrock; 750–1,400 m alt. Flowering: November January.",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000216431,12,1,"Anoectochilus burmannicus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 13. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05486
wfo-0000216692,Moist ground in upper tropical rain forest; 600–900 m alt. Flowering: recorded in January–February and August.,ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000216692,12,1,"Anoectochilus geniculatus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 13. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05487
wfo-0000216986,"Seasonal evergreen forest and hill evergreen forest on granite or sandstone bedrock; 750–1,400 m alt. Flowering: November–February.",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000216986,12,1,"Anoectochilus lylei . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 16. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05488
wfo-0000217233,Tropical rain forest and seasonal evergreen forest; ca 200–800 m alt. Flowering: recorded in October–November and January–May.,ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000217233,12,1,"Anoectochilus reinwardtii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 16. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05489
wfo-0000217261,"Shaded humus-rich, often moist ground in hill evergreen forest and bamboo thickets on sandstone bedrock; 1,100–1,600 m alt. Flowering: October–December.",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000217261,12,1,"Anoectochilus roxburghii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 19. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05490
wfo-0000378772,"Mixed deciduous forest, seasonal evergreen forest, bamboo thickets and rubber plantations on granite, sandstone or limestone bedrock; 50–700 m alt. Flowering: May October (mainly June–August).",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000378772,12,1,"Brachycorythis acuta . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 21. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05492
wfo-0000379738,Dry seasonal evergreen forest on sandstone bedrock; ca 50 m alt. Flowering: recorded in July and possibly September.,ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000379738,12,1,"Brachycorythis galeandra . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 23. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05493
wfo-0000380127,"Mixed deciduous forest, seasonal evergreen forest, tropical rain forest and bamboo thickets (rarely hill evergreen forest) on granite or limestone bedrock; 10–940 m alt. Flowering: June–August.",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000380127,12,1,"Brachycorythis helferi . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 24. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05494
wfo-0000380609,"Mixed deciduous forest, seasonal evergreen forest and bamboo thickets; 400–700 m alt. Flowering: May–September.",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000380609,12,1,"Brachycorythis laotica . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 26. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05495
wfo-0000917161,"Deciduous dipterocarp forest, mixed deciduous forest, seasonal evergreen forest, pine forest, bamboo thickets and exposed grassy areas on granite or limestone bedrock: 220–1,100 m alt. Flowering: June–August(–October).",ecology,EN,H.Æ. Pedersen et al.,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000917161,12,1,"Brachycorythis neglecta . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 27. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05496
